unitSeq	TurnSeq	Speaker	Text
234	94	M:	(...) mhm .
235	95	F:	(...) 自己 不 會 收 喔 .
236	96	M:	(...) 下次 要 帶 一下 .
237	97	F:	(...) 最好 不要 回去 住 .
238	97	F:	(...) 你 答應 我 的 喔 .
239	97	F:	(...) 還 説 .
240	97	F:	(...) 怎麼樣 這次 老闆 跟 你 剪 這 個 頭髮 你 還 滿意 嗎 .
241	98	M:	(...) 還 不錯 啊 .
242	99	F:	(...) @=
243	100	M:	(...) 可是 老闆 有 點 龜毛 .
244	100	M:	(...) 這樣 —
245	101	M:	(...) 這樣 ,
246	102	F:	(.) 一 根 一 根 拔 起來 剪 .
247	102	F:	(.) 拿 起來 剪 .
248	103	M:	(...) 真的 是 一 根 一 根 剪 .
249	104	F:	(.) 對 啊 .
250	104	F:	(...) 然後 要不 就 在 那 邊幫 你 吹 那 個 領子 .
251	105	M:	(.) [@=]
252	106	F:	[然後] [2吹 了 半天] .
253	107	M:	[2@@]
254	107	M:	(.) 然後 你 爸 揹著 Mi寶 [3在 外面 已經] —
255	108	F:	[3對] —
256	108	F:	(...) 人家 他 還 不慌不忙 的 .
257	109	M:	(.) 已經 很 [3抓狂] .
258	108	F:	慢慢 這樣 ,
259	108	F:	(...) 慢慢 吹 ,
260	108	F:	(.) 慢慢 吹 .
261	108	F:	(.) 你 應該 跟 他 講說 ,
262	108	F:	(.) 不用 吹 了 不用 吹 了 .
263	110	M:	[我 很 想] 講 .
264	110	M:	(...) 可是 那 領子 真的 很 濕 .
265	111	F:	(...) 是 洗頭 時候 用濕 的 [2 <L3 hiou L3> ] .
266	112	M:	[2嘿] .
267	112	M:	真的 很 濕 .
268	113	F:	(.) hun ,
269	113	F:	那 那 個 (.) 小弟 很 不 會 洗 喔 .
270	114	M:	(.) 對 啊 .
271	114	M:	(.) 沒有 —
272	114	M:	(.) 可 —
273	114	M:	(.) 我 —
274	114	M:	(.) 不 曉得 是 什麼 時候 弄濕 的 .
275	114	M:	(...) 因為 他 都 會 一直 東 —
276	114	M:	(.) 有 東西 電 直 它 .
277	115	F:	(...) 喔= .
278	116	M:	(...) 對 啊 .
279	116	M:	(...) 不過 去 給 人家 洗頭 真的 很 舒服 耶 .
280	119	F:	(.) 應該 説 ,
281	117	F:	(...) 你 還說 [我 給 他 按 得] ,
282	118	M:	[真的 會 洗 到 睡著] .
283	119	F:	(.) 按 了 兩天 之後 ,
284	119	F:	到 現在 還 在 頭痛 .
285	120	M:	(...) @@
286	121	F:	(.) 你 知道 那 個 ,
287	121	F:	(...) 他 跟 我 掐 得 多 大力 嗎 ?
288	122	M:	(...) <L3 hiou L3> .
289	122	M:	(.) 啊 (.) 你 怎麼 沒有 叫 出來 .
290	123	F:	(...) 我 就 he= ,
291	123	F:	他 整個 從 後面 這樣子 .
292	123	F:	(...) 這樣 er= 這樣子 .
293	123	F:	(...) 然後 這樣 jiang jiang ,
294	123	F:	(...) 然後 又 壓 這邊 .
295	124	M:	(.) 這樣 ,
296	124	M:	(.) [應該 蠻 舒服 的] .
297	125	F:	[然後 我 都 覺得] ,
298	125	F:	(.) 我 好 想 跳 起來 掐 住 他 [2@=] .
299	126	M:	[2@@@]
300	127	F:	(.) @@ 真的 很 痛 耶 .
301	128	M:	(.) 唉 .
302	129	F:	(...) 沒有 舒服 的 感覺 .
303	129	F:	(...) 我 覺得 他 那 個 是 不是 不 太 會 抓 啊 .
304	129	F:	(...) 然後 只 知道 用 蠻力 .
305	130	M:	(...) 喔 .
306	131	F:	(...) 對 啊 .
307	132	M:	(...) mhm .
308	133	F:	(...) 就 很 笨 啊 ,
309	134	M:	(...) @
310	135	F:	(...) 痛 死 我 了 .
311	136	M:	(...) 那 你 弟弟 應該 也 都 不 到 二十 歲 吧 .
312	137	F:	(...) 不到 啊 ,
313	137	F:	(...) [那] —
314	138	M:	[年紀] [2都 很 輕] .
315	139	F:	[2年紀 都 很 輕] .
316	140	M:	(...) 那 他們 是 有 請 一 個 設計師 這樣子 .
317	141	F:	(...) 對 .
318	141	F:	(...) 那 個 nu —
319	141	F:	(.) 另外 [那 個 女] —
320	142	M:	[另外 那 也 是 設計師] .
321	143	F:	(.) mhm .
322	143	F:	(...) 本來 有 兩個 後來 走 了 一 個 啊 .
323	144	M:	(...) 喔= .
324	145	F:	(...) 他們 現在 人手 也 不是 很 夠 .
325	146	M:	(...) 可是 生意 好像 沒有 特別 好 .
326	147	F:	(...) 不會 耶 .
327	147	F:	(...) 就是 因為 我們 去 的 那 個 時間 是 因為 吃飯 時間 .
328	148	M:	(...) <L3 hiou L3> .
329	149	F:	(...) um .
330	149	F:	(...) 要不然 有 時候 都 要 等 .
331	150	M:	喔 .
332	151	F:	(.) 而且 現在 競爭 那麼 激烈 ,
333	151	F:	你 看 ,
334	152	M:	(.) mhm= .
335	153	F:	(.) 一百 公尺 以 內 有 幾間 .
336	154	M:	(.) 對 啊 ,
337	155	F:	(...) 從 ,
338	155	F:	(...) 這 一 頭 到 那 一 頭 ,
339	156	M:	(...) mhm=
340	157	F:	(.) 到 那 個= 以前 臭臉 —
341	157	F:	(.) 那 個 ,
342	157	F:	(.) 老周 那裡 .
343	158	M:	(.) mhm= ,
344	159	F:	(...) 我 知道 就 五 間 了 .
345	160	M:	(...) mhm ,
346	161	F:	(...) 我 數 得 出來 就 五間 了 喔 .
347	162	M:	(.) 很多 間 .
348	163	F:	(.) 對 啊 ,
349	163	F:	(...) 才 短短 一百 公尺 以內 耶 .
350	164	M:	(...) 那 你們 最後 怎麼 都 習慣 在 東京 .
351	165	F:	(...) 不 知道 啊 .
352	166	M:	(...) 喔 .
353	167	F:	(...) 因為 近 吧 .
354	167	F:	(.) 然後 又 方便 那樣 .
355	168	M:	(.) 他 又 用 得 不錯 ,
356	169	F:	(...) 我 覺得 他 算 用 得 不錯 .
357	170	M:	(...) hm .
358	171	F:	(...) 唉 .
359	171	F:	(...) 唉 .
360	171	F:	之後 天氣 越 來 越 熱 .
361	171	F:	(.) 我 看 午休 還 是 都 待 在 公司 睡覺 好 了 .
362	172	M:	(.) mhm .
363	173	F:	(...) 沒事 不要 亂跑 出來 那 [個] ,
364	174	M:	[mhm] .
365	175	F:	(...) 唉 .
366	175	F:	車 趕快 給 我 開 啦 .
367	176	M:	(...) 等下 給 妳 開 .
368	177	F:	(...) 你 為什麼 要 挑 我 愛 睏 [的 時候 才 給 我 開] .
369	178	M:	[@=]
370	179	F:	(...) 我 可以 拒絕 嗎 .
371	180	M:	(.) 讓 你 練習 一下 啊 .
372	181	F:	(.) ho= 我 愛睏 了 啦 @= .
373	182	M:	(.) 我 也 有 點 愛睏 .
374	183	F:	(.) @ 我 開 你 睡 得 著 喔 .
375	184	M:	(...) 也許 可以 .
376	185	F:	(.) 不要 鬧 了 .
377	185	F:	(.) 不要 [2開 玩笑] .
378	186	M:	[2對 啊] .
379	187	F:	(...) mhm ,
380	187	F:	(.) 給 你 喝 .
381	187	F:	(...) 快要 喝 完 了 耶 .
382	187	F:	(.) 這 杯 .
383	187	F:	(...) 那 麼 大 杯 .
384	188	F:	(...) 覺得 今天 晚上 那 個 日本 料理 真的 好好 吃 喔 .
385	189	M:	(.) mhm .
386	190	F:	(.) 我 現在 越來越 喜歡 吃 日本 料理 .
387	190	F:	(...) 有的 東西 它 就 比較 [油膩] .
388	191	M:	[對 啊] ,
389	190	F:	(.) 然後 比較 ,
390	190	F:	比較 不 會 加工 那 麼 多 .
391	192	F:	(...) 對 啊 .
392	193	M:	(.) 然後 那 炭烤 其實 也 .
393	193	M:	(...) 不 會 說 ,
394	193	M:	(...) 看起來 很 不 健康 那樣 .
395	194	F:	(...) 不 會 [耶] .
396	195	M:	[嘿 啊 .
397	195	M:	(.) 都] [2還 好] ,
398	196	F:	[2就 也 不 會 說] [3油 用] ,
399	197	M:	[3還 OK] ,
400	198	F:	(.) 而且 我 覺得 它 價錢 沒有 特別 貴 但是 至少 擺盤 什麼 的 都 看起[來] 乾乾淨淨 的 .
401	199	M:	[mhm] .
402	200	F:	(...) ho (.) 你 媽 用 的 菜 都 很 油 <L3 hon L3> .
403	200	F:	(.) 你 有 沒有 發現 .
404	201	M:	(...) mhm .
405	202	F:	(...) 雞腿 用 煎 的 .
406	202	F:	(.) si= @ .
407	203	M:	(.) @@@
408	204	F:	(.) 然後 浮 一 層 油 .
409	205	M:	(...) 對 啊 .
410	206	F:	(.) 她 都 滷過 再 煎 .
411	206	F:	然後 再 那 個 .
412	207	M:	(...) TSK 那天 的 沒有 滷過 .
413	208	F:	(...) 真的 嗎 可 我 發覺 她 很 喜歡 滷 東西 .
414	209	M:	(...) mhm .
415	210	F:	(...) 我 知道 .
416	210	F:	她 蒸魚 是 都 放 蠔油 ,
417	210	F:	才 會 都 有 甜甜 的 味道 .
418	211	M:	(.) 對 .
419	212	F:	(...) 可是 其實 蠔油 加 了 很多 ,
420	212	F:	(.) 有的沒的 說 .
421	212	F:	(...) 給 小朋友 吃 應該 不要 .
422	212	F:	(...) 不要 用 蠔油 .
423	213	M:	(...) mhm .
424	214	F:	(...) 可是 她 好像 從 以前 就 都 用 .
425	215	M:	(.) 對 啊 .
426	216	F:	(.) 都 習慣 用 蠔油 .
427	217	M:	(...) 可 這樣 蒸 的確 是 滿 好吃 的 .
428	218	F:	(...) 我 比較 不 喜歡 甜 的 .
429	219	M:	(...) <L3 hiou L3> ,
430	220	F:	(...) mhm .
431	220	F:	(...) 對 我 就 一直 覺得 很 奇怪 為 什麼 每次 ,
432	220	F:	吃 (...) 都 有 甜甜 的 味道 .
433	220	F:	(...) 我 本來 以為 是 放 香油 還 是 ,
434	220	F:	(.) 後來 想 說 應該 是 蠔油 .
435	220	F:	(...) mhm= ?
436	220	F:	(...) 簡## 有 回 那 個 耶 ,
437	220	F:	(...) 回家 ,
438	221	M:	(...) <L3 hiou L3> .
439	222	F:	(.) 回 宜蘭 ,
440	222	F:	(...) 她 不 知道 會 不 會 去 看 .
441	222	F:	(...) Mi寶 .
442	223	M:	(.) 應該 會 吧 .
443	224	F:	(.) 搞 不 好 .
444	225	M:	(.) ei 啊 君 要 搬離 新竹 喔 .
445	226	F:	(...) 對 啊 ,
446	226	F:	(...) 要不然 <L3 le L3> .
447	227	M:	(...) 就 暑假 .
448	227	M:	(...) 放 暑假 就要 [搬離 新竹 了 喔] .
449	228	F:	[mhm] .
450	228	F:	(...) 哇= .
451	228	F:	如果 要 在 哪邊 租 房子 很 貴 耶 .
452	229	M:	(...) 沒有 啦 ,
453	229	M:	(...) 一 年級 應該 都 有 宿舍 可以 住 .
454	230	F:	(.) 不 一定 吧 .
455	230	F:	(.) 也 [2都 會 有] .
456	231	M:	[2幾乎 都 會 有] .
457	232	F:	(.) 是 喔 .
458	233	M:	(.) mhm .
459	233	M:	(...) 大部分 ,
460	233	M:	(...) 也 讀 兩年 而已 啊 ,
461	234	F:	(...) 也 還好 ,
462	234	F:	(.) 不過 那 個 路段 .
463	234	F:	(.) 那 個 地段 真的 很 貴= .
464	234	F:	(...) 可是 其實 ,
465	234	F:	(...) 他 是 在 臥龍街 附近 不是 嗎 .
466	235	M:	(...) 對 啊 .
467	236	F:	(...) 搞不好 往 那 個 .
468	237	M:	(...) [六張犁] ,
469	238	F:	[後面 (往 六張犁)] ,
470	238	F:	(.) 對 .
471	238	F:	(...) 往 [2六張犁] 那邊 找 比較 不 會 那麼 貴 .
472	239	M:	[2比較 不 會 那麼 貴] .
473	240	F:	(...) 之前 一直 有 想 說 要 住在 那邊 ,
474	240	F:	後來 沒住 在 那邊 .
475	241	M:	有 啦 ,
476	241	M:	(.) 很多 人 可以 住 一 年 宿舍 就 差 很多 了 .
477	242	F:	(...) 對 啊 .
478	242	F:	(...) 不過 國立 的 應該 ,
479	242	F:	(...) 學費 不 會 [那麼 貴] .
480	243	M:	[mhm] ,
481	244	F:	(...) 到 時候 那 個 ,
482	244	F:	小氣鬼 一定 會 叫 我們 ,
483	244	F:	去 zu- ,
484	244	F:	去 看 她 的 那個 五萬 塊 的 窗簾 布料 ,
485	244	F:	(...) zu- .
486	244	F:	(...) 進口 的 [@=] ,
487	245	M:	[那 你 去 就 好 了] .
488	246	F:	(...)
489	246	F:	(...) 你 幹嘛 這樣 .
490	246	F:	(...) 她 之前 也 對 我們 也 還 不錯 .
491	246	F:	(.) 都 請 我們 去 吃 飯 什麼 的 .
492	247	M:	(...) 我們 也 有 請 她 啊 ,
493	247	M:	(.) 互相 啊 .
494	248	F:	(.) 我們 有 請 她 [嗎 ?
495	248	F:	(.) 什麼 時候] ?
496	249	M:	[有 好 不 好] .
497	249	M:	(...) 有 吧 .
498	250	F:	(.) 沒有= .
499	250	F:	都 各 付 各 的 吧 .
500	250	F:	(...) 我們 有 請 她 嗎 ,
501	250	F:	(...) 我 記得 是 沒有 .
502	251	M:	(...) 沒有 嗎 ,
503	251	M:	(...) 有 吧 .
504	252	F:	(...) 沒有 .
505	253	M:	(...) 真的 沒有 嗎 .
506	254	F:	(.) 好像 沒有 .
507	255	M:	(...) 我 怎麼 記得 有 .
508	255	M:	(...) 不過 這 個 人 ,
509	255	M:	(...) 負面 的 能量 太 多 了 .
510	255	M:	(.) 不 喜歡 .
511	256	F:	(...) 對 啊 .
512	256	F:	(.) 就是 ,
513	256	F:	(.) 凡事 都 往 負面 的 想 .
514	257	M:	(.) 自己 負面 就 算了 ,
515	257	M:	還會 給 人 <# 塞 #> ## .
516	258	F:	(...) 對 啊 ,
517	258	F:	(...) 也 不 好 .
518	258	F:	(...) TSK ,
519	258	F:	(...) 也 不 好 .
520	258	F:	(...) mhm= .
521	259	M:	(...) mhm= .
522	260	F:	(...) 接下來 都 沒有 什麼 連假 可以 放 .
523	261	M:	(.) 沒 啦 ,
524	261	M:	都 放 完 啦 .
525	262	F:	(.) hunh= ,
526	262	F:	有 啦 明年 元旦 是 不是 四 天 連假 .
527	263	M:	(.) 我 不 知道 耶 .
528	264	F:	(.) 好像 是 .
529	264	F:	(...) <# 六 排 [四] #> .
530	265	M:	[還 等 很 久] .
531	265	M:	(.) 現在 [2才 @] > ,
532	266	F:	[2@]
533	267	M:	(.) 四 —
534	267	M:	(.) 今天 才 四月 幾號 ,
535	268	F:	(.) 好 我 知道 .
536	269	M:	(.) 對 啊 ,
537	270	F:	(.) 元旦 還 有 半年 多 <L3 lei L3> .
538	271	M:	(.) 你 看 接下來 就 —
539	271	M:	(.) 今年 的 連假 都 集中 在 一二月 .
540	272	F:	(.) mhm .
541	273	M:	(.) 所以 覺得 k- —
542	273	M:	(.) 很 快 都 放 光光 .
543	274	F:	(.) 春假 .
544	274	F:	(.) 還 有 二二八 .
545	275	M:	(...) mhm .
546	276	F:	(...) 對耶 .
547	276	F:	今年 的 那 個 ,
548	276	F:	(...) 國慶日 是 不是 也 沒 放 .
549	276	F:	(...) 好像 是 六 還 日 對 不 對 .
550	277	M:	(...) 我 不 知道 耶 .
551	278	F:	(...) 好像 是 .
552	278	F:	(...) 天啊 ,
553	278	F:	(.) 當 上班族 好 可憐 .
554	278	F:	(.) 就是 在 那邊 ,
555	279	M:	(.) 要 斤斤 計較 .
556	280	F:	(.) 對 在 那邊 算 連假 ,
557	280	F:	然 後 [在] 那邊 ,
558	281	M:	(.) 對 [啊] .
559	282	F:	算   說 m 下 一 個 是 什麼 時候 .
560	283	M:	(.) 對 啊 .
561	283	M:	(.) 然後 等下 放[2假] .
562	284	F:	[2可是] 我們 已經 很 好 了 .
563	284	F:	(.) 有的 是 沒 什麼 假 可以 那 個 的 .
564	285	M:	(...) mhm .
565	286	F:	(...) 對 啊 ,
566	286	F:	(...) 不錯 了 啦 .
567	287	M:	(...) mhm .
568	288	F:	(...) 怎麼 會 有 可樂 .
569	288	F:	(...) 剛 就 本來 就 有 了 嗎 ?
570	289	M:	(...) 對 耶 .
571	289	M:	(.) 不 知道 是 什麼 時候 跑出來 .
572	290	F:	(...) mhm .
573	290	F:	(...) mhm .
574	290	F:	(...) 最近 電視 都 沒 什麼 好 看 的 .
575	290	F:	(.) 啊 那 個 什麼 雙面膠 不 知道 演 到 哪 裡 ,
576	291	M:	(...) 可 那 都 知道 結局 了 .
577	292	F:	(...) 是 啊 .
578	292	M:	(...) mhm .
579	292	F:	(...) 悲劇 收場 .
580	293	M:	(...) mhm .
