unitSeq	TurnSeq	Speaker	Text
317	102	F2:	(.) 我 在 打擊 樂團 ,
318	102	F2:	(.) 就是 很 糗 .
319	102	F2:	(.) 因為 大家 ,
320	102	F2:	(.) 都 蠻 帥 .
321	102	F2:	(.) 然後 ,
322	102	F2:	(.) 就 只有 我 一 個 人 ,
323	102	F2:	(.) 這 樣墊 腳尖 拿 .
324	102	F2:	(.) @@@= .
325	103	F1:	(.) @@@ 為什麼 咧 @ .
326	103	F1:	(.) 跳 起來 啊 .
327	104	F2:	(.) 對 .
328	104	F2:	(.) [手短 腳短] .
329	105	F1:	[好像 也 不錯
330	105	F1:	(.) 這 個] .
331	106	F2:	(.) 我 看 .
332	107	F1:	(.) 不過 不 夠 大 吧 .
333	107	F1:	(.) 這 個 這 個 .
334	108	F2:	(.) 這 個 很 大 啊 .
335	109	F1:	(.) 噢 這 個 嗎 .
336	110	F2:	(.) 這 個 ,
337	110	F2:	(.) 很 大 .
338	110	F2:	(.) 我 看 有 多 大 .
339	110	F2:	(.) 這樣 ,
340	110	F2:	(.) 這麼 大 吧 .
341	111	F1:	(.) 真的 嗎 .
342	111	F1:	(.) 可是 ,
343	111	F1:	(.) 它 才 只有 幾管 .
344	112	F2:	(.) 而且 還 —
345	113	F1:	(.) 它 有 升降音 嗎 ?
346	113	F1:	(.) 就 跟 鋼琴 一 樣 .
347	114	F2:	(.) 有 啊 ,
348	114	F2:	(.) 這 都 是 do rei mi fa so la si do 啊 .
349	115	F1:	(.) 真的 嗎 ,
350	115	F1:	(.) 沒 [見 過] .
351	116	F2:	[對 啊]
352	116	F2:	(...) 但 —
353	117	F1:	(.) 全部 都 是 灰色 .
354	118	F2:	(...) 我 覺得 好 高 .
355	119	F1:	(.) 有 一百八十 —
356	120	F2:	(.) 而且 我 還 加 了
357	120	F2:	(.) 槌子 ,
358	120	F2:	(.) 的 高度 .
359	121	F1:	(.) 噢 也 對[@@@=] .
360	122	F2:	[@@ .
361	122	F2:	(.) 又 多 了] .
362	123	F1:	@ 還好 有 [2槌子] @ .
363	124	F2:	[2如果 這樣] 一百五 的 話 —
364	124	F2:	(.) 這樣 可能 一百六 .
365	124	F2:	(.) 然後 再 槌子 ,
366	124	F2:	(.) 可能 一百八 喔 .
367	125	F1:	(.) 才能 敲到 嗎 ?
368	126	F2:	(.) 一百七 吧 ,
369	126	F2:	(.) 一百七 吧 .
370	127	F1:	(.) 好 吧 .
371	127	F1:	(...) 哇塞 .
372	128	F2:	(...) 欸 ,
373	128	F2:	妳 上次 用 這 個 杯子 耶 .
374	129	F1:	(.) 有點 搞 不 清楚 ,
375	129	F1:	(.) 應該 洗過 了 .
376	129	F1:	(.) 可以 吃 一 個 .
377	130	F2:	(.) um .
378	130	F2:	[妳 吃 啊 這 個 ,
379	130	F2:	我 沒有 在 吃] .
380	131	F1:	[妳 為什麼 沒有 用 那 個] .
381	131	F1:	(...) 這 個 要 —
382	132	F2:	(.) 你 隨便 沾 .
383	132	F2:	我 沒有 在 吃[2醬 .
384	132	F2:	(.) 我 很少 吃 醬2] .
385	133	F1:	[2欸 ,
386	133	F1:	(.) 這 是 和 風2] .
387	133	F1:	(.) 喔 ,
388	133	F1:	(.) 對不起 ,
389	133	F1:	(.) 這 個 是 給 它 .
390	134	F2:	(.) 噢 ,
391	134	F2:	(.) 你 要 那 個 醬 .
392	135	F1:	(...) [Y A] .
393	136	F2:	[那 我 不 愛 吃 到 的] ,
394	136	F2:	(.) 都 沒有 拿 出來 .
395	136	F2:	(.) @@ .
396	137	F1:	(.) 太 好 了 我 的 糖醋 醬 .
397	138	F2:	(.) 好險 我 沒有 退 這 個 .
398	138	F2:	(.) [2一般] —
399	139	F1:	[2它 這 個] ,
400	139	F1:	(.) 要 付錢 才 能 買 .
401	139	F1:	(.) 才 能 —
402	139	F1:	(.) 如果 妳 沒有 買 ,
403	139	F1:	麥克 雞塊 就要 付 五塊 錢 才 可以 有 .
404	140	F2:	(.) 誰 會 —
405	140	F2:	(.) 妳 ,
406	140	F2:	(.) 妳 會 付 五塊 錢 買 那 個 嗎 ?
407	141	F1:	(.) 上次 我 就 付 五 塊 錢 買 ,
408	141	F1:	[因為 我 想 要 好好] 地 吃 薯條 .
409	142	F2:	[有 那麼 好吃 嗎] .
410	143	F1:	(...) 欸 ,
411	143	F1:	(.) 薯條 配 這 個 也 很 好吃 啊 .
412	144	F2:	(.) 是 嗎 ?
413	145	F1:	(.) 點頭 .
414	146	F2:	(.) 我 不 吃 醬 .
415	146	F2:	(.) 就是 不 ,
416	146	F2:	(.) 覺得 沒事 的 .
417	146	F2:	(.) 沒事 —
418	146	F2:	這種 就要 配醬 .
419	147	F1:	(.) um .
420	148	F2:	(.) 這種 沒事 的 ,
421	148	F2:	我 就 覺得 不 用 配醬 .
422	149	F1:	(.) 嗯
423	149	F1:	(...) 這 沒 什麼 味道 啊 @@ .
424	150	F2:	(.) 哪 有 ,
425	150	F2:	(.) 很 好吃 啊 .
426	151	F1:	(...) 我 —
427	151	F1:	我 吃 火鍋 ,
428	151	F1:	都 不 知道 到底 是 為 了 吃 火鍋 ，
429	151	F1:	(.) 還是 為 了 吃 沙茶醬 .
430	151	F1:	(...) 為 了 沙茶醬 而 吃 火鍋 .
431	151	F1:	(.) @ .
432	152	F2:	(.) 這 樣子 不 行 .
433	153	F1:	(.) 為什麼 .
434	153	F1:	(...) 沙茶醬 很 好吃 啊 .
435	154	F2:	(.) 如果 妳 吃 火鍋 的 話 ,
436	154	F2:	(.) 就 自己 想 嘛 .
437	154	F2:	(.) @ 吃 火過 不 吃 醬 的 話 ,
438	154	F2:	應該 不 會 飽 .
439	154	F2:	(.) 因為 ,
440	154	F2:	醬 就是 油 .
441	155	F1:	(.) 喔 對呀 ,
442	155	F1:	(.) 火鍋 就 只是 水煮 .
443	155	F1:	(.) 所有 東西 都 是 水煮 啊 .
444	155	F1:	(.) 然後 基本上 ,
445	155	F1:	應該 很 健康 .
446	155	F1:	(.) 可以 改成 配 芝麻醬 .
447	155	F1:	(.) 就是 那 個 日式 的 芝麻醬 .
448	155	F1:	(.) 就 覺得 還蠻 好吃 的 .
449	156	F2:	(.) 日式 芝麻 ,
450	156	F2:	(.) 妳 有 吃過 ,
451	156	F2:	那 個 ,
452	156	F2:	(.) 火過 配 芝麻醬 ,
453	156	F2:	(.) 餐廳 喔 .
454	157	F1:	(.) 妳 如果 吃 那 個 麻辣 鍋 ,
455	157	F1:	他 會 給 你 啊 ,
456	157	F1:	不 是 嗎 .
457	158	F2:	(.) 那 種 餐廳 很 少 ,
458	158	F2:	(.) 我 是 在 —
459	158	F2:	(.) 我 是 在 大陸 隔壁 .
460	159	F1:	(.) 對 ,
461	159	F1:	(.) 大陸 只有 麻辣 火鍋
462	159	F1:	就是 配 芝麻醬 .
463	159	F1:	(...) 台灣 也 有 ,
464	159	F1:	(.) 比較 好 一點 的 火鍋 .
465	160	F2:	(.) 比較 好 的 嗎 ?
466	161	F1:	(.) um .
467	162	F2:	(.) 我 都 鄙視 那些 餐廳 @@@= .
468	163	F1:	(.) 真的 嗎 .
469	164	F2:	(.) 因為 我 都 是 吃 —
470	164	F2:	(.) 我 沒有 .
471	164	F2:	(.) 我 就是 沙茶醬 而已 這 樣子 .
472	165	F1:	(.) 我 也 是 ,
473	165	F1:	很 喜歡 沙茶醬 .
474	165	F1:	(.) 所以 ,
475	165	F1:	(.) 沒有 沙茶醬 的 火鍋店 ,
476	165	F1:	我 沒有 興趣 ,
477	165	F1:	@@[@=] .
478	166	F2:	[@@@=] .
479	167	F1:	(.) 對 啊 ,
480	167	F1:	(.) 簡單說 ,
481	167	F1:	也 是 鄙視 那些 餐廳 .
482	167	F1:	(.) 為什麼 ,
483	167	F1:	(.) 給 —
484	167	F1:	(.) 還有 是 給 那 個 什麼 .
485	167	F1:	(...) 腐 .
486	167	F1:	(.) 豆腐 —
487	167	F1:	(.) 豆腐 —
488	167	F1:	(.) 豆腐乳 .
489	167	F1:	(.) 對 對 ,
490	167	F1:	(.) 豆腐乳 .
491	168	F2:	(.) 他 有 給 豆腐乳 .
492	168	F2:	(.) 我 有一次 最 —
493	168	F2:	(.) 去 那 個 西 —
494	168	F2:	(.) 就是 —
495	168	F2:	(.) TSK .
496	168	F2:	(.) 就是 反正 西部 的 ,
497	168	F2:	(.) 中國 的 西部 ,
498	168	F2:	(.) 我 也 不 知道 是 —
499	168	F2:	(.) 不 確定 是 哪裡 .
500	168	F2:	(.) 然後 它 —
501	168	F2:	(.) 我 要 去 —
502	168	F2:	(.) 我 就是 因為 —
503	168	F2:	一路上 都 吃 一些 奇奇怪怪 的 新疆 食物 ,
504	168	F2:	(...) 所以 就 覺得 ,
505	168	F2:	(.) 喔 ,
506	168	F2:	終於 來 到 都市 了 ,
507	168	F2:	(.) 然後 就 想 說 吃 一些 ,
508	168	F2:	(.) 我 自己 想 吃 的 .
509	168	F2:	(.) 然後 就 走進 去 就 一 間 ,
510	168	F2:	(.) 就是 美輪美奐 的 ,
511	168	F2:	(...) 火鍋店 .
512	169	F1:	@@ .
513	170	F2:	然後 走進 火鍋店 ,
514	170	F2:	是 不 是 期待 一 個 鍋 .
515	171	F1:	(.) 對 啊 .
516	172	F2:	. .然後 還有 飯 ,
517	172	F2:	(.) 然後 就 這 樣子 配 嘛 .
518	173	F1:	(.) 沒有 ,
519	173	F1:	(.) 哪裡 來 的 飯 .
520	174	F2:	(.) 沒有 [飯 耶 .
521	174	F2:	(.) 就是] —
522	175	F1:	[@@] .
523	176	F2:	(.) 可是 台灣 都 有 飯 啊 .
524	177	F1:	(.) 大陸 很 多 地方 都 沒有 飯 啊 .
525	178	F2:	(.) 對 啊 .
526	179	F1:	(.) 我 也 不 懂 為什麼 @@ .
527	180	F2:	(.) 然後 我 就 ,
528	180	F2:	(.) 我 就 有 點要 發飆 .
529	180	F2:	(.) 你 火鍋店 沒有 飯 @@ —
530	180	F2:	(.) 可是 他們 吃 火鍋 不 吃飯 .
531	181	F1:	(.) 對 .
532	181	F1:	(.) 對 .
533	182	F2:	(.) 為什麼 要 這 樣子 .
534	183	F1:	(.) 他們 連 吃 菜 都 不 吃飯 啊,
535	183	F1:	就是 我 第一 [次 ,
536	183	F1:	(.)]從 九六年 去到 去年 .
537	184	F2:	[ha] ,
538	191	F2:	(.) 澱粉 好 但是 都 吃 太 多 [@@] .
539	183	F1:	(.) 前年 去 ,
540	183	F1:	還 是 一 樣 不 給 飯耶 .
541	185	F2:	(.) 對 啊 .
542	186	F1:	(.) 然後 我 發現 他們 都 —
543	186	F1:	(.) 然後 我 想 他們 為什麼 可以 吃 這麼 多 菜 .
544	186	F1:	(.) 因為 他們 沒有 吃飯 啊 ,
545	186	F1:	(.) 所以 他 整 —
546	186	F1:	(.) 就 整桌 都 是 菜 啊 .
547	187	F2:	(.) 所以 他們 很 健康 耶 .
548	188	F1:	(.) 哪 有 ,
549	188	F1:	(.) 油 得 要命 耶 .
550	188	F1:	(.) 因為 這樣 妳 就 相對 會 吃 更 多 的 肉 啊 菜 啊 ,
551	188	F1:	那些 東西 進去 .
552	189	F2:	(.) 那 很 好 啊 ,
553	189	F2:	(.) 就是 比 澱粉 好 啊 .
554	190	F1:	(.) 沒有 ,
555	190	F1:	(.) 澱粉 是 很 好 的 東西 .
556	192	F1:	[對] .
557	198	F1:	(.) 就是 [我們 家] —
558	193	F2:	(.) 而且 ，
559	193	F2:	有些 食物 有 澱粉 就 夠 了 吧 ,
560	194	F1:	(.) 嗯哼 .
561	195	F2:	(.) 我 也 不 知道 .
562	195	F2:	(.) 然後 我 那 時候 第一 次 知道 他們 不 吃飯 .
563	196	F1:	(.) 對
564	196	F1:	(.) 這 真是 很 奇怪 的 事情 .
565	196	F1:	(.) 所以 每 一 次 去 他 都 先 給 你 飯 .
566	197	F2:	(.) 欸 ,
567	197	F2:	妳 阿嬤 ,
568	197	F2:	(.) 奶奶 吃 不 吃飯 .
569	198	F1:	(.) 當然 吃 啊 .
570	198	F1:	(.) 我們 家 的 是 —
571	199	F2:	[不 知道] ,
572	199	F2:	那邊 對 我們 來說 也 蠻 北 的 耶 .
573	203	F2:	(.) 對 我們 來 說[是 北 呀 ,
574	203	F2:	(.) 我們 很 南 耶] .
575	199	F2:	(.) 蠻 北 的 .
576	199	F2:	(.) 浙江 嗎 ?
577	199	F2:	(.) [2浙江 是] —
578	200	F1:	[2浙江] 是 南邊 .
579	201	F2:	(.) 可是 對 我們 來說 很 北@@ .
580	202	F1:	(.) 最好 是 啦 ,
581	202	F1:	(.) 哪裡 北 呀 @@ .
582	204	F1:	[浙江 是 —
583	204	F1:	(.) 江 —
584	204	F1:	(.) 江 —
585	204	F1:	(.)]江南 耶 @@ .
586	215	F2:	(.) [或者 是] —
587	216	F1:	[對 對] .
588	205	F2:	(.) 江南 .
589	206	F1:	(.) 我們 是 南耶 @@ .
590	207	F2:	(.) 在 江 的 南 .
591	208	F1:	(.) 只要 是 在 長江 的 都 叫 南邊 .
