unitSeq	TurnSeq	Speaker	Text
89	47	F:	(.) 應該 在 立德 啦 .
90	48	M:	(...) 立德 喔 .
91	49	F:	(.) 對 啊 .
92	50	M:	(...) 技術 學院 喔 .
93	51	F:	(.) 好 —
94	51	F:	(.) 好像 是 吧 .
95	52	M:	(...) 唸 什麼 .
96	53	F:	(...) 日文 啊 .
97	54	M:	(...) 日文 .
98	55	F:	(.) 對 呀 ,
99	55	F:	(...) 你 也 知道 我 弟 不 愛 唸書 .
100	56	M:	(...) 對 呀 .
101	57	F:	(.) 對 .
102	57	F:	(.) 之前 我 爸 一直 叫 他 轉學 .
103	58	M:	(.) [##] .
104	59	F:	[因為 感]覺 他們 學校 快 倒 了 .
105	60	M:	(.) 對 啊 ,
106	61	F:	(.) 對 啊 .
107	62	M:	(.) @@
108	63	F:	(...) 對 啊 .
109	64	M:	(.) 你 弟 幹嘛 跑 去 唸 立德 啊 .
110	65	F:	(...) 我 不 知道 啊 ?
111	65	F:	(...) TSK ,
112	65	F:	(.) 就是 不 愛 唸書 嘛 .
113	66	M:	(...) 有 到 這 種 程度 喔 .
114	67	F:	(.) 有 啊 ,
115	67	F:	(.) 真的 有 好不好 ,
116	68	M:	(...) 喔 .
117	69	F:	(...) 對 啊 .
118	69	F:	(...) 嘖 ,
119	69	F:	(.) 很 慘 .
120	70	M:	(...) 可是 至少 離 你們 家 很 近 @ ,
121	71	F:	(.) 但 —
122	71	F:	我 還是 覺得 滿 慘 的 .
123	71	F:	(...) 就 完全 不 知道 他 出來 要 幹嘛 .
124	71	F:	(.) @
125	72	M:	(...) 當 宅宅 啊 ?
126	72	M:	(...) 不錯 ,
127	73	F:	(.) 靠 .
128	74	M:	(.) @@@[2=]
129	75	F:	[2當 什麼] 宅宅 .
130	76	M:	(.) 唸 日文系 出來 可以 當 ,
131	77	F:	(...) 我 覺得 他 可以 去 摩斯 打工 就 不錯 了 @@@ .
132	78	M:	(.) @
133	79	F:	(...) 以後 就 靠 他 了 .
134	80	M:	(...) 什麼 鬼 .
135	81	F:	(.) @@@[=]
136	82	M:	[@]
137	83	F:	(...) 還 不錯 啊 ?
138	83	F:	(.) 摩斯 打工 ,
139	83	F:	(...) 打 到 正職 ,
140	83	F:	(.) 就 至少 比 沒 工作 好 啊 ,
141	84	M:	(.) 那 —
142	84	M:	(.) 我 想 吃 茹絲葵 .
143	84	M:	(.) 可以 去 茹絲葵 打工 嗎 ?
144	85	F:	(.) TSK ,
145	85	F:	(.) 恐怕 沒 辦法 ,
146	85	F:	(.) 你 知道 我 弟 很 嬌小 .
147	85	F:	(.) 茹絲葵 盤子 可能 太 重 .
148	86	M:	(.) 那 挑 個 好 日本 餐廳 .
149	87	F:	(.) 啊 日本 餐廳 還 不 錯 ,
150	87	F:	(.) 盤子 不 會 太 重 .
151	88	M:	(...) 對 啊 .
152	89	F:	(...) <L3 袂 歹 喔 ((不壞 喔)) L3> .
153	89	F:	(.) ei 之前 我 跟 我 同學 去 吃 一家 叫 ,
154	89	F:	(...) 隆 .
155	90	M:	(...) 在 哪裡 啊 .
156	91	F:	(.) 隆起 的 隆 .
157	92	M:	(.) [2恩] .
158	93	F:	[2在] 九條通 那裡 .
159	94	M:	(...) huh ?
160	95	F:	(.) 林森 北路 那裡 .
161	95	F:	(...) @@
162	95	F:	(...) 那 邊 很多 都 是 那種 就是 —
163	95	F:	(.) 叫 小姐 陪 的 那種 店 .
164	95	F:	(.) 然後 還 有 跟 一些 日本 料理 .
165	96	M:	(.) 喔 原來 那邊 就 叫 九條通 ,
166	97	F:	(.) 對 .
167	98	M:	(.) 喔 ,
168	98	M:	(.) 是 是 是 ,
169	99	F:	(...) 還 滿 好吃 的 .
170	99	F:	(...) 日本 料理店 ,
171	99	F:	(.) 他 是 日本 料理店 ,
172	99	F:	不 是 陪 小姐 的 那 種 ,
173	100	M:	(.) 真的 ho [@@@] ?
174	101	F:	[真的 啦] .
175	102	M:	(.) @ 我 很 懷疑 .
176	103	F:	(.) 我 去 [2叫 陪 小姐 幹麻 啊 @@] .
177	104	M:	[2@@@]
178	105	F:	(.) 甯翔毫 .
179	106	M:	(.) 你 怎麼 知道 ,
180	106	M:	(...) 妳們 ,
181	106	M:	(.) 診 ,
182	106	M:	(.) TSK —
183	106	M:	(.) 診所 ,
184	106	M:	(...) [3主管 都] 灌 人家 酒 .
185	107	F:	[3怎樣] ,
186	108	M:	(...)
187	108	M:	(.) 這種 診所 ,
188	108	M:	(.) 上樑 不 正 下樑 歪 不 是 .
189	109	F:	(.) 靠 .
190	110	M:	(.) @@@=
191	111	F:	(...) 今天 —
192	111	F:	(.) 好 啦 ,
193	111	F:	(.) [總而言之 就 是 一 間] ,
194	112	M:	[跑 到 那裡 去] ,
195	113	F:	(.) 不錯 的 日本 [2料理] .
196	114	M:	[2跑 到 那裡] 去 吃 .
197	115	F:	(...) 對 啊 .
198	116	M:	(.) 很 遠 耶 .
199	117	F:	(...) 就 在 中山站 那裡 啊 ,
200	118	M:	(.) 中山站 .
201	119	F:	(...) 哪 會 很 遠 啊 ,
202	120	M:	(...) um ?
203	121	F:	(...) 林森 [北路] ,
204	122	M:	[我 知道] 我 知道 啊 ,
205	122	M:	(...) 我 沒有 看過 .
206	122	M:	(...) 就 在 新興百貨 那裡 ,
207	123	F:	(...) um —
208	123	F:	我 不 知道 在 哪 個 百貨 附近 .
209	123	F:	(.) 反正 就 ,
210	124	M:	(.) 就 是 有 一 個 很 大 的 公園 .
211	125	F:	(...) um ,
212	125	F:	好像 過 了 那 個 公園 .
213	126	M:	(.) 對 啊 ,
214	127	F:	(.) 對 啊 .
215	127	F:	(.) [2還 不 錯] —
216	128	M:	[2過 去] 就是 新興百貨 .
217	129	F:	(.) 是 喔 .
218	129	F:	然後 之前 我 同學 本來 ,
219	129	F:	(...) 就是 ,
220	129	F:	(...) 原本 是 要 去 吃 瞞著爹 .
221	129	F:	(...) 可是 我 同學 [訂] 不 到 位 .
222	130	M:	[喔] ,
223	130	M:	(...) 那 間 我 好像 聽過 .
224	131	F:	(...) 對 啊 .
225	131	F:	(.) 因為 他 才 四 個 位子 而已 .
226	131	F:	(...) 瞞著爹 才 四 個 位子 而已 .
227	131	F:	(...) 他 只是 [2一 間] ,
228	132	M:	[2是 吃] 那 個 ,
229	132	M:	(...) 壽司 啊 .
230	133	F:	(...) 就 日本 [3料理店 啊] ?
231	134	M:	[3在 師大] 那邊 對不對 ,
232	135	F:	(.) 對 對 對 對 對 .
233	135	F:	(...) 他 是 吃 那 個 生yu- —
234	135	F:	(.) 那 個 ,
235	135	F:	(.) 握壽司 的 .
236	136	M:	(.) 那 為什麼 不 去 吃 游壽司 .
237	137	F:	(...) 有 去 吃 啊 ,
238	137	F:	(.) 之前 就 去 吃 [過] 了 啊 ?
239	138	M:	[喔] .
240	138	M:	(...) 瞞著爹 好像 很 好吃 .
241	139	F:	(.) [2游壽]司 也 不 錯 啦 .
242	140	M:	[2<# 看 起來 #>]
243	141	M:	(...) um .
244	142	F:	(...) 對 啊 .
245	143	M:	(.) 我 那 天 就 跑去 吃 那 個 <L4 Yu Sushi L4> 斜 對面 的 .
246	144	F:	(.) 那 什麼 ,
247	145	M:	(...) 那 什麼 花知道 的 .
248	146	F:	(.) [花知道] ,
249	147	M:	[因為 ,
250	147	M:	(.) 因] 那 個 主廚 是 我 ,
251	147	M:	(...) 同學 的 室友 .
252	148	F:	(...) 是 喔 .
253	149	M:	(...) 所以 每次 去 都 有 <L3 special L3> .
254	150	F:	(...) 真的 喔 .
255	150	F:	(.) 這麼 爽 .
256	150	F:	(...) 那 甚麼 時候 可以 跟 你 一起 去 吃 [2@@@=] .
257	151	M:	[2@@=]
258	152	F:	(.) 快 點 ,
259	152	F:	(...) 手機 拿來 ,
260	152	F:	(...) 我 看 一下 我 的 <3 schedule L3> .
261	153	M:	(...) 最好 是 有空 啦 .
262	154	F:	(.) 喔 .
263	155	M:	(...) 然後 他 每天 都 ### ,
264	156	F:	(.) 那 他 開 到 從 幾點 開 到 幾點 .
265	157	M:	(...) <# 我 在 想 #> —
266	157	M:	(.) 吃 下 —
267	157	M:	(...) 吃 —
268	157	M:	(.) 就 吃 中午 跟 晚上 .
269	158	F:	(...) 喔 ,
270	158	F:	(.) 叫 甚麼 (.) 花知道 喔 ,
271	159	M:	(.) um .
272	160	F:	(.) 哪 一 個 花 啊 .
273	160	F:	(...) <L3 flower L3> 的 [3花 喔] .
274	161	M:	[3對 啊] .
275	161	M:	(...) 知道 啊 ,
276	162	F:	(...) 哪 一 個 知 ,
277	162	F:	(...) 這 個 之 ,
278	163	M:	(...) 就 知道 的 知道 啊 .
279	164	F:	(.) 喔 .
280	164	F:	知道 .
281	164	F:	(...) 喔 .
282	164	F:	(.) 好 .
283	165	M:	(.) 就 斜 —
284	165	M:	(.) 就 在 (.) 那 個 (.) 斜 —
285	165	M:	(.) 斜 對面 的 巷子 裡 .
286	166	F:	(...) 好 .
287	166	F:	(...) 去 查 一下 .
288	166	F:	(.) 是 吃 甚麼 的 .
289	166	F:	(.) 日本 料理 喔 .
290	167	F:	(.) 要不然 le ,
291	168	M:	(...) 就 ,
292	168	M:	(.) [西餐] .
293	169	F:	[複合 式] .
294	170	M:	(...) [2西餐] .
295	171	F:	[2喔] .
296	172	M:	(.) 西餐 還有 那些 ,
297	173	F:	(...) 好 ,
298	173	F:	(.) 好 ,
299	173	F:	(...) 去 查 一下 ,
300	174	M:	(...) TSK .
301	175	F:	(...) 怎麼樣 啦 ?
302	176	M:	(.) 沒有 ,
303	177	F:	(...) 好 想 吃 日本 料理 喔 ,
304	178	M:	(...) 日本 料理 ,
305	178	M:	(...) 去 吃 那間 ,
306	178	M:	(...) 握 —
307	178	M:	(.) 那 個 握壽司 吃 到 飽 啊 .
308	178	M:	(...) 在 那 個 ,
309	179	F:	(...) 我 覺得 (.) 好 吃 嗎 .
310	180	M:	(...) 還 可以 啊 .
311	180	M:	(.) 可是 聽說 三燔 好像 更 好吃 .
312	181	F:	(...) 哪 —
313	181	F:	(.) 哪裡 ,
314	182	M:	(...) 就 在 一零一 裡面 啊 ,
315	183	F:	(...) 喔 .
316	184	M:	(...) 一 個 人 好像 —
317	184	M:	(...) 六百八 吧 .
318	185	F:	(...) 喔 .
319	185	F:	(...) 還好 ,
320	186	M:	(...) 對 啊 ,
321	187	F:	(.) um .
322	188	M:	(.) um .
323	188	M:	(.) 握壽司 吃 到 飽 .
324	188	M:	(.) 差 不多 那 個 價錢 .
325	189	F:	(...) 六百八 還 好 .
326	190	M:	(...) ##### .
327	191	F:	(...) 我 上次 跟 我 同學 去 吃 那間 隆 ,
328	191	F:	(...) 我們 兩 個 人 就 吃 了 兩千五 .
329	191	F:	(...) 而且 還是 宵夜 喔 ,
330	192	M:	(.) @
331	193	F:	(.) @@
332	193	F:	(.) @@
333	194	M:	(.) @
334	194	M:	(.) 吃 瞞著爹 還 比較 省錢 .
335	195	F:	(.) ha ?
336	196	M:	(.) 瞞著爹 ,
337	196	M:	才 —
338	197	F:	(.) 對 ,
339	197	F:	(.) 瞞著爹 大概 七八[百] .
340	198	M:	[七]八百 .
341	199	F:	(.) 一 個 人 七百 多 而已 .
342	199	F:	(.) 對 .
343	200	M:	(.) 還 不如 去 吃 竹壽司 .
344	201	F:	(...) 好 熟 —
345	201	F:	(.) 好 熟悉 的 名字 喔 ,
346	202	M:	(...) 在 景美 那邊 啊 ,
347	203	F:	(...) 竹壽司 .
348	203	F:	(...) 景美 有 點 麻煩 .
349	203	F:	(...) 還是 去 瞞著爹 好 了 .
350	204	M:	(...) 對 啊 .
351	204	M:	(.) [2和平 東路 一直] 走 就 到 了 .
352	205	F:	[2比較 方便] .
353	206	M:	(.) 對 啊 ?
354	207	M:	(...) 我 也 還 沒 去 過 耶 .
355	207	M:	(.) 是不是 在 那 個 ,
356	207	M:	(...) 小 巷子 裡面 啊 .
357	208	F:	(.) 我 不 知道 ,
358	208	F:	(...) 我 只有 看 那 個 ,
359	208	F:	(...) 就是 ,
360	208	F:	(.) 大家 的 blog 上面 寫 的 .
361	209	M:	(...) 之前 看 到 的 .
362	210	F:	(.) um .
363	211	M:	(.) 這 家 看起來 很 好吃 .
364	212	F:	(.) um ,
365	212	F:	(.) 沒錯 ,
366	212	F:	(...) 有 空 可以 訂位 一下 ,
367	212	F:	(...) 可是 他 好像 很 難 訂 耶 .
368	213	M:	(...) 沒有 ,
369	213	M:	(.) 你 很 難 有 空 .
370	214	F:	(...) 沒有 (.) 我 覺得 是 比較 難 訂 .
371	214	F:	(...) 因為 他 那邊 才 四 個 位子 你 要 怎麼 訂 啊 ,
372	215	M:	(.) 台北 ,
373	216	F:	(...) 怎[樣] .
374	217	M:	[還]好 吧 ,
375	217	M:	(.) 四 個 人 ,
376	217	M:	(...) 宋廚 都 訂 得 到 了 .
377	218	F:	(...) 喔 ,
378	219	M:	(...) 宋廚 也 差不多 是 —
379	219	M:	(.) 不 知道 是 四 個 人 還 八 個 人 .
380	220	F:	(...) 是 喔 .
381	221	M:	(...) 對 啊 ,
382	221	M:	(.) 然後 聽說 要 兩 個 月 前 .
383	222	F:	(.) 喔 .
384	222	F:	(...) 你 不 覺得 兩 個 月 前 很 麻煩 嗎 ?
385	222	F:	(...) 因為 有 太 多 ,
386	222	F:	(.) 就是 不 可 預期 的 事情 能 跑 出來 .
387	223	M:	(.) 不會 啊 .
388	223	M:	(.) 因為 每天 都 很 忙 .
389	223	M:	(.) 所以 不 會 有 太 多 [2@@=] .
390	224	F:	[2@@@=]
391	224	F:	(.) 就是 一 天 只 ,
392	224	F:	(.) 就是 已 經 被 塞到 百分之 八十 了 .
393	225	M:	(.) 對 對 對 ,
394	225	M:	(.) 所以 是 可以 預期 沒 那麼 忙 ,
395	225	M:	(.) 不 會 有 (.) 可以 預 —
396	225	M:	(.) 預期 ,
397	225	M:	(.) 不 可 預期 的 事情 出現 這樣 ,
398	226	F:	(...) 喔 @@ .
399	227	M:	(...) 對 .
400	228	F:	(.) 好 啊 ,
401	229	M:	(...) 然後 還要 ,
402	229	M:	(.) 又 要 —
403	229	M:	應付 那種 ,
404	229	M:	(.) 老闆 ,
405	229	M:	(...) 突然 出現 在 實驗室 說 ,
406	229	M:	(...) ei ?
407	229	M:	(.) ## (.) 你 怎麼 在 ,
408	229	M:	(...) 實驗室 ,
409	229	M:	(.) 去 我 辦公室 談 一下 這樣 .
410	230	F:	(...) @@@=
411	231	M:	(...) 真的 很 <L3 bei lan ((爛)) L3> .
412	232	F:	(...) 不錯 啊 ?
413	232	F:	(.) 代表 老闆 喜歡 你 啊 ?
414	233	M:	(...) 那 是 因為 我們 實驗室 新 來 一 個 ,
415	233	M:	(.) 泰國人 .
416	234	F:	(...) ha ?
417	235	M:	(.) 我們 實驗室 新 來 一 個 ,
418	235	M:	(...) 就是 <L2 po- L2> —
419	235	M:	(...) [那 個 <L3 post doc] L3> ,
420	236	F:	[我 以為 是 你 耶] @@= .
421	237	M:	(.) 就是 泰國人 .
422	237	M:	(.) [2我 到 現在 還 不 會] 唸 他 的 名字 ,
423	238	F:	[2@@@=]
424	237	M:	(.) [妳 知道 嗎] ,
425	240	F:	[@@@]
426	240	F:	(.) 我 以為 是 你 老闆 覺得 你 是 ,
427	240	F:	(...) 實驗室 新 來 的 泰國人 ,
428	240	F:	(...) 有 像 好不好 @@= —
429	241	M:	(.) @@=
430	241	M:	(.) 是 像 在 哪 啊 —
431	242	F:	(.) eh .
432	242	F:	我 今天 ,
433	242	F:	(.) 就是 —
434	242	F:	(.) 我 最近 在 看 一 個 日劇 ,
435	242	F:	(.) 然後 他 就是 ,
436	242	F:	(.) 那 個 ,
437	242	F:	(...) 演 泰 (.) 日 混血兒
438	242	F:	(.) 然後 在 日本 .
439	242	F:	(.) 然後 他 就是 ,
440	243	M:	(.) 達比修 友 就是 泰日 混血兒 好不好 .
441	244	F:	(...) 不 知道 他 是 誰 .
442	244	F:	(.) 好像 是 松本 潤 演 的 .
443	245	M:	(...) 然後 咧 .
444	246	F:	(.) 然後 ?
445	246	F:	(.) 就 跟 你 現在 的 這 一身 打扮 很 像 啊 .
446	246	F:	(...) 就 頭髮 長長 (.) 皮膚 黑黑 的 ,
447	247	M:	(.) 我 哪 有 皮膚 黑黑 的 啊 @ .
448	248	F:	(...) @@ 你 沒有 嗎 ?
449	249	M:	(...) 拜託 (.) 那 妳 沒有 看過 皮膚 黑黑 的 好不好 .
450	249	M:	(.) 我們 —
451	249	M:	(.) 那 個 隔壁 實驗室 那 個 衣索比亞人 ,
452	249	M:	(.) 超 黑 ,
453	250	F:	(.) 衣索比亞人 [@=] ,
454	251	M:	[@=]
455	252	F:	(.) 你 要 跟 衣索比亞人 比 [2幹嘛 @=] ,
456	253	M:	[2@] 他 今天 來 ,
457	253	M:	(.) 他 就 ,
458	253	M:	(.) [ei] ?
459	254	F:	[他] 是 衣索比亞人 ei .
460	254	F:	(.) 他 是 黑人 ei .
461	254	F:	(.) [2你 是] 黃種人 ei .
462	255	M:	[2然後 重] ,
463	256	M:	(.) 就 也 是 他 —
464	256	M:	(.) 就是 他 在 說 那 個 ### 啊 ,
465	256	M:	[然後] —
466	256	F:	mhm ,
467	256	M:	meeting ,
468	256	M:	就 他 説 ,
469	256	M:	(.) 他 自我 ,
470	256	M:	(.) 他 在 自我 介紹 說 ,
471	256	M:	(.) 他 是 衣索比亞人 的 時候 我們 同學 在 底下 問 說 ,
472	256	M:	(.) 所以 他 會 ,
473	256	M:	(.) 他 平常 常常 肚子 餓 嗎 .
474	256	M:	(.) [@=]
475	257	F:	[@=]
476	257	F:	(.) @@@
477	258	M:	(.) 喔 最 靠 ,
478	258	M:	(.) 我 覺得 那 個 ,
479	258	M:	(...) 新來 的 那 個 泰國人 ,
480	258	M:	(.) 真的 ,
481	258	M:	(...) TSK
482	259	F:	(.) 怎樣 ,
483	260	M:	(.) 不 知道 說 麼 .
484	260	M:	(.) 就 他 ,
485	260	M:	(.) 第一 天 來 啊 .
486	260	M:	(...) 然後 ,
487	260	M:	(...) 那 個 什麼 (.) 學姐 就 叫 我 ,
488	260	M:	(.) 就是 ,
489	260	M:	(.) 學姐 本來 在 跟 他 介紹 實驗室 .
490	261	F:	(.) um .
491	262	M:	(...) 然後 學姐 講 一 講 講 一 講 ,
492	262	M:	(...) 然後 就 ,
493	262	M:	(.) 我 就 ,
494	262	M:	(.) 我 就 到 實驗室 .
495	262	M:	(.) 然後 她 就 說 (.) 喔 喔 喔 ,
496	262	M:	(...) 你 —
497	262	M:	(.) 你 英文 比較 好 ,
498	262	M:	(.) 你 跟 他 講
499	263	F:	(.) um .
500	264	M:	(...) 我 就 跟 他 講 .
501	265	F:	(...) um ,
502	266	M:	(...) 然後 講 完 之後 ,
503	266	M:	(...) 然後 下午 <L3 meeting L3> .
504	267	F:	(...) um .
505	268	M:	(...) 下午 <L3 meeting L3> 的 時候 ,
506	268	M:	(...) 他 用 [中文 自我 介紹] ,
507	269	F:	[中文 <L3 present L3>] .
508	269	F:	(.) @@@=
509	270	M:	(.) @@[2@]
510	271	F:	[2@]@@ 是 你們 自己 不 跟 人家 講 中文 的 啊 .
511	272	M:	(.) 然後 就 —
512	273	F:	(...) 說不定 他 是 泰 —
513	273	F:	(...) 泰台 [混血] 啊 .
514	274	M:	[@@]
515	275	M:	(.) TSK
516	275	M:	(.) 不 —
517	275	M:	(.) 不 是 啊 ?
518	275	M:	(...) 就 —
519	275	M:	(...) 嘖
520	275	M:	(.) 看 我 (.) 講 得 那 個 樣子 ,
521	275	M:	(.) 他 不 能 就是 說 ,
522	275	M:	(...) 其實 我 聽 得 懂 中文 ,
523	275	M:	(...) TSK ,
524	275	M:	(...) [2這樣 —
525	275	M:	(.) 這樣 很 貼心 嘛2] .
526	276	F:	[2ei
527	276	F:	(.) 他 怕 就是 ,
528	276	F:	(.) 他2] 怕 你 ,
529	276	F:	(.) 就是 ,
530	276	F:	(...) 精心 準備 了 這 一 套 ,
531	276	F:	(.) 就是 要 <L3 introduce L3> 你 的 實驗室 的 .
532	276	F:	(...) 然後 怕 打斷 你 會 不好[意思] .
533	277	M:	[我 <# 那天 #>] ,
534	277	M:	(.) 我 <# 真的 #> 想 把 他 殺掉 .
535	278	F:	(...) 他 可能 就是 —
536	278	F:	(...) 不 了解 台灣 的 文化 啊 .
537	278	F:	(...) 所以 就 不好意思 打斷 你 .
538	279	M:	(...) TSK ,
539	279	M:	(.) 真 不 知道 說 什麼 ,
540	279	M:	(.) @@
541	279	M:	(.) @@
542	279	M:	(...). 而且 我 到 現在 還 是 不 會 唸 他 的 [2名字] .
543	280	F:	[2@@=]
544	281	M:	(.) 因為 他 寫 ,
545	281	M:	(.) 就 他 xi- 他 寫 那 個 名字 啊 ,
546	281	M:	(.) 喔 ,
547	281	M:	(.) 不 會 唸 .
548	282	F:	(.) 喔 .
549	283	M:	(.) 超 奇怪 的 .
550	284	F:	(.) 喔 .
551	285	M:	(.) 嗯 ,
552	285	M:	(.) 什麼 <L2 a L2> 什麼 的 ,
553	285	M:	(.) 我 不 知道 怎麼 唸 .
554	285	M:	(.) ##
555	286	F:	(...) 哦 .
556	286	F:	(...) 泰國人 .
557	287	M:	(.) 對 啊 .
558	288	F:	(...) TSK
559	288	F:	(...) 不 錯 耶 .
560	288	F:	(...) 很 有 潛力 .
561	289	M:	(...) 不 知道 耶 .
562	290	F:	(...) 明天 我 還 要 去 新竹 什麼 綠世界 .
563	290	F:	(.) 到底 要 走 多久 .
564	290	F:	(.) 先 看 一下 .
565	291	M:	(...) @= 好好 一 個 週末 .
566	292	F:	(...) 阿 ,
567	292	F:	綠世界 ,
568	292	F:	(...) 九點 半 ,
569	292	F:	(...) 到 ,
570	292	F:	(.) 十二點 半 .
571	292	F:	(...) 怎麼 那麼 久 喔 ,
572	293	M:	(.) 聽起來 好像 很 棒 耶[@@@] .
573	294	F:	[還 有 動物 劇場] eh .
574	294	F:	(...) @@
575	294	F:	(.) 想想 看 裡面 會 有 什麼 動物 呢 ,
576	294	F:	(...) 他 會不會 就是 把 電燈 關掉 ,
577	294	F:	(.) 然後 一下 這裡 亮 ,
578	294	F:	(.) 一下 那裡 亮 ,
579	294	F:	(.) 然後 之後 叫 大家 猜 說 是 什麼 動物 [2之類 的] ,
580	295	M:	[2免錢 我] 也 不 去 .
581	295	M:	(.) 我 寧願 在家 睡覺 .
582	295	M:	(.) @@
583	296	F:	(.) ho .
584	296	F:	(.) 我 也 想 啊 ?
585	297	M:	(...) 不 去 會 怎樣 嗎 ,
586	298	F:	(...) 不 行 ,
587	298	F:	(.) 一定 要 去 .
588	299	M:	(...) 是 喔 .
589	300	F:	(.) 對 啊 .
590	300	F:	(.) 這 是 規定 .
591	301	M:	(...) @= 真 不 知道 怎麼 同情 妳 @@ .
592	302	F:	(.) 對 啊 ,
593	302	F:	(.) 好 好 一 個 週末 .
594	303	M:	(.) 還有 活動 準備 時段 .
595	304	F:	(...) [對 啊] .
596	305	M:	[####] ,
597	305	M:	(...) 那 天 活動 ,
598	306	F:	(.) 因為 我 同 —
599	306	F:	(.) 就是 我們 有 同事 要 —
600	306	F:	(...) 就是 ,
601	306	F:	(...) 男 扮 女 裝 ,
602	306	F:	(.) 慧 跟 華 .
603	307	M:	(...) 真的 喔 .
604	308	F:	(...) 對 .
605	308	F:	(.) 然後 還 有 男生 .
606	308	F:	(.) 超 大 一 隻 的 .
