Turn,Speaker,Utterance
296,F:,..我也想啊
297,M:,...不去會怎樣嗎
298,F:,...不行
298,F:,..一定要去
299,M:,...是喔
300,F:,..對啊
300,F:,..這是規定
301,M:,...@=真不知道怎麼同情妳@@
302,F:,..對啊
302,F:,..好好一個週末
303,M:,..還有活動準備時段
304,F:,...[對啊]
305,M:,[XXXX]
305,M:,...活動
306,F:,..因為我同
306,F:,..就是我們有同事要
306,F:,...就是要
306,F:,...男扮女裝
306,F:,..慧跟華
307,M:,...真的喔
308,F:,...對
308,F:,..然後還有男生
308,F:,..超大一隻的
308,F:,...很黑
308,F:,...長得很像台灣黑熊
308,F:,..然後他要表演什麼你知道嗎
308,F:,...瑪麗蓮夢露
308,F:,...超噁心的
308,F:,...他那天帶假髮
308,F:,..還有穿那個裙子
308,F:,...然後跳舞跳到一半
308,F:,..那個衛生紙會跑出來@@@
309,M:,..@@<X一定X>要那麼難賺就對了[[@@=]]
310,F:,[[@@@]]
310,F:,..@@=然後還有另外一個同事
311,M:,..@@
312,F:,..就是
312,F:,..他們那一組要表演舞孃
312,F:,..然後他要男棒
312,F:,..男扮女裝
312,F:,..然後表演舞孃
312,F:,..然後還要穿那個
312,F:,...就是內搭褲
313,M:,..國中還不就是
314,F:,...@
314,F:,..要穿內搭褲
314,F:,..一個好好的[男生]
315,M:,[高中]還是不被我們班害
316,F:,..還要穿內搭褲耶
316,F:,..你不覺得很噁心嗎
316,F:,...下面還有蕾絲
316,F:,..@
316,F:,..然後上面要上空
316,F:,..然後跳舞孃耶
316,F:,...舞孃耶
317,M:,...他會不會明天就離職了
318,F:,...@@
318,F:,...一整個就
318,F:,..哇
318,F:,..好可憐喔
319,M:,...大概讀物治的都是 gay 吧
319,M:,..應該可以接受
320,F:,...不是
321,M:,...<X我不知道我約X>上次你來的那
321,M:,..那三個
322,F:,..eh
322,F:,..就是
322,F:,...那一個
322,F:,..比較矮的那個
322,F:,..他要
322,F:,..就是
322,F:,..跳舞孃
323,M:,..他不是 gay 啊
324,F:,..他不是啦
325,M:,..喔
325,M:,..可是他超像 gay 的
325,M:,...看那死 gay 砲
326,F:,...他又沒有很帥
327,M:,...嗯
328,F:,..我說他長得又不帥
329,M:,...TSK
329,M:,..他就是那種
329,M:,..TSK
329,M:,..[[不帥的那種 gay 啊]]
330,F:,[[他只是婆婆媽媽]]而已啊
331,M:,...而且他zhi-
331,M:,..我覺得他很煩
332,F:,..他真的很煩啊
332,F:,..他現在每天在
332,F:,..就是
332,F:,..辦公室都會被所有的人嗆
332,F:,...他只要講一句話
332,F:,..然後就有兩三個人回嗆他
332,F:,...你就知道他的那一個
332,F:,...人緣就是
333,M:,..是是
334,F:,...對
334,F:,..然後他也是
334,F:,..就是那個
334,F:,..就是
334,F:,..莫名其妙被阿姨討厭的
334,F:,...治療師[@@@]
335,M:,[@=]
336,F:,..然後我們今天就說
336,F:,...就是今天那個阿姨XXX
336,F:,..然後我們所有人都讓開
336,F:,..然後讓他去< X拆X>[[@@=]]
337,M:,[[@@@]]
337,M:,..你們超壞耶
338,F:,..沒有
338,F:,..可是重點是呢
338,F:,..他後來就跟阿姨
338,F:,..就是
338,F:,...和好了
338,F:,...馬上跟阿姨推自費
338,F:,..然後阿姨馬上就答應
338,F:,..然後我們就說其實是阿姨喜歡他
339,M:,..[對啊]
340,F:,[然後]故意說他很壞
340,F:,..然後讓我們就是
340,F:,..想要想辦法讓
340,F:,..就是
340,F:,..他跟阿姨和好這樣
341,M:,...你們中了阿姨的計
342,F:,..對啊
342,F:,...害我們就是
342,F:,..這麼擔心
343,M:,...搞不
343,M:,..搞不好哪天他就跟阿姨在一起了
343,M:,...在一起囉
344,F:,...怎麼可能呢
344,F:,..阿姨已經六十了[[@@=]]
345,M:,[[@@=]]
345,M:,..TSK
345,M:,..是真愛啊
346,F:,..對啊
346,F:,..我知道啦
346,F:,...沒有啦
346,F:,..我那個同事每次都說
346,F:,..就是
346,F:,...他要去找越南新娘
347,M:,...他真的很奇怪
347,M:,..他<X上次X>
347,M:,..TSK
347,M:,..[不知道
347,M:,..上次]
348,F:,[他是XX]
363,F:,...綠[世界]
347,M:,..他上次<X講完X>
349,M:,..就超奇怪的
350,F:,...他只是
350,F:,..雞婆了點而已啊
350,F:,...嗯
350,F:,..可是他人其實還不錯啦
351,M:,...是是[[是]]
352,F:,[[只是]]
352,F:,...就是
352,F:,...太多話了
352,F:,...有點吵
353,M:,...只有
353,M:,...一點點太多話@@=
354,F:,..就是
354,F:,..TSK
354,F:,..你知道就好了
354,F:,...甯你XX明天要幹嘛
355,F:,..明天要幹嘛
356,M:,...家教啊
357,F:,...喔
358,M:,...家教
358,M:,..實驗室
358,M:,..家教
359,F:,...喔
360,M:,...然後回家睡覺
361,F:,..喔
361,F:,...至少你可以回家睡覺
362,M:,...eh你去
364,M:,[看一下看一下]
374,M:,..[那就]
365,F:,..動物劇場
365,F:,...北埔老街
365,F:,..晚上還要跳舞
366,M:,..度假飯店耶
366,M:,...聽起來就很高級
367,F:,..但你覺得大家會喝到幾點
367,F:,...到底能睡幾個鐘頭呢你看看
368,M:,..喝了你又不會起來
368,M:,..你就可以一覺睡到十點啊
368,M:,..退房
368,M:,...你可以一覺睡到十點退房
368,M:,...多好
369,F:,..不可能
370,M:,...啊他不是不會灌女生酒
371,F:,...很難說啊
371,F:,...只是平常常常不會灌女生酒
371,F:,...TSK
371,F:,..這種場合感覺會被
371,F:,..一定會被灌
372,M:,..<X你們這邊是X>
373,F:,不過還好就是
373,F:,..這種是喝紅酒
374,M:,...喔
375,F:,[熱炒]是[[啤酒]]
376,M:,[[被灌]]就沒有差了吧
392,M:,..[每個人都差不多]
377,F:,...對啊
378,M:,...紅酒是能灌多少
379,F:,...我也不知道耶
380,M:,...紅酒喝兩罐都
380,M:,...那個醫生怎麼那麼無聊啊
381,F:,...不知道耶
381,F:,...TSK
382,M:,...@=
382,M:,...唉
382,M:,...我也好幾天沒睡覺了
383,F:,...你喔
384,M:,..對啊
385,F:,...你在幹嘛啊
386,M:,...昨天跟前天都在忙事情
386,M:,..都在忙
386,M:,..跑程式啊什麼的
387,F:,...你真的是
387,F:,..怪咖耶
388,M:,...就
388,M:,..就沒時間睡覺咩
389,F:,...那用
389,F:,..跑程式的時候不會有
389,F:,..就是
389,F:,...空檔
389,F:,..可以
389,F:,..就是
389,F:,..休息一下嗎
390,M:,..就要
390,M:,..唸
390,M:,..唸書啊
391,F:,..唸書
391,F:,...媽啊
392,M:,...差不多啦
393,F:,[XXX你真的]
406,F:,..[@=]
394,M:,...每個人都差不多
394,M:,...唸博
394,M:,..唸碩班都差不多啊
395,F:,...真的喔
396,M:,...對啊
396,M:,...然後我現在每天都在跟我們班同學說
396,M:,..簽下去了
396,M:,...[[因為我們老]]
397,F:,[[簽什麼]]
396,M:,..我們老師叫他念博班
398,F:,...喔
399,M:,...然後
399,M:,..簽下去囉
400,F:,...喔
401,M:,..老闆愛將@=
402,F:,..喔
403,M:,...我本來想
403,M:,..XXX
403,M:,..今天
403,M:,..今天
403,M:,..跟他談
403,M:,..嗯
403,M:,..新的 project
404,F:,...喔
405,M:,..他說
405,M:,...我覺得你應該可以做得到
406,F:,..XX
407,M:,[@=]
408,F:,..[喔]
407,M:,..就是叫他唸博班的意[[思@@@=]]
408,F:,[[喔]]
409,M:,[因為]我們老闆現在缺post 
423,M:,..就是[做那個]
409,M:,..post doc
410,F:,..[[喔]]
411,M:,[[啊]]
411,M:,..那個
411,M:,..缺的那個人唸博班了
412,F:,..就是跟我同學的那個一樣啊
413,M:,..對啊
413,M:,..是要念哪
414,F:,...所以他就跟
414,F:,..我同學說
414,F:,..就是那個
414,F:,..直接升博班
414,F:,..四年完成
415,M:,..XX
416,F:,..碩博士
416,F:,..然後我同學想了很久
416,F:,..說不行
417,M:,..給我錢也不要唸
418,F:,...這樣下去就是
418,F:,..會很慘
419,M:,...物治唸博班是要念什麼
420,F:,...他是唸輔具研究所
421,M:,..ha
422,F:,..他是唸輔具研究所
424,F:,[還有 OT]
435,M:,...[喔]
425,M:,...做那個喔
426,F:,..沒有啊
426,F:,..當然現在
426,F:,..現在還有誰在做那個啊
426,F:,..當然就是
426,F:,..電腦情境結合啊
427,M:,...喔
428,F:,..對啊
429,M:,...啊那個讀博班幹嘛
430,F:,...
430,F:,..其實我也不知道耶
430,F:,..不過那個同學就是
430,F:,...他就是
430,F:,..還
430,F:,..還會
430,F:,..就還蠻會自己找兼差的
430,F:,...對啊
430,F:,..你看
430,F:,..一個研究生
430,F:,...然後他媽又沒有給他錢
430,F:,..我都一直以為他媽有給他錢
430,F:,...但其實都沒有
430,F:,..但他可以
430,F:,...就是
430,F:,..三天吃掉七千塊
430,F:,..就他都會去找一些兼職啊
430,F:,..可能那種高級診所啊
430,F:,..需要作什麼輔具啊
430,F:,...然後就按件計酬
430,F:,..一個可能就一萬塊這樣
431,M:,..喔
431,M:,..那個不是本來就滿貴的
432,F:,..對啊
432,F:,...就是
432,F:,..不是
432,F:,..賣給病人喔
432,F:,...就是他作一個
432,F:,..然後那個診所就給他一萬塊
433,M:,...不賣給病人喔
434,F:,...沒有
434,F:,..是診所賣給病人
436,F:,[診所跟]病人交易
444,F:,...就是一個很長很長的那[個]
436,F:,..只是
436,F:,..他負責去做
436,F:,..這樣
437,M:,...那種都滿貴的啊
438,F:,..嗯
439,M:,..同學做個膝蓋那個不是就
439,M:,...兩三萬
440,F:,...我不知道
441,M:,..就一個膝蓋的那個
441,M:,...裝這裡的
441,M:,...然後那個shi-
441,M:,..什[[麼]]
442,F:,[[喔]]
443,M:,..前十字韌帶斷掉
444,F:,..就骨
444,F:,..嗯
445,M:,[對]對對對對
455,M:,...而且[我們]
445,M:,...那種就兩三萬吧
446,F:,..真的喔
447,M:,..對啊
447,M:,..而且
447,M:,..我們班有一個人
447,M:,..斷掉以後
447,M:,..他就買一個
448,F:,...嗯
449,M:,..XX他好了結果我們班另外一個人斷
449,M:,..他就把他送他[[@@@=]]
450,F:,[[送他@@@=]]
450,F:,..哇第二個人就是
450,F:,..還不錯
450,F:,..可是為什麼會斷掉
451,M:,...就打羽毛球啊
451,M:,..而且兩個都是打羽毛球
452,F:,..是喔
453,M:,..對啊
453,M:,...超
453,M:,..超恐怖的
454,F:,..喔
456,F:,[哇塞]
457,M:,..看
457,M:,..大學四年
457,M:,...我們班就兩個
458,F:,...哇
459,M:,..還有學長一個
459,M:,..學弟一個
460,F:,...哇
461,M:,...超誇張的
462,F:,...哇
462,F:,..真的很誇張
463,M:,...打羽毛球不知道在
463,M:,..在打什麼
463,M:,...TSK
463,M:,...那個
463,M:,..XX什麼救球這樣
463,M:,..救下去
464,F:,..第二個比較好啊
465,M:,...@@好在哪
465,M:,..[[@]]
466,F:,[[就]]是
466,F:,...有
