Turn,Speaker,Utterance
59,F2:,...法則就是這樣子啊
60,F3:,...對啊
60,F3:,..主要也是
60,F3:,..台灣
60,F3:,..太
60,F3:,...懶惰了
61,F2:,...他們如
61,F2:,..如果留在本土也是跟我們一樣
61,F2:,..只是說
61,F2:,..他們
61,F2:,...跑到外國來了
62,F3:,..不是 <L3 按呢 ((這樣)) L3>
62,F3:,...那麼多
62,F3:,..一直過來一直過來也不好啊
62,F3:,...以後
62,F3:,..真的
62,F3:,...台灣
62,F3:,..比較弱勢
63,F2:,...不會啦
64,F3:,..沒有
65,F2:,..那
66,F3:,..應該要管制一下
67,F2:,..有吧
67,F2:,..我想有啦
67,F2:,..一定有的啦
67,F2:,..不可能說
67,F2:,...無限制的啦
68,F3:,..我看沒有
68,F3:,..都是
68,F3:,..一直
68,F3:,...人過來
68,F3:,..也沒有
69,F2:,..應該有的啦
69,F2:,...不是
69,F2:,...不可能說
69,F2:,...完全沒有限制
69,F2:,...有啦
69,F2:,..那任何政策都有個限
69,F2:,..度啦
69,F2:,..一個那個
70,F1:,...eh像那個
70,F1:,...大陸現在都發展得很
70,F1:,...很快啊
70,F1:,...那
70,F1:,...像
70,F1:,...um
70,F1:,...可能也有很多都到大陸去
70,F1:,...大陸那邊
70,F1:,...像我們那個一九九零年
70,F1:,...過去的時候
70,F1:,...要回去一趟說
70,F1:,...至少
70,F1:,...像
70,F1:,...江西啦
70,F1:,...湖南啦
70,F1:,...湖北啦
70,F1:,...四川啦
70,F1:,...四川
70,F1:,...要回去就都要一個xi
70,F1:,...一個星期至十天
70,F1:,...現在說不用
71,F3:,...現在不用回去啊
72,F1:,..不是
72,F1:,..不用那麼長時間
73,F3:,..hon
73,F3:,..就[是]
74,F1:,[說]三天
75,F3:,...交代
75,F3:,..出去交代一下要
75,F3:,...回來
76,F1:,..沒有
76,F1:,..我說
76,F1:,...回去一趟
77,F3:,...有的
77,F3:,..到香港又回來
78,F1:,...不是這樣啦
78,F1:,..我是
79,F3:,..ha
80,F1:,..現在說
80,F1:,..很方便啊
80,F1:,...有那個像
80,F1:,..我們的直達車那種火車
80,F1:,...火車啦
80,F1:,..還有那個
80,F1:,...大巴車啦
80,F1:,..有些
80,F1:,...轉一轉
80,F1:,..轉
80,F1:,...就是很快就
80,F1:,...以前都繞山路嘛
81,F3:,..hm
82,F1:,..現在有
82,F1:,..有那個開創那
82,F1:,..開辦那個
82,F1:,...道路出來ho
83,F3:,...喔 
83,F3:,...比較[快]
84,F1:,[說是]直達
84,F1:,..像我們這樣直達的過去
84,F1:,...三天就到了
84,F1:,...發展那麼快喔
84,F1:,...啊以前我在那邊本來
84,F1:,...聽他們講說
84,F1:,..一般都要
84,F1:,...一個星期十天
84,F1:,..現在三天就可以到家了
85,F3:,..um
86,F1:,...江西的
86,F1:,..以前
86,F1:,..回去要
87,F3:,..hm
88,F1:,..在深圳
88,F1:,...深zu圳那邊啊
89,F3:,...eh大陸的
89,F3:,...大陸
90,F1:,..要回去一趟說要三天
90,F1:,..現在說
91,F3:,..大陸[的那個]經濟可能
91,F3:,...蕭條嗎
92,F1:,[一天就到家了]
93,F1:,...江西那一邊吶
94,F2:,..也會跟著下去啊
94,F2:,...會啊
94,F2:,...全世界都一樣啊
95,F1:,...沒有
95,F1:,..大陸真的發展得很
95,F1:,..快
96,F3:,...他們會
96,F3:,...會
96,F3:,..跟著下來
96,F3:,..可能不會吧
97,F2:,...也會啊
97,F2:,...只是
97,F2:,...程度沒有xi
97,F2:,..像其他國家那麼嚴重吧
97,F2:,..他們原本水平低
97,F2:,..你在xi
97,F2:,...我們是
97,F2:,...其他國家是爬得
97,F2:,...高
97,F2:,...所以摔得也重
97,F2:,..那他們沒有那麼
97,F2:,..快啊
97,F2:,..沒有那麼高啊
98,F1:,..大
99,F2:,..所以
100,F1:,...沒有
100,F1:,..大陸發展得
100,F1:,...人家就是
100,F1:,...超
100,F1:,...太快了啦
100,F1:,...幾年
100,F1:,...才十幾年就
100,F1:,..就全
101,F2:,...對啦這他們國內本身
101,F2:,...su
101,F2:,...現在跟十年前比
101,F2:,...的話
101,F2:,..那是
101,F2:,...差距很大
101,F2:,..那[如果]
102,F1:,[對啊]
103,F2:,..水平的問題
103,F2:,...國家跟國家水平的問題的話
104,F1:,..喔喔
104,F1:,...就是成長
104,F1:,...也就還沒有那麼快啦
104,F1:,...是不
104,F1:,..就是說
104,F1:,...水平
104,F1:,...[[就]]
105,F2:,[[沒有]]
105,F2:,..主要是看通貨膨脹率啦
105,F2:,..通貨[膨]脹率
105,F2:,..就是那個
105,F2:,...那個
106,F3:,[hm]
107,F3:,..房子也蓋蠻多的ho
108,F2:,..東西
108,F2:,..物價漲多少的問題啦
108,F2:,..你
108,F2:,..你
108,F2:,..漲越多
108,F2:,...摔下去的力
108,F2:,..力道越
108,F2:,..越強
108,F2:,...恢復得就慢吶
109,F1:,...房子
109,F1:,..很貴喔
109,F1:,...現在房子還很貴喔
109,F1:,...在深圳
109,F1:,..深圳
109,F1:,..那一邊
110,F3:,..ei
110,F3:,..[你]
111,F1:,[跟]我們台北差不多
112,F3:,..你以前不是有在
112,F3:,..買
112,F3:,..那個
112,F3:,...還有沒[[有]]
113,F1:,[[土]]地啊
114,F3:,..<L3 heh1 ah1 heh1 ah1 ((對阿對阿)) L3>
115,F1:,...啊後來就賣掉一半了
115,F1:,..賣掉一半
115,F1:,...好像拿了十幾萬
115,F1:,..十
115,F1:,...八萬回來
116,F2:,..那所以有沒有賺
117,F1:,...沒賺
118,F2:,..hei 
118,F2:,...那時候
118,F2:,...你
119,F3:,..你不是
120,F2:,..賣的時候價錢
120,F2:,...沒有漲嗎
121,F1:,...沒有漲
122,F2:,..hei
122,F2:,..買了多久
123,F1:,...那
123,F1:,..那個時候我拿五十萬出去投資嘛
124,F2:,..那
124,F2:,..拿
124,F2:,..十八萬回來而已喔
125,F1:,..拿十八萬回來
125,F1:,..聽講說要
125,F1:,...要賣的時候就是
125,F1:,..可能只能賣
125,F1:,...賣到
125,F1:,...一半的錢回來
126,F2:,..ha
127,F1:,...那
128,F3:,..倒賠喔
129,F1:,...<L3 heh1 ah1 ((對阿)) L3>
129,F1:,..就是
129,F1:,..[跌]
130,F2:,[ha]
131,F1:,..he地皮啊
131,F1:,...跌了一
131,F1:,...[[一]]半
132,F3:,[[喔]]
133,F2:,...然後呢
133,F2:,..剩
133,F2:,..還還
133,F2:,..還
133,F2:,..剩一半是不是
134,F1:,...就是已經賣掉一半拿了十八萬回來啊
135,F2:,...喔喔所以現在
135,F2:,...[那]你
136,F1:,[啊]
137,F1:,..啊
137,F1:,..另外的
137,F1:,...另外一半的還不了了之啊
138,F2:,..@
139,F1:,..聽[[講說]]那個買主啊
139,F1:,..買主
139,F1:,...只先付shi
139,F1:,...付一
139,F1:,..付一半出來
140,F2:,[[所以]]
141,F2:,...喔啊
142,F1:,..就是說
142,F1:,..你如果
142,F1:,..你買的時候
142,F1:,...五
142,F1:,..假設五十萬去投資
142,F1:,...shi
142,F1:,...他
142,F1:,..跟我們買
142,F1:,..是只有
142,F1:,..二十五萬
142,F1:,...那二十五萬
142,F1:,...現在他只是付一半出來
142,F1:,...大家公分吶
143,F2:,..hm
143,F2:,..hon反正你那時候
144,F1:,...hm
145,F2:,...拿十八萬回來
146,F1:,..hei
147,F2:,..哇
147,F2:,...哼
148,F3:,..那是
148,F3:,...你
148,F3:,..向大陸買的還是租的
149,F2:,...租的啦
150,F3:,..幾年
150,F3:,..到就
151,F1:,..對
151,F1:,..[五]十年
151,F1:,...[[五十]]
152,F3:,[就]
153,F2:,[[外國]]人五十年是啊
154,F3:,...啊不是
155,F1:,..也
155,F1:,..五十年跟七十年[的]
156,F3:,[對]
156,F3:,..對方買
156,F3:,..沒有做甚麼也
156,F3:,..五十年也要回X
156,F3:,...回[[去喔]]
157,F2:,[[他們]]也
157,F2:,..沒有土地權
158,F1:,..對啊對啊
158,F1:,...[他們]那邊都是這樣啊
159,F3:,[怎麼]
160,F2:,..他們是終身的吧
161,F3:,..hon
162,F1:,..終身的沒有啦
162,F1:,..[[你是]]
163,F2:,[[ei]]
164,F3:,..他們那個
165,F2:,..終[身的吧]
166,F1:,[有啦]
167,F1:,..很少啦
168,F3:,..說
168,F3:,..[那個]
169,F1:,[終身]就是說你房子那一
169,F1:,..那[[一種就是終]]
170,F2:,[[你不動的話]]
171,F1:,...終[[[身的]]]
171,F1:,..但是土地方面的是不
172,F3:,[[[不是啦]]]
173,F3:,..就是
174,F1:,..不行的啦
175,F3:,..s
175,F3:,..有的就是有那個
175,F3:,..有先簽啦
175,F3:,...就是說
175,F3:,..到時候還要用的話就有那個
175,F3:,...啊沒有
175,F3:,..沒有用就是
175,F3:,..就沒了啊
175,F3:,..甚麼都沒了
176,F2:,..那
176,F2:,..那個
176,F2:,..對啊
176,F2:,..那他們不用甚麼簽約嘛
176,F2:,..甚麼用甚麼幾年[就交回去]
177,F1:,[像我們]工廠就是
178,F2:,..有[[沒有]]
179,F1:,[[以前]]我在瑜東公司
179,F1:,...大陸那一邊
179,F1:,...就[是
179,F1:,..深圳那]年吶
180,F3:,[XXX]
181,F1:,..深圳那年
182,F3:,...我好想睡
183,F1:,..他那邊
183,F1:,...[[買]]
184,F2:,[[睡]]啊
185,F1:,..土地啊
185,F1:,...蓋房子啊
185,F1:,..租給別人
185,F1:,...也蠻
185,F1:,..蠻不錯的
185,F1:,...但是
185,F1:,..他們也是
185,F1:,..我們
185,F1:,..在那邊
185,F1:,...工廠
185,F1:,..那個成衣廠啊
185,F1:,...那
185,F1:,..那個地方
185,F1:,...是租五十年
185,F1:,...前面那個路邊那一邊的是
185,F1:,..七十
185,F1:,..七十年的
185,F1:,...那就是說你
185,F1:,...你
185,F1:,...如果是到那個
185,F1:,...五十年到了
185,F1:,..或是七十
185,F1:,..不管五十年還是七十年到了
185,F1:,...你
185,F1:,..一但到了
185,F1:,...人家還是要收回去
185,F1:,..所
185,F1:,..就是說
185,F1:,..他可以給我們那個優先權就是說先
185,F1:,...我們還要再
185,F1:,...租下去的話
185,F1:,...我們可以
185,F1:,..就是
185,F1:,..有優先權可以先
185,F1:,..我們可以租
185,F1:,...再把它租下來
186,F2:,..他們本地人
186,F2:,...也要這樣子
186,F2:,..sh
187,F3:,..沒有
187,F3:,..本地都是
188,F2:,..更新地ts
188,F2:,..wu房租地租嗎
189,F3:,...沒有啦
190,F2:,..還是終身的不用
191,F1:,..也不是他
191,F1:,..終身的啊
192,F2:,..沒有啦
192,F2:,..我是說當[地的要不要]
193,F3:,[本地人nei]
194,F2:,..[[要不要]]合約
195,F3:,[[本地人]]
196,F1:,..X
197,F2:,...他們沒有土地權吶
198,F1:,..除[非他配]
199,F2:,[但是
199,F2:,..要]不要簽約
199,F2:,..當地人
200,F1:,..就是他有分配給他才有
200,F1:,..如果
200,F1:,...你
200,F1:,..要再買的還是一樣啊
201,F3:,..ei啊
201,F3:,...這樣子
201,F3:,..蓋房子怎麼
201,F3:,...怎麼算
202,F1:,...他會分配給他們吶
203,F3:,...不是啊
203,F3:,..啊你借五十年到
203,F3:,...要還給誰
203,F3:,..還給政府啊
203,F3:,..搬出去喔
204,F1:,..沒有啊
204,F1:,..就是還要再
204,F1:,..陸續租啊
205,F3:,...這樣
205,F3:,..比買的還貴吧
205,F3:,..比
205,F3:,..買
205,F3:,..斷的還[貴]
206,F1:,[假]設說現在他
206,F1:,..買
206,F1:,...一坪
206,F1:,...跟他租啦
206,F1:,..一坪
206,F1:,...十塊錢來講啦
206,F1:,...那你就是
206,F1:,..合約五十年到了
206,F1:,...你這
206,F1:,..十塊錢就是等於
206,F1:,...一坪的十塊等於沒
206,F1:,..全部
206,F1:,..沒有了啦
206,F1:,...就是說你已經
206,F1:,...租到五十年到期
206,F1:,...那就
206,F1:,..反正就是
206,F1:,...等於說
206,F1:,..就是空的了嘛
206,F1:,..那你就
206,F1:,..我的意思說像
206,F1:,...大姐在講說那個
206,F1:,...我們那個
206,F1:,...到時候蓋房子
206,F1:,..可能就是說
206,F1:,..他們政府會收回去不是
206,F1:,..我
206,F1:,..不是這
206,F1:,..這樣啦
206,F1:,..你還要再跟他
206,F1:,..就是重新
207,F2:,...簽約
208,F1:,..簽約
208,F1:,...再租下去啦
208,F1:,...那如果你不想
208,F1:,...再租下去的話那等於那
208,F1:,..對啊那一些
208,F1:,...房子就是他收回去囉
209,F2:,..哎喲
210,F1:,...這個意思啊
211,F2:,..哎喲
211,F2:,..所以等於你
211,F2:,...投下去的
211,F2:,...那個
211,F2:,...成本
211,F2:,...拿不回來
212,F1:,...拿不回來囉@
213,F2:,..TSK TSK TSK TSK
214,F1:,..都已經到期了啊
215,F2:,...不是啊那房q
215,F2:,...房子土地z
215,F2:,...土地
215,F2:,..那個
215,F2:,..土地面上的那個建
215,F2:,..建物的價值你
215,F2:,...沒有
215,F2:,..你
215,F2:,..你
215,F2:,..你沒有權利喔
216,F1:,..沒有啦
217,F3:,..ei你們[以前那個
217,F3:,..老闆]
218,F2:,[是喔
218,F2:,...TSK]
219,F1:,..he
220,F3:,..就是你
220,F3:,...跟他做的那個老闆
221,F1:,..he
222,F3:,..現在都沒有
222,F3:,..都退出來了
223,F1:,...但是他那
223,F1:,..所有的
223,F1:,..那裡
223,F1:,..蓋的房子都是租給人家
223,F1:,...[這]個一
223,F1:,..一個月聽講說都
223,F1:,...收了一
223,F1:,...收了我們台幣一百多萬吶
224,F3:,[租]
225,F3:,..<L3 hioh1 ((是喔)) L3>
226,F1:,..每個月收
226,F1:,..回來
226,F1:,...房租收
226,F1:,..能收到
226,F1:,..台幣一百多萬
227,F3:,..hen不錯啊
228,F2:,...廠
228,F2:,..連
229,F3:,..他[那]
230,F2:,[連]廠房
231,F1:,..廠房啦
231,F1:,..還有那個
231,F1:,...路邊的那一種
231,F1:,..算
231,F1:,..大樓那一種
232,F3:,..[[他那個工廠給人家]]
233,F1:,[[租給人家
233,F1:,..做生]]意啦
234,F3:,..過給人家做還是用租的
234,F3:,...不是用
234,F3:,..賣給他們的
235,F1:,...怎
235,F1:,..怎
236,F3:,..就是
236,F3:,...工廠不是
236,F3:,..換人了嗎
237,F1:,..<L3 heh1 ah1 heh1 ah1 ((對阿對阿)) L3>
237,F1:,..租的啊
238,F3:,..hon
239,F1:,..就[跟]我們老闆租啊
240,F2:,[那]
241,F3:,..hon hon [[hon hon]]
242,F2:,[[那比做]]生意還還si
242,F2:,...fa
242,F2:,..[還還]那個
243,F3:,[對啊對啊]
244,F1:,..還好他[[才會]]不做啊
245,F2:,[[輕鬆]]
246,F3:,..[喔]
247,F2:,[喔]
248,F1:,..那個時候就是因為還
248,F1:,...比
248,F1:,...他算一算
248,F1:,...[[比也]]
249,F3:,[[hm]]
250,F1:,..比自己在做還划得來啊
251,F2:,..對啊[對啊]
252,F1:,[所以]他就
252,F1:,..不
252,F1:,..不再做下去了啊
253,F3:,..就是工廠
253,F3:,..坐不住
254,F1:,..等於就是說他
254,F1:,..那些錢是在那邊
254,F1:,...賺的啦
254,F1:,..然後就蓋房子
254,F1:,...蓋房子蓋一蓋
254,F1:,..就是
254,F1:,..算一算
254,F1:,..就是租給別人還比他自己在開工廠做成衣
254,F1:,...做成衣工廠
255,F2:,..沒有風險
256,F1:,..還要划得來
257,F3:,..啊
257,F3:,..蓋的
257,F3:,..房子也
257,F3:,..可以
257,F3:,...繼續租出去
258,F2:,..有年限
259,F3:,..有人租
260,F1:,..<L3 wu L3>
260,F1:,..有啊
261,F3:,..huh
262,F1:,..啊像
262,F1:,..我們
262,F1:,..工廠沒做就是
262,F1:,..台灣人
262,F1:,...那個
263,F3:,..工廠[是]
264,F1:,[德]式馬啊
264,F1:,...德式馬去跟他盤
264,F1:,..盤去做
264,F1:,...也是做成衣
264,F1:,..做
264,F1:,..他們是做
264,F1:,..歐
264,F1:,..我們以前是做日本線吶啊
264,F1:,..後來他們
264,F1:,...跟他租
264,F1:,...盤過去做
264,F1:,..那個歐美線的啊
265,F3:,..啊現在那個
265,F3:,..還有沒有做
266,F1:,..還在做
267,F3:,..還有[在做]
268,F1:,[現在]還在做
268,F1:,...那個德式馬還在做
269,F2:,..蓋多少房子廠房可以
269,F2:,..一個月收多少錢
270,F3:,..一百多萬
271,F1:,...台幣
271,F1:,...沒有
271,F1:,..啊他那個
271,F1:,..旁邊
271,F1:,...路邊那個整排也都是
271,F1:,..像那個
271,F1:,...那一種[小店啊]
272,F2:,[商業區]嗎
273,F1:,...一個
273,F1:,...一個位置一個位置那種小店
273,F1:,...一個月也可以租
273,F1:,..一兩千塊
273,F1:,...[[台b
273,F1:,..人民幣喔]]
274,F2:,[[商業
274,F2:,..商業區]]
275,F2:,..uh huh
276,F1:,..然後
276,F1:,..路邊的有
276,F1:,...一棟大樓啊
276,F1:,..租給人家做那個
277,F2:,..自己蓋[的]喔
278,F1:,[家]
279,F1:,..自己蓋的啊
280,F2:,..哇
281,F1:,..本來那一棟是
281,F1:,..在那邊做成衣
281,F1:,..是在做成衣廠
281,F1:,...在路邊吶
281,F1:,...那
281,F1:,...那一棟
281,F1:,...是比較
281,F1:,...小一點吶
281,F1:,...那在這
281,F1:,...路邊這一棟
281,F1:,..做的時候就是
281,F1:,..比較有賺錢喔
281,F1:,...就
281,F1:,...裡面的
281,F1:,..反正那一塊地很大um
281,F1:,..然後就
281,F1:,...就把這一棟就
281,F1:,...就騰出來
281,F1:,..租給別人
281,F1:,...人家是在做家具的
281,F1:,..那有
281,F1:,..可以做店面吶
281,F1:,...那也
282,F3:,..喔
282,F3:,..[以]
283,F1:,[店]面
284,F3:,..以前
284,F3:,...以前是
284,F3:,..那個
284,F3:,...好像沙漠沒有人
284,F3:,..那現在人很多
284,F3:,...是[[不是]]
285,F1:,[[<L3 heh1 ah1 ((對阿)) L3>]]
286,F1:,..對啊
287,F2:,..工業區啦
288,F1:,..工業區啦
289,F3:,..hun
290,F1:,..然後[就]
291,F3:,[hon]
292,F1:,..就在
292,F1:,..我們就
292,F1:,..後面
292,F1:,...再裡面一點的
292,F1:,..又
292,F1:,..又蓋
292,F1:,...蓋了
292,F1:,...比較大棟
292,F1:,...成衣
292,F1:,...就把它搬過去
292,F1:,..後面那一棟
292,F1:,...啊後面那
292,F1:,..前面這一棟就是
292,F1:,...就已經租出去了人家是z 家具行嘛
292,F1:,...就
292,F1:,..家具行兼
292,F1:,..店面
292,F1:,...生意說做得也不錯
292,F1:,...按
292,F1:,...然後我們
292,F1:,...後面那一棟
292,F1:,..本來是做
292,F1:,...也是有賺吶
292,F1:,..也是
292,F1:,..也是
292,F1:,...在
292,F1:,..一直在賺錢吶
292,F1:,..後來就
292,F1:,...生意比較
292,F1:,..不好了就
292,F1:,..就
292,F1:,...不想
292,F1:,..算一算說
292,F1:,...有人要租就
292,F1:,...就是租了比
292,F1:,...做的還划算
292,F1:,...那就
292,F1:,..就租給別人
292,F1:,...也是一樣做成衣廠
292,F1:,..我[說]
293,F2:,[ei]
294,F1:,..德式馬
295,F2:,..ei ei
295,F2:,...那個相片拿出來看一下
296,F1:,...你沒有看過喔
297,F2:,...她好像沒看到
298,F3:,...這誰
299,F1:,...E
299,F1:,...hon<L3 這[个]彼啦 ((這個啦)) L3>
300,F3:,[hon]
301,F3:,...<L3 啊這啥 ((啊這是什麼)) L3>
302,F1:,... <L3 彼 ((那)) L3> 許啊
303,F3:,...那她女兒喔
304,F1:,...女兒是旁邊那個啦
305,F3:,...這[個嘛]
306,F1:,<L3 [你按呢]你掛目鏡啦 ((妳這樣妳待眼鏡啦)) L3>
306,F1:,...來啦你
306,F1:,..你戴
306,F1:,..眼鏡
307,F3:,...這個[[就是她女兒喔]]
308,F1:,[[這是她女兒啊]]
309,F3:,..哎喲
310,F2:,...十九歲
311,F3:,..小姐neh
312,F2:,..再兩個月要畢業
313,F3:,... <L3 hioh1 ((是喔)) L3>
314,F2:,..高中[畢業]
315,F1:,[大學]
316,F1:,...國中
317,F2:,..高中
318,F1:,...高中
319,F3:,...XXXX
320,F2:,..十九歲
321,F1:,..@@@=
322,F2:,...很漂亮hon
323,F3:,...<L3 heh1 ah1 ((對阿)) L3>
323,F3:,...漂亮不像李sh 
323,F3:,..不[像是]
324,F2:,[ei ei ei]
325,F2:,..居然沒有許高ei
326,F3:,..她好像
326,F3:,..像她的[那個]
327,F1:,[說]比較矮
328,F3:,...像她老爸
329,F1:,..許在講說[[比較]]矮
330,F2:,[[hm]]
331,F2:,...he臉型
331,F2:,..比較像她爸
332,F1:,...ei你
332,F1:,..那一天我說
332,F1:,...我在跟許講說
332,F1:,..ei你女兒
332,F1:,...漂亮喔
333,F2:,...從小就
334,F1:,..比較像你喔
335,F2:,..[從小就]蠻漂亮啊
336,F3:,[這個嗎]
337,F1:,[她說]
338,F3:,..這個嗎
339,F1:,..ei 沒有
339,F1:,..她說
340,F2:,..hm
341,F1:,..不像我啦
341,F1:,..像我就[[醜了啦]]
342,F3:,[[這兩個誰]]啊
343,F1:,..要像她爸爸才漂亮
343,F1:,..我說
343,F1:,...怎麼會你有這種想法
343,F1:,..[@@@]
344,F3:,[才幾歲]就穿這樣
345,F2:,...畢業照
346,F3:,...畢業照怎麼
346,F3:,...她這
346,F3:,...是
346,F3:,...那個
346,F3:,..高中還是大學
347,F1:,...高中啦
347,F1:,...說高中啦
348,F2:,..高中畢業
348,F2:,..再兩個月要高中畢業
349,F3:,...這個<L3 hioh1 ((是喔)) L3>
350,F2:,...[對]
351,F1:,[對]啦
352,F2:,..那個對
352,F2:,...他們畢業表演畢業照
352,F2:,...這
352,F2:,...看過了
353,F3:,..高中
354,F2:,...ei這[[他們家]]
355,F3:,[[還蠻早]]熟的
356,F2:,...這他們可能
356,F2:,..可能他們工廠還是他們家外面
356,F2:,...可能他們家外面
357,F3:,...這是她女兒喔
358,F2:,..對啊
358,F2:,..[同一個人]啊
359,F3:,[啊
359,F3:,..he]
360,F3:,...ei
360,F3:,...小時候回來好像很高啊怎麼會變
361,F2:,..對啊
361,F2:,..小時候就已經很高啦
362,F1:,..hm
363,F2:,...X長
363,F2:,...長到sh
363,F2:,...長到大概sh十
363,F2:,..四五歲就不長了
363,F2:,...現在已經夠了
363,F2:,..長長
363,F2:,..長夠了
363,F2:,...再也長不上[去了]
364,F1:,[可能]也有
364,F1:,...應該也有一百六十幾啦
365,F2:,..有啦許一百
365,F2:,..七
365,F2:,...她大概一六
365,F2:,...一六七左右
366,F1:,...比她矮一點點吶
367,F3:,...@@
368,F2:,..五公分有啦s
369,F3:,...畢業照穿
369,F3:,..這麼
369,F3:,..漂亮
370,F2:,...@@@=
370,F2:,...我上次去十四歲
370,F2:,...就
370,F2:,..已經在那邊穿高跟鞋[了]
371,F1:,[幾]歲啊
372,F2:,..十四歲
372,F2:,...上次去的時候
373,F1:,..啊你有
373,F1:,..五
373,F1:,..五年了嗎
374,F2:,...四五年有啦
374,F2:,..[三四年了啦]
375,F3:,[這是她婆婆喔]
376,F1:,...四五年喔
377,F3:,..hm
377,F3:,..她婆[[婆]]嗎
378,F2:,[[三]]
379,F2:,..大概三四年吧
379,F2:,..he
380,F3:,...她婆婆還[是]
381,F2:,[um]
382,F3:,..不[[高嘛]]
383,F2:,[[婆婆]]
384,F2:,..很矮
385,F1:,...說比媽媽還@
385,F1:,..媽媽還矮
386,F3:,.. <L3 hioh1 ((是喔)) L3>
387,F2:,..hm
388,F3:,..這是她
388,F3:,..老公喔
