Turn,Speaker,Utterance
58,F2:,...[[我現在]]
59,F1:,[[就一直去]] Seven買東西啊
60,F2:,..沒有
60,F2:,..我發覺
60,F2:,..有一些 Seven
60,F2:,..它是某種特定的磁鐵會比較多一點
60,F2:,..比如說
60,F2:,..這地方
60,F2:,..這一個就很多
61,F1:,..對啊對啊對啊
62,F2:,..然後[另外一個地方]
63,F1:,[所以它很多]重複啊
63,F1:,..像
64,F2:,..對啊
65,F1:,..很多東西都重複
65,F1:,..uh
65,F1:,..它好像是
65,F1:,...因為我叔叔會去
65,F1:,...有時候會
65,F1:,..台北台中
65,F1:,..就是南北
65,F1:,..這樣就是幫忙運貨啊
65,F1:,...什麼
66,F2:,..所以[[就]]
67,F1:,[[然後]]他常常
67,F1:,..他一定會去 Seven啊
67,F1:,..他每天都會去 Seven買東西
67,F1:,..那你看
67,F1:,..南北運貨這樣子
67,F1:,..全台灣就有[[[了]]]
68,F2:,[[[難]]]怪可以這樣收集
69,F1:,..而且
69,F1:,..他不只國家喔
69,F1:,...還有春夏秋冬
69,F1:,...剩下他全部都
69,F1:,..那個
69,F1:,...還有
69,F1:,..各個甚麼人物
69,F1:,..還有那個
69,F1:,...百寶
70,F2:,..好厲害喔
71,F1:,..百寶箱那個喔
71,F1:,..就是
71,F1:,..他的道具啊
71,F1:,...就是
71,F1:,..anyway
71,F1:,..就是他收齊了一套
71,F1:,..我說的齊是
71,F1:,..很齊的那種
71,F1:,..全部都有的那種
72,F2:,...是喔
72,F2:,..所以
72,F2:,..那現在有甚麼
72,F2:,..國家的
72,F2:,..春夏秋冬的
73,F1:,..還有人物啊
73,F1:,..比如說小叮鈴
73,F1:,..[阿福技安]那種
74,F2:,[小叮噹]
74,F2:,..小叮鈴那種人物的
74,F2:,..然後還
74,F2:,..還有呢
75,F1:,..還有就是
75,F1:,..他的那個道具啊
75,F1:,..小叮噹的道具
75,F1:,..有六種
76,F2:,..甚麼道具
77,F1:,..就是比如說
77,F1:,..[[任意門啊]]
78,F2:,[[百寶袋]]
78,F2:,..竹蜻蜓喔
79,F1:,..我基本上我沒看清楚
80,F2:,..時光機
81,F1:,..因為就貼滿滿的啊
82,F2:,..所以就是
83,F1:,..然後其他的
83,F1:,..他就
83,F1:,..拿這樣一大疊
83,F1:,..不是
83,F1:,..一大袋
83,F1:,..然後就
83,F1:,... eh
83,F1:,..有沒有缺之類的
83,F1:,..因為他有時候會跟
83,F1:,...我
83,F1:,...啊
83,F1:,..啊
83,F1:,..我嬸嬸會跟那個啊
83,F1:,..她的同事有沒有
83,F1:,..大家 share
84,F2:,..你嬸嬸是做甚麼的
84,F2:,..[老師]
85,F1:,[在]
85,F1:,..不是
85,F1:,..在那個
85,F1:,... Canon
85,F1:,..就照相機[[那一個]]
86,F2:,[[uh]] uhuh
87,F1:,.. Canon那邊去
87,F1:,...就是那邊的
87,F1:,...[[[作業員]]]吧
87,F1:,..我在想
87,F1:,..應該是作業員
88,F2:,[[[作業員]]]
88,F2:,..um
89,F1:,..這樣買照相機還蠻方便的耶
90,F2:,...是啊
91,F1:,..因為他們有員工價啊
92,F2:,...對
93,F1:,..um
93,F1:,..而且
93,F1:,..直接就是從
94,F2:,..可是 Canon的照相機有
94,F2:,..因為我最近想買數位相機
94,F2:,..有沒有比較好的
95,F1:,.. Canon
95,F1:,..[哪一型呢]
95,F1:,..我之前有
95,F1:,...有
95,F1:,..跟她要那個目錄
96,F2:,[比較好] 
96,F2:,..um
96,F2:,...[[幫我問一下]]
97,F1:,[[它也只有那個]]
97,F1:,..啊它也只有那個甚麼
97,F1:,...IX IXX 那一種
97,F1:,..我也不知道
97,F1:,..反正 anyway
97,F1:,..有啦
97,F1:,..應該是有啦
98,F2:,..幫我問她說
98,F2:,..有沒有哪一款比較值得推薦
98,F2:,..我來考慮一下
98,F2:,..因為我那台數位相機
98,F2:,..是那個 Nikon
99,F1:,..um
99,F1:,..[它不是還不錯]
100,F2:,[太舊]
100,F2:,..太舊
101,F1:,..舊的意思是
102,F2:,..就是它的那個解析度
102,F2:,..跟還有它的
102,F2:,..三
102,F2:,..我記得那時候買好像三百而已吧
103,F1:,..喔
103,F1:,..現在[[都六七百了]]
104,F2:,[[而且]]
104,F2:,..對啊
104,F2:,..而且
104,F2:,..它的螢幕又很小
104,F2:,..[所以]可以照到的地方就很小
104,F2:,..然後還有那個
104,F2:,...甚麼
104,F2:,...手震
104,F2:,..它沒有防手震
104,F2:,..你沒看到我就
105,F1:,[um]
105,F1:,..糊[[掉]]
106,F2:,[[對]]
106,F2:,..拍的每一張照片
106,F2:,..像是
106,F2:,...帕金森氏症一樣
106,F2:,...所以就
106,F2:,..[想說買一台]
107,F1:,[好
107,F1:,..我再]我再跟她問目錄
108,F2:,..um
108,F2:,..防手震功能
109,F1:,..應該目錄上
109,F1:,..都
109,F1:,..就是各式各樣的應該都會有
110,F2:,..可是應該有
110,F2:,..比如說
110,F2:,..這一款是甚麼功能比較強
110,F2:,..那一款是甚麼功能比較強
111,F1:,..有
111,F1:,..它旁邊都會寫
111,F1:,..就是它的規格
111,F1:,..然後
111,F1:,..它的用途
111,F1:,..跟到底有甚麼特色之類的
112,F2:,..第一考慮就是
112,F2:,..防手震功能要強
112,F2:,..即使你這樣子拍都沒有問題才可以
112,F2:,..@@@
112,F2:,...就你這樣拍都沒有問題
113,F1:,..真是<L3著猴 ((中邪)) L3>
113,F1:,..不可能
113,F1:,..你這樣子拍
113,F1:,..哪有可能
114,F2:,..我又不是幫我著想
115,F1:,...幫使用者[[著想喔]]
115,F1:,..可是
115,F1:,..um
115,F1:,..應該有
115,F1:,..我再
115,F1:,...回去問一下XXX
116,F2:,[[對對對對]]
116,F2:,..先來各大廠牌先打聽一下
116,F2:,...然後回去賺錢的時候
116,F2:,..就用自己的錢
116,F2:,..買一台
117,F1:,..um
117,F1:,...就還好
117,F1:,..有很多都可以
117,F1:,.. Sony也不錯
117,F1:,..最近不是有一堆
118,F2:,.. Sony
118,F2:,...eh 
118,F2:,..那個甚麼
119,F1:,..有一個櫻花色的
120,F2:,..um
120,F2:,..沒看到
121,F1:,..那是 Sony的是吧
122,F2:,..那個
122,F2:,...之前我同學拿一款不錯
122,F2:,..可是我忘記是[哪一款]
123,F1:,[ Sony]的嗎
124,F2:,..好像不是 Sony的
124,F2:,...他那個[[好像是]]
125,F1:,[[ Konica 的]]
126,F2:,.. Konica 好像也不是
126,F2:,..eh
126,F2:,..是 Panasonic的嗎
127,F1:,..喔
127,F1:,...um
127,F1:,..它有出嗎
128,F2:,..好像有
128,F2:,...然後
129,F1:,..還不錯喔
130,F2:,..感覺上還不錯
131,F1:,..啊照出來呢
132,F2:,..[也還好]
133,F1:,[有看到]它的畫質嗎
134,F2:,..不過人家是技術比較好啦
134,F2:,..所以
135,F1:,..@@@
136,F2:,..所以看
136,F2:,..看起來畫質是不錯
136,F2:,..而且好像
136,F2:,..那個防手震的功能還蠻強的
136,F2:,..就是
136,F2:,..即使你在火車上拍
136,F2:,..有沒有
136,F2:,..然後它也不會說
136,F2:,..整個會
136,F2:,...<L3 矇去按呢 ((模糊這樣)) L3>
137,F1:,..um um
137,F1:,..因為晃動
137,F1:,..可能也有
137,F1:,..也有關係吧
137,F1:,..我想
138,F2:,..所以我就覺得
138,F2:,..那一款
138,F2:,..還不錯
139,F1:,..um
139,F1:,...那
139,F1:,..那可以考慮啊
139,F1:,..我之前也蠻想買
140,F2:,..最近
140,F2:,..物慾太嚴重
141,F1:,..甚麼叫物慾太嚴重
142,F2:,..想買的東西很多
142,F2:,..你看喔
142,F2:,..想去穿耳洞
142,F2:,..[[就是]]穿耳洞
142,F2:,..不是就是要買耳環嗎
143,F1:,[[um]]
143,F1:,..但是問題是
143,F1:,..如果
143,F1:,...皮膚不是 acid就沒有
144,F2:,..對啊
144,F2:,..是沒錯
144,F2:,..但問題是
144,F2:,..還是會買耳環啊
145,F1:,..um
146,F2:,..然後再把它改成夾的
147,F1:,..對
148,F2:,..山不轉路轉
148,F2:,..對啊
148,F2:,..[然後又想買]
149,F1:,[除了這兩樣]
149,F1:,..數位相機
149,F1:,..還有甚麼
150,F2:,..又想買那個甚麼
150,F2:,..隨身碟
150,F2:,..或隨身硬碟之類的東西
151,F1:,..為甚麼
151,F1:,..[[XXX]]
152,F2:,[[因為要寫]]論文啊
152,F2:,..要不然幹嘛買
152,F2:,..買一些
152,F2:,..然後把它存進去
152,F2:,...對啊
153,F1:,..也對
153,F1:,..被 eh你這麼一說
154,F2:,..然後又想買
155,F1:,..應該要買硬碟啦
155,F1:,..隨身碟那個
156,F2:,..太小
157,F1:,..對啊
157,F1:,..就算一G
157,F1:,..應該也不夠吧
158,F2:,..可是隨身碟有四十G耶
158,F2:,..我論文也不到四十G
159,F1:,..但是一G
159,F1:,...應該是不太有可能
160,F2:,..um
160,F2:,..對啊
161,F1:,..因為
161,F1:,...除非你都用 word 檔
162,F2:,..我
162,F2:,..我還在考慮
162,F2:,..就再買一個隨身碟
162,F2:,..比較大的
162,F2:,..還是說[[買一個]]
163,F1:,[[現在做的最大]]的都有一G啊
163,F1:,...隨身碟
164,F2:,..那應該就可以啦
165,F1:,..一G
165,F1:,...嗎
166,F2:,..我不知道啊
167,F1:,..就夠[了嗎]
168,F2:,[我對於]這種三C 產品
168,F2:,..沒有甚麼太大的感覺
168,F2:,...去看一看
169,F1:,..硬
170,F2:,..而且我
170,F2:,..要外型可愛的
170,F2:,..@@
170,F2:,..我是外貌協[[會型
170,F2:,..對於產品
170,F2:,..我XXX]]
171,F1:,[[@@@
171,F1:,...那你去買那個啊]]
171,F1:,..有沒有
171,F1:,..甚麼<L4 sushi ((壽司)) L4>的造型
171,F1:,..或者是
172,F2:,..那種不好吧
173,F1:,..那真是超級無敵可愛的啦
174,F2:,..有沒有 Snoopy
174,F2:,..或是那種
175,F1:,..有吧
176,F2:,..趴趴熊的造型
177,F1:,..有吧
177,F1:,..那個
177,F1:,..之前網路不是有一陣子很[流行]
178,F2:,[可是]網路
178,F2:,..搞不好那個都是在日本有出
178,F2:,..台灣不一定有出
178,F2:,...像那個<L4 sushi ((壽司)) L4>的手機吊飾
178,F2:,...我在台灣好像沒有[[看過]]
179,F1:,[[沒看]]過啊
180,F2:,..在日本
180,F2:,..日本才有
181,F1:,...不過那是賣造型的
181,F1:,..因為上次我去日本
181,F1:,..就是
181,F1:,..毓
181,F1:,..那個毓本來要
181,F1:,...說要買給她哥哥
181,F1:,..當成紀念品
182,F2:,..um
183,F1:,..然後就說要去買那個
183,F1:,...隨身碟
184,F2:,..um
185,F1:,..然後她就說eh
185,F1:,..那個<L4 sushi ((壽司)) L4>那種造型很可愛啊
185,F1:,..之類
186,F2:,..對啊
186,F2:,..[[[沒錯]]]
187,F1:,[[[然後就去問]]]啊
187,F1:,..去秋葉原啊
188,F2:,..可是那個地方買回來的
188,F2:,..跟台灣可以通嗎
189,F1:,..可以
189,F1:,..隨身碟是可以
189,F1:,..只有手機就不行
190,F2:,..對啊
190,F2:,..[我記得手機就不行]
191,F1:,[但
191,F1:,..但]是那個
191,F1:,..問題是
191,F1:,..在秋葉原
191,F1:,..你看那種
191,F1:,..他們電器應該是最便宜的地方
192,F2:,..結果也[[是賣很貴]]
193,F1:,[[可是
193,F1:,..對]]
193,F1:,..它就說
194,F2:,..換算成[台幣多少]
195,F1:,[同樣的]
195,F1:,..大概三千多塊一隻
195,F1:,..就變成
195,F1:,..同樣的容量
195,F1:,..比如說
195,F1:,..你一般的那種
195,F1:,.. IBM或者是其他那一種
195,F1:,..那一種大牌大廠牌的
195,F1:,..um
195,F1:,..同樣容量跟那個同樣容量
195,F1:,..問題是
195,F1:,..可能是二分之一的價格
195,F1:,..就是它
195,F1:,..一模一樣的功能啦
195,F1:,..只是它沒有那可愛的造型
196,F2:,..um
197,F1:,..對啊
197,F1:,..但是那個價格就是
198,F2:,..那就等於是
198,F2:,..花錢買造型就對了
199,F1:,..對啊對啊
199,F1:,..然後
199,F1:,..後來就沒買啦
199,F1:,..因為他們
200,F2:,..我就是那種人
201,F1:,..@@@
202,F2:,..我就是花錢買造型的那種人
203,F1:,..沒有
203,F1:,..後來就說
203,F1:,..就聽到這麼貴啊
203,F1:,..那就不要買啦
204,F2:,..也對啦
205,F1:,..後來就
205,F1:,..改買御守
206,F2:,..um
207,F1:,..對啊
208,F2:,..而且男生也不是這麼重造型
208,F2:,..你看了可愛
208,F2:,..人家也不一定喜歡
209,F1:,..對啊
209,F1:,..我就說
209,F1:,..不用
209,F1:,..我剛剛還跟她講
209,F1:,..不用送了啦
209,F1:,..不用
209,F1:,..反正又沒幹嘛
209,F1:,..就她來四天就[[走了啊]]
209,F1:,..又沒有
209,F1:,..又沒有待很久
210,F2:,[[對啊]] 
210,F2:,..我想請問一下
210,F2:,..她最近過的怎樣
210,F2:,...[[[我看她 msn 暱稱好像還不錯]]]
210,F2:,...甚麼換一顆快樂的心
210,F2:,..看見快樂的世界
210,F2:,..還是甚麼鬼的
210,F2:,..看起來還蠻快樂的啊
211,F1:,[[[我今天才問學姐]]]
211,F1:,..那是因為
211,F1:,..她還沒有寫論文
211,F1:,...[@@@]
212,F2:,[@@@]
212,F2:,..她不是
212,F2:,..應該要嗎
213,F1:,..那是因為她還沒開始
214,F2:,..那
214,F2:,..那就
214,F2:,..就
214,F2:,..回去教
214,F2:,..應該還不錯吧
214,F2:,..她有接班嗎
215,F1:,..有啊
216,F2:,..國一喔
217,F1:,..二吧
218,F2:,..從國二開始接
219,F1:,..好像就是
219,F1:,..她有
219,F1:,..同事
219,F1:,..之前有幫她
219,F1:,..就是她回來
220,F2:,..um
221,F1:,..然後有幫她
221,F1:,..就是那個啊
221,F1:,..她這次就等於
221,F1:,..回
221,F1:,..回
221,F1:,..回幫就對了
222,F2:,..所以是換她那個同事要
222,F2:,...[[留]]
223,F1:,[[也是]]留職停薪
224,F2:,..喔
225,F1:,..對啊
225,F1:,..然後她好像去
225,F1:,..去接著
225,F1:,..她的班啊
225,F1:,..應該這樣沒關係吧
226,F2:,..不知道啊
227,F1:,..對啊
227,F1:,..因為後母班
227,F1:,..總是會比較
228,F2:,..想當初
228,F2:,..我也是把我自己的班
228,F2:,..丟給別人@@@
229,F1:,..對啊
229,F1:,...像現在
229,F1:,..我覺得後母班比較難帶是說
229,F1:,...之前老師的一些規定
229,F1:,..他們都已經都
230,F2:,..而且要重新磨合啊
230,F2:,..等到你
230,F2:,..因為大概磨合
230,F2:,..要磨合一年
230,F2:,..但[是]
231,F1:,[啊]差不多就要畢業啦
231,F1:,..因為[[如果二年級]]的話
231,F1:,..就差不多要畢業了
232,F2:,[[對啊]]然後
232,F2:,..um
232,F2:,..沒錯
232,F2:,..而且人家之前重新建立起來的制度
232,F2:,..或是怎麼樣
232,F2:,..這種事比較難
232,F2:,..改變
233,F1:,..um
233,F1:,..但是如果
233,F1:,...我是說
233,F1:,..如果學生的素質還不錯
233,F1:,..應該還好
234,F2:,..常態分班很難講啊
234,F2:,...有
234,F2:,..­可能就是
234,F2:,..呈現雙峰化
234,F2:,..素質很好跟素質很差
234,F2:,..大概就是這樣
235,F1:,..對啊
235,F1:,..那
235,F1:,...我是覺得
235,F1:,..像
235,F1:,..如果你
235,F1:,..那一般比較後面的那種學校的話
235,F1:,..就
235,F1:,...素質不是很好
236,F2:,..以前[我們班就這樣啊]
237,F1:,[然後管到]受不了
238,F2:,..我們班常態的啊
238,F2:,..[[但是就是]]
238,F2:,..有非常非常好的
238,F2:,..也有
238,F2:,...總之
238,F2:,..就是沒辦法的
238,F2:,..對啊
239,F1:,[[um]]
239,F1:,..因為不能為了那個
239,F1:,..遷就某一個人
240,F2:,...就不行啊
240,F2:,..所以就很難帶
240,F2:,..帶常態就是這樣
240,F2:,...你就是要
240,F2:,..有非常多的手段
241,F1:,..um
242,F2:,..適應每一種
242,F2:,.. 甚麼上中下的學生
242,F2:,..全部都要適應
243,F1:,..那這樣
243,F1:,...對啊
243,F1:,..就是要會比較辛苦
243,F1:,..我是知道
243,F1:,..如果是你帶到那種比較後面的
243,F1:,..那學生
243,F1:,..素質參差比較不齊
244,F2:,..我之前還有一個同事更慘
244,F2:,..他從三年級開始接
245,F1:,..喔那很糟
246,F2:,..還有一進去喔
246,F2:,..他就接三年級
247,F1:,..um
248,F2:,..對啊
248,F2:,..而且是接
248,F2:,..很壞的那一種
249,F1:,..很壞的三年級
250,F2:,..很壞的
251,F1:,..那怎樣
251,F1:,..應該被惡整之類的
252,F2:,..他應該還好
252,F2:,..他好像也還蠻
252,F2:,..罩得住
253,F1:,..喔
253,F1:,..那就沒問題了
253,F1:,..[兇一點]就好了
254,F2:,[對啊] 
254,F2:,..對
254,F2:,..我覺得
254,F2:,..三年級那種
254,F2:,..很
254,F2:,..很難帶的班
254,F2:,..都應該都要請體育老師去帶
255,F1:,..為甚麼
255,F1:,..[[喔你說
255,F1:,..很累]]
255,F1:,..請體育老師修理他們一下
255,F1:,..這樣子
256,F2:,[[XXX]] 對啊
256,F2:,..導師是體育老師
256,F2:,..有沒有
256,F2:,..不乖
256,F2:,..對不對
256,F2:,..體育課就來操一下
257,F1:,..mhm
258,F2:,...像以前我們班
258,F2:,..就很怕那個
258,F2:,..體育老師
258,F2:,...因為
258,F2:,..那體育老師
258,F2:,..就跟我講說
258,F2:,..好啊
258,F2:,..如果他們不乖
258,F2:,..你就告訴我
259,F1:,..um
260,F2:,..那體育課的時候
260,F2:,..他們愛打球
260,F2:,..就不讓他們打球
260,F2:,..我們就來上體能課
261,F1:,..喔
261,F1:,..那很累人
262,F2:,..而且是
262,F2:,...堂而皇之的
262,F2:,..[就是]你
262,F2:,..你不能說我體罰啊
263,F1:,[um]
264,F2:,..[[對]]
265,F1:,[[因為那個]]是[體育課]
266,F2:,[體育課啊]
266,F2:,..對啊
266,F2:,..你要跑操場
266,F2:,..[[然後跑完]]操場
267,F1:,[[um um]]
268,F2:,..[還要]做一些就是
269,F1:,[做]
270,F2:,..[[柔軟
270,F2:,..柔軟操啊]]
270,F2:,..或是一些
270,F2:,..比如說
270,F2:,..加強心肺功能
271,F1:,[[柔軟操那樣子]] 
271,F1:,..um
272,F2:,..或是甚麼的運動
273,F1:,...um
273,F1:,..對啊對啊
273,F1:,..就很累啊
273,F1:,...是不錯好啊
273,F1:,..體育老師這點子
273,F1:,..倒是可以試試看
274,F2:,..喔一定要試試看
275,F1:,...可是
275,F1:,..像那種
275,F1:,..高職科的話
275,F1:,..我是看他們導師啊
275,F1:,..可以扛
275,F1:,..我是說
275,F1:,..應該比如說
275,F1:,..機械啊
275,F1:,..你就扛
275,F1:,..扛那某某機器有沒有
275,F1:,..去跑操場
276,F2:,..這樣子啊
277,F1:,..然後那個
277,F1:,..汽車的啊
277,F1:,..就扛引擎
277,F1:,..有沒有有
277,F1:,..那種模型引擎
277,F1:,..[很重的那一種]
278,F2:,[會不會太狠]
279,F1:,..我是覺得這樣比較好
279,F1:,..總比老師們在那邊煩著
279,F1:,..eh
279,F1:,...跑操場啊
279,F1:,..罰站啊
279,F1:,..幹嘛的
280,F2:,..唉唷
280,F2:,..都已經到高職了
280,F2:,..還要被罰
281,F1:,..有啦
281,F1:,..那個
281,F1:,..愛作怪嘛
282,F2:,...hm
283,F1:,..就愛作怪啊
283,F1:,..而且
283,F1:,...像
283,F1:,..有時候
283,F1:,...沒有
283,F1:,..因為
283,F1:,..有些
283,F1:,..他遲到也會管
283,F1:,...[[就是早上]]遲到
283,F1:,..會被記點
283,F1:,..然後中午要去
283,F1:,..愛校服務之類的
284,F2:,[[遲到]]
284,F2:,..對啊
284,F2:,..大部分都這樣啊
285,F1:,..對啊對啊
285,F1:,..那一種
285,F1:,..也算違規啦
285,F1:,..所以
285,F1:,...我想
285,F1:,..那種處罰好像還蠻多的感覺
285,F1:,...而且
285,F1:,...我是覺得
286,F2:,..可是大家不會怕吧
286,F2:,..愛校服務就去愛校服務啊
286,F2:,..反正他也不要
286,F2:,..他也不想睡午覺
286,F2:,...[他就]覺得說]
287,F1:,[對啦
287,F1:,..沒有沒有]
288,F2:,..[[上課再補回來@@]]
289,F1:,[[可是他
289,F1:,..有一個更]]更猛的是
289,F1:,..叫他們禮拜六來愛校服務
290,F2:,..喔
290,F2:,..那可能就會比較害怕一點
291,F1:,..因為禮拜六大家都放假啊
292,F2:,..對啊
293,F1:,..對啊
293,F1:,..所以好像
293,F1:,..我記得以前
293,F1:,..就是禮拜六
293,F1:,..好像常常看到[[[他們]]]
294,F2:,[[[對啊]]]
294,F2:,..因為不然我就想說
294,F2:,..中午愛校服務
294,F2:,..他們也不會怕啊
294,F2:,..因為他們根本不想睡覺
295,F1:,..um
296,F2:,..然後他們都是利用上課時間睡覺
296,F2:,..那怎麼行
297,F1:,..um
297,F1:,..啊反正
297,F1:,...就
297,F1:,..習慣就好
297,F1:,..學生
297,F1:,..而且都是男生的話
298,F2:,..不好帶吧
299,F1:,...而且
299,F1:,...很容易起鬨啊
299,F1:,..那一些
300,F2:,..本來就是啊
301,F1:,..<L3 嘿啊 ((對阿)) L3>
302,F2:,..而且要是真的
302,F2:,..有那種壞的話
302,F2:,..那就真的很壞了
303,F1:,..對
303,F1:,..沒有
303,F1:,..還好因為他們是有經過就是考試篩選
303,F1:,..聯考啊
303,F1:,...就
303,F1:,...大家其實都差不多
304,F2:,...糟糕
304,F2:,..我想睡覺
304,F2:,..[@@]
305,F1:,[你想睡
305,F1:,..這位同學]
305,F1:,..不可以睡
306,F2:,..要不然你覺得三百塊
306,F2:,..可以做出[[甚麼樣的事情]]
307,F1:,[[@@@]]
307,F1:,..不會啦
307,F1:,..啊反正
307,F1:,...那你這禮拜
307,F1:,..回家要幹嘛嗎
308,F2:,..這禮拜回家um
308,F2:,...沒幹嘛啊
308,F2:,..那個
308,F2:,..我同
308,F2:,..我大學同學要來找我
308,F2:,..他說他要回高雄
308,F2:,..所以他要先住
308,F2:,..在我[家]
308,F2:,..不是啊
308,F2:,..是陳
309,F1:,[蘿拉嗎] 
309,F1:,..啊
309,F1:,..我不認識
310,F2:,..你不認識嗎
310,F2:,..啊
310,F2:,..上次你沒有當那個
310,F2:,..蕭老師的那個
310,F2:,..就是
310,F2:,..老師那時候舉辦
310,F2:,..就是在行政大樓那邊
310,F2:,..你[[有印象嗎]]
311,F1:,[[有有有
311,F1:,..我知道]]我不能去啊
312,F2:,..對
312,F2:,..我們就去當工作人員
312,F2:,..那時候陳就有來那邊看看
313,F1:,..um
314,F2:,..對啊
315,F1:,..不是很認識
316,F2:,..他說要來住我家
316,F2:,..我說不行
317,F1:,..為甚麼
318,F2:,..我爸媽出國
318,F2:,..我怎麼留
318,F2:,..能夠留一個男生住我家
319,F1:,..那去住
319,F1:,..[[[那個]]]
320,F2:,[[[對啊]]]
320,F2:,..我就把他丟丟去別人家
321,F1:,..um
321,F1:,.. OK 吧我想
322,F2:,..啊也是要招待啊
322,F2:,..他
322,F2:,..他來
