Turn,Speaker,Utterance
78,F:,..S有沒有辦法打出來
79,M:,..@@@不爽應該可以吧
80,F:,..對啊
80,F:,..然後
80,F:,..[可是]
81,M:,[不爽]不爽不爽
82,F:,..可是＠＠＠=＠
83,M:,..@@@=這個有沒有在repeat 的感覺
84,F:,..有
84,F:,...可是
85,Ｍ1:,..而且頭還回喔
86,F:,..對啊
86,F:,..然後可是
86,F:,..如果說我有理
86,F:,..可是我又用很低姿態或比較柔的方式去講
86,F:,..請問你要怎麼回絕我
87,M:,..就沒辦法
88,F:,..對啊
89,M:,..就是很高招的一招
90,F:,..也不是高招
90,F:,..只是人都喜歡
90,F:,...人家不要講比較
90,F:,..硬[或]難聽的話啊
91,M:,[硬]
92,M:,..嗯
92,M:,..對啊
92,M:,..我喜歡聽好話
93,F:,..嗯
93,F:,..朱你去倒一杯水
93,F:,..講那麼久
93,F:,..口[[渴了]]
94,M:,[[@@@=]]可以離開鏡頭嗎
95,F:,..再回來啊
96,M:,..@@[@@@=]
97,F:,[@@@=]
98,F:,..你沒有打
98,F:,..[[你沒有打開蓋子]]請問水怎麼跑下來
99,M:,[[＠＠＠=]]
100,M:,..這個
100,M:,...請把它剪掉
100,M:,...如果我喝一口餵你XX
100,M:,..可能沒辦法接受
101,F:,..嗯
102,M:,..呵
103,M:,...夠嗎
104,F:,..嗯
105,M:,...ha
106,F:,..我覺得我們好有義氣喔
107,M:,..甚麼意思
108,F:,..我們在錄影[＠＠＠]
109,M:,[@@@=]
110,M:,..可是剛剛講到我
110,M:,..沒有想到錄影這件事
111,F:,..甚麼東西
112,M:,..剛剛有些談話沒有想到
112,M:,..錄影
112,M:,..這件事
113,F:,..因為其實就很
113,F:,..自
113,F:,..[[自]]然的在談話
114,M:,[[嗯]]
115,M:,..嗯
116,F:,..你剛剛說新竹怎樣
117,M:,..如果我去新竹就剩你一個人在這邊
118,F:,..如果你們大家都去了[然後]琴去當主任
119,M:,[對啊]
120,F:,..你跟E去當副店
120,F:,..[[然後我]]弟也走了
121,M:,[[對啊]]
122,M:,..對啊
123,F:,..你們好耶
123,F:,...＠＠＠
124,M:,..這樣你的
124,M:,..你的
124,M:,..那個想法就實現拉
124,M:,..大家都走了
124,M:,..剩我一個人
124,M:,..留在這邊
125,F:,..我的想法
125,F:,..我的恐懼吧
125,F:,..我的[想法]
126,M:,[你的恐]
127,M:,..想法
127,M:,..恐懼啊
128,F:,..那那時候你要答應我
129,M:,...what
130,F:,..我不是有跟你講過
131,M:,..嗯
131,M:,..喔
131,M:,..安全感
132,F:,..是甚麼
133,M:,..嗯
134,F:,...你還是要買房子[啊]
135,M:,[嗯]
136,M:,..是啊
136,M:,..eh[[我本來想說]]
137,F:,[[不能因為]]
136,M:,..eh
136,M:,..禮拜
136,M:,..五
136,M:,..我們去
136,M:,..可以去新店看說
138,F:,..好啊
138,F:,..我們先
138,F:,..這兩
138,F:,..eh那明天就要找了
138,F:,..明天不曉得有沒有空找
138,F:,..因為[你要看之前]你還要預約啊
139,M:,[嗯對喔]
140,M:,..明天
140,M:,..不然
140,M:,..我
140,M:,..我找
141,F:,..除非
141,F:,..你如果不怕仲介的話啊
142,M:,..嗯
143,F:,..我們就是去新店那附近的
144,M:,..找仲介
145,F:,..的房
145,F:,..不動產的
145,F:,..那個[[公司]]
146,M:,[[對]]
147,F:,..有沒有
147,F:,..直接去問他有甚麼物件
148,M:,..嗯
149,F:,..然後請他帶我們看
150,M:,..eh
151,F:,..然後
151,F:,..如果那樣就可以
151,F:,..可是如果說
151,F:,..而且那樣
151,F:,..他可以先幫你挑選
151,F:,..他[可能]有你的預算
152,M:,[嗯嗯]
153,F:,..有你[[的]]
154,M:,[[嗯]]
155,F:,..想要找的
155,F:,..譬如說五年內的房子
155,F:,..等等[大小]
156,Ｍ:,[嗯]
157,F:,..喔
157,F:,..甚麼的那
157,F:,..可是
157,F:,..你只要一找到他之後會一直不斷的call 你
157,F:,..當他有物件的時候
157,F:,..如果你不怕煩
157,F:,.. [[可是]]
158,M:,[[嗯]]
159,F:,..其實你換個角度
159,F:,..如果你真的要買
160,M:,..對[啊]
161,F:,[他]call 你[[也OK啊]]
162,M:,[[你不用怕煩啊]]
163,M:,..對啊
163,M:,..[不怕煩]
164,F:,[對啊]
165,F:,..因為你隨時會知道
165,F:,..而且你的時間又很好
166,M:,..嗯
167,F:,..因為你是
167,F:,..week day
168,M:,..嗯嗯
169,F:,..休假[比較多]
170,M:,[對啊對啊]
171,F:,..白天又可以看屋
172,M:,..嗯
173,F:,..有可能是下午才上班
174,M:,..嗯
175,F:,..就很不錯
176,M:,..嗯
177,F:,..那
177,F:,..你就有機會看到很多
178,M:,..嗯
179,F:,..然後你可以去找兩到三家不要太多
180,M:,..嗯
181,F:,..兩家
181,F:,..左右的仲介
182,M:,..嗯
183,F:,..然後去那附近[找這樣說不定有甚麼]
184,M:,[看看]
185,M:,..我們就搭捷運
185,M:,..過去看
185,M:,..因為我們畢竟也是要找捷運附近的
185,M:,..對不對
186,F:,..嗯
186,F:,..因為我想問如果你
186,F:,..都因為說你連要住哪都還不確定你永遠都不可[[能settle down 那你就不會買]]
187,M:,[[嗯真的]]
188,F:,..那
188,F:,..如果
188,F:,..嗯
188,F:,..這個對話
189,M:,..[@@@=]
190,F:,[如果
190,F:,..如果
190,F:,..你是]
190,F:,..譬如說
190,F:,..我們兩個有個commitment
191,M:,..嗯
192,F:,..然後
192,F:,..我覺得我一定是會在台北
193,M:,..嗯
194,F:,..對
194,F:,..除非哪天你發達了說M你不要做了
195,M:,..嗯
196,F:,..那
196,F:,..不然我應該就是會在台北因為我不像你們會調來調去啊
197,M:,..不是說你們公司有可能會到哪邊去
198,F:,..請問網路公司要到哪邊去網路公司在哪都可以是
198,F:,..根本不可能有甚麼分公司啊
199,M:,..喔
200,F:,..可是我不可能
200,F:,..不太
200,F:,..短期內不可能換掉啊
201,M:,..嗯
202,F:,..因為
202,F:,...工作一來不好找你又要考慮到pay
203,M:,..嗯
204,F:,..有沒有比較好
205,M:,..嗯
206,F:,..那我一定會在台
206,F:,...北啊
207,M:,..嗯
208,F:,...你介意嗎
208,F:,..講得好像反過來我要問你
208,F:,..你介意我都在台北嗎
208,F:,..還是你覺得我也要辭掉工作去新竹找
209,M:,..＠＠我那天跟
209,M:,..E講說
209,M:,..其實如果我去新竹
209,M:,..我可能
209,M:,..可能就是叫
209,M:,..M辭掉這邊然後一起
209,M:,.. 到新竹那邊去
210,F:,..去那邊幹嘛
211,M:,..就找竹科的啊或是甚麼樣
211,M:,..或者是
211,M:,..或者是你要幹嘛都可以啊
212,F:,..幹嘛都可以
213,M:,..對啊
214,F:,..你要養我喔
215,M:,..eh可以
215,M:,..應該可以養得起吧
216,F:,..可是我們沒有房子跟車子啊
217,M:,..那可以買啊
218,F:,..那
218,F:,..也要等
218,F:,..你s-
218,F:,..你穩定了吧
219,M:,..嗯
220,F:,..對啊
220,F:,..因為如果你[沒有]穩定然後我就
221,M:,[穩定]
220,F:,..冒冒失失的說
220,F:,..喔好啊我也不想要工作
220,F:,..我就去陪你
222,M:,..嗯
223,F:,..那
223,F:,..之後
223,F:,...沒了
223,F:,..我還
223,F:,..工作也沒了
223,F:,..人也沒了
223,F:,..甚麼都沒了
223,F:,..青春也沒了
224,M:,..@
224,M:,..講得好大條喔
224,M:,..可是很現實
225,F:,..可是我
225,F:,..對我來講真的是很可怕啊
226,M:,..嗯
227,F:,..第一我
227,F:,..目前我覺得我需要工作
227,F:,..而且
227,F:,..如果我一不工作
227,F:,..你的負擔就很大啊
228,M:,..嗯
229,F:,..對不對
230,M:,..對
230,M:,..想東想西
230,M:,..買東買西
230,M:,..吃東吃西
230,M:,..[[那麼多]]
231,F:,[[目前]]只有吃東吃西
232,M:,..那麼多吃吃的在引誘著你＠＠
233,F:,..嗯
233,F:,..最近會吃少一點
233,F:,..都沒有[XX]
234,M:,[二十四]二十四號之前吃少一點
235,F:,..對啊
235,F:,..那麼肥
236,M:,..我怕他們
236,M:,..到
236,M:,..高雄看到你會
236,M:,..M你怎麼
236,M:,... @＠
236,M:,..一圈@@@＠＠
236,M:,..繞一圈@@@=
237,F:,..沒有啊我那時候不是也很胖前陣子幸好我有瘦一點
238,M:,..嗯
239,F:,..[然後現在又胖了]
240,M:,[對啊]不會胖啊
241,F:,..可是[[現在]]又胖了我褲子都好緊喔
242,M:,[[為甚麼]]
243,M:,..是不是因為你這邊突然好像變大了的感覺
244,F:,..還有
244,F:,..肚子
244,F:,..[跟腰]
245,M:,[肚子]
246,F:,..嗯
247,M:,..真的嗎
248,F:,..嗯
248,F:,..因為辦公
248,F:,..小姐都這樣
249,M:,..應該
249,M:,..都[坐著]
250,F:,[然後今天]
250,F:,..今天
250,F:,..醫生又惹毛他了他真的整個臉很臭我好怕喔我都不敢正眼看他
251,M:,..[[嗯]]
252,F:,[[然後]]我跟他拜拜
252,F:,..他也沒跟我拜拜
252,F:,..我都不知道禮拜五怎麼去
252,F:,..不然還可以叫醫生幫我喬一喬骨盆
252,F:,..讓它縮小一點
253,M:,...陪你去
254,F:,..我真的覺得我今年是怎樣
254,F:,..我們禮拜五先去媽祖廟拜個拜[好了]
255,M:,[嗯]好啊好啊
256,F:,..你也拜吧
257,M:,..嗯
258,F:,..可是我們兩個可以一起去廟嗎
259,M:,..不行喔
260,F:,..我不知道啊
261,M:,..應該OK吧
261,M:,..沒有禁忌吧
262,F:,..以前不是說情侶不能去甚麼廟
262,F:,..喔
262,F:,..呂洞賓還甚麼的只有那個對不對
263,M:,..喔
263,M:,..媽祖廟應該可以吧
264,F:,..你可以問一下你媽嗎
265,M:,..她應該
265,M:,..應該<L3 毋知影 ((不知道)) L3>
266,F:,..你媽他們那一輩比較知道
266,F:,..還是我問我爸
267,M:,...問你爸
268,F:,..嗯
269,M:,..應該還好吧
269,M:,..應該沒有這個規定
270,F:,...好啊
270,F:,..那我們禮拜五就去媽祖廟
271,M:,..嗯嗯
271,M:,..你也好久
271,M:,..你也說[要想去]
272,F:,[對
272,F:,..要趕快去媽祖廟]想去就要趕快去
273,M:,..嗯嗯
274,F:,..這種想法
275,M:,..對
276,F:,..就禮拜五
277,M:,..嗯
278,F:,..禮拜五我們睡醒就去媽祖廟
279,M:,..嗯
280,F:,..然後
280,F:,..去看房子
281,M:,..嗯
281,M:,..好
282,F:,...嗯
283,M:,..媽祖廟你說在這邊[是不是]
284,F:,[松山火車][[站]]
285,M:,[[喔喔]]
285,M:,..松山火車站
286,F:,..還有另外一家啦[看]是要去這個還是要去西門町那一個
287,M:,[嗯]
288,M:,..ha
289,F:,[西門町那一個是百年]
290,M:,[你說饒河]夜市外面[[那一個就是媽祖廟]]
291,F:,[[那個很大]]對
292,M:,..ha
292,M:,..那個我不知道是媽祖廟耶
293,F:,..那個是媽祖廟那個很大
294,M:,..ha
295,F:,..然後還蠻漂亮的然後西門町那個是很久
295,F:,..百年的媽祖廟以前我不知道媽
295,F:,..那個
295,F:,..那個饒河夜市那一個的時候我都去西門町的
295,F:,..[捷運
295,F:,..出去沒多久
295,F:,..就到]了
296,M:,[嗯嗯
296,M:,..就到了
296,M:,..對]
297,F:,..看我們要去哪一個啊
297,F:,...他們都是媽祖廟
298,M:,..好啊
298,M:,...那邊可能要
298,M:,..如果是松山可能要坐公車過[[去]]
299,F:,[[松山]]
299,F:,..看我們要騎車過去還是[怎樣]
300,M:,[有]
300,M:,..有點遠耶
301,F:,..松山很遠嗎
302,M:,..[松山]
303,F:,[忠孝]東路一直開就到了
304,M:,...松山
304,M:,..喔
305,F:,..因為[[那邊沒有捷運]]
306,M:,[[好像
306,M:,..好像是]]
307,F:,..那個要坐計程車
308,M:,..嗯
309,F:,..或坐公車
310,M:,..[嗯]
311,F:,[嗯]
311,F:,..好像要坐計程車比較方便
312,M:,..嗯
313,F:,..再不然就要去西門町那一個
314,M:,..嗯
314,M:,...對啊
314,M:,..西門町會不會
314,M:,..比較
314,M:,..方便一點
315,F:,..嗯
316,M:,..你想去哪一個
317,F:,..都OK啊
317,F:,..我兩個都有再去
318,M:,..嗯嗯
318,M:,..eh你上次說饒河夜市裡面有甚麼好吃啊
319,F:,..你為甚麼又要問我吃的
320,M:,..上次有聽到說你
320,M:,..講到甚麼好吃的
320,M:,..甚麼
321,F:,..甘梅薯條
321,F:,..炸雞啊
322,M:,..啊
322,M:,..炸雞啦
322,M:,..對啦
322,M:,..炸雞
323,F:,..那邊還有賣胡椒餅
324,M:,..胡椒餅喔
324,M:,..我不喜歡吃
325,F:,..可是我有帶三顆回來
325,F:,..不一樣家的
326,M:,..[喔]
327,F:,[赤]肉的
327,F:,..沒有肥的XXXXXX
328,M:,..那你不是一直在吃胡椒餅
329,F:,..eh我沒有耶然後所以那時候我來台北我好愛胡椒餅喔
330,M:,..可是我覺得還好沒有那麼好吃
330,M:,..那時候在
331,F:,..可是[那個]饒河夜市那個真的很好吃
332,M:,[XX]
333,F:,..很燙口汁還會[[流]]出來
334,M:,[[ha]]
334,M:,..你是說
334,M:,..胡椒餅啊
335,F:,..嗯
336,M:,..對啊
337,F:,..我說胡椒餅啊
337,F:,..不然你在講甚麼
338,M:,..剛剛炸雞啊
338,M:,..還有炸雞
339,F:,..嗯
340,M:,..嗯
341,F:,..然後[炸雞]的甘梅薯條很好吃
342,M:,[還有]
343,M:,..還有他的甚麼
343,M:,..shu-
343,M:,..嗯
343,M:,..藥膳排骨喔
344,F:,..[[我都沒有吃過]]
345,M:,[[那個好像]]
345,M:,..好像
345,M:,..好像也很有名
346,F:,..可是我們去會是白天耶
347,M:,..嗯
347,M:,..應該沒有沒有開ho
348,F:,..嗯
348,F:,..就剛好不要吃
348,F:,..你要吃藥膳我再煮那個雞湯啊
349,M:,..喔
350,F:,..那個
350,F:,..比藥膳好吃吧
351,M:,..嗯
352,F:,..對啊
353,M:,..對
354,F:,..還有雞啊
354,F:,..[你可以XXX]
355,M:,[味
355,M:,..味道多]
356,F:,..嗯
356,F:,..我再來煮然後回去我要帶上來也可以帶
357,M:,..嗯嗯
358,F:,....不然去西門町我們可以吃排骨酥麵
359,M:,..ha對
359,M:,..現在整個話題又繞到在吃[@@@=]
360,F:,[@@@=]
361,M:,..真的離不開吃耶
362,F:,..見鬼了
363,M:,..我覺得你這邊住了可能不只一
363,M:,..十個食神了
364,F:,..可是我這陣子真的深深的感受到我被吃困
364,F:,..困擾著
364,F:,..然後增加好多壓力
365,M:,...怎麼會[這樣]
366,F:,[而且]我一直覺得就像今天全良講的
366,F:,..他說我在瞎忙
366,F:,..我說對啊
366,F:,..因為那天我們有一次好像[[有聊過]]
367,M:,[[他今天有說]]你瞎忙
368,F:,..嗯
368,F:,..我就說
368,F:,..因為我們有聊過我就說我這個工
368,F:,..因為他有問過我的工[作]
369,M:,[喔]
368,F:,..那樣
370,F:,..然後
370,F:,..我就有跟他講我都做甚麼甚麼的啊然後
370,F:,..他
370,F:,..還有那個Annie
370,F:,..以前採購那個Annie都說是瞎忙
371,M:,..嗯
372,F:,..我說真的
372,F:,..而且感覺沒有那麼有成就感
372,F:,..然後[[沒有]]專業度
373,Ｍ:,[[嗯]]
374,M:,..嗯
375,F:,..但是
375,F:,..又不可以或缺這樣子的人
376,M:,..嗯
377,F:,..然後我就像打雜的
378,M:,...秘書就像打雜的
378,M:,..不是嗎
379,F:,..要能文能武
379,F:,..各甚麼都要會就對了
380,M:,..嗯
381,F:,..啊甚麼都不通嗎
382,M:,..嗯
383,F:,..@@@都不精
384,M:,..這跟我
385,F:,..甚麼都通但是又不精
386,M:,..這跟我以前學校學的一樣
387,F:,..但是我覺得我食物已經快要變
387,F:,..快要有邁向精的
387,F:,..境界了
388,M:,..有啊你很精啊
388,M:,..對於
388,M:,..對
388,M:,..別人來講你很精啊
389,F:,..而且我發現很多台北人都還不像我這樣子耶
390,M:,..是啊
391,F:,..還都不知道耶
392,M:,..是啊
392,M:,...我們住那麼久我們也不知道啊
393,F:,..你不能比你在鄉下啊
394,M:,..<L4 naniga ((什麼啊)) L4> @@[@@]
395,F:,[請問中和]
395,F:,..請問中和能有甚麼
396,M:,..那汐止又有甚麼
397,F:,..上次那個
397,F:,..那個
397,F:,..琴講那家日本料理看起來不錯
397,F:,..結果
397,F:,..網路上的評價有的也不好啊
398,M:,..啊是
399,F:,..對啊
400,M:,... ha
401,F:,...eh我們星期五要吃甚麼
402,M:,...你不是說要去吃那個
403,F:,..日本料理
404,M:,..螃蟹鍋
405,F:,..要那時候吃嗎
405,F:,..因為
406,M:,..還是要
406,M:,..再[冷]
407,F:,[還]沒有那麼冷啊
408,M:,..嗯
409,F:,..我們可以
409,F:,..不然就是
409,F:,..我想說如果這樣子我們
409,F:,..我們可以去吃日本料理嗎
410,M:,..OK啊
411,F:,..要吃三井還是要吃我另外找一間新的
411,F:,..XXXX
411,F:,..也在這裡而已
412,M:,..嗯
413,F:,..也是套餐然後最便宜好像一千六
414,M:,..嗯
415,F:,..跟三井一樣
416,M:,..好
417,F:,..你覺得要吃三井還是要吃那個
418,M:,...那個跟三井不是差不多
419,F:,..類似那樣沒有menu 他幫你配
420,M:,..喔
420,M:,..是喔
421,F:,..嗯
421,F:,..那那間好像
421,F:,..比較小間我也沒有去過
422,M:,..嗯
423,F:,..還是要保險一點
424,M:,..對啊
424,M:,..還是你要
424,M:,..要去吃[三井]
425,F:,[這一間的]
426,M:,..對啊
427,F:,..這一間比較漂亮
428,M:,..嗯
429,F:,..本店比較沒有那麼漂亮
430,M:,..嗯
430,M:,..就
430,M:,..你說甚麼
430,M:,..和平
430,M:,..沒有那個
430,M:,..敦
431,F:,..就那個富邦大樓[底下啊]
432,M:,[嗯嗯]
432,M:,..啊
433,F:,..那我們要吃那個嗎還是
433,F:,...你要煮給我吃
434,M:,..我
434,M:,..我
435,F:,..可是因為那天我們才從高雄趕回來其實根本沒辦法[準備]
436,M:,[對啊]
436,M:,..我
436,M:,..我
436,M:,..煮給你吃
436,M:,..[[你]]
437,F:,[[不]]是誰說你很會煮嗎
438,M:,..誰
439,F:,..那天不是誰說你很會煮嗎
440,M:,..@@@=我怎麼很會煮
441,F:,..可那天不曉得誰有說你會煮飯
442,M:,..我都是買回來[自己X]
443,F:,[誰誰]講的
443,F:,..我忘了
443,F:,..思嘉
443,F:,...[[還是誰]]
444,M:,[[喔]]
445,M:,..思嘉嗎
445,M:,..[還是全良]
446,F:,[還是誰]
446,F:,..我忘了就有人講
447,M:,..那天在吃伊犁伊犁的時候[[講的]]對不對
448,F:,[[是嗎]]
449,M:,..好像是
450,F:,..啊你都煮甚麼
451,M:,..我都煮現成的啊
452,F:,..我整個圓鱈到現在我也沒看到啊
452,F:,..[凍]壞了吧
453,M:,[@]
454,F:,..凍傷[[了吧]]
455,M:,[[應該]]
455,M:,..放在裡面
456,F:,..你幹嘛不煎給我吃
457,M:,..帶來也冷掉了
457,M:,..好啦我煎[啊]
458,F:,[冷]掉也可以吃啊我用微波熱一熱就好了
459,M:,..用烤箱可能比較好
460,F:,..也可以啊
460,F:,..我都有啊
461,M:,..好啊
462,F:,..那個還能吃嗎
463,M:,..應該不要了吧
463,M:,..好久了
464,F:,..你問一下fish manager 好[[了]]
465,M:,[[三]]個月
465,M:,..冷凍三個月
466,F:,..好像超過了耶
467,M:,..嗯
467,M:,..之前
467,M:,..記得上次特價買的
468,F:,..上次是去年的事了吧
469,M:,..去年嗎
470,F:,..@@
471,M:,..有那麼[久喔]
472,F:,[就年]初的感覺
473,M:,..我那個
473,M:,..那個
473,M:,..君悅的肉粽都可以放到[[現在]]
474,F:,[[拜託]]我去yahoo 都快要七個月了你那個魚沒有三個月騙誰啊
475,M:,..有啊有超過三[個月]肯定超過
476,F:,[對啊]
477,F:,..你都
477,F:,..已經唸很久了[[耶]]
478,M:,[[嗯]]
479,F:,..在
479,F:,..在
479,F:,..你跟我們熱絡之前你就買了
480,M:,..[嗯]
481,F:,[然]後跟我們在這在這個屋子裡很熱絡的時候
482,M:,..喔
483,F:,..多久了
484,M:,..啊那說我會煮
484,M:,..我只
484,M:,..我只燙個青菜
484,M:,..燙個青菜
484,M:,..然後煎個圓鱈
484,M:,..然後
484,M:,..然後再加個水餃
484,M:,..這樣子而已
484,M:,..都亂湊一通啊
484,M:,...啊有時候會煎個蛋
484,M:,...煎個培根
485,F:,..至少還會煎啊
486,M:,..這個我會弄啊
487,F:,..真的嗎
488,M:,..[對啊]
489,F:,[以後]你就弄早餐給我吃喔
490,M:,..可以啊
490,M:,..你敢吃的話
491,F:,..敢啊
492,M:,..真的嗎
493,F:,..你有看過我甚麼不吃嗎
494,M:,..嗯
494,M:,...真的敢嗎
494,M:,..而且很簡單好不好這個
495,F:,..你也會擺盤嗎
496,M:,..擺盤嗎
497,F:,..嗯
498,M:,..這個我可以學啊
498,M:,..[比較沒有那個設計感有沒有]
499,F:,[eh你
499,F:,..你如果在新竹啊]你是要找套房而已還是要有一房
499,F:,...跟廚房
500,M:,..最好有廚房
501,F:,..我覺得你如果有廚房就好你應該找一個one bedroom 然後
502,M:,..嗯
503,F:,..一房一廳跟一個廚房[然後]我週末就去住
504,M:,[這樣比較好]
503,F:,..然後就可以
503,F:,..弄
505,M:,..嗯
506,F:,..那或者你這你
506,F:,..有上來
506,F:,..也可以上來
507,M:,..嗯
508,F:,..XX嗯
509,M:,..對啊
509,M:,..我覺得有一個廚房會比較好
509,M:,..廳是
509,M:,..還好啦一廳
510,F:,..<＠可是有廚房一定有廳＠>通常
510,F:,..不是嗎台灣的模式[又不像國外這樣子]
511,M:,[客廳啦
511,M:,..一廳啦]
512,Ｍ:,..對啊
512,Ｍ:,..就
513,F:,..對啊
514,M:,..叫一廳
514,M:,..[[廚房]]
515,F:,[[就一個]]
515,F:,..一個房的啦
516,M:,..嗯
517,F:,..一個房的就是有一廳一廚跟一[個]房的
518,M:,[嗯]
519,M:,..這樣會比較[[好]]
520,F:,[[那國外還有]]
521,M:,..而且油煙也不會跑到整個
521,M:,..[屋]
522,F:,[房間]
523,M:,..房間都是
524,F:,..對啊
