Turn,Speaker,Utterance
253,F2:,[…有啦]..我有聽說過
254,M:,..化學做實驗要寫一份叫做預測報告的東西..然後你要把你的實驗動機..然後你要畫上你所有的實驗器材..然後你要把實驗目的、實驗過程、然後預測的結果全部寫上去..然後老師都會很<L3 kao-iao ((哭夭)) L3>的只能要求紙本..所以你寫那份..光是用抄的都要抄三個小時…真的..要抄三小時..然後大家都用英文寫..然後老師又規定不能少於五頁…然後做完實驗呢..就算大家都知道實驗結果的東西..你還要再寫一份結果報吿..然後結報上面也一樣要抄目的..動機.. 然後實驗器材..實驗過程..然後心得.. 跟那個..跟那個最終結果啊還有總結..然後也是一樣全英文..然後要寫超多..一樣要手寫..你每個實驗都要做..真的是會瘋掉…而且就是那種很智障的實驗你都要寫
255,F2:,(0)他們好像說三學分..但你就是因為要進實驗室..然後就要九學分
256,M:,..對啊..就是你明明是加一個什麼氫氧化鈉之類的東西..你就要寫..喔因為氫氧化鈉加下去會變氫氧化鈉..就是..然後我觀察到什麼什麼這種東西…就是很智障的東西然後都要寫上去…所以我高中之後再也不想念化學
257,F1:,(0)可是理工的分數不是都很硬嗎
258,M:,…政大多好過
259,F1:,..我同學讀物理..他說他們都超硬的
260,M:,..就考試過啊
261,F1:,..而且大刀好像很多
262,M:,..真的喔
263,F1:,..就是
264,M:,..我覺得是政大..政大有病..政大太好過了
265,F2:,..對啊
266,M:,..你知道政大很多老師..就是期中考大家考太爛還會再考一次嗎
267,F1:,..不然就是會調分啊
268,M:,..調分是的大家都會..可是我已經遇到幾個不知道會再考一次的人了
269,F2:,(0)真[的喔]
270,F1:,[你有遇過喔]..我從來沒遇過欸
271,F2:,..我知道台大會..期末太爛..然後再考一次..因為丁看到我成績他每次都說..乾我為什麼拿到這些成績
272,F1:,..可是台大的分數不是都是給那種百分比評分嗎..他們不是分AＢＣ..不是給幾分幾分..是Ａ啊..Ａ加這樣..就是沒有那麼細分譬如說91..92..93..[這樣]
273,F2:,[嗯全部]都是Ａ這樣
274,F2:,..嗯
275,M:,..我們也沒有很細好不好..老師都大手一揮..@啊..九十八
276,F1:,..可是我同學讀台大都讀文組啊
277,M:,..我讀的會比較不好過嗎..戰＠
278,F1:,..就是讀中文哲學..學歷史那種
279,M:,..戰..戰起來..啊..商院最好過..商院超廢…我大商院..欸你知道我原本還要買飲料給你們..想說慶祝楷淇生日..結果她睡過頭@
280,F1:,..@我沒有睡過頭=
281,M:,..結果他還在那邊遲到...沒有因為[[早上..早上還沒十一點]]的時候沒有東西有開..除了早餐店奶茶以外
282,F1:,[[反正我也不能喝飲料]]
283,F1:,..什麼加速清空腸道的東西
284,M:,..沒有啊..我想說飲料店隨便找啊..啊那個啊..迷客夏沒有開..啊我就不想喝清心
285,F1:,..你不覺得新店的迷客夏都要等好久
286,M:,..會嗎
287,F1:,..我每次去都很多人..然後我就會走了
288,M:,..喔你叫Ubereats ..讓他送啊@
289,F1:,..就那麼近了
290,M:,..欸..Ubereats 比較便宜欸
291,F1:,..他還有七折
292,M:,..@所以你反而賺欸
293,F1:,..好吧那我下次叫..我要先先等我的飲料杯來
294,M:,..你買了喔
295,F1:,..我沒有買威克欸..威克太貴了
296,M:,..可以多..多找一些人買啊
297,F1:,..博客來上九百多欸..超貴的
298,F2:,..ptt 合購..或是
299,M:,..對啊
300,F1:,..後來我還是不想買矽膠的..因為
301,M:,..不保溫
302,F1:,..他不是會吸味道
303,M:,..不保溫
304,F1:,..因為我都喝溫或熱的..我不喝冰的
305,M:,..是..大小姐..是
306,F1:,..沒有
307,M:,..是
308,M:,..是..嗯嗯..很好..you are so good …這是什麼字啊沉穩..甚麼篤定..那是什麼東西
309,F1:,..就是鸚鵡兄弟啊
310,M:,..誰
311,F1:,..你不知道鸚鵡兄弟
312,M:,..不知道欸
313,F1:,..很可愛欸…你應該有看過他的表情貼吧
314,M:,…沒有
315,F1:,…這個啊
316,M:,(0)嚇到吃手手
317,F1:,..嗯..我媽的手機殼也是這個
318,M:,..你媽也是挺fashion 的
319,F1:,..沒有他就看到..然後叫我幫他買一個
320,M:,..欸PyTorch 要怎麼辦啊..期末
321,F2:,..你有架起來嗎
322,M:,..要做什麼
323,F2:,..他就說隨便找一筆資料然後就要你下去做
324,M:,..真的喔..那我們做那個facebook 那個@
325,F1:,..SAS 那個嗎
326,M:,..R 的那個
327,F1:,..那可以用sale 感覺更簡單
328,F2:,..我們實驗室有
329,M:,..反正我們就是覺得再去kaggle 找一篇抄就好@
330,F2:,..對對對=沒沒..好像有直接是PyTorch 做好的
331,M:,..就是很多啊
332,F2:,..很多..對啊..什麼遊戲預測你這場會贏會輸..那叫什麼..星海爭霸還是什麼之類..有一堆…還是那個遊戲你應該[要往左走往右走]
333,M:,[喔預測]
334,F2:,..應該怎麼走才會破關這樣子
335,M:,..喔那要監督式學習對不對
336,F2:,..對對=
337,M:,..那很累欸
