Turn,Speaker,Utterence
140,F2:,..我覺得他還不錯啊..至少他在吃的時候都是很快樂的嘛
141,F1:,...是啊...我那天坐飛機..坐到美國去..然後就降落地板..這是我這輩子第一次坐飛機
142,F2:,...有..我看到了..[超慘]的
143,F1:,[超慘]
144,F2:,..整個跌得超遠的
145,F1:,..你說那個沒有犯規嗎...你說說看..我[[都已經坐飛機了]]
146,F2:,[[我覺得有啊]]
147,F1:,..他一定會閃我..他一定有這樣子啊..你如果這樣子就犯規了啊...那你就不是正面對著我啊..我正面對著我..他如果正面對著我..我根本不會坐飛機啊...因為一定..如果我正面對他一定是兩個人這樣...掉下去嘛...沒犯規
148,F2:,..對喔..是還蠻扯的..那球我以為會犯規..然後居然你就..他就沒事
149,F1:,...站底線是誰呀..那時候站底線是誰呀
150,F2:,..是小育呀...我記得是小育...而且我們還看他欸..因為你都已經跌得這麼
151,F1:,..你們有看他對不對
152,F2:,..對啊
153,F1:,.. [因為我都已經跌得這麼慘]
154,F2:,[就我們在等..我們在]等響[[哨啊然後]]
155,F1:,[[對你們在等響哨就]]...ho
156,F2:,對呀
157,F1:,..沒有哨音
158,F2:,... [怎麼樣]
159,F1:,[然後我]後來下來..我是後來下來看的那個出手次數說..ha..我怎麼會出手這麼多次...後來我就想說我都是一直要切進買犯規..可是都沒有買到..一次都沒有買..喔..最後一次買到了..那個那個那麼明顯..再不吹我就會..我就會拿球砸他了吧...對呀..我就是..我那時候在想為什麼都沒有..好像是..就是因為我就是一直執意要..就是..要犯規..可是都我..一直都我就是我都沒有撩到...對呀...那一..那一球坐飛機也是啊..就是坐完飛機之後球就掉了...對呀...超扯
160,F2:,..很慘..算了啦...
161,F1:,..討厭
162,F2:,...那你覺得誰會拿冠軍
163,F1:,...公行吧…我要詛咒他們
164,F2:,...可是我覺得他們應該會拿冠軍..[有方法]
165,F1:,[不會我覺得]不會是他們..我覺得是歐語系...因為他們陣容..現在[[最維繫]]
166,F2:,[[可是歐]]語也輸教育啊
167,F1:,...他那天輸是輸在什麼地[方]
168,F2:,[罰]球啊...他們是打到OT吧..然後[[就是罰球]]
169,F1:,[[我覺得他們]]..我覺..我覺得他們不應該輸欸..我說實在話..我覺得他們不應該輸...因為他們全部加加起來...他們有D..可是這邊有小攀啊
170,F2:,...可是那邊還有鎂呀
171,F1:,...可是他們這邊還有.. 還有費費跟 miya
172,F2:,...喔..[是啦]
173,F1:,[就是]再怎麼樣..我覺得他們都不會輸...但是那天他..為什麼會輸..我實在是百思不[[得其解]]
174,F2:,[[而且如果]]他們就是打內線應該不太會[容易會]
175,F1:,[就是]只要一直把球往裡面塞..他們根本...沒有任何的...因為他們...因為他們可能就會..會先出來壓後衛..因為如果就是..如果他們的那個..外線相對...內線相對強的話..外線就會先被威脅..就是會先去針對那個對球的人..打...喔..對..然後你們如果有..有有機會就是打..打上去的話啊..你會留下來打系際盃嗎
176,F2:,..會啊..可是我不會打禮拜天
177,F1:,...為什麼
178,F2:,...因為我就要回家啊
179,F1:,..是[[喔]]
180,F2:,[[這樣]]我媽就會
181,F1:,..不開心
182,F2:,..嗯
183,F1:,..是喔..因為我..我打中午的時候..我那天沒有在..然後我本來想要跟大家講說..因為他們的那個後衛很爛..就去壓後衛..然後因為王最愛拿球
184,F2:,...他們不是有一隻校隊的後衛嗎
185,F1:,..畢業了吧
186,F2:,..喔..畢業囉
187,F1:,..我記得是畢業了啊...反正..喔..那天我們就跟他打場..因為帶一隻小朋友..可是看起來不像是小朋友啊..就是..就跟他們打球..然後後衛被我抄掉了至少十球啊...我就一直拼命的在跑折返跑..跑跑跑..跟著跑來練習這樣...嗯..然後那個女生對我罵了兩次幹
188,F2:,..@是[喔]
189,F1:,[因為]我一直拍到他..拍到他的球..然後我就一直往前抓..他罵了兩次幹..我覺得好好笑喔..怎麼會這樣就是..打個球打到罵幹@@@=
190,F1:,..對呀..然後我就跟瑜講..因為瑜好像[[都沒有]]
191,F2:,[[我們會]]贏新聞喔
192,F1:,...會[吧]
193,F2:,[嗎]
194,F1:,...會吧..你們如果..不是只有我不能打而已嗎
195,F2:,..米..喔...喔..好像是耶
196,F1:,.. [對啊]
197,F2:,[悠]也不能打吧
198,F1:,..無所謂呀
199,F1:,..是喔... 我覺得無所謂呀..應該..應該是會贏吧
200,F2:,..oop...是啦...你覺得那個顏色的拖鞋好看嗎
201,F1:,...<L3 bebaia L3>...怎樣..你覺得很土嗎
202,F2:,..我覺得還蠻好看的[啊]
203,F1:,[那個是]人家室友的拖鞋喔..你最好不要隨便亂說什麼
204,F2:,...我覺得還蠻可愛的啊...而且我很想知道它是什麼牌子的
205,F1:,..[[就是哈瓦]]
206,F2:,[[它看起來好像是]]..不是吧..它沒有貼
207,F1:,..喔..就雜牌嗎
208,F2:,...跟哈瓦仕看起來差不多啊
209,F1:,..就大家都這樣做哇..因為那個牌子賣得最好哇..就是大家就會爭相模仿啊..外面一九九不都也這樣嗎
210,F2:,..喔..是啦
211,F1:,..嗯想到一九九就會想到墾丁的海灘...好想去墾丁喔
212,F2:,..可是墾丁很髒耶...有點髒
213,F1:,...嗯..我只是想去海邊曬太陽而已
214,F2:,...那我們可以..那我們可以去宜蘭啊..春假的時候
215,F1:,..嗯..兩天一夜
216,F2:,..對呀
217,F1:,..然後就是再從宜蘭騎車回來
218,F2:,..這樣應該可以吧
219,F1:,...應該會整天都在坐[車]
220,F2:,[你借]得到車嗎
221,F1:,我要拿我弟的車..我會跟他借車...不然還叫我家買菜車..騎我家菜籃車去走北橫嗎..[[我辦不到]]
222,F2:,[[你可以騎菜籃號]]@
223,F1:,..我才不要騎菜籃號咧..我會崩潰真的..我會坐[菜籃號坐到 崩潰@@]
224,F2:,[@@@=]
225,F1:,...菜籃號真的很難坐..上次我們家..我不是跟你講[[我們家]]
226,F2:,[[我覺得]]它很小耶..你不覺得很小..[我覺得你家是一模一樣的啊]
227,F1:,[不是重點是..不是小]
228,F2:,..[[是怎樣啦]]
229,F1:,[[重點是]]一二五的那個...避震比較好..坐起來[比較穩]
230,F2:,[喔]嗯嗯嗯..對
231,F1:,..如果坐菜籃號..我就整個會這樣咚咚咚咚咚咚咚
232,F2:,..對
233,F1:,..很崩潰耶..上次我媽..跟我們去..從家裡..從中壢騎車到淡水...然後我就跟他講說你去坐大車..就是坐我弟那台一二五..我說坐菜籃號你會受不了..然後他後來也真的覺得坐長途的..坐菜籃號真的會崩潰
234,F2:,...因為就很h..很震哪..[然後]
235,F1:,[很震]
236,F2:,..[[而且很晃]]
237,F1:,[[然後位子又很]]小
238,F2:,..[對]
239,F1:,[又很晃]..然後你坐大車就不會有這個問題啊
240,F2:,...真的
241,F1:,...然後我就騎到後面..我就會想說為什麼我們不開車來就好
242,F2:,...你爸爸也有騎喔
243,F1:,..我爸他們騎腳踏車...騎到淡水
244,F2:,..喔..你是
245,F1:,..騎摩托車..然後我說騎摩托車我都快爆zh-..我都快炸裂了..還還還[還騎腳踏車咧]
246,F2:,[喔你騎菜籃號喔]
247,F1:,..我騎菜籃號啊..因為我弟的車當然是他騎啊..不然我
248,F2:,喔..你弟不是騎腳踏車嗎
249,F1:,..不是..我最小的那個弟弟他騎腳踏車
250,F2:,..[[喔然後你爸也騎]]
251,F1:,[[然後我爸也騎]]腳踏車..然後我跟我弟..跟我媽..我們三個就騎摩托車..然後我們騎摩托車騎了快炸裂了...對啊..所以大家要有..心理準備..要一直騎車的話..就是..最好是
252,F2:,...可以加油
253,F1:,...可以..交換騎..就是不要一個人一直騎
254,F2:,..喔喔喔
255,F1:,...嗯..然後..不要..就是..如果知道要騎者麼久的車..就不要..不要<L3 kainn L3>...對..因為大家都..就[是都]
256,F2:,[大家都]很累呀
257,F1:,..對..因為大家都很累..就不要<L3 kainn L3>說..就不想坐車..就下來走..用走的..然後我們自己走...對啊...可以..怎麼樣
258,F2:,..[好吧]
259,F1:,[不錯吧]..你看他們這樣會一二五喔...我說
260,F2:,...沒有[[吧]]
261,F1:,[[徐同學]]
262,F2:,..徐同學的爸爸sh-..騎的車..比他還爛
263,F1:,...他們可以不要這樣嗎
264,F2:,..@@@..因為可能就覺得沒什麼吧..就是..可以騎就好...徐同學的車也不太好啊..我覺得sh-..你覺得買二手..買二手車就會這樣..就是要一直修..一直修東西
265,F1:,..可是我覺得
266,F2:,..[一直修一直修]
267,F1:,[喳喳那台一二五]很棒耶
268,F2:,...喳喳是一二五喔
269,F1:,..嗯...那台一二五非常非常穩..走山路也很穩
270,F2:,..喔..真的喔
271,F1:,..嗯..我上次騎著它..去..去..去野柳..翻山越嶺...很不錯...然後我們又騎著它..去...烘爐地
272,F2:,..欸..你覺得烘爐地怎麼樣
273,F1:,..我覺得很漂亮..就是上面看下去還蠻漂亮的
274,F2:,下次我們再一起去碧山巖
275,F1:,...碧山巖...遙遙無期..每次要去都沒車...不然就沒人
276,F2:,...對欸
277,F1:,...[[嗯]]
278,F2:,[[你們怎]]麼不去南勢角夜市啊
279,F1:,...我們..下來的時候已經很晚啦..我們下來的時候..[都已經十點了]
280,F2:,[你們應該先去]南勢角..然後再去...烘爐地呀
281,F1:,..那天出發的時候..我們要從...頂溪出發的時候..已經八點了..因為那個我是約得很臨時的
282,F2:,..喔
283,F1:,..就是六點回來..然後沒事..我就打電話給喳喳說..喳喳你晚上有事嗎..沒事..好..那我們出去玩..然後就再打電話給瑜說..你今天是不是要回家..我就跟他講說你這樣..我..我不..我那天不知道他沒有要回家..因為我想說他禮拜三好像都會回家..我就跟他講說那你回家跟你姊姊借車...然後就去了...然..然後就
284,F2:,..他姊姊的車是一百還一二五
285,F1:,..一百一..很好騎
286,F2:,喔..我知道那一台
287,F1:,..就蠻好騎的
288,F2:,..嗯
289,F1:,..然後..就..我們就上烘爐地呀..就...還蠻好玩的...對呀..然後他就在路上..因為他..他不敢騎..然後就我騎..我載他..然後就瑜..就是他們兩個..哇好漂亮喔.. 因為經過那個就是我們要繞
290,F2:,.. [@]
291,F1:,[我們]要繞.. [[哇好漂亮喔 ]]
292,F2:,[[對]]
293,F1:,..然後他就問喳喳說.. 欸你剛剛有沒有看到..很漂亮耶..什麼之類的..[然後喳喳就不行我很認真在騎車]
294,F2:,[喳喳說我在騎車]
295,F1:,..因為他很抖..因為他第一次騎山路..然後..[[第一次騎就是]]繞髮夾彎
296,F2:,[[喔]]
297,F1:,..然後就..就上去了..[你知道嗎]
298,F2:,[可是你們]..就是最..要看夜景真正的地方是在還要爬超級多樓梯..[[然後到上面啊]]
299,F1:,[[沒有沒有..我們就是..我..我們就是]]..我們就是在騎車的時候就看到..[往下看就覺得很漂亮了]
300,F2:,[喔..嗯嗯]嗯
301,F1:,...我們後來有爬上去呀.. 我們後來有爬上去呀...對呀..然後...就爬上去啊..說喔好漂亮喔..什麼之類的..然後喳喳你有看到嗎..喳喳說我真的是..一直在跟著車..我很緊張
302,F2:,..@@
303,F1:,..@..對呀...但是那髮夾彎還蠻驚人的就是了
304,F2:,..嗯..可是夜景的sh-..都這樣啊..大概的山路都是這樣吧
305,F1:,..貓空就沒有那麼誇張啊
306,F2:,..是[[啦]]
307,F1:,[[貓空]]沿路就很好騎呀
308,F2:,..嗯
309,F1:,..還有什麼啊..其實我沒有衝過什麼山..陽明山..喔那個仰德大道也是..有點陡...不要再提陽明山了
310,F2:,..@@@=..還好啦..欸..還有什麼啊...我們還去過什麼
311,F1:,...我只有衝過這兩個地方..[啊三個地方]
312,F2:,[其他的都還]好啦..其實都有點[[普通]]
313,F1:,[[我們還有去過什麼地方嗎..貓空也去..陽明山去了..烘爐地也去了..還有象山跟碧山巖
314,F2:,...象山在哪裡呀
315,F1:,...不是很清楚耶..好像在一零一附近吧..他們說那個象山[看]一零一很..很方便
316,F2:,[喔]
317,F1:,...就是很清楚...然後每年不是到一零一的時候都會有那個
318,F2:,..煙火
319,F1:,..新聞..就出來說象山的涼亭..在那邊鎖腳架..就是大家都要卡位呀
320,F2:,..喔
321,F1:,..然後就去鎖腳架啊..這樣..那邊應該還..還不賴...這樣..喔..對..然後我就..我那天..我本來禮拜一打算要出去玩..就是就是這個禮拜一..然後..然後那個什麼...喔..就是...後來..就因為下雨..然後..就是光線也不好..所以後來我就沒有出去..然後晚上回來的時候..跟他講說我本來有要出去玩..然後他就..他就跟我講說..就是他..禮拜一不是來找我
322,F2:,..嗯
323,F1:,..然後他就跟我講說..就是..就是叫我..就是..說什麼如果..就是他就說..啊那你趕快來民生東路..就是接我什麼之[類的]
324,F2:,[@]..所以你就去接他[[喔]]
325,F1:,[[沒有]]啦..怎麼出來..他就是開玩笑的..他..只..只是很想出去玩而已呀
326,F2:,..喔
327,F1:,..對呀..然後..然後..然後他就說..可以去民生東路接他這樣子... I他說那你來民生東路接我..什麼之類的..就是<L3 siaue..tsiahkabaie L3>..你最好是出得來...嗯..就這樣...然後他這個禮拜..好不容易逮到一個...兩..兩三天的周休二日..他要去台東
328,F2:,...跟誰
329,F1:,..自己去
330,F2:,...啊你怎麼不跟他去
331,F1:,..我要打工
332,F2:,...喔
333,F1:,..對呀..不然我就跟他一起去..吧..也許吧..可是..我想他..應該會比較喜歡自己一個人去吧..就是
334,F2:,...他好[獨立喔]
335,F1:,[去安靜]一下..對呀...嗯..他是一個非常獨立的女生
336,F2:,...真的耶
337,F1:,...對..他都不會像我一樣..就是[[XXXXXX]]
338,F2:,[[是不是T都喜歡這型]]..這種類型的女生啊
339,F1:,...不是吧..只是剛好他是那樣子的女生..而且很多人追他啊...對啊..他從...他從小時候開始..不是小時候啦..就是...嗯..我應該就陸陸續續有聽過..就是有人想要追他..只是他就是都沒有很..就是他都沒有很喜歡啦
340,F2:,...眼光很高吧
341,F1:,..也不是..沒有..就是特別的..就是沒有什麼感覺..你可以了[解吧]
342,F2:,[我覺得]他就是那一種..如果你..他..他是希望有一種..是長期相處而..建立起來..他不喜歡那一種就是..他可能因為外表..或是什麼因為只是一個[[什麼..就..就追他的那一種人]]
343,F1:,[[喔..對..然後他有講說]]..他有講說就是每一個人看到他的第一個形容詞都是說他很可愛
344,F2:,..對啊..[他就是不喜歡..這種外表的]
345,F1:,[然後他就是說很煩..有沒有別的形容詞]..然後我就跟他講說..你要想想看..人家就是
346,F2:,...就不認識[[你呀]]
347,F1:,[[就不給他認識]]你..所以當然才會這樣講..所以你這樣怪他們..其實我覺得就是有點太過分了...無可厚非..[就是你]
348,F2:,[可是聽說]...聽說要追女生的時候..就是你不可以稱讚他的外表..因為通常如果你稱讚外表..他其實已經被別人稱讚過..就是幾千幾百回..他對這個..就是..稱讚一點就是嗤之以鼻...可是如果他..可是如果你跟他說..嗯..我覺得你[[就是..很特別..你很特別]]
349,F1:,[[喔..我覺得你眼睛很大耶]]
350,F2:,..然後他就會想說..喔..那我特別在哪裡..可是如果你你看到他..你跟他說..我覺得你很可愛..他就會...很可愛嗎
351,F1:,..@@@=
352,F2:,..就之類的
353,F1:,..好啦..反正他..可是..可是就是..都是...就是..是是是跟你認識不多..第一個印象都是這樣子啊
354,F2:,..喔..對啦...嗯
355,F1:,..對呀..不然大家第..第第一個看到你說..欸..你眼睛很大..很漂亮什麼的..你應該[聽過一百萬遍了吧]
356,F2:,[是不會啦]..喔..是啦..可是...我覺得..他像他這樣..他應該不會喜歡這種..就是..因為他..的外表而..想要追他的..他希望的是那種長期相處
357,F1:,..然後他就..喔..沒有他就一直在..一直在..就是一直在..就是哭說怎麼都沒有李大仁..什麼之類的..我說那個是電影裡面才會有的東西..在現實世界是不會有的 ..你死心好了...不可能啦...就是因為不可能所以才會演出來..所以大家才這麼愛看啊...不然哪來這麼多J跟R
358,F2:,...對呀
359,F1:,...你看..都是..對呀..為什麼電視..電視要演J跟 R呢..然後又要演那些東西是不是..我跟他講.. I你別想了..就是..對呀..就是I這幾個有沒有好的..趕快挑一挑了吧..就是..還..還等啊..真是的...哼啊...喔..然後他就說
360,F2:,..欸..他工作常碰到男生嗎...還好
361,F1:,..算吧..就是有機會[接觸到]
362,F2:,[客戶]
363,F1:,..客戶啊..然後..上[[司啊]]
364,F2:,[[同事]]啊
365,F1:,..同事啊..可是他說他很不喜歡就是... [不是很喜歡]
366,F2:,[辦公室.. 辦公室]戀情
367,F1:,..對..對..他說他不是很喜歡..因為他覺得..很麻煩
368,F2:,..可是因為..如果他的..生活圈大概就在這的話..[[很難]]
369,F1:,[[那他沒有辦法]]
370,F2:,..很難補..除非他另..另外去參加活動什麼的
371,F1:,..但是去參加活動感覺又有一種...覺得自己很可憐..突然覺得自己很可憐..居然為了這種事情來參加活動..你不覺得有點可悲嗎
372,F2:,...喔..是啦
373,F1:,..對啊..就覺得好像自己變成了一種商品..然後你們就是商品大集合...然後就..大家就一起來這邊..然後大家就一起挑..欸..這個..這個不錯..這個男生不錯..啊..這個女生不錯..我就覺得到那個地步的時候..我覺得...很悲哀啦..說實在話..可是你又沒有辦法做什麼
374,F2:,...對啦
375,F1:,...對呀
376,F2:,...嗯
377,F1:,...然後就...喔..然後因為你跟我講說..其實他覺得那個男生很不錯..我說..人家在追你了..還知道你要..就是一直..一點feedback 都沒有給人家..人家怎麼敢追下去..而且就是..你看看人家都已經二十六七歲了..什麼
378,F2:,..可是我覺得..如果他真的是這樣..表示那個男生..也說不定就是..亂槍打鳥而已
379,F2:,..因為他在追他之後..然後這麼快又..又交了一個新的女朋友..表示他追人家..就..就是這樣而已呀
380,F1:,...嗯..對啦..可是
381,F2:,他追他多久呀
382,F1:,...我不是[很]
383,F2:,[一]陣子而已吧
384,F1:,...對啊..可是你就..就是..這樣嘛..你就是..沒有..一點回應都沒有的話..我為什麼..我跟你..其實..老實說實話..我跟你又沒有很熟..為什麼我要熱臉貼冷屁股..沒有人喜歡熱臉貼冷屁股的啊
385,F2:,...喔..是啦
386,F1:,..對呀..你還什麼什麼..還要考驗什麼的.. <L3 tsiahkabaie L3>..就是..我覺得
387,F2:,...但我覺得那個男生說不定也太急了..就是他太急著..表示有好感..如果[他就]是
388,F1:,[hm]
389,F2:,..跟他相處[[就是再久一點..說不定他就是會喜]]
390,F1:,[[對對對對對對]]
391,F2:,..[接受]
392,F1:,[對對對對]
393,F2:,..他不要一開始就跟[[他說]]
394,F1:,[[那人家人家]]人家..<L3 behian L3>那人家就是就是..就是..[就是]
395,F2:,[就是很急]嘛
396,F1:,..就是很急呀..就是很急呀..你怎麼樣..這樣
397,F2:,...好啦..是啦
398,F1:,..是啊
399,F2:,..他放長線釣大魚啊
400,F1:,..現在的人沒有時間放長線
401,F2:,...嗯
402,F1:,...我是這麼覺得啦..所以噯..我也不曉得..反正..
403,F2:,...欸..我覺得他們的房間跟你們房間真是天壤之別..同樣都是雙人房..怎麼會差這麼多啊
404,F1:,..嗯..而且我覺得我們坪數好像也沒有比較小啊..怎麼會這樣[啊]
405,F2:,[你們]坪數都差不多..而且你們
406,F1:,...而且我覺得的..那個床有比較短一點點耶...我覺得
407,F2:,..喔
