Turn,Speaker,Utterance
148,M1:,[所以唸..唸考古題]…我打八十多分
149,F:,..我下學期要選
150,M1:,..對啊..你..你可以去選
151,M2:,..eh我都忘了你是什麼系
152,F:,..外交系
153,M2:,..哦對..外交系
154,F:,..那你是什麼系的
155,M2:,..心理系
156,F:,..哦
157,M2:,..對對對對對
158,M1:,…你看..句點了
159,M2:,…外交系…外交系考試都申論耶
160,F:,..我們還沒開始考試啊
161,M1:,..[[心理]]系也是吧
162,M2:,[[還沒開]]..啊..沒有我們系都選擇
163,M1:,..你們考試都選擇題喔
164,M2:,..我..選擇跟問答…所以我還蠻幸運的…我..我人來台灣唸書我爸媽說你..eh你到大二我就我就很高興了
165,F:,..@@
166,M2:,..你知道這是什麼意思嗎..就是
167,M1:,..他怕你會被當
168,M2:,..對啊..被二一..他說你到大二..哦你真的很了不起
169,F:,..@
170,M2:,..結果..你看..到大四都還活下來
171,M1:,..eh哲學系應該都是用申論題
172,M2:,..對..哲學系..都用申論..申論到那個..手..手寫到..痛
173,F:,…是喔
174,M2:,..會..甩手..寫一寫
175,M1:,…你們應該還寫得比他們少..他們都是寫一些..空泛的東西@@
176,M2:,..@@超多的…可是他們好發揮啊
177,M1:,…也是啦
178,F:,..[可]是要有條理欸
179,M2:,[我]…我們的是…我們..就大三有一個我們都叫他大魔王…叫做認知心理學..真的是完全都是申論..然後那個申論呢..通常申論..是用自己的觀感角度去寫嗎..申論..可是那個不是..那個是你要以課本為主..就是課本寫什麼你就要完全照著課本來寫…所以我沒辦法…寫那種考卷..就是太..太死板了
180,M1:,…大三的課
181,M2:,..對啊
182,F:,..就是一直..就是要一直看課本
183,M2:,..就是把課本吃掉就..就滿分那樣
184,M1:,..@@
185,F:,..這種超討厭的
186,M2:,..對啊..我超討厭
187,F:,..根本沒有意義啊
188,M2:,..對啊..就沒有意義啊..所以我就覺得..像我這次就重修
189,M1:,…有..有什麼關聯嗎…為什麼重修
190,M2:,...因為我就是不會寫那種[東西啊]
191,M1:,[哦]你之前都沒寫
192,M2:,..對啊..但是現在有一點概念所以這次應該不會再重修
193,M1:,..uhuhuh
194,M2:,..我還是一樣啊差不多十四學分
195,M1:,…好像..歷史系的課好像也是..申論
196,M2:,..對..歷史課都在寫
197,M1:,..歷史系
198,F:,..eh我們以前高中的歷史老師都叫我們不要選歷史系
199,M2:,…真的喔..為什麼@
200,F:,..因為..我不知道..就除非你真的很愛不然就絕對不要選
201,M1:,..我還蠻喜歡歷史的
202,M2:,..對啊歷史還蠻好玩的
203,M1:,..我歷史..以前..高中拿過…全國十大
204,F:,…我指考歷史有九十分
205,M1:,..然後呢..你要看總平均啊我是
206,F:,..我指考欸…進大學那個考試欸
207,M1:,..就是考高中三年課本嗎
208,F:,..就是要進大學的那個考試啊
209,M1:,..對嗎就是考三年的嗎
210,F:,..嗯
211,M1:,..對啊..我那個也是啊…我也是考三年啊…然後我全國前十大
212,F:,..你幾分
213,M1:,…我們..沒有算幾分
214,F:,..是喔
215,M1:,..他是以總平均來算..用..用平均來算比較正..正常吧
216,F:,..可是
217,M1:,..因為你拿九十分然後其他人都拿九十二分
218,F:,..不是..是..真的啦
219,M1:,..@我又沒說假的
220,M2:,..@@
221,F:,..真的啦
222,M1:,..所以你是很喜歡歷史喔
223,F:,..我沒有很喜歡啊
224,M1:,..那為什麼[考那麼高]
225,F:,[不是]
226,M1:,..因為你很會背
227,F:,..我沒有很..就是..我喜歡那個..世界史
228,M1:,..對..我也是
229,F:,..可是我不喜歡中國史
230,M2:,..哦
231,F:,..還有台灣史
232,M1:,..我喜歡世界史跟中國史..我不喜歡
233,M2:,..你們世界史是什麼
234,M1:,..不喜歡馬來西亞史
235,M2:,..我喜歡二戰史
236,M1:,…沒有啊世界史就是從以前..講到現代
237,M2:,..[現代]
238,F:,[從那個]什麼…希臘羅馬時代
239,M1:,..對對對
240,M2:,..哦..希臘羅馬史喔
241,F:,..對啊..[到冷戰]
242,M1:,[羅馬帝國]
243,M2:,..哦羅馬帝國
244,M1:,…那麼快跳到冷戰
245,F:,..@@
246,M1:,..中間還有[文藝]復興…什麼
247,M2:,[冷戰]
248,F:,..對
249,M2:,..對啊文藝復興
250,M1:,..法國大革命
251,F:,..中古時期
252,M1:,..對啊..就是到現代…然後我超討厭星馬史
253,F:,..我超討厭台灣史
254,M1:,..我們..台灣史是在中國史裡面
255,F:,..[我..你們還有台灣史喔]
256,M1:,[但是就是..一點點]
257,M2:,..一點點
258,M1:,..一點點…就是最後最後一點點這樣…然後兩岸關係什麼什麼…那個就通常沒人在看..因為到最後了
259,F:,..[超無聊的啊]
260,M2:,[那為什麼]..[[對啊]]
261,M1:,[[對啊]]…你們台灣史在唸什麼
262,F:,…我們
263,M1:,..也是[唸中國的]
264,F:,[台灣史]第一章一定是唸原住民的分布
265,M1:,…[[哦]]
266,M2:,[[eh]]好像有印象
267,F:,..原住民然後
268,M1:,..是喔
269,F:,..你是什麼時候回台灣
270,M2:,…我國中回來..然後高中唸一學期吧
271,F:,…然後又回去
272,M2:,..對..又回去...我..我還有一點印象
273,F:,..對…然後還有那個什麼…就是一些分布…那叫什麼啊史前時代..然後
274,M1:,..你是說台灣的
275,F:,…就是史前時代然後...那些人分布在台灣的哪裡..就是什麼大坌坑文化..長濱文化
276,M1:,..那..你們中國史是在哪裡
277,F:,…我們中..我們是台灣學完台灣史然後再學中國史
278,M2:,..中國史
279,M1:,..所以台灣史也要教很長一段時間
280,F:,..台灣史就是
281,M2:,..他們好像會很刻意…台灣史
282,M1:,..塞東西進去
283,M2:,..會
284,F:,..那個國一跟高一都是台灣史
285,M2:,..然後
286,M1:,..是喔
287,F:,..然後國二跟[高二都是]
288,M2:,[要看版本]…有些版本他們會比較偏哪一個
289,F:,..真的嗎
290,M2:,..對啊..黨..真的
291,M1:,..台灣的應該都是偏台灣吧
292,M2:,..可是
293,M1:,..我們的是..都偏大陸…我們那邊
294,M2:,..沒有沒有..雖然都是偏台灣但是有一些會很刻意就是那個..對..[[有一些吧]]
295,M1:,[[應該會有]]
296,M2:,..以前什麼翰林啊..康軒啊…南一是嗎
297,F:,..南一
298,M1:,..翰林是出版社是不是
299,M2:,..對對對
300,M1:,..我好像有聽過
301,M2:,..就是那一些都是..有的沒的…台灣唸高中...真的是
302,F:,..超..超討厭的
303,M1:,..對啊
304,M2:,..然後沒事一回家我就看到一群學生..包..背包嗎..重重的..然後一打開全部都是什麼衝刺..衝刺…那個講義啊..[參考書]
305,M1:,[哦]…我們高中不會有講義
306,M2:,..不會有講義
307,M1:,..講義是我來大學才知道的
308,F:,..我從國中就開始有了
309,M2:,..開始有了
310,M1:,..我們沒有欸
311,M2:,..你有去補習嗎..國中
312,F:,..有
313,M2:,..有喔
314,F:,..數學
315,M2:,..好玩嗎..不好玩
316,F:,..不是為了好玩才去的啊
317,M2:,..哦對..為了…考..高中喔
318,F:,..對..為了分數啊
319,M2:,..哦為了分數..你覺得幫助大嗎
320,F:,…有..因為有學校有些老師其實教得不太好
321,M2:,..哦
322,F:,..然後…對啊就是考試真的會考得比較高
323,M2:,..在我的印象中那個補習班就等於是學校上課的只是再聽第二遍
324,F:,..um
325,M1:,…我沒補過習
326,M2:,…我以前有去過..我一去了就是去睡覺
327,F:,..你去補什麼
328,M2:,..我去補…uh化學..物理化學
329,F:,..哦
330,M2:,..都覺得沒有用..我覺得家教還是比較有用..因為是…不對..你不懂他會
331,M1:,..馬上
332,M2:,..馬上跟你說
333,F:,..哦
334,M2:,..但是那種大班..我覺得跟學校
335,F:,..台灣都這樣啊
336,M2:,..對啊..就這樣
337,F:,..台灣沒有補習的人..是少數
338,M2:,..對啊..是少數..真的..台灣大家都要補習
339,F:,..超痛苦的我覺得
340,M1:,..就你們高中我聽...聽..很多人說..就是…放學後還要馬上
341,M2:,..對啊
342,M1:,..留下來唸書唸到晚上還才可以回去
343,M2:,..對啊
344,F:,..晚自習
345,M1:,..對啊我真的無法想像欸..[我無法想像]
346,F:,[我以為]馬來西亞也是這樣..馬來西亞壓力不大嗎
347,M1:,..沒有我們…放學就跑去運動..然後運動就回家
348,F:,..@
349,M1:,..@我們沒有晚自習這種東西
350,M2:,..所以那時候覺得
351,M1:,..早自習有..沒有晚自習
352,M2:,..那時候我從國外回來我超不習慣…我覺得奇怪這什麼東西..[[什麼文化]]
353,F:,[[那你們]]應該是跟我們相反吧..覺得我們
354,M2:,…對啊
355,F:,..你們應該
356,M2:,..我就覺得奇怪
357,M1:,..就很輕鬆啊
358,M2:,..唸書本來是很快樂的事
359,M1:,..對對對對對
360,M2:,..怎麼現在變成那麼痛苦
361,M1:,..真的你們都害他[[晚上]]
362,M2:,[[害我都]]..你知道我國中就是那時候有那個基測高中..我跑去考體育班…我就..我就..我就不去考那個那個..那個…因為..我那時候國中來台灣..我中文啊..字…不會寫也不會看
363,F:,..@
364,M2:,..真的不會看..很痛苦你知道嗎..每天…一來就從早上起來八點上課上到晚上十點回家
365,F:,..對啊
366,M2:,..我就覺得..為什麼要這樣..那時候我很痛恨自己為什麼..為什麼會在台灣..[為什麼]
367,F:,[而且]…你從那邊回來就會有反差
368,M2:,對啊..就那個反差真的[[你..你]]
369,M1:,[[而且]]他國中好像時常被霸凌
370,M2:,..對
371,F:,..@
372,M1:,..[因為他國中的時候胖胖的]
373,M2:,[因為我那時候我國中超胖的]你知道嗎
374,F:,..所以你被霸凌你是在台灣被霸凌
375,M2:,..對
376,M1:,..@@
377,M2:,..這霸凌…因為我不知道怎麼說你知道嗎…就溝通有有問題
378,F:,..嗯
379,M2:,…那種霸凌也..TSK不是那種…國中還好是高中
380,M1:,..喔高中
381,M2:,..對..國中還好
382,M1:,..你高中不是回去了嗎
383,M2:,..高..有一學期
384,M1:,..uhuh
385,M2:,..那時候在花蓮…花蓮那時候鄉下嗎..原住民
386,F:,..花蓮超多原住民
387,M2:,..比較容易學壞..因為有些花蓮人會帶壞他們..所以就…有些奇奇怪怪的一下課就一群人過來…這群人是幹嘛..是找我…找我嗎…結果他說什麼找我有事…我跟他說有什麼事…然後他說操場見
388,M1:,..@@
389,M2:,..然後那時候我
390,F:,..你完全不認識他嗎
391,M2:,..完全不認識喔..那時候是怎麼..是..是..什麼樣..比賽籃球嗎
392,F:,..@@
393,M2:,..還是去運動嗎
394,F:,..@@
395,M2:,..我就喔好好好..我就..去我就去
396,F:,..@@
397,M2:,..結果好啊我就去
398,F:,..@@
399,M2:,…那時候我也覺得很奇怪啊…找我去打籃球幹嘛…悶悶的兇兇的一群人這樣過來…覺得也不對啊..然後之後我就去了…找幾個朋友過來
400,M1:,…就說eh打鬥牛
401,F:,..@@
402,M2:,..我們待會兒去打
403,M1:,..三打三
404,M2:,..結果..結果我同學說好啊好啊..我晚一點就過去了..我跟他說我先過去..我先過去結果我過去..結果我等了超久..他們沒有來…他們完全沒有來..所以我就想..他們不是約我…怎麼沒有來..然後結果他們就過來一群人...然後他們就說eh什麼什麼…TSK…t..真的國語好爛喔
405,F:,..@
406,M2:,..我不曉得我都忘掉了…對啊..他好像說說什麼因為..有一次打網球不小心把別人的球拍打壞了..對也..不是我的錯就他技術太攔了..球拍…結果他說要叫我賠一隻..你知道嗎..網球拍一個就四五千…那我想是他的技術問題為什麼我要賠…然後..然後那一群人說eh…你再不賠你再不賠我就<L3 lao人…lao人L3>..然後給你好看..叫你XXX給他我就說天啊…這個小子到底是誰啊為什麼會叫我做這種事情
407,M1:,..@@@
408,M2:,..從來就..我在國外..都沒有人這樣對我就都對我很好..為什麼突然來到這邊反差那麼大還要被那個…就說好吧..後來隔天我就跟我爸說eh…爸..你要不要叫你們樓下那個警察…到學校@@..到學校…如果發生一些事情…然後我爸說好啊…然後結果…結果有打…結果來..結果一..結果…他們來了嘛..他們看到警察那些人通通都跑走..所以我爸說..啊..跟這種不用
409,F:,..他們應該覺得你是國外回來的..然後比較有錢
410,M2:,…有可能..但是我們..我們也沒什麼錢就一般公務人員..賺錢..這樣外交
411,F:,..沒有他們真的會這樣覺得
412,M2:,..可能吧
413,F:,..台灣人的觀念
414,M2:,..還好那花蓮高中的體育室對我很好..那一些主任啊什麼的..他們都…在我這一邊..對啊
415,F:,..那你那時候有朋友嗎
416,M2:,…那時候有啊很多啊..但是我就不知道為什麼…莫名其妙就有這種奇怪的人就來找我
417,F:,…好可憐喔
418,M2:,…然後找不是..因為TSK..我不知道你有沒有去過..那種感覺真…的是要體會才知道用說的不知道..就是..因為你在政大XXX都好好的..那邊那個氣質…人就不一樣
419,M1:,..應該跟我高中差不多啦…就是那種很多..很多痞子那種
420,M2:,..對..痞子..那種…很奇怪
421,M1:,..我們高中也[是]
422,F:,[就]是學校的壞學生嗎
423,M1:,…對對對..就是那種..放牛班..後段班
424,M2:,..對啊他們
425,M1:,..一些都會這樣…就是有…他們有..應該有..有人撐腰
426,F:,…有些會有…加入幫派
427,M1:,..對..對啊對啊..我們高中也是…就…什麼…狐假虎威
428,M2:,..但是你們跟其中他們一個人混熟其實就好
429,M1:,..對啊..我們有跟他們[很熟]
430,M2:,[對啊]
431,M1:,..他們熟..但是他們也會有其他的
432,M2:,..對啊
433,M1:,..也是會分..不一樣的…就好幾派..好幾派…就跟他們熟就跟他們不好…高中應該很常遇到這種…你們..你們高中不會
434,M2:,..其實我覺得越鄉下越會..都市不會
435,F:,..沒有..要看學校
436,M2:,..要看學校
437,F:,..就是如..台北
438,M2:,..我還記得台北有一個高中…很爛叫做三開
439,F:,...三開
440,M2:,..對..開平開南開
441,F:,..哦哦
442,M1:,..不是
443,M2:,..那個那個什麼
444,M1:,..台北不是有什麼東南西北嗎
445,F:,…[哦有聽過]
446,M1:,[四間學校]..超爛的
447,F:,..對
448,M1:,..我忘了叫什麼了
449,M2:,…有一個叫做泰山吧..好像不是那麼
450,F:,..泰北吧
451,M2:,…泰北喔
452,F:,..好像是泰[[北]]
453,M2:,[[好]]像是泰北
454,F:,..在..在那個..北投那邊
455,M1:,…對..我..我有聽說過他們…這四間
456,M2:,..大誠嘞
457,F:,…爛
458,M2:,..啊真的喔
459,M1:,..大誠是大誠高
460,F:,..[中]
461,M2:,[中]…就在這邊嗎
462,F:,..對
463,M1:,..大誠高中
464,M2:,…還有…eh我想要聽你們的感想…你們在大誠那邊嗎..就是經過的那學校…你們看到那些學生有什麼感想
465,F:,..你說我…你說以我[這邊]
466,M2:,[對]以你因為你在[[台北]]
467,M1:,[[大誠]]到底在哪裡
468,M2:,..就..就在那個..國小的對面
469,F:,..萬興國小
470,M2:,..萬興國小的對面
471,M1:,…哦..你說從動物園[那個]方向
472,M2:,[對]…不是不是..萬興國小的對面…然後上面..他們
473,M1:,..我知道..右手邊然後[[萬興國小在那邊嗎]]
474,M2:,[[對對對對對]]
475,M1:,..就往動物園[那個方向]
476,M2:,[對對對對對]
477,M1:,..哦那邊..對對對想起來了
478,F:,…就很混啊..他們就是一直在混而已
479,M2:,..一直在混..那你有沒有什麼..就是看他們這些學生有沒有
480,M1:,…慶幸我念的是中山
481,M2:,…嗯
482,F:,..我沒有..我完全沒有慶幸因為我知道我絕對我不可能會去上那種學校
483,M1:,..ha…你不可能會去上
484,F:,..對啊..我不可能上啊..那分數多少啊
485,M1:,..那你還會想..還好
486,M2:,..那你會不會同情這些學生
487,F:,..我從我國中的時候就知道我絕對..不可能就是我根本不可能那根本就不是在我的就是
488,M2:,..哦..[就連想都不]想想
489,M1:,[計劃之中]
490,F:,..不是..就是不用想..[[也不可能]]
491,M2:,[[用想的]]..對啊
492,M1:,…那你成績應該算很好的吧
493,F:,..好啊
494,M2:,..成..很好啊
495,F:,..@@
496,M2:,..中山耶
497,M1:,..他那麼..不知羞恥
498,F:,..@
499,M2:,..@
500,F:,..不是啦
501,M1:,..太好笑了吧
502,F:,..就是說實話啊
503,M1:,..你..第一志願嗎
504,F:,..我不是…我當然是要那個啊北一啊
505,M1:,..不是不是..我說..大學的
506,F:,..嗯嗯
507,M1:,..台大..台大應該第一吧
508,F:,..台大第一啊
509,M2:,..台大哪一系
510,F:,…管理學院
511,M2:,..哦管理學院
512,M1:,..那為什麼你政大不念管理學院
513,F:,..因為我分數到..因為我指考..就是指考考得不好..就是
514,M1:,..所以政大是你第幾志願
515,F:,…台大台大下來就政大
516,M2:,…哦..所以你現在是不是在拚..班上第一名然後趕快轉到
517,F:,..我沒有..我就是[我在想]要不要
518,M2:,[你要不要]拼啊
519,F:,..雙主修之類的..因為我..外交
520,M2:,..我跟你講那個轉系比較簡單..雙主修很難
521,F:,..真的喔
522,M1:,..去雙國貿..雙國貿
523,M2:,…國貿也很難好不好
524,M1:,..[[還..好XXXXX]]
525,M2:,[[最好是你是轉系]]..那個轉系比雙還簡單…真的…我是跟你說真的
526,F:,..ha
527,M2:,..你雙很難
528,M1:,..雙啊..可是轉系她就要重新再念一次
529,M2:,..不用啊
530,M1:,..我覺得雙更有用
531,M2:,..你可以…他..你現在大一嗎..對啊…你可以大二再轉…對啊…轉比較簡單..你雙..也可以但是比較難.好像分數比較高
532,F:,..因為我有點想唸外交
533,M2:,..哦..你想唸外交
534,F:,..有一點點想唸可是我更想唸就是
535,M1:,…商科
536,F:,..嗯
537,M2:,…那你就..轉國貿..國貿有…也有一點外交..國際
538,M1:,..沒有
539,M2:,..@@沒有
540,M1:,..沒有..外交跟國貿搭不上關係啊…外交比較偏向政治類的吧
541,F:,..對
542,M1:,..對啊國貿是商喔
543,M2:,..所以你對政治比較…有興趣…是這樣子
544,M1:,…應該兩個都有
545,F:,..我也不知道該怎麼講
546,M2:,..你也不知道
547,F:,..好難講喔
548,M1:,…試試看雙主修..畢竟雙主修會比較好
549,F:,…嗯
550,M1:,..轉的話你就要放棄…一個的學位
551,M2:,..對啊
552,F:,..對
553,M1:,…因為他..本身他成績很好
554,M2:,..對啊
555,F:,..可是我..我都沒有..因為我現在玩得太開心了...因為高..國中和高中的壓抑太久然後
556,M2:,…覺得大學很自由
557,F:,..對啊..覺得大學很自由
558,M2:,…真的欸..其實我也知道..我已經了解台灣學生為什麼大家都說大學玩四年
559,M1:,…因為高..高中生活
560,M2:,..對啊…你都已經被填鴨式成這樣了
561,M1:,..我知道
562,F:,..超超級填鴨
563,M2:,..對啊..到最後真的就..哇
564,M1:,..我來..我來大學..我沒什麼感覺因為跟我高中一樣..那個生活
565,F:,..可是你們這樣比較好
566,M2:,..對啊
567,M1:,..因為..對啊最重要是自己肯唸書啊…我覺得不一定要一直逼你..唸到晚上十點…我覺得…這個..我覺得[無法忍受]
568,M2:,[我是]..我是有一點體會到所以才知道大學玩四年..因為我國中有回來過就知道
569,M1:,..我們根本不會有..晚自習這種東西..我們下課大家都亂跑
570,M2:,..這麼好
571,M1:,..對啊..去買水果吃
572,F:,..@@
573,M1:,..去打籃球什麼什麼的
574,M2:,..我們都有晚自習...還好我待了四年..然後高中就跑了@
575,M1:,…你是為什麼會回去..你跟你爸說受不了
576,M2:,…沒有沒有因為我爸那時候也要調動..也要回去
577,M1:,..可是你媽呢
578,M2:,…我媽也一起啊
579,M1:,..哦
580,M2:,..都一起啊..全部都一起...其實我國中來幸好我有來啦..我才能唸這邊..如果我國中沒來我就直接..唸這邊大學..喔
581,M1:,..變巴西人
582,M2:,…我說…如果我…國中來..沒有來這邊唸..我現在中文都不知道可不可以講像這樣
583,F:,..那你就是你有想過在巴西唸大學嗎或是在
584,M2:,..有啊有啊
585,M1:,..[巴西有]很好的大學
586,M2:,[那時候都]..有啊..那時候就是你上..上一毛錢都不用..免費..很近..那時候就已經決定要進..那時候我爸就說就..還是回台灣把…補..中文讀好…你以後未來的世界可能就中國[[市場]]
587,M1:,[[中國]]大陸
588,F:,..哦..對
589,M2:,..對
590,M1:,…中國
591,M2:,..因為我在巴西高中都是功課很好
592,M1:,..功課很好
593,M2:,..真的[真的..功課..我真的功課好]
594,M1:,[又來一個功課很好]
595,M2:,..然後來這邊就…就覺得落差怎麼那麼大
596,F:,..@@
597,M2:,…怎麼[[又廢掉了]]
598,M1:,[[我在高中]]成績也不錯
599,M2:,…成績很好
600,M1:,..對啊..拿[第]三名
601,M2:,[ha]..不錯啊
602,F:,..全校..全校第三喔
603,M1:,..不是..[[就我那班]]
604,M2:,[[全校第三]]
605,F:,..[你那班第三有什麼了不起]
606,M1:,[我那班…我那班是第一]班啊
607,F:,..有什麼了不起啊
608,M1:,..eh我那班第一班eh拿第三名[不好嗎]
609,F:,[我國中]也這樣啊
610,M1:,…然後呢
611,F:,..然後因為高中就進了好學校大家都比較厲害所以就
612,M1:,…可是我政大是我第二志願耶…我第二志願就上了所以我是不是比你厲害
613,M2:,…[[@@]]
614,F:,[[那你第一]]@@
615,M2:,..那你第一志願是哪一個
616,M1:,..台大..國企
617,M2:,..國企喔
618,M1:,..台大的國企..第二是政大國貿
619,F:,…好啦
620,M1:,..對..一跟二應該都是選台大
621,F:,…因為
622,M1:,..可是好多人選喔..我應該選不[上]
623,M2:,[嗯..]我..我是到第五才選上
624,M1:,…哦
625,M2:,..因為我第一第二第三都是亂填我知道自己絕對不會中
626,M1:,..嗯
627,M2:,..我填台大醫學院[[啊]]
628,F:,[[@]]@
629,M2:,…然後第二名陽明醫學院啊
630,F:,..@@@
631,M1:,..[@@@]
632,M2:,[然後第三名又..因為我都知道]絕對不會..就算上了…好[[啊]]
633,M1:,[[我]]
634,M2:,..就試試看
635,M1:,..我志願好像填五個吧..因為我知道第五個都沒上..我就不來上了
636,M2:,..不來..不來了
637,F:,..你..你們都是用那你們以前高中的成績申請嗎
638,M1:,..就是考三..高中三年..我們..你們叫…學測
639,F:,…uh
640,M1:,..還是[指考]
641,F:,[我們]有..我們有學測跟指考..是不一樣的
642,M1:,..我們是叫統考…統一[[考試]]
643,F:,[[你們]]的統一..你們[就只有一次]
644,M1:,[沒有啊就是]考高中三年的
645,F:,..然後就拿那個統考的成績來申請政大
646,M1:,..對對對..來申請台灣學校
647,F:,…哦
648,M2:,…eh那馬來西亞大學怎麼樣
649,M1:,…還不錯[啊]
650,M2:,[還]不錯
651,M1:,..可是台大好像比馬來西亞馬亞大學馬來西亞大學好
652,M2:,..馬亞大[[學]]
653,M1:,[[因]]為他..不是每次都會有排名嗎
654,M2:,..對
655,M1:,..都只看到台大的
656,M2:,..嗯
