Turn,Speaker,Utterance
83,F1:,..這樣啊
84,F1:,..@@@=@@=
85,M:,..@
86,F2:,....耶台灣國慶XXX
87,M:,..今年國慶日不開放對不對
88,F1:,…我不知道ei
89,F2:,..難怪大家都要外圍看你
90,M:,..對啊
91,F2:,..@@@=
92,M:,..看吧
93,F1:,..你們不是最喜歡丟雞蛋的嗎..@@
94,M:,..丟球…還有去市府丟鞋
95,F2:,..@@
96,F1:,..@@@=..鞋子很貴ei@@
97,F2:,..可以丟舊的..丟回收就丟下去@
98,F1:,..喔
99,F2:,...嗯
100,F1:,…對啊而且我..ei像我朋友他說他去過韓國四次..都是跟團的去
101,F2:,..喔..嗯
102,F1:,..他說..他就問我說ei他去四次每次都帶他去看韓劇的景點
103,F2:,..喔
104,F1:,..對然後就是
105,F2:,..跟團的還蠻多都去看韓劇景點
106,F1:,..對啊我想說嗯他們真的很會行銷他們的那個
107,F2:,...觀光
108,F1:,..觀光演藝這樣子
109,F2:,..嗯
110,F1:,..像台灣就不可能吧哪有人
111,F2:,..台灣只有海角七號ei要拆啦這樣
112,F1:,..@@@=
113,F2:,.. XXXXX
114,F1:,..可是韓國也不會來看海角七號啊…對啊如果是外國觀光客大陸團也不會吧
115,F2:,..我不懂ei 就有一種如果是去看韓劇的那個景點就覺得很理所當然那如果是去看台灣拍戲的景點就覺得
116,F1:,..對
117,F2:,..喔..為什麼一定要看的感覺
118,F1:,..@@@
119,F2:,..就會覺得很大的感覺差別就會出來不知道為什麼
120,F1:,..像我就是我完全就沒有看韓劇嘛然後…我去韓國他帶我去看冬季戀歌//那個那個是什麼島啊
121,F2:,..你是超過十年的團嗎
122,F1:,..@@@=
123,F2:,..這個東西也太久了吧
124,F1:,..超久我想說會有這種東西什麼南怡島啊
125,F2:,..冬季戀歌也太久了吧
126,F1:,..然後就有看到裴勇俊和那XXX
127,F2:,..浪漫滿屋還好一點
128,M:,..持續…持續行銷啊
129,F1:,..對持續他就那個東西就可以賣很久
130,F2:,..他光日本人就可以賣多少錢
131,F1:,..@@
132,F2:,.. 日本人超吃裴勇俊那一套的啊
133,F1:,..@@@
134,F2:,..為什麼…我也不懂
135,F1:,..不懂啊我也不懂
136,F2:,..我也不懂@@
137,F1:,..@@
138,F2:,..裴勇俊真的是太老了
139,F1:,..@@
140,F2:,..不是我年代
141,F1:,..@@冬季戀歌
142,M:,..那你太年輕了
143,F1:,…真的嗎 @我記得我國中那時候就很多像我阿姨啊然後我們老師啊還組團然後就去…去..特別去韓國看那個冬季戀歌的場景
144,F2:,..喔這是裴帥..裴帥在這邊找崔智友喔喔
145,F1:,..@@@=
146,F2:,..我也來拍一下人形立牌這種的@
147,F1:,..對
148,F2:,..那蠟筆小新的銅像為什麼不好@
149,F1:,..就是那實際的場景就是你你到那個現場就會覺得其實這就是一個很普通地方可是它就是把它
150,F2:,..拍得很美
151,F1:,..對拍得很美然後旁邊都是觀光的東西這樣子
152,F2:,..嗯
153,F1:,..看起來都是後來才蓋起來的樣子
154,M:,..他們最主要的就是那立牌嘛
155,F1:,.. 對
156,F2:,..@
157,F1:,..是人工的啊
158,M:,..所以你這次去有那立牌嗎
159,F1:,…有
160,M:,..還有
161,F1:,..還有
162,F2:,..還有
163,F1:,..當然有立牌啊
164,F2:,..那可能都擺十年
165,F1:,..都還有雕像了@@
166,F2:,..裴勇俊的雕像嗎
167,F1:,..就是他跟女主角的雕像啊
168,F2:,..@
169,F1:,..然後我還有跟他合照這樣
170,F2:,..人都還活著ei神經病
171,F1:,..@@@=就立一個在那邊啊就覺得嗯韓國人真的是太厲害了
172,F2:,..很強…嗯
173,F1:,..嗯
174,F1:,…而且他們..他們那些古蹟什麼像我去看參觀的古蹟其實都是後來才蓋的
175,F2:,..嗯
176,F1:,..對啊就是他們..政府有在
177,F2:,..古蹟後來才蓋的還叫古蹟嗎
178,F1:,..因為..好像聽說之前被日本人都燒掉了
179,F2:,..喔你是說重建嗎
180,F1:,..對重建的就看起來很新
181,F1:,…不然其實我..我一開始是覺得說他們沒有什麼建築可言啊就是沒什麼好看的
182,F2:,..建築..其實他們還不錯啦
183,M:,…他們…可能就
184,F1:,..比較像中國的啦
185,M:,..對啊就就比較沒有自己的特色
186,F1:,..對啊就是像
187,F2:,..喔…沒有我是說就是一般的啦
188,M:,..喔一般的
189,F2:,..一般的大樓
190,F1:,..一般的喔
191,F2:,..現代的
192,F1:,..現代的話
193,F2:,..現代的還不錯
194,F1:,…喔…有啦..我有去那個..明洞
195,F2:,..好想去yo
196,F1:,..@@@
197,F2:,..好想去喔
198,F1:,..很多人ne嚇到了
199,F2:,…辣炒年糕
200,F1:,..@@
201,F2:,..好想去yo…我每天都在想什麼我時候才能去韓國@
202,F1:,..但是我去明洞很怪喔就是他們不是很討厭日本人的嗎
203,F2:,..嗯
204,F1:,..可是明洞裡面uh他們韓國最常看到的百貨公司應該是樂天
205,F2:,..嗯
206,F1:,..是樂天百貨然後裡面還有 Uniqlo…還有…無印良品
207,F2:,..可是樂天不是本來就是韓國的嗎
208,F1:,…沒有樂天是日本的…像我們導遊就說因為韓國人討厭日本人然後就把樂天前面加一個韓國樂天這樣子
209,F2:,..@@@= 還真討人厭… 那邊不是店員不是還蠻多會講中文的
210,F1:,..對很誇張ei…像我去什麼TSK
211,F2:,..什麼
212,F1:,..ei反正就是像Easy House 那種什麼Etude Shop 那樣子
213,F2:,..嗯
214,F1:,…然後就…進去裡面買個化妝品裡面就..店員隨便一個都會講中文
215,F2:,..
216,F1:,…為什麼啊
217,M:,..是可以正常到..正常溝通
218,F1:,..對…他不是那種就是說uh那種一個兩個這樣他是直接就跟你講中文這個不行怎麼樣
219,M:,..喔正常溝通
220,F2:,…那邊不是也蠻多那個就是…咦哈爾濱還是哪邊過去迎娶他們的
221,F1:,..喔是喔所以是從…中國那邊去喔
222,F2:,..對但是他們的地位基本上很低
223,F1:,…為什麼
224,F2:,..就不是正統韓國人啊
225,F1:,..喔好像..因為我那時候我們的導遊他是華僑
226,F2:,..嗯
227,F1:,..他說韓國政府不會承認他們是韓國人就算是他是韓國出生...所以他是領台胞證
228,F2:,..喔
229,M:,..嗯
230,F1:,..他他的…他就是台灣人
231,F2:,..嗯
232,F1:,..然後他在那邊只能念華僑學校..然後出來可能就是當廚師或者是當一些比較…uh…就沒有辦法像他們..當地的韓國人那麼容易找到工作
233,F2:,..嗯...所以他們找工作…有..很大的難度
234,F1:,..為什麼啊他們那麼排外喔
235,F2:,..他們很排外啊
236,F1:,..@@@=
237,F2:,..韓國超排外的耶
238,F1:,..@@@=
239,F2:,..我覺得他們就是以..你夠有資格大聲講話就
240,F1:,…嗯
241,F2:,..嗯
242,F1:,…而且是路上的車子也這樣
243,F2:,..若是台灣要排..要排外的話我就覺得
244,M:,..嗯
245,F1:,..@@@=
246,F2:,..嗯不曉得憑什麼
247,F1:,..台灣應該比較喜歡外國貨吧@@
248,F2:,..喔我不知道沒有ei看國家如果是歐美就ei現在歐美也不OK了你看CCR
249,F1:,…喔喔對
250,F2:,..你知道CCR嗎你們 …嗯所以台灣就是
251,F2:,..感覺有一點自尊過剩之類的吧
252,M:,..嗯其實台灣在十五年前還贏韓國@
253,F1:,..uh..對
254,M:,..XX
255,F1:,..對啊
256,F2:,..ei 聽說今天東亞運那個棒球輸大陸喔
257,M:,…但是贏日本
258,F2:,..贏日本ei韓國還沒打..還贏還贏蒙古三十分@...啊啊搞不好輸給蒙古
259,F1:,..蒙古喔@@@=
260,F2:,..對蒙古有來打
261,F1:,..@
262,F2:,..真的很可憐就來被拿來當砲灰
263,M:,..我們
264,F2:,..因為輸韓國三十七分啊蒙古跟韓國打
265,F1:,..三十七分@
266,F2:,..超扯的
267,M:,..@
268,F2:,..是籃球還是足ei還是什麼東西
269,F1:,..@@@還是棒球這樣嗎
270,M:,..ei..三十多..會打到三十七分嗎應該..五局前就結束了吧
271,F2:,..沒有沒有沒有它結束..它結束是因為韓uh蒙古教練說那個…ei不好意思我沒人可以打他們只帶了十二個來
272,M:,..打不下去了啦
273,F2:,..沒有他們只帶十二個人來結果投手XXX被打到
274,M:,..投手換完了
275,F2:,..被打到
276,M:,…喔
277,F2:,..受傷退場然後再換換換換到最後沒有人了沒有辦法換了然後@@@=就說最後還說..我們沒有辦法繼續打了然後就裁定結束
278,F1:,..@@
279,M:,..喔
280,F2:,..所以好像不是因為比分關係結束所以韓國才會叫XX…可怕
281,F1:,..天啊
282,M:,..XXXXXX
283,F2:,..東亞運就是個莫名其妙比賽就是大家怎麼實力都那麼懸殊
284,F1:,..@@@=
285,F2:,..跟奧運不同
286,M:,…ei這是這是成棒嘛對不對
287,F2:,…少s青棒uh青棒成棒有什麼關係
288,M:,..青棒
289,F2:,..因為我看還是之前那個世界青棒賽的那那一些人來打
290,F1:,..喔
291,F2:,..教練換了..教練換呂明賜吧
292,M:,…扣倒日本輸了
293,F2:,..@@
294,F1:,..@@@=
295,M:,..大陸
296,F2:,..就是怎樣一定要輸大陸啊想當年那個亞錦
297,F1:,..很怪ei
298,M:,..亞..ei..是亞錦
299,F2:,..亞錦的亞錦的痛@@
300,M:,...哎
301,F2:,..哎
302,F1:,..@@@
303,M:,..你那時候沒有看ho
304,F1:,..沒有我沒有在看那個
305,F2:,..你知道會看到翻桌超生氣的
306,M:,..我們從領先
307,F2:,…到最被追平
308,M:,..對…潘威倫七局下…敗他投到七局然後
309,F1:,..那為什麼被追平
310,M:,..那時候還領先啦…就89局爆掉啦
311,F2:,…教練洪一中…從此之後討厭他@
312,M:,..@@@
313,F1:,..@@@
314,F2:,…沒有辦法啊
315,M:,..就爆掉
316,F2:,..然後最後是那個吧那個叫什麼制…我忘記那個叫…它就是兩二三壘上壘的
317,M:,..你說那個回回對啊
318,F2:,.. 那個那個就是它就是那個
319,M:,..沒有他是回傳不夠積極我忘記是誰
320,F2:,..沒有啊我的意思是說他們那個就是好像因為延長賽所以就打一個制度就是..一開始先讓二三壘上
321,M:,..喔..沒有是一二壘有人然後一人出局
322,F2:,..喔一二壘
323,F2:,..喔對對對
324,M:,..對對對
325,F2:,..就是這個setting L2 > 然後下去打…結果就輸了@為什麼
326,F1:,…那不是沒變嗎為什麼會辭職
327,M:,…不是 那時候是…因為..那個時候…的結論是說…因為..依照在台灣比賽的慣例那種球擊出去以後..大概就是變成二三壘有人
328,F1:,..嗯
329,M:,..ho然後不會有人繼續往那邊衝因為衝到底你會死掉
330,F1:,..嗯
331,M:,..所以然後那個人他就是…他在中外野接到以後然後就…傳得比較慢
332,F1:,…傳得比較慢
333,M:,..然後對然後人家看你傳得比較慢人家就衝了然後我們就輸了
334,F2:,…丟人現眼
335,F1:,..喔@@
336,M:,..第一次輸..中國大陸第一次
337,F2:,..國恥.. 國恥日
338,M:,..然後對..然後從那次開始以後就
339,F1:,..一蹶不振嗎
340,M:,..一蹶不振
341,F2:,..@@..到今年還可以啦
342,M:,..對
343,F1:,…ha我以為我們的很厲害耶
344,M:,…其實還不錯啦
345,F1:,…至少打贏日本
346,M:,..嗯
347,F1:,…反正你們XX
348,F2:,..但是打贏日本我會覺得納悶日本是不是派十軍來啊
349,M:,..二軍啊
350,F2:,..@@@=@
351,F1:,..都要十軍了吧
352,F2:,…二軍
353,M:,..應該都是…二軍以下啦
354,F2:,..喔…那不意外..又不是贏一軍
355,F1:,…他們不會派一軍吧
356,M:,..不會...他們不不會派
357,F1:,..他們自己有甲子園要打
358,M:,..嗯他們不會派..派到那個
359,F2:,..東亞運那麼不重要的不去死啊
360,M:,..對
361,F1:,..@@@=
362,M:,..亞錦賽他們可能會派好一點
363,F2:,..嗯
364,M:,..可是亞錦賽也是一半一軍一半二軍他們也不會派到全部
365,F2:,..再也看不到鈴木一朗出賽亞錦賽..我快死了
366,M:,..對
367,F2:,..鈴木一朗
368,F1:,..鈴木一朗
369,F2:,..@@
370,M:,..鈴木一朗
371,F1:,..不是很久以前的人嗎
372,F2:,..他還在啦
373,M:,..人還在
374,F1:,..喔他還在喔
375,F2:,..打..打出四千支安打ei
376,M:,..他還在洋基
377,F1:,..喔
378,M:,..對
379,F1:,..好厲害喔
380,F2:,..四千支安打還有拍還有出紀念T 呀我那天有看到
381,M:,..hyo
382,F2:,..有點想買@@@=
383,F1:,..@@@=
384,F2:,..哎對啊
385,M:,…他就是..他為什麼會離開水手到洋基就是因為他想要一個冠軍戒指
386,F2:,..可惜水手是不可能的
387,F1:,..什麼意思啊
388,M:,..對缺少
389,F1:,..喔你說待在學手…水手
390,F2:,..我覺得實力有差
391,M:,..對..水手隊
392,F1:,…可是洋基可以嗎
393,F2:,... @@@=
394,M:,..洋基其實
395,F1:,..@@@=
396,M:,..在..在他還沒有去之前洋基是…很常拿到..冠軍戒指的隊伍
397,F2:,..結果一來就帶賽
398,F1:,..@@
399,F2:,..@@什麼意思@@才不是呢
400,M:,..@@
401,M:,..你就看..王建民他就拿到了
402,F2:,..嗯
403,F1:,..有喔王建民有拿到喔
404,M:,..王建民有…他待兩年他就拿到了
405,F2:,…繼郭泓志之後他會不會是下一個回來台灣的人
406,F1:,..喔
407,M:,..對
408,F1:,..@@@=
409,M:,..有..有可能..對郭泓志要回來加入統一獅
410,F1:,…喔…郭泓志…我以為郭泓志比…比那個王建民還要晚去不是嗎
411,M:,..沒有沒有沒有沒有
412,F2:,..早吧
413,F1:,..比較早喔
414,F2:,…王建民只是就是去然後很快發光發熱然後很快殞落@
415,M:,..對
416,F1:,..@@@=
417,F2:,..很快殞落
418,F1:,..對呀我覺得王建民為什麼那麼紅我就uh
419,M:,..因為他連續兩年在洋…在洋基拿到十九勝
420,F2:,..拿到十九勝
421,F1:,..十九勝喔
422,M:,…然後第三年爆掉了以後
423,F2:,..然後就是跑壘腳都會受傷這樣子
424,F1:,..@@@=
425,F2:,..@那真的超扯我看那影片想說你怎麼拐到的
426,F1:,..@@@
427,M:,..然後手就永遠都會開掉了
428,F1:,..@@@=
429,F2:,..@@@=
430,F2:,…好悲傷的故事
431,F1:,..好慘喔
432,F2:,..嗯
433,M:,..對啊
434,F2:,..所以玩全民打棒球的時候王建民都是被我打爆的那一個
435,M:,..不過他目前好像也還是那個啦…我們台灣最多勝的選手
436,M:,..四十幾勝
437,F1:,..保持嗎
438,M:,..保持四十幾勝還是他
439,M:,…然後…台灣第一支全壘打很妙的是一個投手打出來的…在大聯盟的第一支
440,F2:,..郭泓志..就是郭泓志
441,F1:,..郭泓志
442,M:,..對
443,F2:,…統一獅那個巨砲不是嗎@@
444,M:,..統一獅..對
445,F1:,..@@@=
446,M:,..@@ 而而不是那個陳金鋒啊…他們啊
447,F2:,..可是你覺得統一會讓他打擊嗎我覺得那不可能
448,M:,..不會啦不可能啦
449,F2:,..他又不是他又不像徐會@叫林益全上來投球@@
450,F1:,..@@
451,F2:,…那個真的很無
452,M:,..喔那一次我覺得
453,F2:,..@@
454,M:,..有一點污辱了
455,F1:,..@@
456,F2:,..@@@..超白癡的…如果是明星賽看到張泰山上來投球也就算了這娛樂性質但是叫林益全上來投球是發生什麼事@
457,M:,..@@
458,F1:,..@@
459,F2:,..人家巨砲ei…@...XXX
460,M:,...對啊
461,F2:,…徐也掛了@
462,M:,..對
463,M:,…他是一個..教練…以前義大的教練
464,F2:,..長得很像舞棍阿伯啦
465,F1:,...@@@=
466,F2:,..@@
467,M:,..@@
468,F2:,…然後後來ei前陣子跑步是不是跑一跑之後就死心臟病病發還是心肌梗塞
469,F1:,..喔就就是他嗎
470,M:,..心肌梗塞
471,F2:,.. 對就是他
472,M:,..他心肌梗塞
473,F1:,..ha義大的
474,F2:,..他還蠻厲害的
475,M:,..嗯
476,F2:,..而且還堅持不簽賭喔
477,F1:,..@@@=
478,F2:,..真男人
479,M:,…像現在奧運就沒有那個啊..沒有棒球以後就都沒有
480,F2:,..東京辦的話可能還有XX
481,M:,..沒有東京講到現在講好像是說沒有
482,F2:,..東京你靠這靠棒球養家的你竟然跟我說不辦
483,M:,..對可是
484,M:,…不太確定啦因為他們如果辦了的話以後就不知道到底要不要繼續辦下去
485,F2:,..我覺得取消有..X..XXXX
486,M:,..因為因為因為..因為現在就是沒有因為棒球的國家不多其實真的不多
487,F2:,..嗯
488,M:,..歐洲基本不打棒球
489,F2:,..嗯
490,M:,…基本不打
491,F2:,..義大利打
492,M:,..對只有義大利…然後其他國家基本不打…然後就只有美國..一些…古巴一些地方
493,F2:,..算啦算啦我們去拿世界杯
494,F1:,..@@@
495,F2:,..不稀罕生氣了
496,M:,..XX
497,F2:,…足球國家多了不起嗎可惡我真的超不爽的@
498,F1:,..是喔
499,M:,…對啊
500,F1:,…所以棒球只能打什麼他們自己的…世棒這樣
501,M:,..是對啊是就是..就對啊
502,F2:,..對啊
503,M:,..就是世界盃棒球…只是看他們現在有在說啦好像就是說到時候…東京奧運的話…好像是有說要那個就是說…改賽制…比如說改七局
504,F2:,…喔比較省時間的意思
505,M:,..對比較省時間不然的話太久了..棒球因為有時候一打下去太久了
506,F1:,..喔
507,F1:,..打下去..半天那樣
508,F2:,..足球怎麼說@一直拿足球賽開始挑刺真的超不爽的
509,F1:,..@@@=
510,M:,..可是因為你足球的話到最後他們有所謂的點球戰啊
511,F2:,..喔
512,M:,..對所以那個就很快啊那個五球就結
513,F2:,..嗯
514,M:,..就就定生死了啊..對啊然後你那個棒球你看像…半年前吧…不是那個時候就打到二十幾局延長到二十幾
515,F2:,..你說日..日本嗎
516,M:,..不是那個…那個大聯盟
517,F2:,..喔
518,M:,..延長到二十幾
519,F1:,..二十幾局
520,F2:,..他那個應該提前裁定平手之類的二十幾局太累了啦
521,M:,..沒有沒有就就一直延一直延一直延 延到二十幾局
522,F1:,..為什麼
523,M:,..有
524,F2:,..因為一直沒有分出勝負平手啊
525,M:,..一直對啊要贏在領先狀態
526,F2:,…照理說這種到最後就會就是提就是可能打到十二局台灣是打到十二局就裁定說ei好我們平手XXX
527,F1:,..喔
528,M:,..就靜止…其實打到十二局..像我有一個同事他就是很瘋狂
529,F1:,..對啊
530,M:,…只要是Lamigo的他都一定去
531,F1:,..@@
532,F2:,..結果打到十一局
533,F1:,..@@
534,M:,..沒有就是說只要是< L2 Lamigo的比賽..他都會去只要是..桃園新莊他都會去
535,F1:,..嗯
536,M:,…然後就為了..那個看棒球一直請假
537,F2:,..其實是為了看< L2 Lami girls
538,M:,..對
539,F1:,..@@@=
540,F2:,..我猜對了
541,F1:,..@@@=
542,M:,..沒錯
543,F2:,..真的假的..然後他一定要挑內野最近的那個地方
544,M:,..對
545,F2:,..然後看< L2 Lami girls
546,M:,..就..因為像他…像他禮拜天他也要去那他剛好他的位置就在< L2 Lami girls 的那正後方
547,F2:,..@@@=
548,F1:,..喔特別選的喔
549,M:,..對
550,F2:,..下流
551,F1:,..瘋狂
552,F2:,…我沒有坐過內野所以都沒有辦法享受到內野的福利@
553,M:,…要看啦可是你內野的話你總是會被一些東西擋到啊
554,F2:,..喔我上次去看明星賽然後就一直在看喔詹智堯他他對我微笑了@@就就一直在看詹智堯我明明是象迷喔然後就一直被人家吸引過去
555,M:,..@@
556,F1:,..@@
557,F2:,…超可怕
558,M:,..有有被cue L2 >到嗎@@
559,F2:,..咦應該沒有這太變態喔詹智堯動了詹智堯動了一下這樣子一直在轉播神經病
560,F1:,..@@@
561,M:,…對啊因為像其實像我們
562,F2:,..XX好帥
563,M:,..我們同事他們很多人就都很瘋棒球
564,F1:,…是去現場看這樣
565,M:,..對現場看
566,F2:,..我今年例行賽還沒去看過
567,M:,..嗯
568,F2:,..嗯..我很少次很少衝現場台北的球場我還沒去過因為我之前..在台中唸書然後
569,M:,..喔
570,F2:,…看過台中跟洲際而已
571,M:,..嗯嗯嗯嗯
572,F2:,..然後…明星賽桃園算三個.. ei義大也看過義大高中看過
573,M:,..喔..我XX看過..羅東現在也沒有啦就只有誠泰那時候有而已啊
574,F2:,…你講了一個解散的隊
575,F1:,..@@
576,M:,..對啊
577,F2:,..好傷心喔
578,M:,…還不錯啦...之前是最支持誠泰
579,F2:,…很多人都是啊
580,F1:,..你現在支持嗎
581,M:,…那是因為…之前…因為之前那時候還沒有球隊
582,F1:,..喔
583,M:,..那時候
584,F2:,..誠泰那時候還沒有嗎…La New嗎
585,M:,.. La New啊
586,F2:,..喔
587,M:,..對啊…La New…可那時候La New L2 >..其實那時候
588,F2:,..嗯
589,M:,…這些就都那時候就都主力比較吸引人…很久了啦
590,F2:,..結..結果一個收茶葉去了
591,M:,..對
592,F1:,..@@
593,F2:,..@@@啊
594,M:,…然後..然後兩個去日本以後就壞掉啦
595,F1:,..壞掉
596,F2:,..@林恩宇回來壓制力還今年還算OK啦
597,M:,..沒有啊可是你看他
598,F2:,..當然不能跟他以前XX
599,M:,..對
600,F2:,..當然…那林英傑怎麼辦@
601,M:,..林英傑也是啊你看兩個都是…其實在他們兩個之前最快是什麼像三振啊然後勝投啊那時候都是潘威倫的紀錄..潘威倫跟陽建福的紀錄大概啦
602,F2:,..那陽建福現在怎麼回事
603,M :,..然後
604,F2:,..誰啊@@@誰啊
605,M:,..也是壞掉啦
606,M:,…然後..然後結果..然後結果他們兩個那時候剛出來的時候啊
607,F1:,..@@@=
608,M:,…就一直..他們的紀錄就一直被打破
609,M:,…然後結果你看像林恩宇他只在中華職棒兩年…兩年他就被挖到日本去啦..一年半就被挖了
610,M:,…然後去日本以後就壞掉啦
611,F1:,..@@@=...為什麼會壞掉呢@@
612,M:,..因為日本人其實很喜歡改人家的姿勢
613,F2:,..喔對
614,M:,..對就是XXX
615,F2:,..我有發現
616,F1:,…是喔…改人家姿勢是怎樣教練說你要
617,M:,..他
618,M:,..投球姿勢啊
619,F2:,..比方說可能就是可能不要那麼開或是
620,M:,..對對對對對對…那其實很多都是…自己的習慣
621,F2:,..對…他們就是也養出很多好運動員可是也不能說這樣是好還是壞所以TSK嗯
622,M:,..可是他們養出來的學生現在除了幾個人以外 到大聯盟的也都壞掉了啦…你看像井川慶壞掉啦…還是
623,F2:,..你是說@@放火王
624,M:,..洋基的
625,F2:,..@@
626,M:,..對啊洋
627,F2:,..放火王井川慶
628,M:,..可是他以前他在日本他是三振王
629,F2:,..對
630,M:,…三振王喔
631,F1:,..為什麼啊
632,F2:,..他去美國被改姿勢了吧
633,M:,..對@@@=
634,F1:,..@@@=
635,F2:,..@@@=
636,M:,..然後他就壞掉了
637,F1:,..@@@=@
638,F2:,..必壞
639,F1:,..@@
640,M:,..然後然後那個松坂大輔也壞掉啦現在最強就達比修..有他應該是最強的
641,F1:,..喔
642,F2:,..達比修結果..遊騎兵沒進季
643,M:,..對
644,F2:,..季後
645,F1:,..@@
646,M:,..然後岩隈久志也很厲害
647,F1:,..嗯岩隈現在也還OK L2 >吧
648,M:,..也還OKXXXX還很強岩隈我覺得還不錯
649,F2:,..TSK TSK TSK
650,M:,…以後去美國看棒球
651,F1:,..@@@
652,F2:,..ei在在在美國看球賽很貴ei..一萬塊不是嗎
653,M:,..沒有啦沒有那麼貴啦
654,F1:,..那應該是籃球
655,M:,..那是…uh季後賽
656,F2:,..那叫做VIP
657,F1:,.. VIP
658,M:,..對季後賽才會這麼貴
659,F2:,..喔那一般呢
660,M:,…一般的話差不多六千
661,F2:,…@@@
662,F1:,..六千嗎一次嗎
663,F2:,..台灣可以看快要可以看一整季了好不好
664,F1:,..@@@=
665,M:,..差不多兩百塊台幣吧..不是兩百塊美金啦
666,F1:,..兩百塊美金啊
667,M:,..對..像我我
668,F2:,..沒有啦台灣跟那個美國都兩百只是一個美金一個是台幣
669,M:,..對對對對對
670,F1:,..@@@= 對應該是這樣子 @@
671,M:,..一個 一個美金一個台幣對對對
672,F2:,..XXXXXXX
673,M:,…然後像我..同事就陳偉良嘛
674,M:,..他上次是..去美國的時候他去看那個湖人的季後賽
675,F2:,..喔
676,M:,…五百塊美金…季後賽
677,F2:,..他們怎麼都捨得花啊只不過看兩個小時半就花掉一萬五這樣@@
678,M:,..可是你要想想看他除了看到 Kobe以外那個席維司史特龍站在他前面
679,F2:,..XX
680,F1:,..喔
681,F2:,..@@@=
682,M:,..就是因為你去看那種湖人啊那種隊伍的季後賽你還可以看到超多明星
683,F1:,..就可以看到很多明星
