Turn,Speaker,Utterence
132,F2:,[[然後那個泡菜講好幾次]]
133,F2:,...那個泡菜講了好幾次
134,F1:,...是喔..你不要理他啊
135,F2:,..對啊..然後我心裏 OS
136,F1:,..你就酸他說..喔這樣子喔..那…[上次]
137,F2:,[英國]不知道有什麼好吃的hon [[@@]]
138,F1:,[[對啊]]
139,F1:,..你上次去英國..你怎麼都不記得帶東西給我啊
140,F2:,..沒有我要維持表面上的和平
141,F1:,...噗叱
142,F2:,..然後後來你知道我..而且他那天請假都沒有所謂職務代理人喔..結果[我那天請假]
143,F1:,[um也沒有別人啊]
144,F2:,..沒有我那天請假[[<X因為我X>]]
145,F1:,[[他的職代]]就是你..你的職代就是
146,F2:,..對
147,F1:,..他嗎
148,F2:,..然後因為我有先跟我們老闆講..他就跟我說我要找職務代理人喔
149,F1:,..um
150,F2:,..然後我就啊…職務代理人..喔..哪有這種東[西啊]
151,F1:,[對啊]
152,F2:,..他就說叫我同事至少早上九點..我說..而且我的..我會的東西..就是我弄的東西我同事也..都不會啊
153,F1:,..um
154,F2:,..然後我們老闆就說…至少叫他九點來開門幫你接電話
155,F1:,..um叱
156,F2:,..@@[[@=]]
157,F1:,[[um um um]] um這樣子啊
158,F2:,..跟你講我同事連..九點上班..這個都做不到好不好
159,F1:,..啊
160,F2:,...所以
161,F1:,..可是其實
162,F2:,..天王
163,F1:,..因為他今天還有在上課的話..九點上班是真的很痛苦啦
164,F2:,...其實還好吧..其實夜校也才上到十點耶..就等於我們出去 happy 一個晚上啊…而且他..也沒有天天上課啊
165,F1:,..喔…說不定人家晚上有活動啊
166,F2:,..有啊..夜店啊搖來搖去[@@]
167,F1:,[很累啊]
168,F1:,..這樣早上九點怎麼爬得起來啊
169,F2:,...對啊..所以..你知道他最早來就這禮拜啦..就九點半
170,F1:,..所以我就說他這禮拜是故意的啊
171,F2:,..對啊..他..你知道[[我是]]
172,F1:,[[九點半]]叫最早喔
173,F2:,..對啊..然後你知道我有一次很扯ei我XX
174,F1:,..你們..遲到不用扣薪水嗎
175,F2:,..之前他沒有扣啊..他那天去英國請半個月都沒扣啊
176,F1:,...啊
177,F2:,..我真是..我就覺得我是個衰鬼..然後你知道我們老闆跟我..就我們那個…幕後大老闆..他[跟我說]
178,F1:,[um]
179,F2:,..um...因為我們覺得你表現不錯..所以我們這次就破例了..因為我其實加..我扣掉試用期才三個多月而已
180,F1:,..喔
181,F2:,..就是說..其實要半年以上才有..特休
182,F1:,..um um 
183,F2:,..後來他說..沒關係因為我們覺得你表現不錯就..特例..特例XX心裏 OS..喔..我同事八月去也沒有[滿啊]
184,F1:,[對啊]
185,F2:,..太氣了然後就..因為[[就我]]
186,F1:,[[而且]]還半個月le
187,F2:,..對啊..就我們那個[幕後]
188,F1:,[你只有]三天而[[已@@]]
189,F2:,[[對啊]]..還一副好像是賺到ei
190,F1:,..@@[@@]
191,F2:,[然後心裡還]..有沒有心裡 OS..就心裡很..很不爽啊..可是心..臉上還要裝..對啊..然後我們那個..我們老闆還跟我說..那個..恭喜你喔..然後[[我就]]
192,F1:,[[什麼]]恭喜
193,F2:,..對..然後我心裡還想說..uh..還是臉帶微笑喔..對啊謝謝..謝謝老闆們..心裡 OS…屁@@@
194,F1:,..你這招…那個...阿諛奉承做得很[XXX]
195,F2:,[就是]
196,F2:,..就是要..就是好像一副那個..好像賺到的[[感覺]]
197,F1:,[[謝主]]隆恩啊
198,F2:,..對啊然後好像..就是你知道
199,F1:,..唉唷..[這就是那個老闆]有沒有關鍵的差別啊
200,F2:,[<X就我同X>]
201,F2:,..對啊[[就我們股東還在那邊講說什麼]]就破例啊..不過至少..好啦..我同事沒有補助啦..我有補六千啦
202,F1:,[[XX有關鍵要怎麼做都可以啊]]
203,F1:,..喔
204,F2:,..這是我唯一比較快樂的地方
205,F1:,..是喔
206,F2:,..不然其實心裡也 OS..那個誰都沒扣錢..我..我才三天ei
207,F1:,..嗯…對啊
208,F2:,..然後還要一副就是…感謝老闆的恩寵
209,F1:,..@
210,F2:,..老闆對我真是太好了..我會替公司賣力的
211,F1:,..@[@@]六千塊其實蠻多的ei ..好好喔
212,F2:,[@@]
213,F2:,..um 做到明年有一萬二
214,F1:,..哇…好好喔..那會不會再來就兩萬四@@[[@=]]
215,F2:,[[沒有啦我想極限是一萬二]]
216,F2:,..對啊我就在想我明年可以去…哪個地方玩呢
217,F1:,..你不要已經在計畫明年好不好..你那段時間我都不能去啊
218,F2:,..不會啊你可以…請假啊
219,F1:,..好..不過話說回來
220,F2:,..你[明年]沒有課了吧
221,F1:,[<X明年X>]
222,F1:,...對啦..但是..照理說…我應該要很認真在寫[[論文啊]]
223,F2:,[[你可以帶著]]電腦去啊..譬如說
224,F1:,..uh
225,F2:,..夜深人靜[在飯店睡不著]@..然後
226,F1:,[你瘋啦]
227,F1:,..你瘋啦
228,F2:,..ei…打兩下@
229,F1:,..你覺得有可能嗎
230,F2:,...um…說不定你去國外[會失眠]
231,F1:,[出國就是要]
232,F1:,..徹底的放鬆..連腦袋都要放鬆好不好..幹嘛[[帶電腦去啊]]
233,F2:,[[因為你會突然]]文思泉湧..然後就認為我應該加這段進去
234,F1:,...那我可以寫在紙上啊
235,F2:,...um…[你知道]
236,F1:,[帶電腦]去..萬一黑亮亮壞掉會哭出來好不好
237,F2:,..哇..明年黑亮亮應該也舊了吧@@@=
238,F1:,..不可以
239,F1:,...它有保固三年好不好@@
240,F2:,..喔咦對啊現在 HP都有[啊]
241,F1:,[對啊]三年啊..[[至少]]
242,F2:,[[而且]]
243,F2:,…有一年的全球保固吧
244,F1:,..um
245,F2:,..你在…你就算在非洲壞掉@
246,F1:,..非洲壞掉..@我會去非洲嗎
247,F2:,..你可以去考慮去非洲發展哪
248,F1:,...uh..幹嘛挖金礦嗎
249,F2:,...um..你要挖..你要選對[非洲]
250,F1: ,[挖鑽]石不是挖[[金礦]]
251,F2:,[[對啊]]
252,F2:,..你還你要選對非洲才會有金礦吧
253,F1:,..喔…不要喔..我想要在小小台灣自己發展就好啦
254,F2:,..對啊..你就可以跟大頭一樣帶著他的那個..他的也是黑亮亮
255,F1:,..不要..換名字…[黑亮]亮講很久了
256,F2:,[<X他那X>]
257,F2:,...沒有叫他們…他那個叫大黑
258,F1:,..大…大黑…好
259,F2:,..其實還蠻..我覺得很厚啊..就是
260,F1:,...啊..可是他已經比小薄很多了耶..小 NO比它更厚啊
261,F2:,..可是感覺小 NO簡直是那個
262,F1:,...只能說它是…Note[book]界的老大了@
263,F2:,[筆]
264,F1:,..它已經…就是
265,F2:,..是胖子吧
266,F1:,...是肥子@..一樣的
267,F2:,..是個胖子
268,F1:,..因為它年代最久[[遠啊]]
269,F2:,[[而且你知道]]
270,F2:,..我同學他們..在..就是他本來在其他公司啊
271,F1:,..um
272,F2:,..他們的電腦是配 NB ei
273,F1:,...喔
274,F2:,...@
275,F1:,..咦可是其實我爸之前na..他的工作也給他一台好[不好]
276,F2:,[沒有]沒有..可是他是坐辦公室配 NB ei
277,F1:,..ho..為什麼..為
278,F2:,..然後
279,F1:,..為什麼..[[為什麼]]
280,F2:,[[然後]]
281,F2:,..他們上次很扯喔
282,F1:,..um 
283,F2:,..就我..我有一個同學在台灣XX嘛..然後他在XX..因為他是做那個..他..他們公司的網路部就是他管
284,F1:,..um
285,F2:,..然後他在上班的時候抓 A片…然後他就傳給我同學…然後我就問我同學說..那你要燒出來嗎...不然你..怎麼看哪
286,F1:,..喔
287,F2:,..然後我同學就說..我是NB啊..我帶回家看就好[@@]
288,F1:,[啊]
289,F1:,...好噁喔
290,F2:,..然後我就想..啊…你的NB是拿來這樣用的喔
291,F1:,..好..好..好可憐的小NB喔
292,F2:,..我就想他的NB在哭泣吧
293,F1:,..結果不做工作..怎麼..[怎麼..怎麼這麼污穢啊]
294,F2:,[我就說你們怎麼敢利用]
295,F2:,...你們[[怎麼敢利用]]上班啊..我就說
296,F1:,[[對啊]]
297,F2:,..你們電腦都不會有..就像我的電腦..雖然我們有鎖密碼..[可是]我老闆會用
298,F1:,[um]
299,F1:,..um um [[um]] 
300,F2:,[[然後]]我就說..你們都不會怕老闆看到嗎
301,F1:,..um 
302,F2:,..我就說我平常那個..譬如說..抓什麼小遊戲都馬上玩完殺掉
303,F1:,..@@ [um]
304,F2:,[然後]
305,F1:,..um
306,F2:,..他就說他們不會啊..他們一人一台
307,F1:,...[[是拉]]
308,F2:,[[然後]] NB可以帶回家
309,F1:,..好好喔..就等於是他的電腦啦
310,F2:,..對啊..我也要
311,F1:,...跟你老闆講啊..你自己連要換電腦都不敢講還敢..[換…敢說什麼換NB啊]
312,F2:,[我錯失那個機會了]
313,F1:,..對啊
314,F2:,..我下個月又要談調薪了@@
315,F1:,..真的嗎
316,F2:,..[[對啊]]
317,F1:,[[你跟他講]]
318,F2:,..沒有啊就是每年會談啊…就是你可以跟老闆說你今年有什麼貢[獻]
319,F1:,[是]你們…公司自己固定那個時間
320,F2:,..對啊..就12月啊..年底啊…所以你可以跟老闆說我今年[[做了]]
321,F1:,[[你才去]]多久啊
322,F2:,..對..而且重點是..你知道我現在每天都在混賺那個…八百塊..我有算過喔..那個…就是一個月兩萬五..除以
323,F1:,.. um
324,F2:,..三十天的話..我一天就是鬼混一天[就八百塊]
325,F1:,[為什麼是三十]天啊..你禮拜六禮拜天又不用上班
326,F2:,..可是我放假還是領薪水啊
327,F1:,..喔..好吧
328,F2:,..然後就在算啊..其實我每天就混哪..就混掉八百多八百多八百多八百多
329,F1:,...這樣好好喔..時薪是八百耶
330,F2:,..沒有時薪..是日薪
331,F1:,..喔..日薪是八百..所以時薪是..一百
332,F2:,..對啊其實沒有比較多..只是我六日放假的時候也有賺..也在賺錢
333,F1:,..哪有這樣算..你應該要算你..有上班的時間吧
334,F2:,..那就是一千吧
335,F1:,..喔
336,F2:,..大概一千啦..差不多啦
337,F1:,..um
338,F2:,..我一天一個月上...上班..二十二天啊
339,F1:,..um
340,F2:,..一千..一千多一點點啦..所以你看你的那個..天天都有空天天都沒空就是這樣來的啊
341,F1:,..好[好喔]
342,F2:,[因為我那天在跟你聊天]然後喔..好…那今天鬼混兩個小時啊..哪像你天天都沒空
343,F1:,..好好..好爽..好豪爽喔
344,F2:,..對[[啊]]
345,F1:,[[你看]]我在跟你聊天那半小時..你就已經賺到了呢
346,F2:,..XX半小時才能賺多少錢
347,F1:,..[半小時多少錢]
348,F2:,[一天]
349,F2:,...一天九小時…一個小時大概一百一吧..一百一一百二
350,F1:,..um
351,F2:,..你要跟我聊兩個小時我才可以買這個給你[[XX]]
352,F1:,[[這樣]]聽起來其實還蠻多的ei
353,F2:,..對啊..可是其實..我一天大概只做兩小時的事啊
354,F1:,...好好喔
355,F2:,..今天比較忙
356,F1:,...好[好喔]
357,F2:,[今天比較忙]今天做了…一早上吧
358,F1:,…uh..ei um..你的工作時數是幾個小時…[[九個]]小時吧
359,F2:,[[扣掉]]..扣掉中間吃飯有…可以放一個半小時啊
360,F1:,..嗯[所以XX]
361,F2:,[七個半]小時吧
362,F1:,..正常人..七個半小時之內應該都要七個..做..七個半小時的事吧好吧..扣掉你上廁所的時間打屁的時間..至少也有六個小時吧…你只做[[兩個小時]]
363,F2:,[[我今天做了]]四個鐘頭..我今天做了四個鐘頭
364,F1:,..你做四個鐘頭還[是那個]
365,F2:,[我今天]
366,F1:,..比那個..標準值[[少啊]]
367,F2:,[[我今]]天做了四個鐘頭..ei還有一整天[都沒事的ei]
368,F1:,[你怎麼那麼得意]啊
369,F2:,..XXX我今天九點一來啊就想說um…我要出國..我要趕快把手邊的工作弄完..而[[且]]你知道我們現在要簽一個新的合約啊
370,F1:,[[um]]
371,F1:,..um
372,F2:,..然後裡面是英英..它有中英文啦..是以英文為主..所以英文不要亂看..結果我們老闆..叫我蓋那個章你知道嗎..然後也不跟我說要蓋哪裡..害我就一張一張一張看
373,F1:,..蓋章..可是
374,F2:,..就是蓋XX大樓章啊..然[後]他也不跟我說要蓋哪裡啊
375,F1:,[喔]
376,F1:,..um
377,F2:,..然後害我今天含辛茹苦在那邊看那個合約..它竟[[然]]
378,F1:,[[喔]]
379,F2:,..都是英文的
380,F1:,..蓋章的地方不是下面劃一條線然後..在旁邊蓋章
381,F2:,..沒有..它..就只是..隨便…譬如說..它會突然一個地方…就寫..公司的那個…[要蓋章]
382,F1:,[喔]
383,F2:,..然後就蓋一個[[@]]然後XX
384,F1:,[[@]]..那你只要認識那一排字就好了啊
385,F2:,..我一開始不知道因為老闆沒跟我講..[你知道嗎]
386,F1:,[喔喔喔]
387,F2:,..然後我就在想..是不是要一排一排找[[啊]]
388,F1:,[[@]]
389,F2:,..[後來發現]
390,F1:,[@@]
391,F2:,..就蓋這個就好了..我為什麼要這樣..而且要蓋兩份
392,F1:,..@@不會啦..蓋章[[也沒有]]
393,F2:,[[而且今天]]一直在恍神..今天一直拼錯字
394,F1:,..@
395,F2:,..@[就我..就我要打一個東]西..就那合約裡面要打什麼廠商資料啊
396,F1:,[拼錯字..怎麼會]
397,F1:,..um
398,F2:,..然後要打一堆公司的名字啊..然後..什麼..因為你知道我們都用英文名字啊
399,F1:,..um
400,F2:,..然後就有很多人的英文名字..[[然後]]其實很多很少打..我就一直..一直打錯啊..你知道嗎
401,F1:,[[@]]
402,F2:,..我[就]
403,F1:,[你]可以練英打真好
404,F2:,..然後就 key了..你知道我打了第一份啊..我就心裡想..應該沒有錯吧..拿去..然後就老闆..老闆看了第一眼..少了個 n
405,F1:,..[@好丟臉喔]
406,F2:,[然後就拿回去@@然後]
407,F2:,..然後XXX把 n改過去..然後因為我昨天有給我另外一個..就是幕後大老闆看過了
408,F1:,..um 
409,F2:,..就想應該是沒有錯..因為他昨天沒有糾正我
410,F1:,..um
411,F2:,..後來才發現…中國人跟英國人..那個外國人看的地方真的不一樣
412,F1:,..當然不一樣啊..那是他母語..就跟你那個一點..上面少寫一點..我們也覺得很刺眼啊
413,F2:,..對啊..然後回來他就說..Carol的 line..後面..少一個 e我就.. [sorry]
414,F1:,[XX]
415,F1:,..可是你打 WORD它不會幫你劃線嗎
416,F2:,..不會..這才詭異…就我明明拼錯囉..然後它不理我
417,F1:,...ei..真的嗎
418,F2:,..就它沒有理我
419,F1:,..還是那個也是個名字啊
420,F2:,..我不知道就我…我打…是 <L2 l-i-n-e L2>嘛
421,F1:,..[<L2 l-i-n-e L2>]
422,F2:,[可是我]
423,F2:,..可是我只有…打<L2 l-i-n L2>…我少打了一個 e
424,Fl:,..<L2 lin L2>也是一個字啊
425,F2:,..所以它好..好吧
426,F1:,..就他不知道你要打什麼字..他只要覺得哦這是個字..他就不會[覺得..這是錯字啊]
427,F2:,[好...然]後@@..因為那個名字是我們..客戶的那個..的採購部經理的名字..所以[[我很想要X]] ...他叫 Carol
428,F1:,[[你說 <L2 line L2> 喔]]
429,F1:,...喔喔[喔]
430,F2:,[對].. Carol..然後很少打啊..所以你知道我就是..那天一直想<L2 l-i-n= L2>好..我應該有打 e吧..然後就很高興的拿過去..然後老闆說少一個 e..然後就含淚走回來了..就想我在改第三次啦@
431,Fl:,..@@@..um[這種東西..你應該要]對一下
432,F2:,[最近一直在恍神]
433,F1:,..再拿給你們老闆看啊..[[這樣才能展現]]你卓越的打字啊
434,F2:,[[因為]]..沒有..我因為我昨天給我們..那個幕後大老闆看過..他就跟我說..[ OK啊]
435,F1:,[XXXXXX]XX
436,F2:,..對呀他跟我說 OK你知道嗎..[[然後]]
437,F1:,[[他]]根本沒在看吧
438,F2:,..然後..沒有他有對過..因為上面要寫一些公司的..很機[密的什麼帳戶啊]XX啊..那個
439,F1:,[喔=喔]
440,F2:,..他可能都只對那種大的東西..小的就沒看
441,F1:,..對啊..然後所以我就很..想說..un..反正看過了..好..然後今天只是突然..想說...因為老闆才是名義上的老闆@..所以想說給老闆看一下好了
442,F2:,..um
443,F1:,..然後老闆一看就..這個..不對..我就..sorry
444,F2:,..@@@[[@=]]
445,F1:,[[害我]]就一直在那個..那份文件改了三次吧@
446,F2:,..拜託
447,F1:,..然後一直印..然後那個..你知道因為那個..上..因為我們老闆現在很龜毛..他規定譬如說..如果..扯到公司的機密要碎掉..你知道嗎
448,F2:,..hm
449,F1:,我那天在那邊碎紙..碎了快二十張吧@@
450,F2:,..uhuh..不會吧...不過還蠻好玩的啊..你不覺得碎紙還蠻好玩的[嗎]
451,F1:,[很]吵欸
452,F2:,..可是還蠻好玩的啊..而且你知道很好笑..我在實習的時候..各個東西都要碎..你知道嗎..因為我們之[[前]]
453,F1:,[[就]]是什麼 <L3 lili [koko L3> 的..都要碎啊]
454,F2:,[很多啊..而且]你知道我們連獎狀啊..@[[我常]]常會把獎狀打錯
455,F1:,[[怎樣]]
456,F2:,..打錯的獎狀也要碎..因為..就是..萬一你這流出去..別人就以為這是真的獎狀啊..所以不行..連獎狀都要碎
457,F1:,...等一下...獎狀也會打錯喔
458,F2:,..就打錯字啊..打錯名字啊..哎呦[[我打錯字可多了呢..班級]]名稱什麼都會錯
459,F1:,[[你看...你看吧]]
460,F1:,..就是會恍神[嘛]
461,F2:,[然後]很不幸的是..XX國中一大堆人好不好..就是..你可能班上..全校前..全..uh..模擬考前二十名..可能有一大排..然後男..我們又要分男女排名吶..所以[[可能]]有四十張..我們那一次就很不幸的..四十張全打錯
462,F1:,[[um]]
463,F1:,..ha
464,F2:,..然後
465,F1:,..等一下..你是從第一張錯到最後喔
466,F2:,..就是我們全部做完才發現..那個名次不是這樣子排的..我們名次打錯了
467,F1:,..@
468,F2:,..對..然後後來就..想說沒關係..我們就先自己XXXXXXXX[XX]..然後就累積累積就發現到
469,F1:,[um]
470,F1:,..@[[累積了兩百張嗎]]
471,F2:,[[一年完之後]]..一年完之後..那打錯的獎狀一大疊啊..我們就..三個人就<L3 ku L3>在那個..我們碎紙機是高級那種電動的..你知道嗎..我們就一人一張..邊聊天邊碎啊
472,F1:,..我們的也是啊...就丟下去[它就會gi那種啊]
473,F2:,[對對對對對..對]對..然後我們就說..我們這樣是不是很像在[[燒冥紙@=..很像在燒金紙]]
474,F1:,[[@=..你為什麼要<L3 ku L3>]]著啊
475,F2:,..哦不是<L3 ku L3>著啦..就站著啦..[但是]
476,F1:,[哦對]啊..就是站著啊..然後一張一張弄..[[然後]它會自己gi就開始]]
477,F2:,[[對呀..我覺得]]太多啦..你知道嗎..就一直在做同樣動作啊..就覺得..媽啊..這樣是不是很像在金爐裡面燒金紙啊
478,F1:,..你還好..你們還三個人..我是一個人在那邊..[對不起]..我碎了二十張
479,F2:,[哦]
480,F2:,..二十張是小事啦..而且你那是紙好不好..而且我們那[[獎狀比較厚]]..就它要碎很久..就它會稍微卡一點點就對了
481,F1:,[[獎狀比較厚]]
482,F1:,..對呀..我今天還碎到讓它當..快當機..你知道嗎..[今天弄到..弄到快<L3 khi siau ((瘋掉)) L3>]..好就是譬如說..你這樣碎碎碎..它不是會這樣積積積上來嗎
483,F2:,[hun很正常..我們都會啊]
484,F2:,..um
485,F1:,..然後如果它滿到一個程度的話..然後你如果沒把它倒掉..它會上面一直碎不下去..它就[[一直在那邊]]..然後我就一直想說搞什麼啊
486,F2:,[[對呀對呀]]
487,F1:,..然後打它@=一直打[@=]..然後過一下下才發現..對不起..我錯了
488,F2:,[很狠嘛]...碎紙機是個很..很 simple 的東西好不好..它就這樣..它就[[下面滿了啊]]
489,F1:,[[@=]]..我以為是類似電腦裡..就是[[[那個印表機]]]不是會<L3 khi siau ((瘋掉)) L3>嗎..會卡住啊..就打它@
490,F2:,[[[差那麼多啊]]]
491,F2:,..um
492,F1:,..然後它還一直gi啊..而且你知道嗎..它很大聲..我很怕吵到我們老闆..然後就打它..快下去啊..你在幹嘛
493,F2:,..你以為是果汁機..打一打就會下去了
494,F1:,..我想說..它不小心卡住沒有下去..後來才發現..哦是滿了..然後那個紙沒有[辦法再下去..然後就會一直轉]
495,F2:,[對呀..是啊].. <L3 hei a ((對阿)) L3>
496,F1:,..對不起我錯了..請原[[諒我]]
497,F2:,[[可是它滿]]了..它不是就有燈會亮嗎
498,F1:,..哦..我們的不會..因為我們的是便宜貨
499,F2:,..那我們那個很高級
500,F1:,..哦..沒有..我們那是[便宜貨..我們]公司..我以前都還..譬如說前面訂單有沒有
501,F2:,[對呀]
502,F2:,..um
503,F1:,..印錯後面還拿來塗鴉欸@=..[[然後]]後來才發現不行你知道嗎
504,F2:,[[好XX]]
505,F2:,..不行吧..那機密吧
506,F1:,..其實也沒什麼人要看吧
507,F2:,..不是啊..那很難講啊..拜託你以為獎狀誰會去偷啊..沒有啊..但就是要碎[啊]
508,F1:,[對]呀..所以你知道..就有一次我就塗完鴉..它就整張完整..丟在那個回收桶
509,F2:,..hun
