Turn,Speaker,Utterance
45,F1:,..就會在意[這樣子之類的]
46,F3:,[對她我如果]不住台北她也不會每天打給我啊偶爾而已
47,F1:,..真的[[喔]]
48,F3:,[[對]]..她也不對啊
49,F1:,…不過[你都住台北了她]為什麼每天打給妳啊
50,F3:,[嗯]
51,F3:,…嗯
52,F1:,..妳都住台北了她為什麼每天都要[打給妳]
53,F3:,[不是我是]說如果她..我在嘉義的話她也不會每天打給我..然後她..我在台北的話只要就是每天有回家這樣..對啊
54,F1:,..可是妳不是妳回家的時候妳媽都睡著了嗎
55,F3:,..嗯
56,F1:,…那她怎麼知道妳有沒有回家啊
57,F3:,..還是有因為..她們老年人比較淺眠啊有時候[還會看一下]
58,F1:,[到底是]多老啊
59,F3:,..就是真的蠻老我爸媽年紀很大了
60,F1:,..多大啊
61,F3:,..六十幾啊
62,F1:,…六幾啊
63,F3:,..TSK大概我媽已經大概六三六四然後我爸已經快七十了
64,F1:,..啊真的喔
65,F3:,..嗯
66,F1:,..那[跟我爸媽差不多大ei]
67,F2:,[可是其實不用這樣][[就很]]淺眠吧
68,F3:,[[對啊]]
69,F2:,…就是因為[睡眠]
70,F3:,[可能]要看對啊
71,F2:,..[[就是因]]
72,F1:,[[我媽睡]]眠很淺可是她身體不太好
73,F2:,..就是因為睡眠..就是後來會就是..睡得比較[不好]
74,F3:,[對]..就是越就是[[年紀]]就越大會越[睡越少]
75,F2:,[[對啊]]…[所以我]所以我媽現在才都跟我睡啊
76,F1:,…跟妳睡會睡比較好嗎
77,F3:,..因為[她爸會打呼啊..很大聲]
78,F2:,[對啊因為對啊我不會啊]
79,F1:,..啊是喔
80,F3:,..對..就會睡得比較好..上次去他們家知[道的]
81,F2:,[可是]我我媽我爸也是就是他們會互相干擾
82,F1:,..@@
83,F2:,..因為像我們可能妳旁邊的人翻一下或幹嘛你會覺得不沒有怎麼樣
84,F1:,..嗯
85,F2:,..可是當你年紀比較大[比較淺的時候]就會醒來啊
86,F1:,[就會很怎樣啊]
87,F1:,..真的喔
88,F3:,..真的超[[淺]]
89,F2:,[[會]]對對
90,F3:,..我要[房間有時候電腦她都]會覺得那個
91,F1:,[因為我爸媽很早很早就分睡了]
92,F1:,…可是我爸還好耶就是我爸也不太..感覺就是他真的很OK這樣
93,F3:,..對啊所以他們如果小孩到外面他就說ei什麼如果他們起來上個廁所然後看一下在不在這樣就這樣
94,F1:,..然後這事[情就]大條了王<L3 koh bue tng lai L3>
95,F3:,[對啊]
96,F3:,..對
97,F2:,..對所以我而且我..對啊就是我爸的睡眠品質也沒有很好啊所以就是[互相干擾]
98,F1:,[可是他不會覺得]說你如果比如說很晚了然後你一個人還在外面坐車他不會覺得很危險嗎
99,F2:,..喔對啊
100,F1:,..比如說[[十一點還在坐車]]
101,F3:,[[可是總比]]..可是總比就是什麼整夜在外面比較X
102,F2:,..可是[你比如是][對啊]是在同學家啊
103,F1:,[你在同學家]
104,F3:,[對ei]TSK[[可他可]]
105,F1:,[[我們看起來]]都那麼善良
106,F3:,..他沒有看到你們[來啦這重點啦]
107,F1:,[然後我們要去給他]看一下[[的啦]]
108,F2:,[啊]
109,F3:,[[對啊]]
110,F2:,..ho
111,F1:,..耶[王若不在家就是跟我們在一起]
112,F3:,[對啊就我是想說…想說根本就]不知道你的同學家同學是誰什麼之類的對啊
113,F2:,..喔
114,F1:,..[[我們兩個長輩緣都還蠻好的]]
115,F3:,[[嗯應該是應該是這個]]那個吧原因吧
116,F1:,..我很會討長輩喜歡
117,F2:,..你就說是那一個上次我去台南住他家的那一個啊
118,F3:,..嗯
119,F1:,..可是他還是要看到人才會放心吧
120,F2:,..可是他都讓她來台南住我家了..@
121,F1:,..可是那是在台南不一樣啊反正離開台北就不一樣了
122,F3:,..對對對對對[在外縣市我就可以]
123,F2:,[喔=]
124,F1:,…好像什麼魔咒喔
125,F3:,..對
126,F1:,..離開台北就好像出了什麼[結界這樣]
127,F3:,[eiei新新]北市不行@@
128,F1:,..新北市[[不行嗎]]
129,F3:,[[新北市]]還是有點近
130,F1:,..可是三峽很遠[ei]
131,F3:,[如]果什麼對@什麼泰山@@什麼很很偏遠的
132,F1:,..你下次就喔你媽說我去三峽同學家其實你在這裡…ho…然後這樣會不會[好一點]
133,F2:,[三峽]就可以喔
134,F1:,..三峽應該也不行吧三峽很遠ei
135,F2:,..淡水
136,F1:,…你媽應該是覺得三峽超遠那完全是對角線啊…[一個在那裡一個在這裡耶]
137,F3:,[TSK是很遠啦但是]
138,F1:,..他還是覺得在台[北吧]
139,F3:,[不是]但[[重點是]]
140,F2:,[[還是回得來]]
141,F3:,..我通常都是在…外面玩才會那個..然後如果…去三峽感覺不足以讓我在那邊玩兩天一夜的感覺@
142,F1:,..就不要就是假裝去[三峽而已嘛]
143,F2:,[北投..北]投
144,F1:,..hey
145,F3:,..對啊這樣比較…嗯TSK
146,F1:,…TSK好吧
147,F3:,..可是北投他又會說有捷[運啊什麼為什麼]不[[回來什麼的]]
148,F1:,[我覺得北投還太近]
149,F2:,[[是因為泡]]溫泉啊
150,F3:,..之類的
151,F1:,..啊
152,F3:,..對啊那應該還OK就是因為泡溫泉要住在那邊
153,F1:,..喔你說的喔
154,F2:,…是怎樣下次就可以去[北投]是不是
155,F1:,[去北投]
156,F3:,..要買溫泉劵
157,F1:,..[[@@]]…可以考慮一下
158,F2:,[[@]]
159,F3:,..現在有那個什麼[XX]
160,F2:,[那天]華說北投有一間很好吃的[[拉麵]]
161,F1:,[[有啊]]他剛剛還講過
162,F3:,..有啊她[昨天]跟我講的
163,F2:,[對啊]
164,F1:,..我們最近不斷的提起拉麵這個話題
165,F2:,..到底有多想吃[啊]
166,F3:,[huh]
167,F1:,[我們]很想吃你要不要跟我們去嗎
168,F2:,..我在考慮耶因為星期六我就是meeting完了就要直奔公館去吃飯
169,F3:,..是喔
170,F1:,..沒關係啦
171,F3:,..跟誰
172,F2:,..跟我[朋友]
173,F1:,[他朋友]
174,F3:,..喔…我以為是那個就師門要直奔公館去吃飯我想說好hi心[哪]
175,F2:,[沒]有這[[件事]]@
176,F1:,[[hi心啊]]
177,F2:,..才剛@才剛[就是meeting完大家應該想要]
178,F3:,[好開心哪大家]難分難捨好開[心哪]討論學術這個氛圍啦
179,F2:,[@]
180,F1:,..不要
181,F3:,..[好棒棒的啦]
182,F2:,[你們..你們]師門都這樣吃是不是
183,F2:,…ei說到你們師[[門]]
184,F3:,[[我]]們師門是@
185,F2:,..沉默@
186,F3:,..沒有我們師門是就是大師兄在那邊…然後我跟XXX就ei你寫了沒..啊還沒耶哈哈哈哈哈然後我們就聊別的…@@@=對
187,F1:,..然後老師在[旁邊]
188,F3:,[老師]在處理系務..大家都非常的忙哇
189,F2:,…(3.5)為什麼meeting的時候還在處理系務啊
190,F3:,…其實老師根本沒有時間給我們meeting啊我之後再[問老師吧]
191,F1:,[好像當系主]任好像真的[[很忙耶]]
192,F2:,[[通常都]][這樣啊]
193,F3:,[對啊]
194,F2:,..我們之前[也是才]一次一才兩[[次而已]]
195,F3:,[對啊]
196,F3:,[[嗯]]
197,F1:,…我們是沒有meeting的
198,F2:,..[你要自己約]
199,F3:,[而且老師]老師在當主任之前一個月有一次就不錯了
200,F1:,…我們是沒有meeting的啊..啊…沒有東[[西]]
201,F3:,[[為]]何要突然崩潰…那很好…@
202,F1:,..什麼沒有[東西很好嗎]
203,F3:,[沒有meeting]很好
204,F1:,..TSK有沒有meeting的壞處啦..有好處也有[[壞處]]
205,F3:,[[喔]]對啦我也覺得
206,F2:,…不知道ei..喔天哪
207,F1:,..像我那個時候敲老師的門..他看到我就說你有什麼事嗎[@@@]
208,F2:,[@@@]
209,F3:,[@@@]老師我送便當給你吃
210,F1:,..@@
211,F3:,..老師你餓了對吧
212,F1:,..@@@
213,F2:,..等一下好受傷喔…你有[什麼事嗎]
214,F3:,[對呀]
215,F1:,..對啊我說喔我來看有沒有什麼需要幫忙的然後他就笑了
216,F3:,..我覺得有時候良老師跟良老師講話我會不知道怎麼接耶
217,F1:,..因為老師很認真
218,F3:,..對對對對對然後[跟他]說uh
219,F1:,[對]
220,F3:,…對然後uh我然後我上我之前有一次去剛好找他討論報告因為我不知道怎麼寫他就說喔
221,F1:,..那很久以前的事[[了]]
222,F3:,[[對]]對對然後他就說什麼uh可是我不知道就是要怎麼就是得到我們兩個溝通沒有什麼那個交集
223,F2:,..@[@@]
224,F1:,[你說]老師說還是你說
225,F3:,…huh
226,F1:,..你說老師說我們沒有交集喔
227,F3:,..不不不我是說我覺得我們好像沒有什麼那個
228,F1:,..因為老師就會一直說你反正他就他一定會說你就寫就對了
229,F3:,..對對對
230,F1:,..對
231,F3:,..然後uh我現在也不知道你會之後會怎麼發展[什麼的]
232,F3:,..[[@@]]
233,F1:,[[對然後]]就什麼沒關係啦[你就寫寫看啊..你就操作看看]
234,F3:,[然後老師就臉很尷尬然後我就]喔我是不是..帶給老師困擾@
235,F1:,..而且老師就是什麼問什麼東西他都說你就寫寫看就對了..他就說你這個..你這個題目喔…嗯看起來很有發展的空間可是我也不知道實際上[[會怎麼樣]]
236,F3:,[[對對對]]老師[也說不知道要怎樣]
237,F1:,[你就寫寫看啊]..你就直接操作看看最好的辦法就是去操作看看我那一開始我還聽不懂操作..他說就是寫一篇文章..我想說如果是文章的話
238,F3:,..@@@
239,F1:,..文章的話其實要寫的話我再怎樣都可以寫在一起只是寫得怎麼樣[而已啊]
240,F2:,[沒有你就]你以後每次的meeting老師會跟你說你就先寫啊
241,F1:,..對…沒錯我現在目前為止也算meeting過兩次了啦他就說..你就寫寫看哪啊啊啊啊沒有東西可以寫…對
242,F2:,..那你就一定要寫出來[老師才會給你意見]
243,F3:,[嗯嗯嗯]
244,F1:,..對啊
245,F2:,..[感覺上]
246,F1:,[對對對]我知道我也覺得所以我可能要先寫個什麼..五六千字的給他看看吧
247,F1:,..反正就是先把計畫的雛形先給他看這樣子
248,F2:,…[喔講到這個話題就覺得好沉重喔]
249,F1:,[對啊可可能要先可能要先][[寄給他然後我再把它印出來]]
250,F3:,[[對啊哎…漸漸要無言了]]
251,F2:,[[我]]有一種胃酸要越來越多的感覺@@
252,F1:,..對啊而且他都要現場看的
253,F3:,..喔[是喔好刺激喔]
254,F1:,[對..他都現場看的]時候就TSK…(4.0)[[然後開始畫]]
255,F3:,[[嗯..感覺]]文老師應該也是現場看因為他沒有時間私底下看
256,F1:,..因為老師他就是電腦不好啊
257,F3:,..喔
258,F1:,..對啊然後..你也知道就是他有他自己的說那就是什麼上了年紀看..看著螢幕就很不舒服[這樣子]
259,F2:,[他可以]列印下來看
260,F1:,..對他可能就是請助理列印..可是我覺得這是也蠻麻煩學姊的..然後可是我會先當然要先寄給人家不然好像什麼東西都沒有然後我還會再帶一個紙本過去這樣
261,F3:,..嗯
262,F1:,..可是目..講是這樣講啦目前那個什麼東西都沒有就是了Bye
263,F2:,…天哪我胃都要[痛了]
264,F1:,[empty ]
265,F3:,..TSK ho
266,F2:,..點
267,F1:,..那天跟家裡吃飯也是[講到這種東西]
268,F2:,[我可以…我]可以就[[是]]
269,F3:,[[真]]的喔
270,F1:,..對就胃很痛
271,F3:,..天哪..對了我昨天那個就是黃..我就找黃嘛然後他就去我們就在圖書館那邊[[見面]]
272,F1:,[[黃]]該不會是寫..寫計畫了吧
273,F3:,…沒有他只是說姊姊你怎麼還沒寫你這樣就要碩四了我想你不要一直嗆我啦煩死了
274,F1:,..[黃@黃]
275,F2:,[@我們明明…][[我們明明才剛…我們明明才剛碩三..然後就說你這樣就快碩四了]]
276,F3:,[[很煩一下就碩四啦就碩四畢業啦真煩死了給我閉嘴]]
277,F1:,..他是我哥吧我哥老是這樣講然後他就我說哥我的計畫還沒有寫我很煩耶他說你怎麼會我就說我很忙耶[壓力很大]
278,F2:,[我覺得這]種事情..應該是不能跟你哥商[[量]]
279,F1:,[[對]]他就說你怎麼會壓力很大啊你一個禮拜不是只有一堂課很閒哪..我說最好是一個禮拜只有一堂課我就做一堂課的事就好了我還有很多事情要做啊而且你又不是說那堂課你就人到了就好你在之前該唸的書你都要唸啊而且我計畫還沒有寫然後我哥就說哎yo你不是已經碩三了啊你計畫一直說要寫你怎麼都不寫啊然後什麼東西的
280,F2:,..[[完了我覺得你不應該這樣聊]]
281,F3:,[[啊uh]]
282,F1:,[[這種東西是你說寫就可以寫的喔]]
283,F2:,…我告訴你我覺得這種事情喔就是除了研究生之外[的人都不可能]
284,F3:,[對然後後來..後來]這個後來這個什麼學章說哎yo..那個我們我們那個上上課還有一群人哪什麼要不要一起去吃我說有誰啊..[他說喔有怡啊]
285,F1:,[所以你剛好遇到他]
286,F3:,..barabarabara我就說uh怡..我看還我們他就說我要打給他們囉我說..等一下好了
287,F1:,..@@
288,F3:,..還是先不要好了他就說怎麼了嗎我就說..uh想到怡我就會想到我無緣的計畫然後說我們還是走吧然後結果後來他們就嚕嚕嚕嚕就剛好出現[然後我就說好吧那那那]我就去吧
289,F1:,[所以你剛好遇到xxxx]
290,F3:,…不是我打給他的啊
291,F1:,..啊
292,F2:,..你是不是只是不想面對計畫而已
293,F3:,..對然後就uh hi hi
294,F1:,..[好啦怡其實也不是會一直聊這個的人]
295,F3:,[然後然後大家都很]多人然後就..就沒有聊那個
296,F1:,..對啊
297,F3:,..對
298,F1:,..只是我覺得有時候就是…同學之間你就會彼此問到ei那個計畫[什麼的]
299,F3:,[對ei]對
300,F1:,..對那天好像也不知道為什麼就會跑到計畫[兩個字]
301,F3:,[但是]怡還是在遠方那邊聊學術這樣子
302,F2:,…喔
303,F3:,..對
304,F2:,…天啊
305,F1:,..怡
306,F3:,…就那個哪個[老師啊喔對啊他最近怎樣怎樣]
307,F1:,[仰之彌高]
308,F2:,[對對對現在現在行了]行了我現在胃真的開始痛@[[會想到再兩天後就要meeting]]
309,F1:,[[好了我們不要再聊這個了耶不要聊了]]
310,F3:,..@@@
311,F1:,..到時候你就到時候你再跟老師好好的聊嘛
312,F2:,..看我禮拜六有沒有萬念俱灰的回來...[灰溜]
313,F1:,[我也]..我也看不到
314,F2:,..灰溜溜的回來
315,F3:,..TSK
316,F1:,..喜孜孜的出門
317,F2:,…灰溜溜的我不會喜孜孜的出[門]
318,F1:,[@]@@[[耶老師]]
319,F3:,[[吃飽飽的回來]]耶
320,F1:,..耶
321,F2:,…嗯
322,F1:,…結果你的同學看到你的時候[你的靈魂已經死了一半]這樣子
323,F2:,[是灰溜溜的]
324,F2:,..對
325,F1:,…小柳你怎麼了..剛meeting完
326,F2:,..他知道我剛meeting
327,F1:,…小[柳的靈魂]
328,F2:,[他也..他][[也是..他也他也他也]]是他也是研究生我相信他會非常明[[[白]]]
329,F3:,[[怎麼那麼多斜線]]
330,F1:,[[[他]]]什麼系的啊
331,F2:,..歷史
332,F3:,..喔是上次那個
333,F1:,..歷史好像聽說[也很爆裂]耶
334,F2:,[對啊]
335,F2:,..師他就是師大歷史啊可是歷史應該也都是..要[[做很久]]
336,F1:,[[我同學剛]]唸了師大台文然後我都不好意思跟他說我聽到的台文系全部陣亡了@
337,F3:,..台文超恐怖的
338,F1:,…我都不好意思跟他說
339,F3:,..我同學唸不下去就退[休學了]
340,F1:,[我學妹]也是
341,F3:,..真的喔
342,F1:,..他已經休學了
343,F3:,..你是說之前那個..找房子那個嗎
344,F1:,..對
345,F3:,..喔
346,F1:,..他就是找他就是要休學了才把才有才有房子釋出這樣子
347,F3:,..喔
348,F1:,..對啊[然後其實我之前就有]..我之前就有遇到他了啊..然後他就跟我說他想要休學..反正我就說
349,F2:,[真的都這麼爆裂喔]
350,F3:,..其他學校我不知道因為政大還要日文什麼的..[[還蠻嚴格的]]
351,F1:,[[好像都這樣..都這樣]]
352,F2:,..哦我知道[之前就是一起]當助理的一個...一個學姊也是然後他們就…他們好像他就是在煩惱門檻的問題就是他們的畢業門檻
353,F3:,[喔對好像都這樣]
354,F1:,..但聽說他們的老師就是非常求好心切然後報告都批得很慘
355,F3:,..嗯
356,F1:,..然後就我們老師人好好
357,F3:,…我覺得台文感覺就很專精…對[因為大家都TSK…對啊就比較]
358,F1:,[可能是因為他們的範圍本來就比較小啊所以]…要談的[[東西XX深度XXX]]
359,F2:,[[不知道耶可能我們有一種]][溫柔敦厚詩教的臉]
360,F3:,[然後而且…而且台]文
361,F1:,..台灣就是草根性格@
362,F3:,..<L3 ho la L3>
363,F2:,..耶有話[直說]
364,F1:,[對直爽]
365,F3:,[對台文就感覺就]…就還是那些啊什麼後殖民那些的就是[[一直在repeat ..對然後什麼]]離散之類的吧
366,F1:,[[可是我對那個沒什麼興趣..我對那個沒什麼興趣]]
367,F2:,…我不知道ei我對現代文學沒什麼研究
368,F1:,..而且我覺得離散只能代表台灣的一個面相某一個時期…我覺得不能說…不能說..整個的一個主流吧現在就很不離散啊
369,F2:,..嗯
370,F1:,..對啊可是我覺得..現在的文學的力量就很弱啊…就是感覺也不到什麼文學的…氛圍什麼的
371,F2:,..嗯
372,F1:,..喔昨天我同學啊就貼了一個…轉連結我不知道你們有沒有看過什麼..他表妹認為他碩士唸不好才唸了五年這樣子..就是標題就是這樣..然後他是一個中文系的碩士他唸了五年…然後老師說他老師說你這個題目五年寫三年已經寫出來就不錯了因為他那個題目好恐怖喔他沒有講題目是什麼..但他的題目就是又牽涉到現象學然後還有牽扯到社會主義然後還有牽扯很多[很多很多]
373,F2:,[聽起來][[就很]]
374,F3:,[[喔好]]厲害喔
375,F1:,..還有歷史然後還有什麼..什麼什麼什麼的..然後就是他然後啊他就說他..他姑姑就是他後來考博士班…然後他姑姑就看著他說…你整天到晚坐在書桌前面然後你怎麼考博士班…你要考...什麼什麼..什麼這種夢想ho不是靠做夢就可以得到的你要去做啊..然後
376,F3:,..他在書桌前面就是在做[啊]
377,F1:,[他]覺得..不知道ei他說他他們
378,F3:,..[[難難道要出去田野調查]]
379,F1:,[[而且他們他們那一]]家人很奇怪喔..他爸也他爸不知道他坐在書桌前面是在…寫論文他以為他只是保持那個姿勢看書然後就開始打打打打打啊他覺得很好唸…他覺得這樣很好唸他說他以為什麼..碩士都要進去什麼實驗室去拿量杯幹嘛幹嘛幹嘛弄
380,F2:,..[可是可是這明明就是明明就是中文所]是要做什麼[[實驗哪]]
381,F3:,[@煩nei就不用做實驗]
382,F1:,[[我怎麼]]都沒有看到你在唸書你在做實啊我怎麼都沒有看到你在做研究
383,F3:,…[喔]
384,F1:,[對]..然後就是有就是有一點不諒解他這樣子..然後結果後來..他就是以為他這樣唸一唸然後還唸了五年這樣子..然後他就說什麼他們全家人都以為就是..碩士ho博士班就是…在家裡面然後坐在家裡面然後..出門參加一個考試然後就可以考上的那種…就很像聯考
385,F1:,…TSK…然後我就說ha你沒有..你們家的人有點慘nei…對啊然後結果
386,F2:,..好無知[的家庭]
387,F1:,[雖然我]知道一般的人對於要..最快三年都很不能諒解但是我覺得他們家的狀況真的很嚴重ei
388,F2:,..wu
389,F3:,..嗯
390,F2:,..大部分的人是覺得說為什麼吧
391,F1:,…對然後好像你很可憐可是他們家的人[卻說]
392,F2:,[我就]說喔因為我們要看很多很多很多的東西
393,F1:,…嗯
394,F2:,..@我就這樣講@
395,F1:,..可是我覺得那些這種說法沒辦法說服
396,F3:,..他們還是沒辦法[理解啊]
397,F2:,[也就沒有]那就是堵住他們而[[已啊我沒有要…我覺得]]最好的方式是
398,F1:,[[他們覺得說…他們大概就說]]
399,F2:,..他們自己去唸他們才會知道所以不管講什麼..他們都不會理解啊那我就會講說因為我們不是實驗作一作就可以畢業啊
400,F1:,..像Michael那個時候就說我好像是我那個時候好像邊考教甄邊考試嘛他就說uh不邊考教甄邊唸書然後你要不要就是先停一下..然後就是你只要專心做一件事情就好了..然後就不要工作你就專心唸書這樣子..然後ha我就說可是我看很多學長姐他們也是正式老師啊..然後Michael那個時候就非常的…不長眼的說難怪你們都要唸三年...然後我就為之大怒…然後就這樣這樣這樣..然後我就其實能夠了解的人真的很少
401,F2:,..就是只有你自己來唸才會[知道啊]
402,F1:,[對啊]反正我覺得非人文學科的人都而且我覺得中文學科…跟那個TSK…外文學科又差很多耶像我外文系的朋友他們只要寫三章就好了
403,F3:,..ho喔
404,F1:,..對然後他本來他說他那時候在寫第一章然後現在在寫第二章
405,F2:,..喔對呀我也會說你光看論文的厚度你就知道差多少
406,F1:,..對啊然後第二章..然後我就說喔那你還有幾章他說寫完這一章再下一章就結論了…哇我說為什麼你只有三章啊..他就說就是這樣啊uh
407,F2:,…就是我那個當替代役的朋友然後他就要key 那個…論文然後他就說每次key 到中文系的…那個頁數都很[多]
408,F1:,[對]我覺得我們的真的很多ei..對啊..真的…很可怕
409,F2:,..我可以跟大陸一樣寫@就是寫兩萬字[就畢業了嗎@拜託]
410,F1:,[然後我們上次老師就發一篇論文喔]才五十頁你知道嗎…[[才五十頁]][我忘記是哪一]個了
411,F2:,[[五十頁]]
412,F3:,[是喔]
413,F2:,..五[十頁算]
414,F3:,[哪個學校]啊
415,F1:,..我忘記了
416,F2:,..五十頁算多了@
417,F1:,..我忘記是哪一個所了不是中文…好像是建築吧
418,F3:,..[你說大陸喔]
419,F2:,[沒有他們本來]
420,F1:,..ei好像不是台灣..我忘[記了]
421,F2:,[可是]他們本來就沒有要寫這麼多啊
422,F1:,..還還是不是建築啊反正是某個東西就對了
423,F2:,…他們本來就沒有要寫那麼多啊[[像數學系]]他們都說他寫六七十頁六十頁六七十頁算多..就是..他們..跟我們不一樣
424,F1:,[[嗯]]
425,F3:,..對啊我的那個…嗯算人資吧也差是不多這樣子..幾十頁
426,F2:,..你知道我去印..[藝術]
427,F3:,[他們主要是]跑那個啊..一直[[就是程式統計程式]]
428,F1:,[[ha]]
429,F2:,[[我去列印]]我去印藝術史的他們有時候他們差比較多有些人也是一百多頁..像有些人就是真的只有就是快一就不到一百頁
430,F1:,..TSK是喔對我覺得還是有差耶
431,F2:,…基本上因為根本就沒有一個規定[說]你的論文你要寫幾頁
432,F1:,[嗯]
433,F1:,..當然[[啊]]
434,F2:,[[你]]只要能過就好了啊
435,F1:,..ei可是我們是不是好寶寶手冊上面有寫啊還是沒有
436,F3:,..沒有吧
437,F2:,..沒有沒有[規定論文]字數吧
438,F1:,[沒有嗎]
439,F2:,..你只要口考都讓你過的話
440,F1:,..可是[[通常]][來說]就是..那一個題目就是要做那麼多啊
441,F3:,[[對啊]]
442,F2:,[你都過了]
443,F1,...通常不是都[[這樣嗎]]
444,F2:,[[我也不]]知道畢竟就是遵循一個傳統跟試試看寫得跟..寫@寫兩萬字可不可以畢業啊@@
445,F1:,..良老師應該先殺了我吧@@
446,F3:,..@@@
447,F1:,..我馬上就讓你畢業你不用想著我會在上面簽名了呵呵呵
448,F2:,…那這樣子[會不會XXXX]
449,F3:,[老師應該不會呵呵呵吧]
450,F1:,..@@@
451,F2:,[[對啊我覺得老師應該不會]]
452,F3:,[[煩lei]]
453,F2:,..應該就是題目要做很..做小一點啊像..對啊這樣就太..都太大了
454,F1:,..TSK啊
455,F3:,..可是小的話就很快就講完了啊…然後又會說uh那你這個就是沒有深度..沒有深度要..深度要繼續寫…像[我那天]上課什麼[[ei我是]]
456,F1:,[@]
457,F2:,[[不是我是說]]如果你那題目本來就這樣的話就寫到那裡
458,F3:,..嗯我是[昨天吧]
459,F2:,[而且其實][[一個碩士生]]
460,F1:,[[問題他可能]]一開始就不會[讓你寫]
461,F2:,[一個碩]士生你是要多有深度老師會XXXX
462,F1:,..[[可是他們]]
463,F3:,[[可是他們]]可是他們就會說這是學位論文[要有]一定的那個
464,F1:,[對啊]
465,F1:,..可是[[像]]
466,F3:,[[像]]像昨天那個什麼就是
467,F1:,..誰
468,F3:,..我去上那個課就是什麼自由主義的哲學系的老師他超好笑..他會說什麼..喔對啊你看我這個頁數都很驚人ho你看已經到348頁ho為什麼要寫這麼多其實我原本也不想寫這麼多但是..他們會叫你要修改啊修改就會一直越加越多[就會變這樣]
469,F2:,[對對對對]
470,F3:,..我就喔喔喔喔老師真的是太好笑
471,F2:,..可是我覺得[[可以體會耶]]我覺得每次
472,F1:,[[@]]
473,F3:,[[@]]
474,F2:,…就是..聽完如果大家的評論你都要採用的話他就會變學位論文@
475,F1:,..那很多耶
476,F2:,..@@
477,F1:,..對啊
478,F2:,..對啊
479,F1:,..就是…自己能做到就好哪有管他那麼多
480,F3:,..哎
481,F2:,..我也不知道耶..要斟酌吧
482,F1:,..對啊…哎
483,F2:,..好慘喔慘慘
484,F1:,..慘慘
485,F2:,..像我老闆就說就不然就寫八九萬就好啦
486,F1:,…八九萬大概幾頁啊
487,F3:,…我後來看頁數好像也有..不太準…因為後面有的會調啊然後我又[根本不知道他到底]幾萬字
488,F1:,[啊…八九萬差不多]
489,F2:,…因為我們..不是一般都說十萬嗎
490,F1:,..對啊八九萬也差不多
491,F2:,..八九萬[應該大概就一百頁吧]
492,F1:,[其實我覺得寫報告寫到現在]我覺得..一萬跟…就是差一萬字其實也沒有差很多的[[感覺]]
493,F2:,[[一萬]]字就是十幾頁
494,F1:,..對[我覺得]寫寫到報告寫到現在然後[[那個只差一萬字就還好]]
495,F3:,[嗯]
496,F2:,[[所以十萬字..十萬字]]應該就是一百多頁吧對啊
497,F1:,..大概吧差不多啊
498,F2:,…一百十幾這樣子
499,F1:,..好可怕
500,F2:,…可是會調啊煩ei我決定後面全部都放一堆..圖表
501,F3:,..喔對這樣子就很多
502,F1:,..到時候大家的謝詞不要忘了我啊
503,F2:,..為什麼
504,F3:,..[為什麼]
505,F1:,[@]
506,F2:,..你有什麼貢獻@@
507,F1:,..伴陪伴大家抒發那個..那個度過這段寫論文的膠著的歲月…[生命中不可]承受之重
508,F2:,[huh]
