Turn,Speaker,Utterance
139,M2:,..你長得好像那個..星光大道那個...初賽的嘛..對不對..[[你有去比對不對]]
140,M1:,[[eh]]..[不像啊]
141,M2:,[任]..[[真的..我有印象]]
142,M1:,[[eh誰啊]]
143,M2:,..喔喔
144,M1:,..我沒[看過ne]
145,M2:,[你那天是不是感]冒..陶子[[有講啊]]
146,M1:,[[誰啊]]誰呀
147,M2:,..@
148,M1:,..誰呀..我不知道你在講誰ye
149,M2:,..你呀@@@
150,M1:,..eh eh eh有嗎..沒有啊
151,M2:,..<L3 dio si li la ((就是你啦)) L3>
152,M1:,..ha..沒有啊
153,M2:,..喔eh你們那時候當社長跟副社都一定要上過節目嘛
154,M1:,..副社..副社上什麼節目
155,M2:,.. P 啊
156,M1:,...[喔]
157,M2:,[菲]..我猜牙套美少[[女]]@@@
158,M1:,[[yi]]也是
159,M2:,..eh為什麼這種事情...然後..那我如果講你會很 care 嗎
160,M1:,...是不會很care 可是沒有很想講就是了
161,M2:,..不是啊譬如說我..我如果遇到 P 然後我就丟..eh..那那個我猜牙套美少女..他就會說<L3 kaw bei ((最好是啦)) L3>喔
162,M1:,..他當然會說<L3 kaw bei ((最好是啦)) L3>啊
163,M2:,..那所以就是..不會很想要人家講
164,M1:,..是..就沒有很想跟人家講啊對啊
165,M2:,..是喔
166,M1:,..對啊
167,M2:,..那就跟 W 一樣啊..我也覺得 W [沒有什麼好講]
168,M1:,[@@@]
169,M2:,..但是講也沒關係啊
170,M1:,..好那是劉..不是..那是鄭吉良要講的啊
171,M2:,..喔
172,M1:,..又不是我們在講的[[對不對]]
173,M2:,[[啊明明]] W 超帥的
174,M1:,..我覺得不難看啊..還不錯啊很有特色..可是要看怎麼配啊
175,M2:,..喔..喔..對啊可是..你沒有看過 W 打球
176,M1:,..喔好..喔你是說那個 W 不是這個 W
177,M2:,..都不錯啦
178,M1:,..喔都不錯[喔]
179,M2:,[對啊]
180,M2:,..皆..可
181,M1:,..好我講的是這個 W 不錯看
182,M2:,..[[喔]]
183,M1:,[[不是]]那個 W ..那個 W 我根本不認識他
184,M2:,..幹你怎麼會不認識
185,M1:,..我就沒有在看籃球啊我就從小就是宅男然後孤僻然後就在家裡窩啊
186,M2:,..eh...那你那隻 Bumblebee 後來怎麼了
187,M1:,..還在在我書桌上啊..就是有[時候跟他]
188,M2:,[真的超宅eh]@@@
189,M1:,..跟他沒梗..跟他沒梗的時候然後就拿出來變一變
190,M2:,..變給他看喔
191,M1:,..沒有啊就自己在下面變啊
192,M2:,...你很爛要變給他看哪..[[哪有人自己]]
193,M1:,[[我變給他看]]過很多次了啊
194,M2:,..那你就放音效然後就keng..keng ((變身))
195,M1:,..我的手指沒辦法那麼快好不好..來不及變啊..最好是來的及
196,M2:,..那你要不要趁現在 solo 一下
197,M1:,..不要當然是你so 啊..魏老師在這邊我怎麼敢 solo
198,M2:,..eh你不是說你很想要教學弟妹可是學弟妹一直都不找你嗎..@@@
199,M1:,..好了這問題不要再講了我只是那一天有點感慨而已...你真的很煩eh
200,M2:,..@@@
201,M1:,..我要我要生氣了…我不要跟你講話了我決定
202,M2:,..@@@好啦好啦
203,M1:,..我要我要害他論文..我要害他報告做不出來
204,M2:,..@@@講完這個講完這個
205,M1:,..氣死了..講完哪個啦
206,M2:,..不要煩啦
207,M1:,...好啦..沒有啦..就..講一講就好了..其實我那天晚上有打給我同學..我那天晚上打給我同學後來就就就講..然後就..就好多了
208,M2:,..啊只有你有感情問題喔
209,M1:,...啊那學長學長你有女朋友嗎
210,M2:,..@@@那..我的電話是
211,M1:,..@@@在這邊@@@=
212,M2:,..沒有啦不是啦我...我覺得這個喔嗯..最近..看了那麼多案例
213,M1:,..嗯
214,M2:,...我覺得還是
215,M1:,..學長你覺得最近在股市震盪期然後要..要進場還要再等一下就對了
216,M2:,..對對對就..多看看..真的
217,M1:,..說的也是啦
218,M2:,..而且..其實現在我們目標很清楚..你是明年的研究所..我是明年的國家考試嘛
219,M1:,..嗯..[你不是也要]考研究所
220,M2:,[然後]
221,M2:,..我那只是去練筆..就算[[上了我]]也不會去
222,M1:,[[是喔]]
223,M1:,..可是你不是說智財如果上了你會想.你會去唸嗎
224,M2:,..喔可是..智財的話..它的方向是..跟國家考試就差蠻多的
225,M1:,..喔是喔
226,M2:,..對我就是..我就是反而是專心..唸英文然後做那個..那個那種..叫什麼 SOP..那個讀書計劃[啊]
227,M1:,[嗯]
228,M2:,..然後一些就是[[自傳的]]感覺
229,M1:,[[標準作業]]
230,M2:,..對對對對..就是..就是..就是..要努力的方向是不一樣的..對啊..然後
231,M1:,..也是
232,M2:,..所以我還是決定那個..先以考試為主啦..對呀
233,M1:,..加油你要是沒考上真的會被大家嗆死
234,M2:,..對啊
235,M1:,..而且會被抓去剁
236,M2:,...唉唷..我我覺得那個是主要還..真的是我為..對自己負責啦..啊[當然你們都是我很好的動力]
237,M1:,[有啦..你放心其實他們..其實]我們都有在幫你講話都說魏最近都有在唸書啦..他最近都一直補習一直補習
238,M2:,..[[ho]]誰在問
239,M1:,[[我們]]..我們都有在幫你在講好不好..啊不就黃奕許
240,M2:,...喔
241,M1:,..對啊他就一直講說他覺得你不夠認真啊
242,M2:,..叫他自己來
243,M1:,..@@@好啦就..就講一講啊
244,M2:,..喔不過沒關係啦我覺得他這樣講也也也什麼沒關係啦
245,M1:,..um..[ OK 啦]
246,M2:,[可是我最近真的]問心無愧
247,M1:,..那就好啊..有啦我覺得你最近這樣子真的很累eh
248,M2:,..累死
249,M1:,..而且起碼我覺得你有.你有在逼自己..還不錯啊..就逼自己逼自己早上要..早上要起來去上課
250,M2:,..我六日一都...連續補eh
251,M1:,..我知道啊eh幹這樣真的很慘
252,M2:,..超累
253,M1:,..超累..累死...我之前那時候去年一個禮拜補五天到六天..然後..喔一個禮拜是六天..然後就多的時候然後到後來老師加課的時候有一兩個禮拜是甚至到七天..而且有一天是兩個時段這樣子..真的快瘋了那時候..就一直狂唸狂唸狂上課這樣子...超累還不是沒有考上
254,M2:,...好不要這樣講
255,M1:,..也.也差沒有很多了
256,M2:,..對啊
257,M1:,..加油..[[加油]]
258,M2:,[[運氣]]
259,M1:,..可是我覺得..今年運氣算不錯了..因為我覺得其實我考出來的成績比我想像中好
260,M2:,...喔所以你覺得你考試有點失常
261,M1:,...不是考試失常我覺得這次題目的走向是我覺得..我覺得還可以接受的..範圍就是不會讓我覺得說就是跟我準備的方向差很多這樣子..而且我覺得有些就是不要考出來的東西它真的沒有.沒有沒有什麼..沒有考很多..<L3 he ((對)) L3>..啊有些可是..有些就是…題目的深淺度就是..比較有差...對啊..就才會差在這個地方啊..就方向都還算對準備的方向都還算對只是可能深淺就…可能還不夠這樣子..準備的深度不夠..對呀
262,M2:,..好啊…很好啊..你都已經知道問題出在哪裡...先恭喜你啦hon...啊要請你吃什麼
263,M1:,..請喔..[吃]
264,M2:,[等]一下...這句話就可以拿出來那個了
265,M1:,..哪個
266,M2:,…就是..為什麼考上的人...就是等於...請...要請客的人..上次于就在說…我考上是自己努力來的啊...為什麼我要請…你們這些人..我只是請我想..就是說..啊..在考試過程中
267,M1:,..um
268,M2:,..有
269,M1:,..幫過我的人
270,M2:,..支持我啊..或什麼的
271,M1:,..嗯
272,M2:,..對啊..他說..他他就覺得有些喔不是很熟的人..然後聽說你考上[[啊要請客啊]]
273,M1:,[[不是很熟]]..不是很熟的當然不用請啊可是因為你在唸書的重要過程中是不是你跟人家講說你要去考這個試是不是..跟你...好..close一點的人然後都會說eh那加油加油就是你如果考到的話就是大家都會很幫你.很幫你高興然後什麼之類的
274,M2:,..喔他..他在..他在不爽是說..在講說..喔什麼喔考上要請客喔
275,M1:,..嗯
276,M2:,..然後他就覺得..考上是我自己努力的啊..[為什麼我要請客]
277,M1:,[喔他好偏激喔]啊人家嘴巴講一講又沒有真的叫他請
278,M2:,...喔也是啦
279,M1:,..對啊他自己太偏激了
280,M2:,..對啊他自己蠻偏激
281,M1:,..有啊他是很偏激
282,M2:,..對啊他超偏激[他從以前就蠻偏激]
283,M1:,[有啊...有啊]]上次劉還跟我講說喔那天我們在..eh是在哪邊哪我忘記了..然後我們就講到說...誰..eh..好像是在講你跟小黃魚..好像說小黃魚就是有時候就是黏得很誇張會鬧還什麼之類的..然後..結果..然後XX..然後就..于就跟人家說..真的很誇張..你真的很誇張耶就是什麼就是跟跟不認識eh就是跟人家講..跟異性講話就會怎樣然後什麼之類的..然後結果後來劉偷偷跟我講說..他自己其實也很誇張..然後後來就偷偷跟我講說就是那個時候是什麼..擺攤位是不是有一次..然後一個王..王什麼的..王是不是
284,M2:,..喔[[喔]]
285,M1:,[[是]]不是這一位..就跟一個女生什麼講超過五分鐘還是幾分鐘..然後他在旁邊直接拿那個..水瓶去丟他
286,M2:,..@@@
287,M1:,..超好笑
288,M2:,..[對啊]
289,M1:,[他超]偏激的
290,M2:,..哎唷他長大了啦..有啦他比較[[長大了]]
291,M1:,[[也是啦]][有啦]
292,M2:,[于]現在比較不會這樣
293,M1:,..有..我覺得有
294,M2:,..對啊
295,M1:,..想以前我還是他學弟的時候..啊現在也是啦..沒有以前就是他會在那邊跟我哭就是..就是為什麼都..遇不到好男人之類的然後就在那邊感慨..[[感慨]]
296,M2:,[[是他]]自己都要喜歡壞的啊
297,M1:,..對啊我也這樣跟他講
298,M2:,..對啊本來就是
299,M1:,..到後來就是這樣跟他講啊
300,M2:,..本來就是
301,M1:,..對啊
302,M2:,..那他沒有說對hon
303,M1:,...不知道[我忘..我忘記了]
304,M2:,[因為他..對啊]..你看他...啊算了啦..這種事情都這樣啊
305,M1:,..對啊..反正你就是嫌他太胖就對了
306,M2:,...[[@@@]]
307,M1:,[[@@@]]
308,M2:,..我沒有這樣講過喔
309,M1:,..不是啊你那個時候不是跟他上國標課[然後]
310,M2:,[那是]大四的時候他準備考試啦
311,M1:,..喔對啊可是他eh後來他真的瘦的好誇張
312,M2:,..對啊我不是嫌他胖那是因為我們跳舞對不對
313,M1:,..對啊
314,M2:,..然後有一個動作他要坐在這邊
315,M1:,..@@@
316,M2:,..然後他就說..eh..你你千萬不要把全身的重量都壓上來喔
317,M1:,..@@[[@]]=
318,M2:,[[@]]
319,M2:,..他就說好啊
320,M1:,..這句話超賤的...我記得那個時候他
321,M2:,..我真的怕腳[會斷掉啊]
322,M1:,[他那個時候他]去考試的時候我就是我在補習班看到他就那個時候就真的就..人肉..整個人是肉肉的..然後結果他考上的時候我就在學校圖書館看到他哇..怎麼那麼瘦
323,M2:,..他那個時候超好笑他那個時候我在路上就..于..是誰把你打成這個樣子
324,M1:,..@@@
325,M2:,..快告訴我..然後
326,M1:,..eh沒有然後我就覺得..我覺得他好厲害為什麼可以瘦成這個樣子
327,M2:,..其實他本來就蠻會..那個啊
328,M1:,..還蠻能調節就對了
329,M2:,..對啊他..他也是胖瘦胖瘦胖瘦..這樣
330,M1:,..對
331,M2,..可是其實我覺得胖也沒有什麼..也沒有關係啊
332,M1:,..是啊
333,M2:,..也是蠻可愛啊..就是
334,M1:,..就是
335,M2:,..很像浮..浮屍
336,M1:,..@@@
337,M2:,..就是..[泡在]水裡面泡久了然後腫腫的那樣
338,M1:,[浮屍]
339,M1:,..@@@我剛以為你要講那種福..大大福神那種福師..福師
340,M2:,..不是啦
341,M1:,..結果是那個..浮浮屍
342,M2:,..剛剛那些話都是黃跟我講的
343,M1:,..@@@=
344,M2:,..我覺得他真的很過分..黃
345,M1:,..@@
346,M2:,..說人家[是浮屍]
347,M1:,[@@]真的是他講的嗎
348,M2:,..對啊..hon..真是要不得
349,M1:,..[[@@@]]
350,M2:,[[@@@]]
351,M1:,..我覺得是你講的
352,M2:,..好啦..沒有啊..好朋友才會開這種玩笑
353,M1:,..也是啦..eh他真的很強eh因為..那個時候..就後來他又去補習的時候啊..然後他還完全搞不清楚就是說報名來得來不的及還什麼之類的..然後那個時候..而且還有就是在補習班裡面回來那邊就是看選課然後有的沒的..就那個時候已經開始上課囉..然後我那時候碰到他我想說..天啊于你真的是要..真的是要準..準備考研究所嗎
354,M2:,..然後咧
355,M1:,..然後..結果他就考上啦
356,M2:,..喔趕快去
357,M1:,..因因為他那個時候
358,M2:,..在他身邊吸收一下他的..運氣啊
359,M1:,..有啊..所以我就借他電子辭典...到時候就..把他的氣吸過來
360,M2:,..好..加油
361,M1:,..[我]
362,M2:,[eh]
363,M1:,..嗯
364,M2:,..你剪頭髮..想剪怎樣..看一下
365,M1:,..我還沒剪啊
366,M2:,..我知道啊我要可我想[[先看..對現在這個]]
367,M1:,[[我現在..頭髮就是..就..就是很]]..就..長啊..然後亂啊...就這樣子啊
368,M2:,..等一下啦
369,M1:,..都被帽子壓成這樣了
370,M2:,..啊我想看一下可以剪成怎樣啊..[你要剪]
371,M1:,[沒有可]以剪成怎樣啊..就只是把[[它]]
372,M2:,[[剪]]成[能抓]
373,M1:,[就修短]啊對啊
374,M2:,..喔那你覺得劉可以..髮型可以改成怎樣
375,M1:,..劉喔
376,M2:,..鬼太郎..鬼太郎[[就要]]
377,M1:,[[我覺得]]他鬼太郎真的還蠻適合的
378,M2:,..其實香吉士也是這個髮型我後來發現..[但是因為]
379,M1:,[eh]
380,M2:,..對..但是現在[[是金色的]]
381,M1:,[[可是他前面可是]]他前面不會到那麼長
382,M2:,...喔
383,M1:,..因為劉的感覺會是前面很長後面還比較短..可是香吉士他是前面後面其實差不多...不會長度差很多
384,M2:,..過um..eh..這樣講起來我好像沒看過你染頭髮eh
385,M1:,..我沒染過頭髮啊
386,M2:,..真的為什麼為什麼..怕..被家裡罵喔
387,M1:,..這倒也不是啦可是..因為我頭髮本來就很黑啊又很亮啊
388,M2:,..um
389,M1:,..而且我就..也沒什麼機會去染頭髮..我曾經有一度我想要染..就是剛上大學的時候..可是因為那個時候就是..因為那時候考大學的時候天氣不是很熱嗎..然後就是那時候就是我把頭髮就是有去打薄..然後..那個設計師就把我打很薄..所以後來我考..考完試以後就想去剪頭髮..因為那個時候頭髮就是..很澎很很長..然後就幫我剪..然後我問他說eh可不可以染..我想說上大學就是染染看這樣..可是他跟我說因為我那時候頭髮是長短差很多..所以如果染的話..到時候會變再剪掉會變成是..一塊塊黑洞在中間這樣子
390,M2:,..hon難看
391,M1:,..對所以他就說一定要等到我頭髮就是長度都平均以後才能..才染比較好
392,M2:,..um
393,M1:,..然後從那之後我就沒有什麼契機去染頭髮了..因為後來也覺得我黑頭髮[好像]蠻適合的
394,M2:,[沒差]
395,M2:,..對啊我..我現在也..就不想染
396,M1:,…其實我覺得你適合不要染頭髮
397,M2:,..真的啊
398,M1:,..我覺得你適合..[[不要染頭髮]]
399,M2:,[[幹那]]我大學那..大學四年幾乎..好像大一..ei
400,M1:,..我覺得應該是..[東方]人..我覺得因為東方人的關係..其實我覺得東方人真的黑髮好看
401,M2:,[就黑]
402,M2:,..um
403,M1:,..大部分..幾乎
404,M2:,..[[你]]
405,M1:,[[除]]非你今天長得比較特別..喔有啦像..那個誰林..林他之前因為他臉比較寬所以他頭髮如果說顏色染稍微淡一點的話..比黑色淡一點..會感覺比較輕..就臉的重量感覺不會很..就不會很重..就看起來就會有修飾的效果那樣子..我覺得啦
406,M2:,..um
407,M1:,..因為之前有一陣子他頭髮很亂..然後就大家就覺得說哇你臉怎麼那麼大..@..然後結果後來就是..過一陣子就是他把頭髮剪修掉..然後有染..就是稍微..就是比較深咖啡一點那種感覺的色然後就會覺得說整個人很清爽
408,M2:,...對
409,M1:,...所以我覺得你還是黑髮
410,M2:,...好..我..我會
411,M1:,..啊劉更是一定要黑髮
412,M2:,..真的喔
413,M1:,..劉拜託頭髮那麼飄逸髮質又好[又要]
414,M2:,[他有]染過ei
415,M1:,..真的假的
416,M2:,..有
417,M1:,..染什麼顏色
418,M2:,..褐色啦也是深咖啡啊
419,M1:,..喔..深色當然沒差..可是我覺得因為..頭..髮質好的人真的不要隨便去染頭髮..很傷
420,M2:,..eh..對吧..劉應該有染過吧..eh等一下等一下等一下..因為我是想到..有一次街頭秀那個影片我記得喔..ha好像沒有eh
421,M1:,..還是只是光的關係
422,M2:,..對..搞不好..喔..他是這麼一個愛家的男人..可能應該不會染
423,M1:,..um
424,M2:,..啊沒有關係hon
425,M1:,..應該沒什麼關係吧
