Turn,Speaker,Utterance
54,M2:,..對呀我也是
55,M1:,..然後..我還舉報他…我還很難過的..真的我舉報他之後我老婆跟我講說你幹嘛舉報他..他看不到了@@@
56,M2:,…你要看那個你就點進去他那邊就看得到啦
57,M1:,..hm
58,M2:,..你要點進去他的那一個area 還是看得見他寫的所有東西呀
59,M1:,..是喔…我把他block 起來還舉報他
60,M2:,..block起來他就不會出現在你那邊可是你從朋友那裡面去搜尋他還在你的list 裡面
61,M1:,..是喔
62,M2:,..對除非你把他解除朋友關係
63,M1:,..我好像把他delete 掉了
64,M2:,..那你可能就沒了@@@=因為呢我是把他block住那我點進去還是看得到..那我看他其實..看得出蠻嚴重的..他那個其實需要看醫[[生]]
65,M1:,[[他好像]]現在..現在都是寫信給那個..叫什麼名字…徐
66,M2:,..@@他會每個人發啦..他沒有發給我..因為他不知道我是誰..他只是把我加他可能看出我是
67,M1:,..他可能..[他可能]
68,M2:,[這些]人的[[朋友]]
69,M1:,[[他可能]]會會發到黃那邊去吧..不過黃應該不會理他
70,M2:,..沒有啊完全沒任何反應啊…因為我也看一下X黃X的那個.. Facebook他好像也都沒什麼他應該也是把他block的動作
71,M1:,..hm…對呀
72,M2:,..那我有進去看他寫那個我就覺得說..他那個思緒整個都亂掉了..他那個其實真的[就是]
73,M1:,[有]嚴重被害妄想
74,M2:,..他不管..他那個ho不管吃藥..跟心pro 看都要做…這是..這個是蠻麻煩的事但是最怕的就是他.我看他他好像不承認
75,M1:,..對呀
76,M2:,..我看到他有好他 朋友..在裡面寫說eh[[他是不是變]]了或者說他是不是生病了是不是需要去看醫生他也都沒回應…他一定是自己簡單來說他有這樣的狀況
77,M1:,[[XXX]]
78,M1:,..當然..沒有幾個人覺得說自己有神經病
79,M2:,..@@其實這是有預見就是depression 嘛..就看一看應該還好啊…對不對
80,M1:,..也是啦..因為前幾天他才來找我吃飯..小樓回來[台灣]
81,M2:,[蛤]那我覺得他..他這樣子他壓力應該很大耶..他有他離了嗎
82,M1:,..他說在file divorce 啊
83,M2:,唉
84,M1:,…他說他從澳門file divorce 在台灣file 保護令 …要分居的時間夠..夠久好像滿兩年他就...他就可以離婚了
85,M2:,..很辛苦
86,M1:,..所以他必須<L3 kin ((撐)) L3>住兩年
87,M2:,..然後…聽那個我上次聽我忘記誰講的女方家人認為說他們女兒沒有問[題]
88,M1:,[對呀]
89,M2:,..是真的被..女他老公家暴靠..那問題就不是這樣子嘛你任何..頭腦清楚的人看到他的言行[[就知道他有問題啊]]
90,M1:,[[so 小樓跟我講說]]他只是幫個魚換個水因為有的時候不是那個水用用..用那個水管要用嘴巴吸嗎…就是把那個水吸出來吸出一個vacuhm ..就真空嘛然後再利用那個真空的原理把那個水倒出來…那他說..他看到小樓那樣子說小樓吸毒@@@=小樓就...最好魚缸那個是@@@
91,M2:,…喔..我覺得他其實這樣他很可憐..如果ho他沒有…他其實可以強制就醫吧
92,M1:,..靠XXX
93,M2:,…如果[他XXX]
94,M1:,[Hey look bro ] There’s a fine line between 強制就醫and 家暴OK
95,M2:,…所以要是我
96,M1:,..他強制就醫的話他parents 可以幫他強制就醫..我們不行
97,M2:,..為[[什麼]]
98,M1:,[[我們做]]老公的不行
99,M2:,..可以吧
100,M1:,..uh除非對我們造成..生活上的[損害]
101,M2:,[應該可以]呀他那個影響這麼大其實..我記得可以家屬..你只要打電話跟醫院講..像是台大榮總或是北醫都可以..他們會查..他就可以派人來..然後必要時你可以跟他講說你要警察一起來…然後就把他
102,M1:,..[[把他綁起來..@@@=...把他用]]
103,M2:,[[輕微的...輕..不要說..輕微的綁一下帶走他其實]]就這[樣]
104,M1:,[用]膠帶捆起來@[[@]]
105,M2:,[[對]]但是問題是重點是如果他現在不知道他老婆在哪裡
106,M1:,..對呀
107,M2:,..那就很麻煩
108,M1:,..可是他跟我講說…他老婆現在好像在搞一些..他們家的那個…這個給他..之前給他兒子的那一些黃金大概加起來有半斤左右..八兩喔..八兩喔@@@=
109,M2:,..這真的是蠻扯的
110,M1:,…然後到..賣到只剩下一副
111,M2:,…tsu
112,M1:,..然後說..這個...都..他到台北請人家吃飯都很闊氣的請W Hotel 喔
113,M2:,..tsu他整個思緒跟... [shi] …頭腦整個都亂了
114,M1:,[hm]
115,M1:,..想說..你老婆在..高雄哪裡呀..他說我不知道..好像都不跟他聯絡然後就說他都傳一些很奇怪的簡訊給他還給我看..然後他就說看到就..真的就覺得很.很詭異..還actually 說我裕啊幹嘛的跟他當好朋友呀
116,M2:,..他就寫一些很[[奇怪的東西呀]]..一看就知道是有點問題..不是很有點問題是有很大的問題的
117,M1:,[[@@@]]
118,M1:,…應該叫我老婆去看一下..看看有沒有辦法link it to 這個..把他加起來當朋友X
119,M2:,..@@@我還有你要看他的東西我都看得到@只是我把他block但是我只要點進去還是看得到我覺得很好笑
120,M1:,..後來我好像是把他delete 掉
121,M2:,..hm
122,M1:,Maybe it’s why ..因為我覺得…這種人沒事的..沒事在那邊寫一些怪裡怪氣的東[西]
123,M2:,[他]寫很多..我就是自從..把他加進來然後我就馬上把他block住後來就不見了
124,M1:,..XXX喔
125,M2:,..但是其實你要看都還是看得到啦很好笑...唉這個現代人的毛病也是很多耶
126,M1:,..蛤那個尤其是..很嚴重啊小樓也講說他也沒有說..他說覺得說如果說他覺得在家裡太無聊..他就去…去工作嘛…賺多賺少那是一回事啊
127,M2:,..hm
128,M1:,..然後去工作有點事情做…那..他又不要
129,M2:,…那像..我想一下我最後我..因為我跟他不熟是李跟嘉認識他..然後零九年那時候[我們剛好在去]
130,M1:,[在..他在]內湖有一段時間了..因為我那時候剛進[[寶來的]]那時候
131,M2:,[[喔喔]]
132,M1:,..他…那時候我寫Moodys 信評他寫..[他寫]中華信評
133,M2:,[喔]
134,M1:,..所以信評這個部分我們算是有交[[集]]
135,M2:,[[那]]我在猜他後來應該就..零九年我碰到他的時候..他看起來應該已經有那樣的症狀只是那時候不嚴重還是說因為..朋友來然後因為那一天他也沒講什麼話
136,M1:,..[喔]
137,M2:,[我們也感]受..[[我們也感覺不出來]]
138,M1:,[[大概..大概就是]]趕快他媽的吃完跑了
139,M2:,..對那一天我們也感覺不出來他有什麼特殊的異樣說真的
140,M1:,…李知道嗎
141,M2:,..都知道阿
142,M1:,…李也有被他騷擾過嗎
143,M2:,…好像有
144,M1:,..[@@@]
145,M2:,[但是呢]..李應該也是把他打發掉而已
146,M1:,…那李那個比較厲害啦
147,M2:,..應該就是把他打發掉
148,M1:,..李應該就是...<L3 tseng siau e ((耍人)) L3>啦
149,M2:,..對呀..@
150,M1:,…eh他現在還..他現在還在大展
151,M2:,..hm..他掛執副我在猜他可能過兩年變總經理
152,M1:　,..總經理
153,M2:　,..@@
154,M1:,..eh你不要看..那個莉從投信離開了之後現在是國泰國泰證的總經理ne
155,M2:,..對我有聽說那個國泰證想要..看看有沒有辦法做到可是..我覺得還是很小呀…他是不是才兩個店還三個[店]
156,M1:,[他]..他找白當總經理可能會大一點找莉當總經理<L3 na u kho liang ((怎麼有可能)) L3>
157,M2:,…然後莉[[也]]挖了幾個以前寶來的人過去
158,M1:　,[[不然]]
159,M1:,..不然就找那個…找那個..找黃老爹當總經理呀..那好一點好不好
160,M2:,..莉..我覺得他只會做小事eh
161,M1:,..沒有啊我說..他..他在他在我們之前那個也就是穿著Prada的惡魔啊
162,M2:,..對呀
163,M1:,..@@[@@XXX]
164,M2:,[他都管一些無]聊的小事
165,M1:,..[[辦公桌放一邊]]
166,M2:,[[是蠻無聊的]]..對沒什麼意思[[[啊]]]
167,M1:,[[[唉]]]
168,M2:,…那陣子我剛好[在]
169,M1:,[喔對]你那時候[[在內湖]]
170,M2:,[[我很討厭阿]]我覺得他很煩他一開始先說什麼MSN不能用
171,M1:,…這個合理呀合理呀合理
172,M2:,..然後大家就改用Skype然後後來呢..後來又說…你有申請他就可以開放反正我們就大家去申請然後只是那陣子就比較少然後又說…什麼辦公桌上面什麼東西要怎麼擺然後我想說你頭腦有問題我根本不甩他…然後有一陣子還...人資還跟我說什麼我…我西裝外套吊後面不行..我想說我吊在那邊關你屁事啊是怎樣我就[不甩他]
173,M1:,[喔對]你是說吊在椅子掛在椅子上呀
174,M2:,..不是椅子上後面那個..cubicle 那個.. cubicle wall 上面
175,M1:,..喔…為什麼不行
176,M2:,..我那邊有一根那種有一個突出來我就用[一個衣架掛]
177,M1:,[對呀]對呀很多人都這樣啊
178,M2:,..他說什麼有礙風化我想說我管你的如果不高興就把我趕走呀你把我fire 掉好了還是你減我薪我就不甩他我就繼續掛..然後他還會來檢查說什麼領帶…什麼顏色…他那個頭腦真得都壞掉了反正我就不甩一直在那邊X不甩不甩不甩不[[甩]]
179,M1:,[[eh]]我們以前..以前…喔對了你不是坐裡面哪...南海特區@@@=
180,M2:,..一開始呢我有坐在裡面然後後來[因為]
181,M1:,[那你]為什麼搬出來
182,M2:,..因為他們劉被換進去
183,M1:,..喔…[對對對對對]
184,M2:,[然後我就搬出來]劉坐到我的位子上
185,M1:,..對對對[[對對]]
186,M2:,[[然後]]搬出來我想說也沒差因為
187,M1:,..應該是坐在那個角落[那個]
188,M2:,[對]
189,M1:,..之前就是…hm…這個蔡秘書的後面的後面黃後面那個[[位子]]
190,M2:,[[對]]
191,M2:,..然後呢後來呢劉搬進去那我就搬出來那在外面反正也不會常常遇到XXX或遇到什麼東西我在外面很OK..可是有時候他就會有一些人在那邊晃來晃去聽說啦…之前莉還晃到裡面去..好幾次
192,M1:,..hm[那最好最好看到..最好]看到白..的那個衣服是掛在牆壁上
193,M2:,[XXXXXX西]
194,M2:,..他當然不會講[[那反正]]後來就大家就有在那邊…抱怨連天所以後來一陣子以後他就沒繼續弄了
195,M1:　,[[對阿]]
196,M1:,..對呀
197,M2:,..他好像玩了半年吧
198,M1:,..我知道呀
199,M2:,..感覺那個非常愚蠢..非常可笑
200,M1:,..我知道後來好像…好像…白總把他…扔去投信了吧
201,M2:,…對他掛個副董沒事幹吧
202,M1:,..對阿副董事長在幹嘛
203,M2:,..不知道啊@@@=
204,M1:,..不過我倒是很訝異國泰証會找他當總經理
205,M2:,..因為國泰証搞不清楚
206,M1:,..@@@...我真得很訝異
207,M2:,..那時候呀..白總去唷
208,M1:,..他找誰當總經理都OK呀不要..找莉當總經理
209,M2:,..國泰我覺得國泰金控沒有想要花大錢吧他們的證券本來就不做大
210,M1:,..就這樣
211,M2:,..他只是找個人去管理
212,M1:,…對呀
213,M2:,…那時候元大併寶來呀然後…因為後來莉做得那些奇怪的事情..他在寶來裡面人緣很差
214,M1:,..對
215,M2:,..因為連仁都很討厭他然後一些其他高階主管洪什麼也都不喜歡他
216,M1:,..洪很討厭他[這都知道@]
217,M2:,[因為大家..他都]覺得他…站在那邊
218,M1:,…啊
219,M2:,..雞蛋裡挑骨頭玩一些沒有對[[投資沒有助益的事]]
220,M1:,[[沒有意義的東西沒有]]賺錢的東西阿
221,M2:,..這..那後來讓他想要..讓他離開寶來的原因就是因為後來…元大併了寶來後有一次…他不是請所有的董監…加上所有的..應該說是一級主管
222,M1:,..寶來董監嗎
223,M2:,…TSK我[記得好像]是寶來總監
224,M1:,[XXXX]
225,M2:,..整個集團的啦然後還有只要好像副總級[[以上的]]高階主管..他幾乎全部都請
226,M1:,[[hm]]
227,M1:,…莉
228,M2:,…那個元大經控嘛
229,M1:,..喔對對對對對對對我知道.. [這我知道對對對]這我知道
230,M2:,[在世貿的XX]
231,M2:,..可是那一次呢..他們就有…有漏掉幾個人我覺得是刻意漏掉
232,M1:,..漏掉莉
233,M2:,..對..[[然後]]
234,M1:,[[對阿那天沒]]看到他
235,M2:,..莉呢就哭哭啼啼的跑去跟
236,M1:,…黃董<L3 靠腰 ((哭夭)) L3>
237,M2:,…跑去跟黃監察哭哭啼啼然後又跑去跟那個..白太太就那個…魏董哭哭啼啼@你知道那[兩個人]
238,M1:,[魏董]魏董根本不管事[[阿]]
239,M2:,[[對呀]]那..那這兩位也只能兩手一攤[[[說]]]
240,M1:,[[[對]]]
241,M2:,..這這個[不是我能決定的]
242,M1:,[@@@=]
243,M2:,..@然後大家心裡就想說可見他人緣多差沒有人..因為元大那時候一定應該已經做過了一個pool 一個普查
244,M1:,..沒有我覺得那個是..我高度懷疑是…高階主管故意漏掉他沒道理勝去他沒去耶..eh老實講真得沒道理
245,M2:,..沒有搞不好是有人一直在馬家前面講他壞話說這個人很糟
246,M1:,..應..應該不至於
247,M2:,..@這我就不清[楚了]
248,M1:,[應該不是]
249,M2:,..因為勝也很討厭他我知[[道]]
250,M1:,[[我知道]]勝很討厭他因為他..他..在劉..在投信那邊跟勝對鬥呀..[[[鬥很兇]]]
251,M2:,[[[那很無]]]聊啊沒有意義嘛唉
252,M1:,..勝他會賺錢
253,M2:,..對呀勝做得還不錯啦以專業經理人來講我覺得他做得不錯
254,M1:,..他會賺錢啊
255,M2:,..hm..所以我覺得很@@好笑..然後後來好像沒多久..那個吃完飯以後我就聽說他離開了
256,M1:,…喔對呀..nei喔那一頓飯..就是剛..announce merge 的時
257,M2:,..對…然後後來他可能就開始很積極你也知道他也是很aggressive 他應該就是出去業界到處找到處找然後[最後跑]去那邊
258,M1:,[hm]
259,M1:,…hm..開發金…也沒理他
260,M2:,X
261,M1:,…那個林不是去開發金
262,M2:,..林也不喜歡他嘛
263,M1:,..喔對..也是..他那個人緣太差了
264,M2:,..對呀因為他那時候玩那些無聊的東西..還管東管西的得罪很多人嘛
265,M1:,..hm林脾氣比他更大好不好
266,M2:,..hm
267,M1:,…林尤其是在白總那邊…更得寵@
268,M2:,..hm應該是
