Turn,Speaker,Utterence
88,F2:,..對包裝是三角形的那個超甜的..我去韓國的時候就覺得天啊..那個韓劇裡面都有..然後我想說到底多好喝要喝看看
89,F1:,..我真的是都被韓劇騙..我那時候跟我朋友去..然後不是..就是有那個..我那時候看甚麼金福珠..我..他不是都會吃一個火腿
90,F2:,..對=
91,F1:,(0)那個超[噁的]
92,F2:,[超難吃]
93,F1:,..超難吃然後他呃=真的超難吃
94,F2:,..對啊他們會吃那種香腸然後一整條..然後便利商店就有賣
95,F3:,..你說中國那種的喔
96,F2:,..就類似那種的..然後韓國也有
97,F1:,..對啊
98,F2:,..然後真的超難吃..我姊買一包然後連我啊公那種不挑嘴的人都不吃..就一包在那邊放到壞
99,F1:,..[[我那時候]]就說先不要好了..因為我不喜歡吃
100,F2:,[[真的]]那有一個很噁心的味道..很腥
101,F1:,..嗯..嗯..超噁的
102,F3:,..我覺得是他們口味很重..我朋友說@韓國人會不會很容易中風
103,F2:,..對啊..對..因為他們不是有些吃東西的習慣比較
104,F3:,..我覺得他們整個就是講韓文的中國人啊
105,F2:,..因為他們其實生活習慣也很不好耶
106,F1:,..喔=
107,F2:,..我姑姑他都會去韓國批貨..就批那種..韓..就是韓國那種服飾然後賣這樣
108,F1:,..嗯=
109,F2:,..然後他就說他去東大門的時候都不敢坐他們那種戶外的那種椅子..因為他說那個上面都一定會有痰..韓國人很喜歡隨地吐痰
110,F3:,..我那時候去樂天那個..就是那個很大的那個飯店..然後他們那旁邊都會有那種吸菸區..但不是那種像日本那種包起來的..他是那種戶外的地方跟一個亭子..然後就我就經過的時候..我跟我媽快嚇爆..就他那地板上全=部都是菸蒂..然後根本都看不到地板的顏色了..而且還不只一個喔好像有兩三個..然後就覺得幹好噁喔..就誰會這樣啊..就是你不會丟到那個菸蒂的那個桶子裡面
111,F2:,..就直接丟地上
112,F3:,..就直接丟地上..然後就沒有..看不到那個地板的顏色..超噁然後我就直接走到對街去
113,F1:,..@
114,F3:,..@
115,F1:,(0)可是我那時候就覺得他的包裝食品還有飲料..他的包裝飲品都很難喝..因為那時候..那時候我們就買一個飲料..他是說塔羅牌奶茶..然後是一個就[是娃娃的]杯子
116,F3:,[你看得懂他說甚麼喔]
117,F1:,..他有寫中文塔羅牌奶茶
118,F2:,..@
119,F3:,..好噁喔還可以算牌
120,F1:,..<L3 kao-iao ((哭夭)) L3>..就甚麼 taro ..甚麼taro beauty 芋頭喔@
121,F3:,..@笑死
122,F1:,..哪有人會翻塔羅牌啊
123,F2:,..對啊
124,F1:,..@ Tarot 塔羅牌@
125,F2:,..塔羅牌@
126,F3:,..塔羅牌@他是在騙中國人吧
127,F2:,(0)喝到最後可以卜卦..不是有的人會喝咖啡占卜嗎…還是什麼什麼占卜
128,F1:,..喔=[是這樣嗎]
129,F3:,[還是芋頭牛奶占卜@@@=]
130,F1:,..欸我..我跟你=我我突然想到..就我們昨天啊..你們有看我們的問卷嗎
131,F2:,..嗯=
132,F3:,..嗯=
133,F1:,(0)哈=其實我們的問卷看到很多bug 欸
134,F3:,..三小
135,F1:,(0)就我們綠色交通那個問卷..台北市
136,F3:,..啊怎樣..怎樣很多bug
137,F1:,..然後很多bug ..然後昨天..因為因為其實我昨天早上跟黃有確認過再發出來..然後可是
138,F3:,..明天早上
139,F1:,..昨天早上的時候..就我們是中午..昨天中午發
140,F3:,..那你們問卷是甚麼時候開始討論的
141,F1:,..那天中午
142,F3:,..啊怎麼可以這麼快就想出來..太強了吧
143,F1:,..所以很多bug 啊=其實我們有..看一下你們的@@@好啦但我們只是參考一下你們的..你們的..你們不是..想說我們題目一樣..所以劉就..所以那個..好啦
144,F3:,..劉怎樣..劉到底會不會來吃啦
145,F1:,..會啦=
146,F3:,..那他在不約個甚麼
147,F1:,..他就是=幹話嗎
148,F3:,..他的幹話很認真..就是正常人幹話完不是都會傳一些很好笑的貼圖..可是他沒有啊..他就是傳完他的幹話[然後就不]見了
149,F1:,[可是]..可是我覺得..我覺得他是因為覺得你們一定不會相信他的話所以他才打那樣..就結束了
150,F3:,..不相信他的話
151,F1:,..對啊=
152,F3:,..那他沒有誠信喔
153,F2:,..@
154,F1:,..@就是=就是=就是=他一定想說甚麼..反正你們都..一定都會覺得他會來..所以他就故意那樣打
155,F3:,..他說的喔
156,F1:,..我覺得啊
157,F3:,..那他真的不會來喔
158,F1:,..他會來啦
159,F3:,..他看起來很生氣欸..他又跟我說他沒在生氣
160,F1:,..@他真的沒在生氣..他認真沒在生氣..喔..他說甚麼你今天看到他的限時覺得他是個很易怒的人..但她其實真的沒有
161,F3:,..@
162,F2:,..@
163,F3:,..@我跟你講他上次發了一個超壞的限時
164,F1:,..@[[我有看到就是那個]]
165,F3:,[[他去她朋友..]]他去她朋友家@然後呢..他朋友就一直一直在看某個韓韓韓團的影片..然後他看到她生氣..然後他就說甚麼就算他媽媽對她很好..他也再也不想來這個人家什麼之類的@
166,F1:,..@
167,F3:,..就很壞@然後我就想說
168,F2:,..嗯@
169,F3:,..挖靠怎麼這麼兇..而且還發摯友
170,F1:,..@
171,F3:,..整個就超像mean girl @
172,F2:,..@真的
173,F3:,..@我就覺得她很兇..後來他講一些很兇的話我都會被嚇到
174,F1:,..@
175,F2:,..你就會以為他本意是這樣@
176,F3:,..@然後就覺得好恐怖喔
177,F3:,..@就像那時候我不小心說..欸=我們就來約下禮拜四吃咖椰好不好..然後結果劉他們就說好啊@鄭就說好啊..然後劉就會回一個甚麼..再聲明一次..我不約喔@然後傳個很機掰的狗
178,F1:,..@
179,F3:,..然後我就說..就回一些點點問號..然後我們就開始講話之後劉後來就不見了@
180,F2:,..@
181,F3:,..誰知道他到底來不來@
182,F2:,..@就會很像他真的不來
183,F3:,..@對啊..而且那個機掰狗我也看不出來甚麼意思..超醜的欸
184,F1:,..好了..反正就是發生在我們昨天半夜呢..然後劉就突然..就突然發了一個..反正就是你記得那個昨天那個華航報告的那個學姊嗎
185,F2:,..[華航]報告嗎
186,F1:,[報告的]華航
187,F2:,..昨天有人報告華航嗎
188,F1:,..就是..那個華航那組的報告...就是一個
189,F2:,..啊..你說甚麼亦兄..@
190,F1:,..對對對=就是甚麼
191,F2:,..亦兄亦父..甚麼如兄如父
192,F1:,..@對
193,F3:,..啊然後咧
194,F1:,..就那個那個學姊..然後..就那個學期我我之前..因為他是電台的
195,F2:,..嗯
196,F1:,..但我跟他超級不熟..大概只有講過兩次話
197,F2:,..嗯
198,F3:,..請說重點
199,F1:,..然後反正他就在我們那個..我不是po 交流板嗎
200,F2:,..嗯
201,F1:,..他就說什麼..他標一個人..然後蔡說那個人是gay還什麼的..然後他知道那個人..然後他就標那個gay 之後他就說什麼..雖然問卷bug 很多..但你還是來填填看吧..@
202,F3:,..你們同組的喔..還是怎樣
203,F2:,..不是..他就只是稍微認識你而已吧
204,F1:,..我不知道
205,F3:,..還是他就只是單純地針對那個bug
206,F1:,..他就是想要
207,F1:,..對啊對啊對啊..然後我們就從那之後開始檢討我們的問卷..發現真的問題很多..好崩潰喔=
208,F3:,..真的太多
209,F1:,..而且..而且我昨天明明就有發現問題..但我不知道是因為我..我跟黃在綜院..然後網路沒有很好
210,F2:,..嗯
211,F1:,..就我們改掉的東西就沒有..其實沒有改掉..就我們其實有刪掉一些選項..然後那個選項到晚上還是在欸..可是我沒有發現
212,F2:,..可是現在改的話..前面那些都不算了..就會很麻煩
213,F1:,..對..所以我們昨天就弄超=久..就是沒有沒有全部改掉..就看一下那個到底有沒有選..反正就很麻煩啊..可是我覺得很煩欸..我明明早上就有檢查..而且我明明
214,F2:,..[[不然]]就全部刪掉再重po 一次啊
215,F3:,[[不然]]
216,F1:,..哦也是
217,F2:,..我是這樣覺得啦..不然你又突然改那個[前面的部分]
218,F3:,[有嚴重到要完全沒有辦法用嗎]
219,F1:,..是還好
220,F3:,..那就算了..不然前面都不能用感覺很麻煩..而且就感覺再po 一次大家感覺也不會想填
221,F1:,..嗯我也覺得..齁...可是我們現在也才..我們到昨天晚上大概才一百…快一百五十份..這樣算多嘛..半天
222,F3:,..還好
223,F2:,..還行
224,F3:,..嗯
225,F1:,…哈...好煩喔..我覺得我們有一點來不及耶..不是啦..沒有在怡的進度上面..就我們這一組
226,F3:,...我不知道你們在現..現在在哪裡
227,F1:,..就..就是哈=哼=
228,F3:,..就你們參考我們的嗯問卷喔..那你幹嘛不跟我們講一下
229,F1:,..哦我現在跟你講啦=
230,F2:,..你都發出去了[才跟我們講]
231,F3:,[對啊你都發出去了]才跟我們講
232,F2:,..害我們填都覺得是鬼打牆嗎..以為是自己的問卷＠
233,F3:,..對啊=我們整組都好像覺得是我們的問卷
234,F1:,..哈
235,F3:,..然後就想說嗯＝這是=
236,F2:,..嗯嗯=
237,F3:,..啊=這個問卷＠會不會跟我們的有點太像
238,F2:,..對啊
239,F1:,..哈=其實我們..我們那時候就想說..就我們那時候看然後就覺得..慘了我們一定是被你們的問卷侷限住..然後齁=然後沒有被侷限住地方就出現bug =喔齁=＠
240,F2:,..＠
241,F1:,..好啦..反正就這樣..哼=所以所以你們整組都覺得..你們該不會偷罵我們吧
242,F3:,..我們沒有罵你們啊..我們只是覺得嗯=也太像了吧＠
243,F1:,..我那時候想說..慘了還是要顧及一些什麼友情的部分..然後蔡就說哈..沒有哇..什麼這是同樣題目啊
244,F2:,..＠可是同樣題目就是你們做的方向說不定..就是一開始想要朝的方向是跟我們一樣的嗎..因為我們是有一些初步想法所以才做那個問卷的
245,F1:,..應該是說我們先質化問完之後..然後用那些質化然後才去想說也許可以做那些..然後才問的
246,F2:,..嗯
247,F1:,..好
248,F3:,..因為想說這麼像也很奇怪..因為感覺正常來說..我問那些問卷..就是也會有自己的方向..所以才去問的..啊如果就是..就是這麽一樣..就會覺得很奇怪
249,F1:,..好..但我們有..有先深訪..沒有..因為我們之前不是有想到一些
250,F3:,..但你們感覺可以用深..就你們深訪的結果然後去
251,F2:,..對啊..我們訪的結果一定會不一樣
252,F3:,..對啊
253,F1:,..嗯嗯嗯嗯..我們那時候其實我們有想到一些..我們有訪完之後..就深訪完之後想到一些其他的..有想到有想到然後只是..有時候感覺還是要有一個量化的數據吧
254,F3:,..不知道..就是之前廖那天跟我說..你們深訪有一個..有一個..有一個..結果嗎或是一個方向
255,F1:,..哦有啊
256,F3:,..就譬如說那個..男生都會覺得..車是我..就是機車是我..他們的生命
257,F1:,..對啊
258,F3:,..之類的這種..就是感覺假設我要用這個做質量化..我就會問他說..欸..那個..就是如果..就是問他機車在他心中的份量
259,F2:,..對..份量是怎樣
260,F3:,..就怎麼樣
261,F2:,..就說不定那個只是男生
262,F3:,..對啊..就也許可以做出..比如說男生覺得騎車很重要..女生覺得還好..那我們要打哪一群
263,F2:,..就乾脆就打女生
264,F3:,"..對啊就乾脆就打女生就好了..或是就問他們說..用..就譬如說,,那如果推一個怎麼樣..就想像那一個狀態..怎樣會讓你想要…就..就換掉機車..然後就看男生有沒有意願..如果男生真的完全沒有意願..就做女生..之類的..我不知道..我只是假設啦..不然這樣很浪費你們質化的問題..既然你們都問了..就不用..很很可惜吧..要是我在你們那一組我就會提啊"
265,F2:,..嗯
266,F1:,..好..我昨天有..痾好
267,F2:,..剛剛威力拍得好嗎
268,F3:,..威力拍..喔＠＠蠻好的..蠻好笑的
269,F2:,..蠻好笑的
270,F3:,..嗯
271,F2:,..＠＠
272,F1:,..什麼東西
273,F3:,..就是我..就是我拍學姊他們那一組..那一組的畢製..就我當一個助教..然後他
274,F1:,..哈..他們是做什麼啊
275,F3:,..燃點實驗室
276,F2:,..他們重點是想要做什麼啊
277,F3:,..他不跟我說
278,F2:,..他不跟你說
279,F3:,..他就跟我說他們在鋪梗..然後就..然後就說可是我真的看不太懂欸..然後他就說因為他們都是很長的那種故事性文案..然後他就說那個文字太多都沒有人要按讚
280,F2:,..嗯=
281,F1:,..他們有粉專喔
282,F3:,..然後他們就說..那個郭就說欸我們就把這個圖弄得很難懂..然後大家就會想說..哎呀這會是什麼啊..我來看一下文字好了..我就想說..才不會咧＠
283,F2:,..才不會咧＠連圖都很難懂..大家就會直接滑掉
284,F3:,..對啊
285,F3:,..反正我現在還是不知道他們在幹嘛.. 反正他說之後最後才會揭曉
286,F1:,..他們有幾個人哪
287,F2:,..三個
288,F3:,..三個人
289,F3:,..就他..邵..郭
290,F3:,..好
291,F1:,..<L3 kao-iao ((靠腰)) L3>咧＠我想說殺小
292,F3:,..他每次都一直..就你知道你這樣動的時候[[就會壓到那個]]
293,F2:,[[壓到那個按鈕]]
294,F3:,..然後他就會叫出siri
295,F1:,..我我還以為要爆炸..我想說他是要提醒我們是不是有地震之類的
296,F3:,..你好醜
297,F1:,.. [＠＠]
298,F2:,[＠＠]
299,F3:,[＠＠]
300,F2:,..我只是想幫忙
301,F3:,..我覺得心情不好的時候跟他講話很開心耶..你覺得你漂亮嗎
302,F3:,..okok 這一句我已經聽到爛掉
303,F1:,.. [[＠＠]]
304,F2:,[[＠＠]]
305,F3:,[[＠＠]]
306,F3:,..這個教室好小..這個好像做研討會的教室
307,F1:,..對啊
308,F3:,..我好想睡
309,F3:,...我們還要講什麼啊
310,F2:,..這個投影機也太大了吧
311,F3:,..對啊我剛想說那是真的
312,F2:,..這是幾百年前的啊
313,F1:,..可是它感覺蠻新的欸
314,F3:,..那天..你知道那天日璇..就是＠那天日璇就在跟那個技工complain 說那個投影幕很髒
315,F1:,..技工..哦=
316,F3:,..然後那個技工超兇..他還說什麼..啊你就不要把它弄髒就不會那個了
317,F2:,..嗯
318,F3:,..＠＠＠＠
319,F1:,..欸政大是只有他一個那個嗎..因為我每次看到他
320,F2:,..每次都是他
321,F3:,..他也太大的範圍了
322,F2:,..他工作量也太大了吧
323,F3:,..而且我媽說逢甲只要..只要就比如說你現在上課有問題..你打電話..他就立刻出現..立刻幫你修好＠＠＠...政大怎麼了@@@
324,F1:,..幹
325,F1:,..哼=
326,F3:,..而且那天那個投影幕的顏色就是很怪..但也沒有用..就是字很不清楚..超悲催的..坐在後面根本就甚麼都看不到
327,F1:,..可是其實我覺得大勇的教室蠻鳥的欸
328,F3:,..大勇很爛啊
329,F2:,..大勇..超爛的啊
330,F3:,..大勇就要打掉了啊
331,F1:,..它要打掉了嗎
332,F2:,..他[應該要打]..因為它再不打就會變成市定古蹟還是什麼之類的
333,F3:,[應該要打掉]
334,F3:,..是說他們有要留=..他們有要留哪幾棟啊..那個果夫樓那些他們會留..然後大勇樓
335,F1:,..其實我一直不知道果夫樓是哪一棟欸
336,F3:,..就是噴水池右邊或左邊那兩棟會留..就是那其實政大有好幾棟大樓都快要變古蹟了..然後=如果你不拆掉的話就
337,F2:,..就會要之後要動就很麻煩
338,F3:,..然後=喔對我出納組的姊姊跟我說..他們有要拆可是因為他們要申請教育部的錢才有辦法[有錢拆]
339,F2:,[大勇嗎]
340,F3:,..對所以現在就一直就..[[還沒拆]]
341,F2:,[[還沒拆]]
342,F1:,..如果大勇拆掉之後
343,F2:,..就蓋新的
344,F3:,..重蓋新的..拜託可以兩邊有廁所嗎
345,F2:,..對啊=只有一邊很煩欸
346,F3:,..而且很髒欸
347,F2:,..超噁的
348,F3:,..超噁的
349,F2:,..大勇的廁所真的超噁的
350,F1:,.. [又很臭]
351,F3:,[大勇的教室]真的爛到爆炸
352,F1:,..很<L4 damei ((不行)) L4>欸..那個味道真的超<L4 damei ((不行)) L4>
353,F3:,.. 吼=..而且兩百個人的教室..然後沒有高低差..請問後面的人要怎麼看
354,F2:,..對啊=當後面的人就是要坐[[兩百公分的]]人@
355,F3:,[[長頸鹿喔]]對啊@
356,F3:,..然後而且那個投影幕又那麼不清楚
357,F2:,..對啊=
358,F3:,..就算我兩百公分我也看不懂
359,F1:,..一樓還會淹水@
360,F2:,..真的...超爛的
361,F1:,..[@]
362,F3:,[@]
363,F1:,..我真的是超無言
364,F1:,..那真的會淹吧..我記得之前我有時候上課都覺得很可怕
365,F2:,..之前=有下暴雨的時候好像真的有淹欸
366,F3:,..真的有淹啊
367,F2:,..[[對啊]]就他那個排水系統很爛
368,F1:,[[對啊]]
369,F3:,..我記得我之前之前去綜院有一層樓..不是有那種政大的舊照片嗎
370,F2:,..嗯
371,F3:,..然後我忘記聽誰說..啊應該是那個..那個說明吧＠就講說以前大勇樓就是..因為那邊還沒..有河堤吧
372,F2:,..啊我說的
373,F3:,..喔你說的..對啊
374,F2:,..就是因為大勇樓過去不就是河堤嗎
375,F1:,..哈
376,F2:,..大勇樓再往..往走到底那邊不[就是河堤嘛]
377,F1:,[喔對對對=]
378,F2:,..然後我之前上國際關係的那個老師他大學就讀政大..他就說因為之前那邊沒有河堤..所以有時候下暴雨的時候=那個大勇樓的一樓就會淹..淹到..你知道嗎超可怕..而且他說那邊原本是宿舍
379,F1:,..哈=
380,F2:,..他說那邊就是會
381,F3:,..@
382,F2:,..會淹過去
383,F1:,..好噁喔
384,F2:,..因為沒有河堤..超可怕的..他說那是每下雨必淹的地方..所以是後來有河堤才還好
385,F3:,..那是宿舍喔..
386,F2:,..好像聽說..好像那邊原本可能附近有宿舍還什麼的
387,F1:,..哈=
388,F2:,..@
389,F3:,..好難理解唷
390,F2:,..我也覺得很難理解
391,F3:,..大勇樓你把它想像成宿舍也是一個很爛的宿舍
392,F2:,..對啊..而且他說以前政大就只有唯一聯..聯外道路就是道南僑..就那時候
393,F1:,..好慘喔
394,F2:,..可能後面後山那個恆光橋可能還沒有吧..他說就是你只要那個就是那個..那個什麼..道南橋就是不能通的話就是全政大就會是變成一座孤島的感覺@
395,F3:,..@
396,F1:,..那是大概幾年前的事啊
397,F2:,..老師現在大概已經五六十六十幾歲了吧
398,F3:,..所以他
399,F2:,..讀大學可能也是
400,F3:,..三四十
401,F2:,..年前吧..四十年前吧
402,F1:,..天啊因為我爸爸小時後就住在那個..七七巷那邊
403,F3:,..七七巷
404,F2:,..哦真的哦
405,F1:,..哦..就是後面
406,F2:,..就是那個
407,F1:,(0)七[七巷]
408,F2:,[阿姨]
409,F1:,..那個啊
410,F2:,..奶香甜品那個啊
411,F3:,..哦=
412,F1:,..燒仙草那裡面
413,F2:,..嗯
414,F1:,..那個巷子
415,F2:,..嗯
416,F1:,…這樣感覺也差不多那個時候欸
417,F2:,..對啊
418,F3:,..好誇張喔
419,F2:,..他應該有跟你講過以前這邊
420,F1:,..嗯[他說那]時候沒有香香..他說香香以前是一間冰果室
421,F2:,[很容易]..哦=
422,F1:,..什麼之類
423,F3:,…冰果室
424,F1:,..嗯
425,F3:,..為什麼香香要關啊..我覺得他算好吃的耶
426,F1:,..我也是啊..我也很常...就是自..就是如果要吃這種就會去買香香
427,F2:,..他菜色超多的
428,F3:,..超多的
429,F1:,..對啊
430,F2:,..很像普渡＠
431,F3:,..我很喜歡他欸其實..因為他菜很多啊=有些有秋葵什麼的=超棒
432,F1:,..我也蠻喜歡香香
433,F3:,..秋葵很讚
434,F1:,..哈可是我覺得[[秋葵很噁欸]]
435,F3:,[[秋葵很好吃好不好]]
436,F1:,..他會<L3 kan-shi ((牽絲)) L3>超可怕的
437,F3:,..都會啊
438,F2:,..但秋葵加那什麼..胡麻醬[超好吃的]
439,F1:,[真的喔=]
440,F2:,(0)就是如果你川燙[[秋葵]]
441,F3:,[[說到胡麻醬]]
442,F2:,..加胡麻醬
443,F3:,..豬肉沾胡麻醬也超好吃的..我在家裡都會煮蔬菜鍋然後沾胡麻醬
444,F1:,..欸豬肉加桔醬也很好吃欸
445,F2:,..嗯嗯嗯=
446,F3:,..豬肉好像有很多種吃法..還是我們晚上去吃火鍋
447,F1:,..好..好..也可以呀
448,F2:,..我晚上要開會喔八點
449,F1:,..開什麼TAA
450,F2:,..對..可是我們今天已經..創意快要出來就只要把邏輯順過就可以了..我們就是新的概念是要結合中元節普渡..對..[可是就是]
451,F1:,[波蜜唷]
452,F3:,[KO ]
453,F3:,..那個鬼喲=
454,F2:,..K ..嗯KO ..就是KO 可能創意有點太淺了吧..所以..後來我們就岳給我們的建議是說可以跟中元節結合..然後可能就是那些鬼的意象可能就你是什麼..哦..外食鬼啊=或者是蔬菜攝取不足鬼啊=什麼之類的然後
455,F1:,..這..這跟..這個..好..等下我想一下..沒事=你繼續講
456,F2:,..然後他就說..就是..可能我們就想說可能波蜜就是變成是一個普渡他們的角色..就是可能..啊=你食物蔬菜攝取不足然後給你一罐波蜜然後喝下去你就可以被超渡什麼之類的..類似這樣的概念但還沒有很具體..然後可能就會結合一些實體然後我們就想說最近你..你們有沒有看到很酷的活動就是那個肯德基爺爺[[變天菜]]
457,F3:,[[哦我知道]]變天菜
458,F2:,..變天菜
459,F3:,..有打到我朋友..我朋友還發限動
460,F2:,..對啊就是他..肯德基爺爺不是白髮嗎還有[鬍子]就這樣
461,F3:,[嗯嗯嗯]
462,F2:,..然後他[[就把]]他
463,F3:,[[他找一個]]
464,F2:,..[超帥的帥哥]..然後他就把他變成肯德基爺爺然後幫他創一個IG 的帳號
465,F3:,[超帥的帥哥]
466,F2:,..然後就是他那個意象就是你一看就知道他就是肯德基[[爺爺]]就是白髮然後眼鏡跟白鬍子這樣..但他就是有腹肌那樣..然後他將是讓他變天菜..然後還有..做一些..做菜的照片呀什麼他的一些形象照..對啊然後反正就是=最近有點熱度..然後我們就說可以用一個超帥普渡公＠這樣..就是他的工作就是普渡..就是普渡的那個法師的感覺..然後但是他其實私底下就是一個天菜的感覺..就想說可以類似這樣操作..就會有一種反差的感覺
467,F1:,[[嗯嗯嗯]]
468,F1:,(0)哦=[蠻酷的]
469,F2:,[蠻酷的]
470,F2:,(0)但還沒想到[[整個具體]]的
471,F3:,[[但是可是]]在想說如果
472,F2:,..就想說可以有這些
473,F3:,..如果..要怎麼說啊..就是我是看影片的人我會覺得我被當成鬼＠會嗎
474,F2:,…哦=你說是不是會有一點負面的感覺
475,F3:,(0)有一點點吧..就是我會覺得我被當成鬼了的感覺
476,F2:,..不..不行嗎
477,F3:,(0)嘖
478,F2:,..不好嗎
479,F3:,..我不想
480,F2:,(0)可是我們那個鬼是會用<L4 KUSO L4>的感覺..不是真的那種很陰森的[那種]
481,F3:,[可是如果]
482,F2:,..感覺
483,F3:,..搭上中元節就會真的很..很..很real
484,F2:,..@
485,F3:,..還是還好..你會嗎
486,F1:,..我就在想啊..我就在想說
487,F2:,…對欸..順便問你們..老師剛就有說..可以先問看看你們同學會不會有什麼負面的感受=
488,F3:,..我會有點..我不會被打到..但我還是會去買波蜜啊所以=
489,F2:,..@
490,F1:,..為什麼會去買波蜜
491,F3:,(0)好喝啊＠...你會嗎..你會覺得
492,F1:,..就是覺得怪怪的..因為想說=
493,F2:,(0)哦你說你被當成鬼喔很詭異
494,F1:,..就是對..因為你不是說波蜜是普渡他們的東西[[嗯=]]我就會哈=..就是..哈=我被普渡了=@
495,F2:,[[@]]
496,F3:,..我覺得可以很好笑到普渡這件事..可是我又覺得..把中元節當好笑這樣好嗎
497,F2:,..可以啊..全聯就是都做好笑[的啊]
498,F3:,[好吧那]
499,F3:,(0)反正那就可以叫一些網紅拍一些智障影片啊..就比如說啊我被普渡了＠什麼之[[類的]]
