Turn,Speaker,Utterence
81,F2:,..然後改天再發一張照片..許我要結婚了
82,F1:,..@沒有..你要..我覺得你要..你會先結耶
83,F2:,..哈..我不知道耶..我比較期待你的..我覺得你的會
84,F1:,...@…再說再說..欸我覺得..我去看夜景沒有去晴空塔..我覺得太貴了
85,F2:,…我也沒去..我去
86,F1:,..因為我覺得晴空塔好貴喔
87,F2:,..晴空塔…我好像沒有真的上去
88,F1:,..超貴..上去..我覺得一張很貴
89,F2:,..我那時候去六本木看夜景..因為六本木的夜景就是可以看到晴..就是東京鐵塔的那樣
90,F1:,..六本木在哪
91,F2:,..唉..就六本木就只知是六本木的夜景..然後我們就花了錢上去看..然後就是一堆人卡在玻璃前面大家都要拍照
92,F1:,..哈
93,F2:,..就是要拍..拍出去看東京景色的那種
94,F1:,..我在哪裡..我在一個什麼督什麼廳的
95,F2:,..喔=那個好像也是可以看到夜景
96,F1:,..然後那個好像不用錢嗎
97,F2:,..那個好像不用錢
98,F1:,..然後我就跟我同學去那裡然後去完之後我們就是..就路上都沒有人然後地鐵也沒什麼人..然後我們就想說天啊現在.. 現在不是才晚上10點多嗎
99,F2:,..嗯嗯..可是日本晚上好像..我也不知道耶
100,F1:,..沒有沒有..然後好像我們到某一個地方就突然[變的超多人的]..就是完全是..他們..夜生活的感覺
101,F2:,[真的假的]..我之前去是發現他們晚上..就是這種居酒屋都是人滿為患..就大家都是擠居酒屋那條街..大家在吃居酒屋
102,F1:,..很棒耶..我其實沒有去過耶
103,F2:,..我那時候是因為什麼啊好像是因為我們住附近..然後那時候就想說..晚上去藥妝店..晃一晃再回家..然後誒附近都是那種..中年大叔就是..大家下班應酬在那邊喝居酒屋
104,F1:,..那女生進去會很可怕嗎
105,F2:,..我沒有感覺耶..沒有很可怕..不是因為我們那時候也想說兩個女生然後晚上也不要..在日本街道逗留太久
106,F1:,..你們就在那個宿舍..我們就在那個房間待很久..而且我那時候訂..就是..旅社是訂那種青年[旅社]就是會跟人家一起住
107,F2:,[嗯]…嗯嗯嗯
108,F1:,..然後..我們就一進去..然後我們..就是我們以為..就是我們以為這間就是..然後打開門..結果是一些什麼印尼男生..然後我們就覺得..[[超可怕的=]]然後我..因為我跟我同學就兩個女生..然後就不知道怎麼辦..然後我們就..到最後才
109,F2:,[[好可怕]]…你們是去錯房間吧
110,F1:,..對@就是去錯房間
111,F2:,..好像你會發生的事情
112,F1:,..就是很可怕..你就覺得..天啊..我不要..我怎樣也不要跟那個男生[住..]然後到最後就還好
113,F2:,[很可怕耶]
114,F1:,..到最後就是六張..欸兩張..欸三張那種[[上下舖.. ]]然後我跟我同學就住那個上下舖的
115,F2:,[[嗯]]
116,F2:,..嗯..喔=我那時候是因為..那時候是我朋友跟我表姊去..然後因為我表姊他家就是經濟環境還算不錯..對..他媽媽就覺得不要讓我們住那麼..不要[住那麼]..就不要太克難
117,F1:,[喔]
118,F2:,..他就會幫我們訂..也不是真的很貴..就[[大概]]就正常的那種飯
119,F1:,[[正常]]
120,F2:,..就是..[算飯店嗎]連鎖飯店那種..可是他們房間就真的超爆小耶..就是那種我們第一次看我們傻眼..就是
121,F1:,[那應該]
122,F1:,..是膠囊那種嗎
123,F2:,..不是膠囊他就是一個..他就是飯店..可是他的房間真的超小..他就是一張雙人床..然後..就基本上就只剩…雙人床完你..妳房間能走的地方就只有這一條
124,F1:,..哇
125,F2:,..這樣子就這三格..這樣..這一條可以走..然後就可能連你行李都放不下..就是你行李都要攤床上那種..然後雖然有小..有浴室..然後他基本裡面什麼電梯視什麼都有..可是就是空間真的很小…我那時候進去就傻眼..然後就想說..這個真的嗎
126,F1:,..可是..可是..我覺得想一想還是這種比較好..因為我們那個..我突然想到我媽就說那你的行李就是..因為我們其實那幾天都住在那裡..然後這樣子蠻危險的..除非他
127,F2:,..嗯=對啊
128,F1:,..就是我們好像有..我忘記那裡有沒有鎖了
129,F2:,..嗯
130,F1:,..就是你出門前一定要先把一些很重要的東西先鎖起來
131,F2:,..對啊..那也是蠻危險的..放你們那邊也比較好吧..我也不知道耶
132,F1:,..可是其實..因為我們的..浴室就是在外面..然後公共的
133,F2:,..喔=我是覺得的確那樣好像比較舒服一點..就是因為可能回來有一些戰力品啊..可能會想要試穿啊..或是什麼..像我們有一天去完迪士尼那天晚上就很累..然後就可以好好睡個覺..就是很舒服
134,F1:,..我們每次..因為有一次我們太晚回來..然後我們就要..人家在睡覺..我們就要很的..然後就全部都暗暗的..然後我就很我同學這樣講話..然後就
135,F2:,..好尷尬喔
136,F1:,..就因為我們就怕吵到人家
137,F2:,..喔=
138,F1:,..雖然他是有一種…那種簾幕啦
139,F2:,..喔=就是應該聲音還是會過去
140,F1:,..啊你怎麼不會想要去韓國
141,F2:,..我男朋友他不想要去韓國..對韓國無感..就我當然也會很想去啊..可是又覺得…痾..如果要去可能不會找他吧..可是我覺得韓國就是個很..我不知道..因為看我朋友去得比較像是那種什麼..去咖啡廳..去大學拍拍照..去逛街..就我覺得這行程哦=不會是男生想去的
142,F1:,..喔=
143,F2:,..就他去我也不知道他可以幹嘛..我就覺得那這樣還不如我就..真的要去就..反正我自己跟女生朋友去這樣
144,F1:,…不知道耶..誒對誒…真的好像蠻少男生去韓國
145,F2:,..嗯…目前就想一想覺得韓國好像不像..不知道耶感覺日本就是..大家都比較能接受..可是韓國好像就是大家接受度好像比較小
146,F1:,..那怎麼不會想去什麼大阪
147,F2:,..大阪他去過..反正那都是我之後想去的..但是就是想說這次先去東京..就是..可能就是他沒去過的帶他去玩玩看
148,F1,..要去七天
149,F2,..五天..我們只去五天而已..蠻短的
150,F1:,..你們訂機票了嗎
151,F2:,..訂了…八千多..機票八千多
152,F1:,…暑假好像這樣子..正常
153,F2:,…算正常..可是我超嘔的耶..因為..我們..因為我們其實那時候看機票已經看到增值了..所以我們看到最便宜.. 就是我們一開始看到的是六千多..然後那時候原本要訂了..可是因為他就一直..就是說他就他要跟他媽那邊確認就是到底..就是他媽那時候原本想要跟我們一起去
154,F1:,..嗯
155,F2:,..我覺得很尷尬..然後反正他就是那時候..就是他要跟他媽媽確認他媽媽到底有沒有要去..然後去幾天..因為我們原本打算去七天..最後他媽媽就說覺得
156,F1:,..太久
157,F2:,..去七天太久..然後他媽媽就說..哈=那時候要受訓…所以就沒辦法去..所以就只有五天..然後就拖一拖拖一拖..然後我們要下訂的前一天…就是去看的時候就變七千多
158,F1:,…啊本來幾千
159,F2:,..六千..然後重點是七千多之後..因為他說他的那一張信用卡..就是他想要刷的那張信用卡是..單數日..就可能一三五這樣是有..[有..有..]打折
160,F1:,[有]
161,F2:,..有多打[[幾折]]..所以他說他想要等隔天..結果我隔天看..就變八千五了..超氣的耶=兩千塊就這樣飛了耶=我超怒的..我想說就算了沒辦法..然後就..就覺得
162,F1:,[[回饋]
163,F1:,..嗯
164,F1:,..結果媽媽有要去嗎
165,F2:,..沒有要去…就沒有要去了..我覺得跟他媽
166,F1:,..好啦好啦
167,F2:,..對啦..至少我們兩個人一起去..就..就就覺得啊
168,F1:,..他媽還好吧
169,F2:,..其實他媽媽還好啊..沒有什麼狀況..就只是..我只是覺得單純就是
170,F1:,..很尷尬而已
171,F2:,..很尷尬..就是要跟...就是因為畢竟..就是跟他媽媽也不是說真的到..很..能夠很..很自在的那種狀態..所以..如果出去玩..然後要..可能就是要
172,F1:,..而且就還要X就是還是[[要說]]媽媽妳先..你先..好煩呦=
173,F2:,[[對對對]]
174,F2:,..然後就是有點累..而且..對啊..就是...因為老人..就是他媽媽其實算年輕..還不到[五十]..他還不到五十..因為她媽媽是22歲就生他的..因為那時候是他跟他爸是警察..當警察的時候認識的..他們在警察..就是那個萬芳醫院那邊那個啊..警察專科學校念書認識..所以他們很年輕..就在一起..22歲就就..畢業之後就結婚..就生小孩..所以真的很早..對啊..就蠻早的..但是他媽媽很年輕..然後..欸我想一下
175,F1:,[可是]
176,F1,..難怪會想要跟你們一起去..像我媽那個年代..就五十幾
177,F2:,..對啊反正就是..而且因為..說實在他們那個年紀..他們能..想玩想去的地方可能也跟我們不一樣..所以我就覺得..就是...有一起去好像就怪怪的..就不知道怎麼講
178,F1:,..改天改天再..而且也要叫他爸也一起來吧
179,F2:,..他們原本就是想要這樣..然後我就覺得這樣子好多人喔..很..就覺得有點可怕…就是..好像有點不太自在
180,F1:,…可是上次..我就跟我同學兩個人去[[日本]]..然後我就覺得這個人數好像就是夠..就是剛好
181,F2:,[[嗯]]
182,F2:,..你們有幾個人
183,F1:,..兩個人啊
184,F2:,..其實我也覺得兩個人真的比較剛好..就是..因為畢竟在外面如果妳人很多..你其實..我覺得有件事很煩..就是..我們..因為其實現在不是已經要開始討論畢旅了嗎
185,F1:,..嗯
186,F2:,..你應該沒有和誰去吧
187,F1:,..沒有沒有..對啊..啊你們要跟誰去..你們不是
188,F2:,..還是你要跟我們一起去
189,F1:,..不要..就系籃
190,F2:,..就是..系籃那一群嘛..就是我跟李和林..還有就是系籃那幾個男生一起去..然後我就覺得很煩的是我很..我旅行很不喜歡那麼多人一起去..就我覺得..很多人一起就很容易會有
191,F1:,..你們要去哪裡啊..泰國
192,F2:,..還不知道..我們還在討論日期再決定..然後應該是他們比較想去..就是..南..東南亞那邊的國家..就可能是泰國..或是什麼..應該也會去啦..只是..還在討論日期..反正就他們想很多人一起去..可是我一開始的想法就只是我沒有想要那麼多人..因為我覺得很多人一起去就是..你看七八我們這樣好像..我忘記..九個吧這群人就九個人..就覺得一起去就很麻煩=第一個就是單數..然後啊[奇數]..然後又是..你要考慮就是那麼多人..然後你行程要怎麼排..然後如果有一個人有問題..大家要喬很久..然後...我就覺得..反正我就很不喜歡..我一開始原本只想說少少幾個人..可能是我和李..加陳..因為我們..就是三..一開始就三..就我比較好就他們而已..其他人也沒有不好..可是就是沒有到…很熟..所以我就是覺得沒有那麼多人一起去..我比較想要三個一起而已..然後...可是廖..他就想要很多人一起去..他是想要人多到…叫旅行社去處理的那種..然後我就覺得為什麼要那麼多人=然後就覺得有點..有點煩..然後我現在就覺得就是
193,F1:,[哦]
194,F1:,..那所以..啊可是..就算你們八..幾個人啊八
195,F2:,..九個人
196,F1:,..還是可以請旅行..請旅行社啊
197,F2:,..對啊但就是..我就覺得八個真的好多喔..而且裡面有一些人你沒有那麼熟..就覺得...玩起來就...唉=
198,F1:,..八個好多喔
199,F2:,..不覺得很多嗎…就其他人去頂多也才四..五個而已..就我覺得四五個就是差不多..就是這麼一間房間..一台車或什麼的..就可以解決了..可是你們看我們人那麼多..所以我們如果要搭計程車..一定是兩個..房間也一定也是兩間..什麼都是兩個
200,F1:,..而且九個超難就是..泰國應該不會抓那麼嚴..因為就是..假如去別的地方..他就是..有些計程車就只能四個
201,F2:,..對啊
202,F1:,..那你就是..要有一個人..就不知道要怎麼辦
203,F2:,..我就覺得..就是這個人數..就我討厭人數龐大的另一個原因..因為我之前有辦過那種..十幾個人一起出去玩...很可怕..你知道我們計程車都要搭三台..然後三台車的價錢又會不一樣..然後大家又拖來拖去等來等去就很[麻煩]..而且光是在台南玩我就快累死了
204,F1:,[因為]
205,F1:,..@我覺得台南很不能耶
206,F2:,..對啊..就很煩..而且那時候大家又沒有駕照...然後就很煩就是
207,F1:,..搭公車嗎
208,F2:,..沒有我們就搭計程車啊..因為公車..就是公車有點難等..反正我們就是搭計程車..然後大家就是要等來等去啊..就很很麻煩啊=就覺得人多就是不好辦事..就算人多好玩就但是...出國這種事情我覺得就是
209,F1:,…我覺得人多最適合的就是找一間宿舍..找一間那種[民宿]..然後包下來..可能VIEW 很好..然後大家可以在那裡玩就這樣
210,F1:,[對對對對對對]
211,F2:,..我覺得那個就是極限了..可是你一定要大家結伴行動去哪裡..就覺得很煩..人那麼多到底是要玩什麼..而且你也不可能跟每個人都很好相處..你也是跟你熟的那幾個相處..然後為什麼不要就拆團旅行..@為什麼大家一定要擠在一起
212,F1:,..喔=還是你們是去那種..就是泰國應該也有那種八九個人去的啦
213,F2:,..應該有啦..但我就覺得好累...可能就..我也不知道最後會怎樣..說不定之後也沒有去得成
214,F1:,..你們打算去什麼時候啊…暑假喔
215,F2:,..目前比較可以是一..二月的時候
216,F1:,..一..二月
217,F2:,..就寒假啊..對啊..就暑假大家都忙啊...對啊...所以就還不確定會什麼時候去
218,F1:,…暑假可能要..有人要讀書了
219,F2:,..對啊...我覺得
220,F1:,…要讀研究所了耶
221,F2:,…喔我最近在查研究所的事..我還在猶豫要不要讀
222,F1:,..英教所之類的
223,F2:,…考慮就教育系那邊的研究所..反正不可能是輔諮碩.就是我在思考到底
224,F1,..不然就教..育所嗎..那個
225,F2:,..幼教嗎
226,F1:,..不是不是
227,F2:,..因為就只有幼教..一般的教育的跟教行..可是我不知道為什麼..就是一般的那個教育的..我沒有看到我們系上學長姊去念..不然就是那些名字我都不認識
228,F1:,..欸真的耶
229,F2:,..對啊都沒有啊..這次榜單都完全沒有啊..所以我就想說是他會有..因為我都有在看..我就是不知道它到底是有限制說不行還是[[怎樣]]..可是我沒有看到..所以我就不知道為什麼都沒有人要念那個
230,F1:,[[不可能吧]]
231,F1:,..啊=志啊志啊
232,F2:,..志是一般的嗎
233,F1,..是吧..是啊..他是一般的..他是一般的
234,F2:,..可是我就都沒有看到..就覺得很奇怪..就覺得都沒有人要來念..發生什麼事了
235,F1:,..可能是大家都不想念
236,F2:,..大家都不想念
237,F1:,..因為都是那些老師啊=我就聽那個..他們所的..修的課其實都..紅啊...童啊..課就是比較難一點點而已..不是難一點點可能難很多
238,F2:,..可能比較難...好反正就是...你覺得你會念嗎
239,F1:,…我也覺得...因為我沒有..我現在沒有很篤定要念哪一個所...就是我沒有一個很..專門的興趣..[特別]有興趣的
240,F2:,[嗯]
241,F2:,..其實我也是這樣..然後..我就覺得
242,F1:,..然後所以我就覺得念了..好像很..累..因為你..它又更細..所以你沒有很特別喜歡這個東西的話你念應該會蠻痛苦的..可是現在出去就是好像也就只能當代理老師
243,F2:,...對啊
244,F1:,..其實蠻多就是先去念一念然後再去考研究所...嗯..對啊
245,F2:,…你是說先
246,F1:,..先去當代課
247,F2:,…這也不失一個方法
248,F1:,..而且他們好像會是先念代課...然後就有一個姊姊就是她..也是英..教英文..然後念完代課就去...去哪裡...就就就來考公費..研究所的公費生
249,F2:,..嗯
250,F1:,..然後就有公費的老師可以當
251,F2:,…我還在思考...不知道..我只是覺得..[[搞不懂自己在幹嘛@..]]而且你不覺得我們系上對這方面的資訊很..很封閉嗎
252,F1:,[[啊不會啦..我也是啦]]
253,F1:,..唉
254,F2:,..就我不知道為什麼都沒有這些資訊..全部的資訊都從學長姐那邊來的耶
255,F1:,..你說哪一個資訊
256,F2:,..就是..比如說是..之後..像是..你知道五年一貫嗎
257,F1:,..我知道啊
258,F2:,..對啊..可是..可是很多人不知道啊
259,F1:,..@@..我覺得..我就是..上一次.啊因為我們人格心理學再討論報告..然後李就跟我講就是..他們也在考慮讀那個..然後我們就講..我就覺得系上..就是沒有跟我們說..就是系上就是..他…沒有跟我們說他每一個管道..就是至少有哪一些管道
260,F2:,..對啊對啊他們都沒有講..他們就放生我們
261,F1:,..對對對=就是他不用應逼我們一定要去哪一個當什麼當什麼
262,F2:,..對啊對啊
263,F1:,..可是他連就是有什麼管道
264,F2:,..說明都沒有說明
265,F1:,..都沒有說明..然後我們可能有那些選擇都沒有講..然後裡面..如果你要走這一條..如果你要先修什麼課什麼什麼課
266,F2:,..嗯=都[沒有說]
267,F1:,[都沒有說]
268,F1:,..然後我們就..就像..歐=像這樣子..就是假如有些人不知道的話..他可能錯過一年她可能就是真的要延畢一年或是怎樣..或是去外面修課就這樣子...就覺得..喔..學校配套措施怎麼那麼爛啊=
269,F2:,..我是覺得就是系上的人放任我們..而且你知道師培有很多資訊嗎..就我們就是什麼都沒有
270,F1:,..因為..李不是說師培他們都會跟他們說..好..你今天如果要修這個的話..你就要拿到這個認證..你就要去修什麼什麼
271,F2:,..對對對..他就會跟他們說..然後我們什麼都沒有..我們就是放生我們自己..我們都要自己去查或是什麼..就是很封閉啊
272,F1:,..現在想想X好像沒有多好
273,F2:,..X他本來就沒有很好啊..而且他本來就是一個..蠻功利主義的人..不知道耶
274,F1:,..幹..聽得出來耶
275,F2:,..對啊=反正我就沒有沒有..不知道耶..之前上他課是沒麼感覺..就覺得他蠻認真的..可是聽過他太多雷的事蹟就覺得好像..不知道…好像...對啊
276,F1:,…既來之則安之..啊不然怎麼辦=
277,F2:,..還是我們以後..我不知道耶說不定想要自己開店
278,F1:,..那我去當housekeeping
279,F2:,..咦=housekeeping的部分..你就開一家杜housekeeping [[你可以開]]店小姐
280,F1:,[[你可以開..]]服飾店啊..你那麼會穿
281,F2:,..有啊我在思考這件事
282,F1:,..可是是不是要先累..有一筆資金啊..就是先存
283,F2:,..先存錢...就我最近發現..就是..我不知道以後的趨勢還是怎樣..可是目前為止就是..賣韓國貨的市場還蠻..蠻受歡迎的..就是韓國貨都賣超貴…因為他們都跑去韓國然後
284,F1:,..批貨
285,F2:,..然後批貨..而且他們其實比較不像批貨..比較像是..比如說..可能像是他可能帶這幾件這幾件回來..就可能就拍照給大家看..然後就是
286,F1,..欸我有韓國看很多youtuber 在做這個
287,F2:,..對對對對=然後..其實他們這樣也沒有壓貨..他們沒有存貨壓力..因為他們就都是訂完之後然後再去跟韓國人那邊訂貨..然後就是每一件都可以賣很=貴…然後都還是很多人會買...就我不知道他們中間到底利潤是賺多少..可是我現在看覺得那個價格就是好像還蠻...還蠻有彈性的..因為我看過有一個賣家賣比別人貴六百到八百多吧還是賣掉..就我不知道發生什麼事..就我不知道這是市場..可是我不知道之後這個市場會不會飽和啊…但我覺得就算飽和了可能也是可以…殺出一條血路之類的我也不知道..以後再說...然後真的不知道以後到底要幹嘛
288,F1:,…還是..喔=
289,F2:,..唉..人生好難
290,F1:,..唉呦..唉呦=我覺得這禮拜思緒很衝擊..因為..我這禮拜就是..我們就討論一門報告..然後李和許就在討論那個
291,F2:,..喔=他們想要創一個輔諮碩的[讀書會]
292,F1:,[讀書會]…對啊..然後他們就要開始讀了..然後我現在想說喔=真的是
293,F2:,…因為輔諮碩很競爭..而且其實我覺得..我不知道啦..我自己對於讀書會這種事情還蠻可怕的就是..如果今天是像教檢那種就是..他一個門檻你假如通過就好..那我覺得大家一起努力..我覺得就ok 沒什麼..可是...像..你要去競爭…名額這種東西..然後你要大家在這之前就是合作一起努力一起去分享筆記一起什麼的..我就覺得..這件事情我自己會..我還蠻...我不知道怎麼講耶
294,F1:,..哦=
295,F2:,..我就覺得很可怕..就我會..如果是我啦..我自己就會很吝嗇不太想要分享那種
296,F1:,..哦=
297,F2:,..我就會想要有別人的資源..可是我不太會想把我的資源分享出去..就有種..因為我就覺得這畢竟是競爭..我就是要跟你競爭那六個名額..我今天..那麼掏心掏肺..那是不是可能就是會..[[會]]降低我自己上的機率對啊..就覺得因為他們就六個名額耶..然後很多人
298,F1:,[[喔=]]
299,F1:,..六個喔=
300,F2:,..因為他們才六個..他們只收六個..然後超多人去搶
301,F1:,..是...輔諮碩嗎
302,F2:,..輔諮碩只收六個
303,F2:,..全部
304,F1:,..哀=
305,F2:,..就超少耶就很多人去競爭..我就覺得那真的很可怕啊
306,F1:,..反正我想一想..就是...你收少一點其實..也不錯..的意思是..你在…像我姊讀那個傳播所
307,F2:,..嗯=
308,F1:,..那個傳播傳院就是收一百多個
309,F2:,..好多喔=
310,F1:,..就是很多個
311,F2:,..和大學一樣
312,F1:,..就超多的..然後..但我不知道有沒有到一百..可是我上次聽我姊講是一百多個..然後..就很多然後這樣子導致的..老師可能就那幾個..可是..每個人都要找指導教授啊
313,F2:,..一個老師都收很多人
314,F1:,..對=..而且有些老師又不收..所以..就很多學生是找不到指導教授的狀況..而且..其實..你每個教授的專長領域又不一樣..然後..就有時候他..就是你就算很想上..上他的課可是他已經滿了怎麼辦
315,F2:,..喔=對耶=
316,F1:,..就是想一想收少..人少..人少你可能..在..老師學的身邊會[多一點嗎]..我不知道
317,F2:,[嗯嗯嗯嗯]
318,F1:,..我覺得就各有
319,F2:,..優缺點
320,F1:,..就我覺得六個很少
321,F2:,..就真的很難..其實就教育系的都不多誒..都是差不多十個上下...名額其實都蠻競爭的
322,F1:,..你是說教育所喔
323,F2:,..就是教育系的每個
324,F1:,..可是不是沒有招滿嗎
325,F2:,..你說哪個沒有招滿
326,F1:,..我忘記是哪個了..之前不是有說一個沒有招滿嗎
327,F2:,..不知道耶就不知道哪個沒有招滿反正
328,F1:,..你推甄可以上啦
329,F2:,..我推甄上不了..我成績那麼爛..我成績不夠好..就是太爛了
330,F1:,…欸那個..誒那個..我覺得我最有可能..就可能去師大的
331,F2:,…真的喔
332,F1:,..我覺得那個..我蠻想看羅讀那個
333,F2:,…歐=我也有再想要查那個
334,F1:,..因為我覺得羅那個..名字聽起來是蠻不錯的啦..就是
335,F2:,..叫什麼啊
336,F1:,..[課程]發展..課程研究..課程...不知道讀得怎麼樣
337,F2:,[課程嗎]
338,F2:,..對啊..可以再..之後可以再問看看
339,F1:,..那個..李他不是也有一個學姊有讀那個嗎...好像叫什麼
340,F2:,..浩嗎
341,F1:,..嗯嗯嗯
342,F2:,..喔=喔他跟浩好像還不錯..之後可以叫他問看看..對啊..就覺得WOW 大家都..很努力呢..@..就不知道我在幹嘛的感覺..因為我覺得最可怕的就是當大家都開始在念書像水水不是也要考國外研究所嗎..然後就開始
343,F1:,..我覺得當大家念書
344,F2:,..就大家開始瘋狂念瘋狂補習..開始都很努力就覺得我到底在幹嘛幹嘛..我不知道自己要做什麼自己就超徬徨...我也還沒想好到底要幹嘛..就覺得像虛度人生一樣
345,F1:,..或許是..不然就先學一些專業吧...就可能
346,F2:,..@
347,F1:,..不然怎麼辦
348,F2:,..有什麼專業
349,F1:,..就是你可能..先...就是...把某一項技能再練起來之類的
350,F2:,..比如..@..英文嗎
351,F1:,..對啊..不然怎麼辦..不然就是先開始看那個課程的設計啊
352,F2:,..對啊
353,F1:,..然後..喔我之前..就是有一個youtuber 就說什麼..就他好像也是..遇到那種他想要轉職..然後就丟很多履歷很多履歷..然後都沒有上..然後他就是每次沒上都會很難過..就是自己會先..就想說怎麼辦..然後他到最後自己想想..應該是你要先累積一段你自己的能力..然後再去投...可能..而不是好像你投了然後失敗然後再來趕快改一改再去投下一間..就想說現在..@如果可以做得做的了這樣就只好這樣了
354,F2:,…對啊..就不知道
355,F1:,..總覺得有東西可以學得啦
356,F2:,..嗯=一定有..只是
357,F1:,..只是我覺得那個感覺就是因為你沒有一個很明確的目標..然後你就是..就不像考試就說..你今天就是要讀這個科系了所以你就是一直考..讀這個..就=
358,F2:,..對對=
359,F1:,..歐=
360,F2:,…突然覺得很像廢物..@
361,F1:,…我覺得越大..就是因為大三就是很可怕那種
