Turn,Speaker,Utterance
285,F2:,..那沒關係啊...我們要求結果不要求過程哪
286,F1:,...這樣[很累eh]
287,F2:,[我這是]我一向那個啊...原則..過程不重要...那個...結果有出來就好了啊
288,F1:,...對啊她有勉強去練不知道練什麼啦..也不知道她練得怎樣..反正她就是有去就對了
289,F2:,...就跟我平常..叫她們練琴一樣啊...我都...不要求過程啦..啊要求結果啊
290,F1:,..可是妳們家的小孩不會...起來喝水啊...抱小孩啊[然後看電視啊]
291,F2:,[我們家沒有小孩可以抱啊]
292,F1:,..看電視吃東西...喝水eh彈個琴可以起來好幾次耶
293,F2:,..啊...沒有辦法啊..啊 那是她的習慣問題啊
294,F1:,...習慣不好啊..[@@@]
295,F2:,[啊不然妳有]下次..她練琴的時候..妳就坐在她旁邊..陪她半個小時啊...這是一個好方法
296,F1:,那是剛學琴的時候有這樣剛學琴的時候會這樣...現在...不用了
297,F2:,..可是這樣是一個好方法..這樣她以後就不會了啊
298,F1:,...嗯...媽媽坐不住[@@]
299,F2:,[@@]@=...自己懶惰就說
300,F1:,...她練琴...我在睡覺..然後彈得難..彈得...可能是第一次彈..第一天彈這樣子..第一天練習...彈得很難聽...起來...睡醒了還叫..嫌棄她..說妳不要彈那麼難聽好不好這樣睡不著
301,F2:,..eh
302,F1:,...喔我說人家在那邊睡覺妳彈那麼難聽怎麼睡啊
303,F2:,...誰
304,F1:,...兩個啊...還不是一樣
305,F2:,..她沒有嫌棄妳她沒有嫌棄妳就不錯了妳還想嫌棄人家
306,F1:,...eh說一下啦..[XXX]雅結婚了說說看你們怎麼怎麼認識的
307,F2:,[說什麼啦]
308,F2:,..不要這樣子一點都不屬靈@@
309,F1:,...章豬...你怎麼結...怎麼...怎麼會想要結婚的
310,F2:,...就時候[到了啊 @@]
311,M:,[人家叫我結婚]我就結婚
312,F2:,...[[就時候到了]]
313,F1:,[[你們]]
314,F1:,..是她叫你結婚你就結婚了
315,F2:,..最好是我
316,M:,那
317,F2:,...最好是我
318,M:,...啊..<L3 無咧 ((不然咧)) L3>
319,F2:,...[最好是我]
320,F1:,[@@@=]
321,F2:,..我都[[還不想說]]
322,F1:,[[我現在知道]]
323,F1:,..我現在知道...原來是她喔
324,F2:,..ha...最好是我
325,M:,...啊就結了就這樣...[結婚有什麼好聊的啊]
326,F2:,[@@@]
327,F1:,[@@@]不是啊怎麼認識的嘛
328,M:,..<L3 啊妳共 ((啊你說)) L3>..蔡大哥<L3 按怎熟似的 ((怎麼認識的)) L3>
329,F1:,..我們是慕道啊..我多[[屬靈啊]]
330,M:,[[<L3啊對對對 L3>]][<L3 講咧講咧緊呢 L3>]
331,F2:,[XX]
332,F1:,[啊你們先說啦]
333,F1:,..不要啦我們今天...[[先不說屬靈的eh]]
334,F2:,[[@@@=什麼先不說屬靈的]]
335,F1:,..對啦...你們..你們的比較精彩..說一下
336,F2:,..我們的哪有精采
337,F1:,...對啊..[eh怎麼認識的]
338,F2:,[我們]
339,M:,...@[[@@]]
340,F1:,[[@@@]]=
341,F2:,[[@@@]]
342,F1:,...不要這麼害羞嘛...說一下啦
343,M:,..很不屬靈的認[識@@@]
344,F2:,[@@][[@@@]]
345,F1:,[[@@]]@=
346,F2:,...@@@他不是一個初中級班的好典範[[[@@@=]]]
347,M:,[[[很很不屬靈的認識]]]@@@=
348,F2:,...他不是一個初中級班的好典範@@
349,F1:,..是高中嗎..[還是]國中就認識
350,F2:,[對啊]
351,M:,...[[高中]]
352,F2:,[[對啊]]
353,F1:,..高中喔
354,F2:,...eh我有作夢夢到這樣子的場景耶
355,M:,..[什麼]
356,F1:,[什麼場景]
357,F2:,...就是我們現在這樣子
358,F1:,...[[然後呢]]
359,M:,[[<L3 聽妳咧唱 ((聽你在唱)) L3>]]
360,F2:,..真的
361,F1:,..然後[呢]
362,M:,[然後]呢
363,F1:,...就講..那個..你們怎麼結..你們[[怎麼]]結婚的
364,F2:,[[對]]
365,F2:,...所以你們剛剛一講..我這樣子忽然間...妳有沒有發現我忽然間停下來
366,F1:,...真的嗎
367,F2:,..對我會做這樣子的夢耶
368,F1:,...有我嗎
369,F2:,...有啊
370,F1:,..真的嗎
371,F2:,..真的..我會做這樣子的夢..[就是我的夢啊]
372,M:,[有有攝影機嗎]
373,F2:,...有沒有我就不知道了..可是我..我..我會做這樣子的夢就是..譬如說在我夢中出現的東西..可是我會在...可能很..好幾個月..或是好..好幾年以後...就忽然間出現這樣子的場景
374,F1:,..ho我突然起雞皮疙瘩@@
375,F2:,..我真的會這樣子耶...所以我睡覺都是亂夢的啦
376,F1:,...我也是亂夢啊..可是夢完我通常都忘記啦
377,F2:,..可是..忘記了..可是..會在..好幾年前好幾年..以後...或是好幾個月以後..忽然間出現這樣的場景你會覺得..啊...我...之前有夢過這樣子的...場景然後就大家衣服都穿這樣
378,F1:,...[啊]
379,M:,[hm]
380,F1:,...[[ha]]
381,M:,[[<L3 我聽妳咧唱((我聽你在唱)) L3>]]
382,F2:,..真的
383,F1:,..妳不要si-..[嚇我]
384,F2:,[真的]
385,F2:,..我真的是這樣子耶
386,F1:,唉呦...我們今天是在講靈異事件@@
387,F2:,..@@@=...我真的會這樣啦
388,F1:,...唉呦
389,F2:,...妳看..我每次說的他沒有一次相信
390,F1:,..對啊..你都不相信老婆
391,F2:,..他沒有一次相信..就算我跟他在一起跟他說我不能睡覺他也不相信
392,M:,..我哪有..[我很相信]
393,F2:,[你明明就有]他就根本就不相信...他一副就是想說我為什麼會..不..沒辦法睡覺的臉...明明就是這樣
394,F1:,...然後呢..妳..夢到我們講到哪裡
395,F2:,...就...會夢到那場景..可是...中間過程會有一些東西是忘記的
396,F1:,...m hm...對啦...是片段的..其實[中間是片段的啦]
397,F2:,[對]
398,F2:,..對..是夢到那種片片段段的東西..可是會這樣子出現這樣子的場景所以忽然間你們講到那樣子我就eh沒有我就停下來了
399,F1:,..uhm
400,F2:,..因為..就忽然間想到eh..我有夢過這樣子的場景
401,F1:,...好了那繼續可以講了那可以講了
402,F2:,...就一..一點都不屬靈的[那個啊]
403,F1:,[啊]喔..啊你是..一見鍾情嗎
404,F2:,..@@@=
405,M:,...<L3 毋知影啦 ((不知道啦)) L3>
406,F2:,..@[@@=]
407,F1:,..[<L3 哪會毋知影 ((哪會不知道)) L3>]eh...千挑百選的..怎麼不知道
408,F2:,...哪是他那天沒有睡飽所以才那個的...@@@..還千挑百選
409,F1:,...<L3 著啊 ((對阿)) L3>啊妳一定用盡方法啊
410,F2:,..@@
411,F1:,..<L3 著無 ((對不對)) L3>
412,F2:,...所以我那麼好騙
413,M:,...手到擒來@@[@=]
414,F2:,[那麼好騙]
415,F1:,...eh..也情..前幾年吧...對啊你總不會高中..一畢業就結婚吧
416,F2:,沒有啊七年吧...認識七年吧
417,F2:,...我們...七十六年...認識<L3 諾 ((你看)) L3>...ha..對吧..七十六吧...七十六...然後八十...八十[一]
418,F1:,[一啦]
419,F2:,..八十一訂婚嘛...七十六唸..認識嘛..八十一訂婚嘛[[然後]]
420,F1:,[[八十二結]]
421,F2:,..八十三
422,F1:,喔喔喔喔八十三
423,F2:,...對不對...對不對
424,F1:,...通常男..男人對這種..對..就是對這種
425,F2:,..對不起...[連我自己]
426,F1:,[觀念]
427,F2:,..連我自己都不太記得..七十六認識的啦
428,M:,..啊..[[喔]]
429,F1:,[[eh]]
430,F2:,...七十六年認識的嘛
431,F1:,..[高中]
432,F2:,[啊八十]
433,F2:,..一訂婚吧
434,M:,喔
435,F2:,...然[[後]]
436,F1:,[[訂那麼久啊]]
437,F2:,...對啊..訂婚...然後八十三結婚吧
438,M:,...喔
439,F2:,..<L3 嘿啊 ((對阿)) L3>..好像是這樣子
440,M:,...<L3 好啊.. 啊恁咧.. 換恁啦莫講阮[啦((好啊..啊你在..換你啦不要講我們)) L3>]
441,F2:,[沒有啊][[就]]
442,F1:,[[哪有]]
443,F1:,..<L3 啊講X較好算[啊 L3> ]
444,M:,[<L3 無啦][[無啦 ((沒有啦沒有啦)) L3>]]
445,F2:,[[沒有啊]]
446,F2:,..就那時候訂婚..的時候...我爸爸就說...可以先訂婚哪...可是不能這麼早嫁..@@@ [[[=]]]
447,F1:,[[[對..因為很年輕啊]]]
448,F2:,...對啊...因為那時候訂婚...才差不多..才二十歲啊
449,F1:,..ha
450,M:,..訂婚<L3 嘛是你爸叫我去…訂[的((也是你爸叫我去訂的)) L3>]
451,F2:,[亂說]
452,M:,..<L3 本來[[著是 L3>]]
453,F2:,[[最好是]][妳看他都這樣子扯]
454,F1:,[@@@=]
455,M:,...<L3 本來就是[[妳爸叫我去訂]]的 L3>
456,F2:,[[你最好是]]
457,F2:,..哼((不以為然))
458,F1:,...eh二十歲很年輕nei
459,F2:,...啊我爸說好那時候說好可以訂婚哪可是不能結婚哪[因為還太早]
460,F1:,[二十歲訂婚]
461,F2:,..[[對啊]]
462,F1:,[[那你們]]不是十五歲就認識了
463,F2:,..啊就<L3 講 ((說)) L3>七十六年..七十六年...那七十六年我幾歲..我六十一的..七十六年那樣我幾歲..十五歲對..這麼早就被他騙..妳看
464,M:,..七十六年...七十六
465,F2:,..對啊..十五歲啊妳看那麼早就被他騙
466,F1:,...自己自己愛給人家騙
467,F2:,..自己..愛給人家騙..因為那時候笨啊
468,F1:,...[hm]
469,M:,[ha真的十五歲喔]
470,F2:,...妳看所以很不屬靈
471,F1:,..eh十五歲..蔡十三歲了耶
472,M:,..[<L3啊妳閣兩年就愛做家母啊 ((啊你就兩年就要做母親啊)) L3> ]
473,F2:,[@@@]@=
474,F1:,..這太可怕了
475,M:,..<L3 閣兩年就愛做家母啊((就兩年就要做母親啊)) L3>
476,F1:,...你真是喔...太不屬靈了...這麼年輕就
477,M:,..<L3 a hi tang chun kau hoe be koan hak iam L3> [@@..@=]
478,F2:,[@@@=]
479,F2:,...對啊...就那時候啊...認識了以後...我爸爸就說那個啊..訂婚可以啊..可是...不能那麼早嫁錒
480,M:,...可是真的是妳媽叫我去
481,F2:,...最好是
482,M:,..真的啦
483,F2:,..最好[是]
484,M:,[真]的...她有跟我講..真的她有跟我講說她說..你就叫你...爸媽來[[跟我]]
485,F2:,[[才怪]]
486,M:,..真的啦
487,F2:,..煮的好不好
488,F1:,...現在都不承認了..打死都不[承認了]
489,F2:,[對啊]現在<L3 攏嘛 ((都嘛)) L3>說是我...這種人怎麼這樣子
490,F1:,...好那你她爸媽要是不講的話..你會不會..娶
491,M:,...ha
492,F1:,..[[搖頭]]
493,F2:,[[你也不會..搖頭]]
494,F2:,..搖頭
495,M:,...不是啦...妳問...妳前面問..那跟後面問...妳說你會不會..我說不會那麼快..就是我只以為妳要問說會不會那麼快...結果妳後面那一句...會啦..我娶會娶啦可是不會那麼快啦
496,F2:,..我二十三歲因為他大我四歲啊
497,F1:,...<L3 嘿 ((對)) L3>
498,F2:,...我二十三所以他就是二十七了啊...你不是大我四四歲
499,M:,...妳二十三歲怎樣
500,F2:,..結婚啊啊那時候你就二十七了啊
501,M:,..是嗎
502,F2:,...你懷疑啊..你會不會算數啊
503,M:,...八十三年的時候我幾歲...對啊二十六啊
504,F1:,...二十六
505,F2:,...你幾<L3 歲 L3>
506,M:,...二十六啊
507,F2:,..喔
508,F1:,...二十六
509,M:,..對[啊]
510,F1:,[妳]二十二歲啊
511,F2:,..喔我二十二歲..對啊二十六啊
512,F1:,...沒錯二十二歲我都還在唸書耶
513,F2:,...對啊所以那就太早嫁了啊
514,M:,...可是
515,F1:,...啊怎樣
516,M:,..可是...妳爸媽說的啊
517,F2:,...最好是..好對啦..[都是我爸媽啦]好沒關係啦..都是我爸媽啦..我知道了啦...我爸又怕我嫁不出去啦
518,F1:,[好啦好啦你不要再說]
