Turn,Speaker,Utterance
80,F2:,..對對對..就像住宅那樣子
81,F1:,..um...就像住家
82,F2:,..uh
83,F1:,..也沒有什麼特別..就裡面就是給你一台電視..然後
84,F2:,…[一張床]
85,F1:,[一個一個]廁所一張床一個沙發…就這樣子而已啊
86,F2:,...喔...有像..像房子那麼大嗎
87,F1:,..um…[[差不多啦]]
88,F2:,[[差不多]]
89,F2:,...差不多ho
90,F1:,..差不多啦…只是他不是長條形..那個比較正方一點
91,F2:,..um
92,F1:,...對啊...唉
93,F2:,…怎麼辦...如果是以後..結婚的話..生小孩的話..就好像會擔心到這一點
94,F1:,…ha ((什麼))
95,F2:,..會啊
96,F1:,..擔心到什麼
97,F2:,...產後憂鬱症..產前憂鬱症..婚前憂鬱症..婚後憂..就會..就會感覺說…女生可能都會想比較多吧
98,F1:,..uh..可是我覺得...你就找事做啊
99,F2:,…除非你是要常常就是..說..eh...有陪在你身邊啊..還是說…讓她知道說你去哪裡啊..或做什麼..不要說..找不到人讓她心安
100,F1:,... R 有陪在她身邊啊
101,F2:,...那她怎麼還會... [還會]不安呢
102,F1:,[那就]
103,F2:,...@@她會不會真的把她老公捧太高了
104,F1:,..還沒有懷孕的時候就已經很不安了..[[@@]]..@@
105,F2:,[[ha]]
106,F2:,...怎麼會這樣
107,F1:,...對啊
108,F2:,.. S會不會太沒自信了一點
109,F1:,...好像耶
110,F2:,..um
111,F1:,..[好像]很沒有
112,F2:,[我覺得]
113,F2:,..對..我覺得太沒自信了一點
114,F1:,..因為
115,F2:,..因為她也...她其實也不用...那麼的…擔心啊
116,F1:,...我是覺得...um…平常..平常如果..都有講的話..我覺得都還OK
117,F2:,..um
118,F1:,..但是你可能自己..自己可能...稍微注意一下就好了
119,F2:,..對啊..[[就是]]
120,F1:,[[也不]]需要說啊一直..一直那種提心吊膽的啊..那...對…你..你如果擔心...那你就叫他介紹他同事給你認識啊
121,F2:,...對啊對啊[對啊]
122,F1:,[對不對]..你認識..你熟了...eh你..就可以看出來..你就可以去看評判說…啊這個
123,F2:,...這個人是怎麼[[樣]]
124,F1:,[[是]]怎麼樣...對..那...也不要說..啊人家只是...真的可能就是當同事而已..然後你就...這樣會滿困擾的..我覺得...對啊
125,F2:,...um um..沒有因為她可能都在家裡...比較沒有出去外面交朋友..或是...做什麼事情..[對不對]
126,F1:,[對啦]..她沒有去..她沒有在上班..而且她在台灣沒有朋友..她除了家裡面人[[以外]]
127,F2:,[[對對]]對對對..所以她會覺得...重心都放在...放在 R 身上
128,F1:,…我有跟她講..我說..你為什麼不去工作
129,F2:,...hm..[對]
130,F1:,[我說]…那你就..你如果覺得工作累..那你就..沒關係啊..你就找一份那種...比較輕鬆的工作..就算薪水低也沒關係..反正
131,F2:,...她之前不是有做家教老師嗎
132,F1:,...做家教..她加班...她說..eh..有時候會加班加到九點十點..然後她就說我加班加到九點十點好辛苦喔..我說...ha...你加班加到九點十點很辛苦..那我怎麼辦..我都要睡公司了[[@@]]
133,F2:,[[@@]]
134,F1:,…ha
135,F1:,..對啊..我說..我說你這樣..就..就..九點十點就嫌辛苦..我說..那你..你在台灣根本
136,F2:,...找不到工作
137,F1:,..對啊..[除非]..除非好啦..除非你你
138,F2:,[因為..um]
139,F2:,..你自己的[[XX]]
140,F1:,[[當店員]]…正常上下班時間..就不會有加班嘛…對啊
141,F2:,..也不一定啊..有的人像…像如果是服務業的話..那就很難講了
142,F1:,..[服務業]
143,F2:,[對不對]..服務業的話加班還比較有可能...我是覺得..除非在自己的公司…你可能想要..早點回家休息或怎麼樣…比..比較有可能 
144,F1:,...um..自己的公司才慘勒...你想要回去都回不去
145,F2:,.. ha
146,F1:,...我是覺得…因為我覺得..你如果去..去..你如果是服務業的話..加班其實算還好啦
147,F2:,..[um]
148,F1:,[因為我]有朋友..她們就是...在...就是賣衣服的嘛…就那種服飾店賣衣服的..時間到了...另外一個同事就來接...[[接第二]]
149,F2:,[[um um um]]
150,F1:,..她們輪班嘛..第二接第二班嘛..就下班[了啊]
151,F2:,[喔]
152,F1:,..對不對..那…那...通常也沒什麼好加班的...頂多就是...關..如果說你是那種馬路邊..頂多關門的時候..[[關門的時候]]
153,F2:,[[要整理一下]]
154,F1:,..你..你..你...因為通常他會有算整理的那個時間
155,F2:,..喔喔
156,F1:,..他會比如說..你你是九點半關門..可是你上班時間會是到十點
157,F2:,..喔..[包括在內]
158,F1:,[因為你還要包括]在..那個..整理啊..然後清掃啊..因為..關店以後..你要..你要打掃嘛...所以可能..就是你的上班時間就會到十點
159,F2:,.. uh
160,F1:,..那頂多就是...有客人比較晚一點..可能你九點半沒有辦法關門…那頂多啦...真的服飾店…頂多給你多個15分鐘…就很了不起了..那..你你清掃...加減…就算再多加班也不會超過1個小時..真的
161,F2:,..那..她勒..那她以後..那她以後..以後要上班了嗎…還是要帶小孩
162,F1:,...我覺得她應該是不會去上班了吧..[[@@@]]=
163,F2:,[[ ha ]]
164,F1:,...因為她說..uh..昨天 R 就在說…就是…eh S很堅持餵母奶嘛
165,F2:,...喔
166,F1:,..就是..uh…現現在是..有..有在喝一些那種調配..配方奶…可是之前她就是...就是...um...就是...她寶寶..好像3個小時要吃1次奶
167,F2:,...um um um
168,F1:,..然後...eh ...變成說…她擠奶要擠兩個小時[@@@=]
169,F2:,[eh…eh是喔]
170,F2:,..她奶水...不..[[夠]]
171,F1:,[[然後]]...然後..有時候可能擠不出來..她就..她就..她就一直在擔心說..她小孩沒東西吃..可是 R 就說…那..擠..擠不出來…沒有了..那你就調配方奶給她喝[啊]
172,F2:,[um um] um
173,F1:,...然後可是 S就覺得說..不行...就是..母奶是最好的
174,F2:,..um
175,F1:,...然後...eh...她覺得說..這樣子..對那個小孩會有影響…然後..可是問題是..你沒有母奶餵啊[[那你怎麼]]辦
176,F2:,[[對啊對啊]]
177,F2:,..對啊那怎麼辦
178,F1:,…啊就..就就這樣..煩惱煩惱..然後就..煩惱到就有點憂鬱症啊..她就在怕說..她寶寶沒有東西喝啊...[然後]
179,F2:,..[我覺得]她好像想太多了nei
180,F1:,..然後萬一..如果..如果..如果喝配方奶的話...eh..會..好像甚麼..反正就是可能會影響到她的…生長..就是她的成eh..她的生長...還是什麼..一些什麼機能
181,F2:,..身心啊..各方面的
182,F1:,...不知道..可能她的..她的什麼..什麼..什麼東西..什麼機能會..會比較...比較弱..還是怎麼樣..我不知道啦..但是...我覺得
183,F2:,...還好吧
184,F1:,..@@...你想太多[[了@@@=]]
185,F2:,[[對啊..還好吧]]
186,F1:,...對啊..基本上今天這個小孩生出來..又不是弱智
187,F2:,...@@@
188,F1:,..對啊..又不是弱智..你怕什麼
189,F2:,.. ha ((什麼))
190,F1:,..對啊..那只是說...你真的沒有了…那你就..她..小孩子還是要吃啊...那你沒有了..你要去哪裡生出來...那當然就是調配方奶
191,F2:,..對啊
192,F1:,..要不然怎麼辦
193,F2:,..如果你真的沒有的話..你還是要想辦法..不然..怎麼辦..小孩子要餓扁吶
194,F1:,…不知道
195,F2:,..<L3 he a ((對啊)) L3>
196,F1:,..反正就是…就是… R 就說…她..她...就是…沒事就..一直一直一直[在想]
197,F2:,[一直]擔心...一直在想
198,F1:,..對啊..對啊...所以啦
199,F2:,…ha ((什麼))...可是如果是在南部的話..應該不太可能去月子中心做吧..應該都是在家裡做吧...應該是那種婆婆啊媽媽啊就幫你做的那種
200,F1:,...可是那也要看你的婆婆媽媽會不會做啊...萬一不會做給你做的不好的話...對啊
201,F2:,..對啊
202,F1:,..對啊..你要有經驗的啦..沒有經驗的..也是不行啊
203,F2:,...那你以後也會去坐月子中心喔
204,F1:,...我..為什麼
205,F2:,...你會做月子中心嗎
206,F1:,…@@...基本上我不想生eh..@@
207,F2:,...是嗎
208,F1:,...對啊
209,F2:,...怎麼會
210,F1:,...為什麼一定要生吶
211,F2:,...有個小孩子作伴啊..不是比較可愛嗎...一個就好了啊..不要說..[[喔]]
212,F1:,[[你自]]己都養不起來..還養什麼小孩啊
213,F2:,...以後嘛..又不是現在
214,F1:,...那也要以後..你要..你要生你要看你幾歲啊
215,F2:,...<L3 he a ((對啊)) L3>..[對啊我..我說]
216,F1:,[總不可能..你五十幾歲]還再帶一個小孩十幾歲嘛..哪有[[可能]]
217,F2:,[[我都問我姑姑講]]說..姑姑..為什麼不趕快..去 A 他們家講啊...妳們兩個都吵吵鬧鬧的..@@
218,F1:,...hm
219,F2:,..@@..該怎麼講..她說..啊...那麼久了…應該…應該是...應該差不多了吧..10年了嗎..妳們..有10年了
220,F1:,..沒有啊
221,F2:,...eh沒有嗎
222,F1:,...沒有啊
223,F2:,...九年..八年[九年]
224,F1:,[八年]...八年
225,F2:,...喔..是喔
226,F1:,..um..可是我中間...中間也有...去別的地方啊..又不是真的是滿滿..滿滿八年
227,F2:,...喔..妳去芝加哥[[的時候]]
228,F1:,[[中間有]]...四年都在念書啊
229,F2:,...he ((對))
230,F1:,..對啊
231,F2:,..啊可是有在一起啊
232,F1:,…um
233,F2:,..也有在一起啊
234,F1:,..有在一起啊..可是在不同地方啊…@@...在不同地方啊
235,F2:,...好怪喔你們
236,F1:,...我覺得我覺得這種事你急不得..我覺得...就是..他有想要結..那我有想要結..eh[就剛好啊]
237,F2:,[那OK]..[[XXX]]
238,F1:,[[那不能]]說…不能說..啊..eh..他沒有想要結..那我很想要結..那我就一直逼他..到時候結婚了..到時候他又..他又...他又在那邊怪說..啊..都是你啦..當初..沒事幹嘛一直叫我這麼早結婚
239,F2:,..對對對
240,F1:,..我覺得..我不要這樣子...那就會像當初..那個什麼 R .. S不是一直要 R 結婚..[然後 R ]
241,F2:,[對啊]
242,F1:,..他還沒有心理準備..還沒有作好啊
243,F2:,..um
244,F1:,...對不對
245,F2:,..uh
246,F1:,..然後你一直你一直逼他結婚..那..只是兩個人吵架而已啊..那..我覺得現在很好啊..那就...順其自然啊
247,F2:,...um..對啦
248,F1:,..就是..你想要結婚的時候..喔..那就結啊
249,F2:,...[m]
250,F1:,[對不對]...但是..還沒有想要結..沒有心理準備作好..我就不要…對啊..因為像...像...像.. R 他..一開始他也沒有準備..心理準備要做爸爸..連做老公的心理準備都還沒有..[[一下子就直接]]跳做爸爸
251,F2:,[[他不是]] ...在規劃中嗎...不是計畫中要試看看有沒有 baby 嗎
252,F1:,...他只是試看看啊..但是沒想到真的有啊..他真的有..他自己也嚇一跳..可是..因為...至少說..你..你懷孕期這段時間...你還有時間可以做心理準[備]
253,F2:,[um]
254,F1:,...對啊..但是還好是..要不然..如果說..假設說今天..小孩子是那種很快就生出來..哇..那他也沒有心理[[準備做爸爸]]
255,F2:,[[@@@=]]]
256,F1:,..真的@@
257,F2:,...啊他們現在是訂婚..訂婚了
258,F1:,...訂婚了
259,F2:,..喔..訂婚了…反正就是等...結婚應該是等她生..做完月子吧…再說了
260,F1:,..[um]
261,F2:,[就不能]..對就不能
262,F1:,..對啊
263,F2:,…<L3 ha ((對啊)) L3>
264,F1:,..要不要坐過來一點
265,F2:,..好..你坐過來[[一點]]
266,F1:,[[坐那邊]]比較好坐嗎
267,F2:,...我我坐這邊比較好坐..因為我這邊還可以靠著
268,F1:,...喔..因為有點後面去了
269,F2:,..eh..@@...我也覺得..這樣靠著很舒服
270,F1:,..真的喔
271,F2:,..um
272,F1:,..我把它弄成一堆..我有時候
273,F2:,..不是..我哥這個
274,F1:,...我有時候也會堆著這個..[上面]
275,F2:,[它太軟]了
276,F1:,...真的嗎..不會啊..我有時候也是這樣靠著[[@@]]
277,F2:,[[對對對對]]對對對
278,F1:,..像這樣靠著
279,F2:,..對…太軟了...m...好想吃
280,F1:,...他們兩個去游泳不知道要游到幾點
281,F2:,...應該還好吧..1個...1個小時兩個小時[差不多]
282,F1:,[他們幾點]去的啊
283,F2:,...四點
284,F1:,...喔...才五點而已
285,F2:,...um
286,F1:,..um
287,F2:,...四點
288,F1:,..um..不知道.. S一直在講說…她恢復的不是很好..因為她子宮還在上面...還沒有下來…然後...我昨天就問 R 啊..我說..我就..我就跟 R 說..eh她如果身體…還沒有恢復的很好的話..你應該要多照顧一點這樣子..就是可能..需要做什麼按摩啊什麼的[你就多幫她一點這樣]
289,F2:,[um.. um um=]
290,F1:,..然後... R 就說...因為她一剛開始…去..的..在做..就是小孩生下來之後..她等於說.. S就都沒有在顧自己的身體..她就一直...在顧那個 baby ..然後一直到
291,F2:,…喔
292,F1:,..那個 baby 穩定了..兩個多禮拜了嘛..然後..她現在才開始在顧自己這樣..我就說..啊我說…怎麼會..怎麼會這樣呢..我說你們去坐月子中心…不是就是...想要把身體做好..[就是]調好
293,F2:,[對]..um
294,F1:,...然後去坐月子中心原因就是因為…有人幫你看著...[[看著 baby 嘛對不對]]
295,F2:,[[ baby um um ]]
296,F1:,...那你就可以好好的調好身體啊...那怎麼會反過來就是@...你不但月子沒做好..就是你只顧個 baby ..然後沒有..你的月子也沒做好
297,F2:,..對啊
298,F1:,..對啊..然後..她就說她恢復的很差就對..就很慢..然後到現在已經兩個禮拜了..那個..子宮還沒有下來
299,F2:,..啊
300,F1:,..對啊然後她就說..她就說啊不知道是...年紀比較大的關係..還是怎麼樣..她就說...eh..之前在醫院啊..她隔壁床的...那個...[那個]那個
301,F2:,[小姐]
302,F1:,...媽媽了啦
303,F2:,..喔.. [[媽媽]]
304,F1:,[[不是]]小姐了啊..@@[@@]
305,F2:,[媽媽]
306,F1:,...媽媽...她..好像年齡跟我差不多吧..二十八..二十八...二十九左右
307,F2:,..um
308,F1:,..然後她就說..她就恢復得很快
309,F2:,... S幾歲啊..三十... [三十一]
310,F1:,[eh]..我想想看喔... R 比我們大一歲嘛..然後 S好像..不知道比他大..比 R 大一歲還兩歲
311,F2:,...喔..喔...那那..那可能是真的年紀..年齡的關係吧
312,F1:,..我也不知道耶...然後..反正她就說要..唉呦..要生小孩就要早..我說對啊..那你那麼晚幹嘛@@
313,F2:,...她在說你啦@@
314,F1:,...我說..我是沒有想要生的人啊..@@
315,F2:,..在說你
316,F1:,..XX我是沒有想要生的人..但是她是有責任要生的人耶
317,F2:,...是沒錯啦..可是
318,F1:,..她是有責任要生的人啊
319,F1:,..對啊...可是你哥家有兩個男生就不怕了..我很久很久以前就問過你哥了
320,F2:,..um
321,F1:,..我說eh如果...大概我們..我們好像在一起的第一年的時候就有問過他了..那時候他就有說..eh..m..他就有問說以後如果結婚的話..會...會..想要跟爸爸媽媽住嗎..我說
322,F2:,...你問他的..還他問你的
323,F1:,...好像是他問我的吧
324,F2:,..[喔]
325,F1:,[一開始]是他先問我
326,F2:,...喔
327,F1:,...然後我就說...住在一起喔...我說..不太好吧
328,F2:,..@..@@[@]@@
329,F1:,[@]..我說可以住..住..住[[樓上]]樓下
330,F2:,[[隔壁]]
331,F1:,...隔壁附近[沒有關係]...可是住在同一層樓不太好吧
332,F2:,[um um] um=
333,F1:,...對啊..然後...因為因為畢竟...生活習慣[[不一樣]]
334,F2:,[[不一樣]]
335,F1:,..會吵到
336,F2:,..um
337,F1:,..然後你進進出出也不方便
338,F2:,...um um um
339,F1:,..對[啊]
340,F2:,[真的]會..真的會
341,F1:,..對啊..然後..所以我說..我說..最好的就是...住附近
342,F2:,...住附近
343,F1:,...對..住附近或者是...[[比如說樓上樓下]]
344,F2:,[[其實如果說是]]
345,F2:,..對對對
346,F1:,apartment樓上樓下[那種]
347,F2:,[um]..也 OK
348,F1:,..也 OK
349,F2:,..對對
350,F1:,..可是..就是...恩…你[大門]
351,F2:,[住在同一]個
352,F1:,...大門不要是同一個[[進進出出]]這樣子
353,F2:,[[um um um=]]
354,F1:,..對啊
355,F2:,...好像是這樣子吧
356,F1:,..然後他就說..um他也這樣覺得..我說喔真的嗎..[@@]
357,F2:,[@@]
358,F1:,…然後後來..後來他就..他就..他有問到說..eh..就是..那時候好像是…不知道是誰在講小孩子的事情就對了..然後..你哥就有問說..eh那你想生小孩喔..我說...基本上我...不想要生小孩
359,F2:,..啊
360,F1:,…可是...就是..[如果有]的話
361,F2:,[如果有]的話
362,F1:,..[[也沒差]]..可是..就是...原則上是...以自己來講..自己不會想生
363,F2:,[[就生啊..um]]
364,F2:,..喔..hm
365,F1:,...對..因為我覺得
366,F2:,…ha..你是從一開始就不想生喔
367,F1:,…因為我很討厭小孩子吵吵鬧鬧...我看到小孩子哭我就想要巴((打))他...[@@]@=
368,F2:,[@@]..好兇的阿姨喔..@@
369,F1:,...但是如果他很乖的話..我就不會啊
370,F2:,...可是...自己的小孩就不一樣啊
371,F1:,..自己的小孩在那邊哭我看了更..更煩啊..我更想巴他啊..@@..你不要說什麼路上在那邊...就是蹲在那邊...哭..要什麼東西..要什麼東西沒要到就..坐在地上在那邊哭那種..我真的很想過去踹他一腳
372,F2:,...唉唷喂@@@
373,F1:,..eh真的啊..我..我很討厭小孩子哭...尤其是那種..你要東西要不到...要不到..然後一直哭一直哭一直哭..哭到你...非要到[不可那種]
374,F2:,[eh mhm]
375,F1:,..我很討厭那種[[小孩]]
376,F2:,[[很任性]]的那種小孩
377,F1:,..我很討厭那種小[孩]
378,F2:,[mhm]
379,F1:,..可是如果說他是一個很乖很乖的小孩的話..那我覺得OK啊...um
380,F2:,...啊[[我]]哥嘞
381,F1:,[[他]]
382,F1:,..他是
383,F2:,..我哥說怎樣
384,F1:,...ha..你哥..你哥說..喔..其實也沒差啦..反正他還有一個弟弟啊..@@[@=]
385,F2:,[唉]
386,F1:,..他說就叫弟弟生就好..我說喔..好..[[@@@=..不用負責任@@@]]
387,F2:,[[@@@=]]
388,F2:,..ha...我是覺得..有一個小孩的話..感覺比較...完整的一個家
389,F1:,..可是我覺得..你哥自己本來就是一個小孩啊...然後...今天生了一個小孩..然後全部都丟給我帶嗎
390,F2:,...um hm..對啊..[對]
391,F1:,[對]不對
392,F2:,..對[[對對]]
393,F1:,[[你你]]你..你看他就是..就是這種個性啊...對啊..你看像現在 R 也是啊..女兒生下來了..要幹嘛幹嘛..他也是出去他的
394,F2:,..啊
395,F1:,..然後..然後就..小孩子就是丟給 S啊..那回來..eh..在那邊逗女兒..逗完了..他就去做他的事情
396,F2:,..@@@=
397,F1:,..不是嗎
398,F2:,..um..[um]
399,F1:,[對啊]就是..就是..eh他想玩的時候..就玩
400,F2:,..hm
401,F1:,..可是..真的..小孩子..在照顧...不是只有你跟她玩而[已啊]
402,F2:,[um um]..um..要..對..要多用點心
403,F1:,..[[對啊那]]你..你還要很多事情都要...都要去做..然後...然後..比如說小孩子換尿布啊
404,F2:,[[這真的]]..um
405,F1:,..對不對餵奶啊..餵奶...你都已經擠出來了..男生也可以餵啊...對不對
406,F2:,..啊..啊都是 S在餵喔
407,F1:,..都是 S在餵啊..尿布也都是 S在換啊
408,F2:,..喔..是喔
409,F1:,..他.. R [去也只是]
410,F2:,[他會換嗎]
411,F1:,..eh..妹妹..起床了..起床了
412,F2:,...@@... ha
413,F1:,..然後..你哥去也一直在那邊弄人家啊..eh起床了[[起床了]]..叔叔來看你了
414,F2:,[[@@]]
415,F2:,..@@
416,F1:,..他就..玩一玩..就是..玩一玩..就..就...就是..就是對他..對他而言小孩就是..he我想玩的時候來[玩一下]
417,F2:,[um]
418,F1:,...對不對
419,F2:,..um
420,F1:,..如果今天小孩子在那邊哭...那你是怎樣
421,F2:,..我不管了@@@=
422,F1:,...怎樣..繼續睡你的覺..然後..就很多..很多夫妻都會這樣子啊..就是...就是...太太產後已經...身[體]
423,F2:,[很]
424,F1:,..就是[[很虛]]
425,F2:,[[很虛]]
426,F2:,..um
427,F1:,..然後...就算..eh..因為有些人不像他們那樣在坐月子中心嘛..有些人是在家裡做月子嘛.. [然後他在家裡]做月子那..寶寶一定是放在旁邊哪..對不對..你又不可能說..喔..放到..放到爸爸媽媽房間去
428,F2:,[um um]
429,F2:,..um um um [[um]]
430,F1:,[[小]]孩子一定是放在自己房間..因為要餵奶什麼的比較方[便嘛]
431,F2:,[對]
432,F1:,..那..所以變成說..你小孩一定就在那個房間..然後...變成說你...小孩子..他可能兩三個小時他就要喝一次奶...一天24小時..沒有[[分啊]]
433,F2:,[[可是]]那這樣很累吶
434,F1:,..那..那..你..你媽媽白天...這樣子..然後晚上也這樣子..都不用睡覺喔..那..又..又加上說你產後你要恢復..你[是不是..是不是]
435,F2:,[對..雙重壓]力
436,F1:,..一定要有人來幫忙[[照顧]]
437,F2:,[[um um]]um=
438,F1:,...然後..我就..就...像我同..我..我一個同學啊..她就是...eh..生完以後做月子嘛..她在..她在她老公家坐月子..然後...就...寶寶就變成說..就放在他們床旁邊
439,F2:,..um hm [hm]
440,F1:,[然]後就是..小孩子哭啊幹嘛啊起來..然後她有時候真的很累喔..她半夜真的很累..然後她就跟她老公說..老公你幫我起來餵一下奶..還是說看一下..寶寶要幹嘛這樣子..要換尿布還是什麼..她老公..啊..你自己去啦...棉被一蓋起來就繼續睡他的
441,F2:,..啊..他真的會這樣喔
442,F1:,..很多人都這樣子[啊]
443,F2:,[啊]..是喔
444,F1:,...然後..然後..就變成說..後來..後來就變成說..她也是恢復的不是很好...[[然後]]
445,F2:,[[um]]
446,F1:,..第二胎的時候..她..第一胎的時候就變成說..eh...跟第二胎中間..隔的那兩年..幾乎身體都不好
447,F2:,..沒有調好[身體]
448,F1:,[沒有]調好..就是沒有調好..而且太累..太操累..然後就..沒有調好嘛..就..第二胎的時候..就是...我朋友她自己的媽媽..就說..你回來家裡做月子
449,F2:,..喔hon hon hon
450,F1:,...你回來家裡做
451,F2:,..um
452,F1:,..hon..然後..因為畢竟自己媽媽嘛
453,F2:,..對對對[對對]
454,F1:,[對不對]一定[[把你照顧的好好的]]
455,F2:,[[你..你想要好的]]
456,F1:,..[你要]休息..她還會把你小孩子抱出去
457,F2:,[你想要]
458,F2:,..um hm [[hm hm]]
459,F1:,[[對不對]]
460,F1:,..對啊..然後...然後她就..她就...第二胎就回家做...喔..她就說..喔..差很多耶
461,F2:,...[啊]
462,F1:,[在家裡做]真的是舒服多了
463,F2:,..真的會有差吶
464,F1:,..真的有差啊
465,F2:,..我想真的會有差
466,F1:,..她就說..她就說..um..你要睡到幾點..媽媽就..幫你把小孩子顧到幾點然後你再起來...就好了...對啊..然後..因為..你..你在男生家..你總不好意思叫婆婆幫你做吧
467,F2:,...um
468,F1:,..他說eh婆婆..麻煩你幫我餵奶
469,F2:,..@@
470,F1:,..怎麼可能啊...婆婆麻煩你幫我..幫我幫我包..小孩尿布..還要..就是..清..洗澡啊..幫寶寶洗澡啊什麼的..怎麼可能啊
471,F2:,..um..[真的是]
472,F1:,[對不對]
473,F2:,..真[[的是]]
474,F1:,[[你]]不可能主動去麻煩婆婆除非..婆婆就是...很愛做就..沒事就跑來幫你做
475,F2:,...um..[真的是]
476,F1:,[對不對]
477,F1:,..那你也會不好意思啊
478,F2:,..um um [[um]]
479,F1:,[[那]]..老公..白天要上班..晚上..他可能就覺得說..唉..煩死了..就..女人的事情你們自己處理嘛..可是他不會想到說..eh寶寶..兩三個小時就要起來一次..你已經整天了..然後半夜也不能睡覺..然後妳還在調身體
480,F2:,..um
481,F1:,..所以她就乾脆回家住...回家住..反正她有妹妹啊..妹妹也可以幫忙照顧啊
482,F2:,..um
483,F1:,..對啊..就是...家人跟..eh..在家裡[住跟]
484,F2:,[家裡]
485,F2:,..跟
486,F1:,..在
487,F2:,..婆家
