Turn,Speaker,Utterance
84,M:,..我看新聞在報每個人都這樣
85,F:,…我覺得@@…我覺得有人經過才慘好不好..ya整個被覆蓋了
86,M:,..XX我看那車子在旁旁邊全部變成紅色的
87,F:,…天哪
88,M:,..因為..鯨魚超大一隻的耶..然後就整個就炸掉了…然後那個..現在鯨魚都會攻擊船隻了
89,F:,…嘿…啊..可能真的對人類有[反感]
90,M:,[海豚也是]…因為
91,F:,..what ..海豚會
92,M:,..會..也會[[了]]
93,F:,[[可]]是我們那個時候…啊我知道..還是那邊的海豚..因為他們其實也知道我們是..看他們的…[就是我們]去賞鯨的時候
94,M:,[沒有]
95,M:,..因為你們還好..因為..那個賞鯨船不會有聲納系統…[因為鯨魚跟]
96,F:,[喔捕魚]
97,M:,..ji…也不是捕魚..就是美國人..[[軍艦哪]]
98,F:,[[捕魚啊]]
99,M:,..或是什麼[潛艇有沒有]
100,F:,[喔]
101,M:,..他們..會他們是靠聲納來那個
102,F:,..um
103,M:,…來.探測距離跟深度[[啊]]
104,F:,[[有]][有有有有]
105,M:,[啊鯨魚跟海豚]也..[[XXXX…啊你]]
106,F:,[[都有..對..他們有聲]]
107,M:,..船..開過去..開..震到他們那個..腦腦波都..被[影響]
108,F:,[被干]擾
109,M:,..對就被干擾..[[然後他們就變得]]
110,F:,[[所以他們就是]]
111,M:,…燥鬱
112,F:,…啊
113,M:,..就把鯨魚跟海豚弄得很燥鬱
114,F:,..喔..天哪..[這好像是]有聽過
115,M:,[所以他們就會攻擊]
116,M:,..對就會攻擊船隻
117,F:,…天哪
118,M:,…像日本有個什麼捕鯨船哪
119,F:,..<L3嘿((對)) L3>
120,M:,…不是開聲納吧這樣..然後就被..鯨魚整個[[撞翻]]
121,F:,[[撞]]
122,M:,..XX[X]
123,F:,[撞翻]
124,M:,..床被轉..船船船..那個船[就被撞翻]
125,F:,[@@@=]
126,M:,…對啊
127,F:,…對啊..然後…那個文茜小妹大他就講說…他說我們現在就是..現在目前…二十到三十歲的…的這些..這群人…我們以後會很慘..就是..等到我們..真的…人生打拼完..正要開始享秀..享受退休生活的時候…世界就會…幾乎是要..處於要毀滅的狀態..雖然說是…可能到2015年的時候…如果超過那個溫度再繼續上升的話..然後才…才會失控..可是是因為從那時候才開始失控..然後從那時候開始失控之後..情況就一直每況愈下..然後到我們..五十..大概五十歲的時候..就可能三十年之後…或是二十幾年之後…那個時候就是..他他有…他有一個那種預測的那個影片..好像是..美國的一個什麼..一個導演他拍的…就是…拍攝說..eh..就是未來..就是當世界末日發生之後..然後可能是..地球上就是…才殘存..可能還殘存了一些人類…然後由…那個..殘存的人類當中..挑選出幾個那種科學家..然後來監控當時地球最後的狀態的時候..然後那些科學家…那個影片就是在講說..那些科學家就是以一種有點像紀錄片的方式..然後回憶說…當以前..其實人類可以就是..挽救這種...狀況的時候…然後可是他們並沒有…就是…有點像是..紀錄片的那種感覺…對啊..然後我看了就覺得超恐怖的..因為我就想說…我以前..我就一直覺得說…我不是有時候會..就是可能就會講說什麼啊..我們會不會就連我們自己這世代都活不過…結果我看了那個節目之後..我覺得好像真的是耶…就如果今年年底..真的沒有達成協議..可是我覺得非常有可能…你知道為什麼嗎…這..那會議就是..因為我之前說修那門課他就有講…那會議已經開了很多次..大概有十幾次…然後
128,M:,…喬不攏
129,F:,…超級喬不攏..而且你知道現在是怎麼樣嗎..就是因為你知道那京都議定書..美國根本談..[從來沒有簽]嘛
130,M:,[<X他沒簽嘛X>]
131,F:,..對不對
132,M:,..對啊
133,F:,..那…現在..其實他們現在..哥本哈根會議這個是要..另外訂一個新的協議…就是說..他們其實之前一直在講的就是說…你美國可能要..妥協說你的二氧化碳排放量要減少到多少…然後..哪一國又要減少到多少..然後…那個…召集這個會的..是聯合國的一個那個…不知道哪一個處..哪一個官員..然後他就在那個..訪問..訪問的影片裡面就講說…今年的目標…不是目標喔..應該是說..今年..如果要避免我剛剛講那種失控的狀況的話…今年就是..一定要達到的就是美國..你必須就是要承諾就是…再把你的二氧化碳量..大概..排放量大概還要再減少好像百分之二十五左右吧…可是美國現在承諾的好像只有…要減少百分之六還是幾…是不是差距很大..可是現在根本就..才剩兩個..還剩兩個多月就要開會啦…所以我覺得他們..應該很難妥協..[而且]
134,M:,[<X不是X>]..躁鬱症受不了就會…政府一定要那個了..就是如果支撐不住的話政府一定要弄…鐵腕政策..就一律禁止開車什麼[[之類的]]
135,F:,[[對因為]]這樣沒有辦法..而且…不知道因為我就我就跟我爸講..因為我爸..就我看完之後我爸就說你是不是..看了會不會覺得..就是滿恐怖的..我說當然會啊..然後我爸就說他覺得…雖然目前是這樣啦..可是..應該到時候他說全世界的..就是科學家什麼的應該還是會發起這…就是..挽救地球活動..可是問題是我覺得他們光他們發起沒有用..最主要還是要政府
136,M:,..對啊..政府一定的政策一定要…強力的推行..比如說就是…一律禁止…那種..吃油的那種..汽機車
137,F:,..嗯
138,M:,…上路..啊只允許大眾運..運輸[工具]
139,F:,[可是]根本不曉得他們會怎麼XXXX
140,M:,..而且這牽扯到很多利益..你看
141,F:,..對啊
142,M:,..禁止石油…會禁止這樣..大家…製造那個..二氧化碳空氣污染..對不對…一般我們這樣開車..喔我們可能..我們算影響算小的好不好..我們可能..我沒辦法開Jaguar 車..之類的…對..可是…對那些石油出口國家
143,F:,..嗯
144,M:,..他們就沒有..沒有錢賺
145,F:,..對啊
146,M:,..[會整個垮掉]
147,F:,[他們沒有財源]
148,M:,…阿拉伯啊..伊拉克那個..一定會抗[[議的]]
149,F:,[[可是]]這也很好笑..他們如果現在就是短視近利的話..其實未來..那個什麼…如果到時候海平面上升的話..其實先淹的一定是沿海城市..可是很多國家都是靠沿海城市在發展經濟..然後到時候全球經濟體系也<X會X>變
150,M:,…[嗯對]
151,F:,[所以就]不知道他們s-..到底什麼時點他們才要開始作這件事情…可是我覺得近期之內他們根本不會覺悟..如果[[覺悟的話美國]]
152,M:,[[這跟他們覺不]]覺悟也沒有關係..因為其實
153,F:,…我覺得還是有[<X 那 X>關係]
154,M:,[現在他]們停止賣的話他們就..他們就滅亡..啊..其實爽也是爽到我們..然後..苦就是苦到他們…[[不知道耶..很難講]]
155,F:,[[不會啊..爽不]]會只爽到我們啊…他們如果..現在開始停賣的話..對他們也是有用..他們以後至少可以活命啊…對啊…而且..我覺得那個[可能]
156,M:,[<X可能X>]沒有想的那麼簡單
157,F:,..當然沒有想的那麼簡單啊..所以他們才…所以才覺得到今年底..說要達到那個目標..根本是天方夜譚…可是如果是這樣的話..那…可能就會跟科學家講的一樣..就會開始失控..可一旦開始失控以後
158,M:,…再挽救就來不及了
159,F:,..所以我覺得…eh我們搞不好真的…沒救
160,M:,..不要存錢啦
161,F:,…而且還有一點…就..反正那一天就是看完那個影片..然後結果後來..不知道講到..跟我爸媽聊什麼..然後就…講到說..喔就是以後我們一定不會在台北買房子..會去高雄地區..然後結果我爸就說…啊…你還要去住高雄喔..他說..那妳知道
162,M:,..蓋在<X海邊平X>之類的
163,F:,…真的..海平面上升..那個..文茜小妹大節目裡面有講…台灣最先淹的就是…高雄..台南…屏東..都會先不見
164,M:,…對啊
165,F:,…然後台北也會..因為台北地勢低窪..[盆地..裝水]
166,M:,[<X都是X>盆地啊..你要淹進來]..你要淹進來就裝水
167,F:,..對..就裝水..就一直裝
168,M:,..就只要淹過台北外面那圈山
169,F:,..對..就會裝水
170,M:,..裝水
171,F:,..對…[對啊]
172,M:,[裝滿]101之類的
173,F:,…天哪..不知道耶
174,M:,..101應該還沒有辦法淹滿
175,F:,…可是如果..101的下面淹了..那個結構XX..搞不好101就hng..應聲而倒..那更慘
176,M:,..<X都被掏..海底X>掏空
177,F:,..對..開始掏空…對啊..[[所以]]
178,M:,[[沒關係]]..大家坐船…反正大家都要游泳
179,F:,..不是..所以那時候到底要住哪..eh…我覺得..真的有可能[會發生]
180,M:,[往山上]下大雨就土石流
181,F:,…對…對我爸很白痴..他又在那邊..他不是說什麼要去竹山買房子什麼之類的..然後我心裡面就在想..我是不想反駁他..但我心裡面就在想說…啊你到時候跑山上去..不是又還是一樣
182,M:,…TSK…對啊…所以要叫他蓋那種買那種..地基很堅固的那種
183,F:,…eh不是耶…我在想說…那這樣以後..到底要怎樣…對啊..沒有..我覺得以後..錢還要存著
184,M:,…到時候那種你連錢也買不到啊
185,F:,…不是啦..就是說..台灣..如果首當其衝的話…最好就是逃去別的國家…你要有錢啊..你要逃去別的國家..至少要先有錢哪…當世界還沒完全毀滅的時候貨幣還是通行的…我覺得錢還是要存到..只是說可能房子..可能就先看..先不要那麼早就買..不然就泡水屋啊…@@@
186,M:,…唉呀
187,F:,…不知道你就覺得很煩哪.其實看這影片之後真的[覺得]
188,M:,[啊車子]也用租的就好啦
189,F:,..真的..eh..真的看了之後覺得..不無可能…我覺得他們那個佐證…很強烈啊..因為是…世界各國的科學家都在擔心的事情..不是擔心..他們覺得一定會發生
190,M:,..這本來就是..對啊我也覺得這個..[[就是]]
191,F:,[[可是因為]]前幾年..其實大家都還沒有[很有感覺]
192,M:,[這裡..]這是might ..X是may 啦
193,F:,..對…所以…不知道耶
194,M:,…< X這樣X>..算了
195,F:,…@@..算了
196,M:,…對啊..要存錢
197,F:,…這樣要考試嗎..@
198,M:,…那妳要..對..妳直接去工作好了
199,F:,...對啊我後來想說…其實我真的看了之[後會這樣想]
200,M:,[啊XXX]當主管
201,F:,…沒有
202,M:,..像會計他們也是X..沒有考會計師..他們好像也是當四年..副理經理協理也是滿賺多啊
203,F:,…那是會計
204,M:,…啊一樣啦
205,F:,..我覺得會計真的會賺比較多
206,M:,…可是一開始超累的啊
207,F:,…累..可是他們至少錢..eh..其他人累才沒像他們那麼多錢啊..我覺得其他人累的程度..不比他們差…其他人累的程[[度一樣]]
208,M:,[[<X而且因為他X>]]們都是公司X有派計程車送他們回家的耶
209,F:,..對啊..然後他們福利又好..然後拿的薪水又多..他們加班是有加班費的耶..我們其他…不然你以為他們賺那麼..eh..叔公之前那個好像才文化大學畢業..還什麼大學..反正私立大學..然後就是…會計系啊..然後反正也是去世大…不過他因為太累..他後來就不做了…他那時候加班na..加到最後..一個月可以拿六七萬
210,M:,…正常啊..[XX好像拿八萬]
211,F:,[那是有X所以]那是有加班費的啊
212,M:,…um
213,F:,..我們其他人哪有加班費..我們其他人根本就什麼責任制很爛好不好…其他[[產業]]
214,M:,[[責任制超慘的]]
215,F:,…啥
216,M:,…責任制真的很爛…[XXXXXXX]
217,F:,[責任制超爛的好不好]…責任制的不是壓榨勞工
218,M:,..22K
219,F:,…22K
220,M:,…22K..超爛
221,F:,…我想擤鼻涕耶
222,M:,…22K<X sucks X>
223,F:,..啊你剛剛搜尋的怎樣..還有看到嗎
224,M:,…藍白拖喔..沒有..我去大賣場看看吧…可是 Seven 的..我那..我不知道好不好耶…主要是防滑啦…然後穿了不要磨腳..我不喜歡磨腳
225,F:,…eh ..可是我覺得藍白拖很難講耶
226,M:,…真的假的
227,F:,…TSK
228,M:,…Havaianas L2 >一雙..要四五百耶..貴死了
229,F:,…最便宜的[[要四百多]]
230,M:,[[<L3 貴som som ((超級貴)) L3>]]..對啊..我就要買…完全一樣顏色的也要四百多
231,F:,…TSK…對啊而且…啊…其實買一送一你知道有一個好處是什麼嗎..如果你們兩個都買基本款…你就可以付原來
232,M:,..一半錢
233,F:,..只有花一半去…[可是已經來不及了]
234,M:,[XX可是翁翁]想要買什麼衝浪款的啊
235,F:,..唉…耍帥@@很耍帥
236,M:,..沒有他那時候說去福隆..去福隆應該買個什麼衝浪板
237,F:,..@@@
238,M:,..衝浪版..很白癡…他說不要..買基本款..<X不要..我X>還可以衝浪…下雨天[[XX]]
239,F:,[[啊你們]]昨天真的除了玩閃電滴滴都沒有玩其他的喔
240,M:,…啊在海邊..[風雨這麼]大
241,F:,[好爛喔]
242,F:,..啊你們閃電滴滴可以玩多久..可以持續多久
243,M:,…不知道因[為]
244,F:,[可是]
245,M:,..鬼都很累..鬼都跑不..找[[不到人]]
246,F:,[[鬼都很]]累…鬼都男生還女生…有女生嗎..鬼
247,M:,..XX有當過一次鬼吧
248,F:,…跑快嗎
249,M:,…當然是..抓不到人哪
250,F:,..eh等一下…[那]
251,M:,[因為]有兩個鬼啊
252,F:,..ri-如果一直抓不到人..那不是他就一直當鬼
253,M:,..對啊..<X因為哪也是X>很累呀
254,F:,..@@[[@@]]
255,M:,[[很累]]..玩不完
256,F:,…如果說[而且]
257,M:,[XX]
258,F:,..而且其實一直當鬼到最後會有點不太爽..因為那真的很無聊..就如果說我在抓你..然後..別人就是用那種..戲謔的眼神..就是..看你[[這樣]]
259,M:,[[我被]]戲謔了
260,F:,..閃電..eh..好像是..閃電..然後滴滴是救人..[還是]
261,M:,[對啊叫]滴滴
262,F:,..對..所以就是..閃電然後那個人就抓不到他
263,M:,..可是…你們小時候應該叫紅綠燈吧
264,F:,..沒有..紅綠燈跟閃電滴滴不一樣
265,M:,…一樣啊
266,F:,…就是..原理是一樣但是你懂嗎..就是
267,M:,..可是..[他們就說台..台中人..台]中人就是紅綠燈耶
268,F:,[我們還是會玩閃電滴滴]
269,F:,..不會我們還是會玩[[閃電滴滴啊]]
270,M:,[[簡他們說紅綠]]燈耶
271,F:,..哪有..我們也會玩紅綠燈也會玩閃電滴滴
272,M:,..那還不是一樣
273,F:,…一樣的原理可是..[叫..叫的不一樣..不會啊]
274,M:,[名字不一樣..那很無聊耶..那不是一樣]
275,F:,..還是很好玩啊…@
276,M:,…還好吧
277,F:,..@@@
278,M:,..明明就是一樣的東西
279,F:,…不會還是很好玩..喔簡是台中人喔
280,M:,…他是..喔他也是居仁的
281,F:,…嗯
282,M:,..他也唸居仁
283,F:,…是喔..他居仁國中的喔
284,M:,…對啊
285,F:,…那他怎麼…台中X
286,M:,…我忘了耶…不知道耶..有人說長..他長得像甄子丹ne..@@@
287,F:,..甄子丹不錯啊
288,M:,…@
289,F:,..我覺得甄子丹很..帥[[耶]]
290,M:,[[不是不是]]..可是
291,F:,..huh
292,M:,..我覺得很[好笑]
293,F:,[醜版]
294,M:,…不是..也不是醜版..可是是個shi-…有..你要說像是有一點像可是..就是..臉很好笑..因為那個場合就好笑..就是…那時候我們就是…剛開訓吧
295,F:,..嗯
296,M:,..然後..然後..不知道怎樣大家一起搭電梯嘛..然後有一個..黃哪
297,F:,..[[嗯]]
298,M:,[[一個]]男的..嗯..就..我..剛好電梯裡面有我跟..不知道誰…郭吧..還有簡..還有..黃其他人…然後…他他…因為..<X四班X>五樓會先到啊
299,F:,..嗯
300,M:,..然後走走走..eh.…我覺得你很像葉問 ne..就忽然..就走之前忽然講就..eh我覺得你很像葉問..[然後<X幹X>]
301,F:,[他跟他很熟嗎]
302,M:,…也..那時候應該還好..應該沒有很[[熟]]
303,F:,[[@]]
304,M:,..<X沒有就整個實在是..[有點好笑]X>
305,F:,[傻眼]
306,M:,..不是就覺得很好笑..[[那個]]
307,F:,[[有笑喔]]
308,M:,..那個比喻..那個比喻超好笑的..夜…就是..忽然就說..eh我覺得你很像葉問..[@]
309,F:,[@]
310,M:,…啊簡..簡又又..走路又有..那種..TSK…那種大哥風..風格
311,F:,..真的假的..很像大哥風格..一甩甩的喔
312,M:,..就是走路
313,M:,…對就是那種走路會甩甩甩的..他就是..他辯論比賽啊
314,F:,..嗯
315,M:,..他那組就是..完全都抽籤的..然後他大概…讓自己被當..自己當組長啊
316,F:,…嗯
317,M:,..就是因為你..組長是內定的啊
318,F:,..嗯
319,M:,..就剛好排到他他當組長…然後那組完以後大家都..不太想辯哪..啊就..全部抽籤@...然後自己又..幹又抽到X..那個..初賽[[辯士]]
320,F:,[[啊]]好衰喔
321,M:,..然後大家就想說…啊…嗯…大家也沒什麼..特別吧..就沒有特別認真吧..就這樣…啊結果還贏了
322,F:,…@
323,M:,..簡就去上就亂講[講一講就贏了]
324,F:,[真的假的]..你覺得簡是亂講的嗎..聽起來..還是也..滿厲害的[[感覺]]
325,M:,[[不是]]..其實..可是..他們不太想..不是不是那種很熱血說主動要去辯論那種..可是..啊當然自己初賽自己還是稍微準備一下..可是這樣..居然贏啦..然後…複賽又贏啦
326,F:,…真的假的啊…[可是]
327,M:,[所以他們是]第二名..他他們[[決]]賽就被我們打爆了
328,F:,[[喔]]
329,F:,..是喔
330,M:,..因為我們..因為他們決賽[是]
331,F:,[你]們決賽是有備而來啊
332,M:,..對..啊他們決賽是..啊..啊..又要上場囉..[[就要趕快]]
333,F:,[[@@]]
334,M:,..前一天趕快XXXX..[XXX]
335,F:,[@@]
336,M:,..一個下午準備起來..啊就[真[的被打爆]]
337,F:,[[真的假的]]..太強了
