Turn,Speaker,Utterence
108,F2:,..東西..物價漲多少的問題啦..你..你..漲越多…摔下去的力..力道越..越強…恢復得就慢吶
109,F1:,…房子..很貴喔…現在房子還很貴喔…在深圳..深圳..那一邊
110,F3:,..ei..[你]
111,F1:,[跟]我們台北差不多
112,F3:,..你以前不是有在..買..那個…還有沒[[有]]
113,F1:,[[土]]地啊
114,F3:,..<L3 heh1 ah1 heh1 ah1 ((對阿對阿)) L3>
115,F1:,…啊後來就賣掉一半了..賣掉一半…好像拿了十幾萬..十…八萬回來
116,F2:,..那所以有沒有賺
117,F1:,…沒賺
118,F2:,..hei …那時候…你
119,F3:,..你不是
120,F2:,..賣的時候價錢…沒有漲嗎
121,F1:,…沒有漲
122,F2:,..hei..買了多久
123,F1:,…那..那個時候我拿五十萬出去投資嘛
124,F2:,..那..拿..十八萬回來而已喔
125,F1:,..拿十八萬回來..聽講說要…要賣的時候就是..可能只能賣…賣到…一半的錢回來
126,F2:,..ha
127,F1:,…那
128,F3:,..倒賠喔
129,F1:,…<L3 heh1 ah1 ((對阿)) L3>..就是..[跌]
130,F2:,[ha]
131,F1:,..he地皮啊…跌了一…[[一]]半
132,F3:,[[喔]]
133,F2:,…然後呢..剩..還還..還..剩一半是不是
134,F1:,…就是已經賣掉一半拿了十八萬回來啊
135,F2:,…喔喔所以現在…[那]你
136,F1:,[啊]
137,F1:,..啊..另外的…另外一半的還不了了之啊
138,F2:,..@
139,F1:,..聽[[講說]]那個買主啊..買主…只先付shi…付一..付一半出來
140,F2:,[[所以]]
141,F2:,…喔啊
142,F1:,..就是說..你如果..你買的時候…五..假設五十萬去投資…shi…他..跟我們買..是只有..二十五萬…那二十五萬…現在他只是付一半出來…大家公分吶
143,F2:,..hm..hon反正你那時候
144,F1:,…hm
145,F2:,…拿十八萬回來
146,F1:,..hei
147,F2:,..哇…哼
148,F3:,..那是…你..向大陸買的還是租的
149,F2:,…租的啦
150,F3:,..幾年..到就
151,F1:,..對..[五]十年…[[五十]]
152,F3:,[就]
153,F2:,[[外國]]人五十年是啊
154,F3:,…啊不是
155,F1:,..也..五十年跟七十年[的]
156,F3:,[對]..對方買..沒有做甚麼也..五十年也要回X…回[[去喔]]
157,F2:,[[他們]]也..沒有土地權
158,F1:,..對啊對啊…[他們]那邊都是這樣啊
159,F3:,[怎麼]
160,F2:,..他們是終身的吧
161,F3:,..hon
162,F1:,..終身的沒有啦..[[你是]]
163,F2:,[[ei]]
164,F3:,..他們那個
165,F2:,..終[身的吧]
166,F1:,[有啦]
167,F1:,..很少啦
168,F3:,..說..[那個]
169,F1:,[終身]就是說你房子那一..那[[一種就是終]]
170,F2:,[[你不動的話]]
171,F1:,…終[[[身的]]]..但是土地方面的是不
172,F3:,[[[不是啦]]]
173,F3:,..就是
174,F1:,..不行的啦
175,F3:,..s..有的就是有那個..有先簽啦…就是說..到時候還要用的話就有那個…啊沒有..沒有用就是..就沒了啊..甚麼都沒了
176,F2:,..那..那個..對啊..那他們不用甚麼簽約嘛..甚麼用甚麼幾年[就交回去]
177,F1:,[像我們]工廠就是
178,F2:,..有[[沒有]]
179,F1:,[[以前]]我在瑜東公司…大陸那一邊…就[是..深圳那]年吶
180,F3:,[XXX]
181,F1:,..深圳那年
182,F3:,…我好想睡
183,F1:,..他那邊...[[買]]
184,F2:,[[睡]]啊
185,F1:,..土地啊…蓋房子啊..租給別人…也蠻..蠻不錯的…但是..他們也是..我們..在那邊…工廠..那個成衣廠啊…那..那個地方…是租五十年…前面那個路邊那一邊的是..七十..七十年的…那就是說你…你…如果是到那個…五十年到了..或是七十..不管五十年還是七十年到了…你..一但到了…人家還是要收回去..所..就是說..他可以給我們那個優先權就是說先…我們還要再…租下去的話…我們可以..就是..有優先權可以先..我們可以租…再把它租下來
186,F2:,..他們本地人…也要這樣子..sh
187,F3:,..沒有..本地都是
188,F2:,..更新地ts..wu房租地租嗎
189,F3:,…沒有啦
190,F2:,..還是終身的不用
191,F1:,..也不是他..終身的啊
192,F2:,..沒有啦..我是說當[地的要不要]
193,F3:,[本地人nei]
194,F2:,..[[要不要]]合約
195,F3:,[[本地人]]
196,F1:,..X
197,F2:,…他們沒有土地權吶
198,F1:,..除[非他配]
199,F2:,[但是..要]不要簽約..當地人
200,F1:,..就是他有分配給他才有..如果…你..要再買的還是一樣啊
201,F3:,..ei啊…這樣子..蓋房子怎麼…怎麼算
202,F1:,…他會分配給他們吶
203,F3:,…不是啊..啊你借五十年到…要還給誰..還給政府啊..搬出去喔
204,F1:,..沒有啊..就是還要再..陸續租啊
205,F3:,…這樣..比買的還貴吧..比..買..斷的還[貴]
206,F1:,[假]設說現在他..買…一坪…跟他租啦..一坪…十塊錢來講啦…那你就是..合約五十年到了…你這..十塊錢就是等於…一坪的十塊等於沒..全部..沒有了啦…就是說你已經…租到五十年到期…那就..反正就是…等於說..就是空的了嘛..那你就..我的意思說像…大姐在講說那個…我們那個…到時候蓋房子..可能就是說..他們政府會收回去不是..我..不是這..這樣啦..你還要再跟他..就是重新
207,F2:,…簽約
208,F1:,..簽約…再租下去啦…那如果你不想…再租下去的話那等於那..對啊那一些…房子就是他收回去囉
209,F2:,..哎喲
210,F1:,…這個意思啊
211,F2:,..哎喲..所以等於你…投下去的…那個…成本…拿不回來
212,F1:,…拿不回來囉@
213,F2:,..TSK TSK TSK TSK
214,F1:,..都已經到期了啊
215,F2:,…不是啊那房q…房子土地z…土地..那個..土地面上的那個建..建物的價值你…沒有..你..你..你沒有權利喔
216,F1:,..沒有啦
217,F3:,..ei你們[以前那個..老闆]
218,F2:,[是喔…TSK]
219,F1:,..he
220,F3:,..就是你…跟他做的那個老闆
221,F1:,..he
222,F3:,..現在都沒有..都退出來了
223,F1:,…但是他那..所有的..那裡..蓋的房子都是租給人家…[這]個一..一個月聽講說都…收了一…收了我們台幣一百多萬吶
224,F3:,[租]
225,F3:,..<L3 hioh1 ((是喔)) L3>
226,F1:,..每個月收..回來…房租收..能收到..台幣一百多萬
227,F3:,..hen不錯啊
228,F2:,…廠..連
229,F3:,..他[那]
230,F2:,[連]廠房
231,F1:,..廠房啦..還有那個…路邊的那一種..算..大樓那一種
232,F3:,..[[他那個工廠給人家]]
233,F1:,[[租給人家..做生]]意啦
234,F3:,..過給人家做還是用租的…不是用..賣給他們的
235,F1:,…怎..怎
236,F3:,..就是…工廠不是..換人了嗎
237,F1:,..<L3 heh1 ah1 heh1 ah1 ((對阿對阿)) L3>..租的啊
238,F3:,..hon
239,F1:,..就[跟]我們老闆租啊
240,F2:,[那]
241,F3:,..hon hon [[hon hon]]
242,F2:,[[那比做]]生意還還si…fa..[還還]那個
243,F3:,[對啊對啊]
244,F1:,..還好他[[才會]]不做啊
245,F2:,[[輕鬆]]
246,F3:,..[喔]
247,F2:,[喔]
248,F1:,..那個時候就是因為還…比…他算一算…[[比也]]
249,F3:,[[hm]]
250,F1:,..比自己在做還划得來啊
251,F2:,..對啊[對啊]
252,F1:,[所以]他就..不..不再做下去了啊
253,F3:,..就是工廠..坐不住
254,F1:,..等於就是說他..那些錢是在那邊…賺的啦..然後就蓋房子…蓋房子蓋一蓋..就是..算一算..就是租給別人還比他自己在開工廠做成衣…做成衣工廠
255,F2:,..沒有風險
256,F1:,..還要划得來
257,F3:,..啊..蓋的..房子也..可以…繼續租出去
258,F2:,..有年限
259,F3:,..有人租
260,F1:,..<L3 wu L3>..有啊
261,F3:,..huh
262,F1:,..啊像..我們..工廠沒做就是..台灣人…那個
263,F3:,..工廠[是]
264,F1:,[德]式馬啊…德式馬去跟他盤..盤去做…也是做成衣..做..他們是做..歐..我們以前是做日本線吶啊..後來他們…跟他租…盤過去做..那個歐美線的啊
265,F3:,..啊現在那個..還有沒有做
266,F1:,..還在做
267,F3:,..還有[在做]
268,F1:,[現在]還在做…那個德式馬還在做
269,F2:,..蓋多少房子廠房可以..一個月收多少錢
270,F3:,..一百多萬
271,F1:,…台幣…沒有..啊他那個..旁邊…路邊那個整排也都是..像那個…那一種[小店啊]
272,F2:,[商業區]嗎
273,F1:,…一個…一個位置一個位置那種小店…一個月也可以租..一兩千塊…[[台b..人民幣喔]]
274,F2:,[[商業..商業區]]
275,F2:,..uh huh
276,F1:,..然後..路邊的有…一棟大樓啊..租給人家做那個
277,F2:,..自己蓋[的]喔
278,F1:,[家]
279,F1:,..自己蓋的啊
280,F2:,..哇
281,F1:,..本來那一棟是..在那邊做成衣..是在做成衣廠…在路邊吶…那…那一棟…是比較…小一點吶…那在這…路邊這一棟..做的時候就是..比較有賺錢喔…就…裡面的..反正那一塊地很大um..然後就…就把這一棟就…就騰出來..租給別人…人家是在做家具的..那有..可以做店面吶…那也
282,F3:,..喔..[以]
283,F1:,[店]面
284,F3:,..以前…以前是..那個…好像沙漠沒有人..那現在人很多…是[[不是]]
285,F1:,[[<L3 heh1 ah1 ((對阿)) L3>]]
286,F1:,..對啊
287,F2:,..工業區啦
288,F1:,..工業區啦
289,F3:,..hun
290,F1:,..然後[就]
291,F3:,[hon]
292,F1:,..就在..我們就..後面…再裡面一點的..又..又蓋…蓋了…比較大棟…成衣…就把它搬過去..後面那一棟…啊後面那..前面這一棟就是…就已經租出去了人家是z 家具行嘛…就..家具行兼..店面…生意說做得也不錯…按…然後我們…後面那一棟..本來是做…也是有賺吶..也是..也是…在..一直在賺錢吶..後來就…生意比較..不好了就..就…不想..算一算說…有人要租就…就是租了比…做的還划算…那就..就租給別人…也是一樣做成衣廠..我[說]
293,F2:,[ei]
294,F1:,..德式馬
295,F2:,..ei ei…那個相片拿出來看一下
296,F1:,…你沒有看過喔
297,F2:,…她好像沒看到
298,F3:,…這誰
299,F1:,…E…hon<L3 這[个]彼啦 ((這個啦)) L3>
300,F3:,[hon]
301,F3:,…<L3 啊這啥 ((啊這是什麼)) L3>
302,F1:,… <L3 彼 ((那)) L3> 許啊
303,F3:,…那她女兒喔
304,F1:,…女兒是旁邊那個啦
305,F3:,…這[個嘛]
306,F1:,<L3 [你按呢]你掛目鏡啦 ((妳這樣妳待眼鏡啦)) L3>…來啦你..你戴..眼鏡
307,F3:,…這個[[就是她女兒喔]]
308,F1:,[[這是她女兒啊]]
309,F3:,..哎喲
310,F2:,…十九歲
311,F3:,..小姐neh
312,F2:,..再兩個月要畢業
313,F3:,… <L3 hioh1 ((是喔)) L3>
314,F2:,..高中[畢業]
315,F1:,[大學]
316,F1:,…國中
317,F2:,..高中
318,F1:,…高中
319,F3:,…XXXX
320,F2:,..十九歲
321,F1:,..@@@=
322,F2:,…很漂亮hon
323,F3:,…<L3 heh1 ah1 ((對阿)) L3>…漂亮不像李sh ..不[像是]
324,F2:,[ei ei ei]
325,F2:,..居然沒有許高ei
326,F3:,..她好像..像她的[那個]
327,F1:,[說]比較矮
328,F3:,…像她老爸
329,F1:,..許在講說[[比較]]矮
330,F2:,[[hm]]
331,F2:,…he臉型..比較像她爸
332,F1:,…ei你..那一天我說…我在跟許講說..ei你女兒…漂亮喔
333,F2:,…從小就
334,F1:,..比較像你喔
335,F2:,..[從小就]蠻漂亮啊
336,F3:,[這個嗎]
337,F1:,[她說]
338,F3:,..這個嗎
339,F1:,..ei 沒有..她說
340,F2:,..hm
341,F1:,..不像我啦..像我就[[醜了啦]]
342,F3:,[[這兩個誰]]啊
343,F1:,..要像她爸爸才漂亮..我說…怎麼會你有這種想法..[@@@]
344,F3:,[才幾歲]就穿這樣
345,F2:,…畢業照
346,F3:,…畢業照怎麼…她這…是…那個..高中還是大學
347,F1:,…高中啦…說高中啦
348,F2:,..高中畢業..再兩個月要高中畢業
349,F3:,…這個<L3 hioh1 ((是喔)) L3>
350,F2:,…[對]
351,F1:,[對]啦
352,F2:,..那個對…他們畢業表演畢業照…這…看過了
353,F3:,..高中
354,F2:,…ei這[[他們家]]
355,F3:,[[還蠻早]]熟的
356,F2:,…這他們可能..可能他們工廠還是他們家外面…可能他們家外面
357,F3:,…這是她女兒喔
358,F2:,..對啊..[同一個人]啊
359,F3:,[啊..he]
360,F3:,…ei…小時候回來好像很高啊怎麼會變
361,F2:,..對啊..小時候就已經很高啦
362,F1:,..hm
363,F2:,…X長…長到sh…長到大概sh十..四五歲就不長了…現在已經夠了..長長..長夠了…再也長不上[去了]
364,F1:,[可能]也有…應該也有一百六十幾啦
365,F2:,..有啦許一百..七…她大概一六…一六七左右
366,F1:,…比她矮一點點吶
367,F3:,…@@
368,F2:,..五公分有啦s
369,F3:,…畢業照穿..這麼..漂亮
370,F2:,…@@@=…我上次去十四歲…就..已經在那邊穿高跟鞋[了]
371,F1:,[幾]歲啊
372,F2:,..十四歲…上次去的時候
373,F1:,..啊你有..五..五年了嗎
374,F2:,…四五年有啦..[三四年了啦]
375,F3:,[這是她婆婆喔]
376,F1:,…四五年喔
377,F3:,..hm..她婆[[婆]]嗎
378,F2:,[[三]]
379,F2:,..大概三四年吧..he
380,F3:,…她婆婆還[是]
381,F2:,[um]
382,F3:,..不[[高嘛]]
383,F2:,[[婆婆]]
384,F2:,..很矮
385,F1:,…說比媽媽還@..媽媽還矮
386,F3:,.. <L3 hioh1 ((是喔)) L3>
387,F2:,..hm
388,F3:,..這是她..老公喔..她[婆]
389,F2:,[hm]
390,F3:,..她
391,F2:,..公公
392,F3:,..公公
393,F3:,..hm
394,F1:,..ei真的喔她…sh..媽…你看媽..把她手這樣
395,F3:,..um
396,F1:,…[牽住
397,F2:,[沒有啦]
398,F2:,..他們坐著
399,F1:,..坐著喔
400,F2:,..um…@@@=你看老媽這
401,F1:,..[啊有那麼矮]嗎
402,F2:,[@..@]
403,F2:,..老太婆…@你看這張
404,F3:,..真的[[是老了]]
405,F2:,[[有啦他們兩個站在]]一起..你看..就是這樣子啊
406,F1:,..喔…比她矮..四五..三s..四五公分喔
407,F3:,..ei…媽
408,F2:,..@@
409,F3:,..媽會不會比..她婆婆老
410,F2:,…一定…我那時候聽說頂多差兩三歲..s..現在好像聽說差五六歲…他們不工作啦..人看起來還[很年輕]啊
411,F3:,[這甚麼]
412,F2:,…柳丁s..他們家的柳丁樹ei
413,F3:,..hon
414,F2:,..檸檬樹檸檬樹..他們家..這個倉庫..然後這邊是院子
415,F3:,..<L3 hioh1 ((是喔)) L3>
416,F1:,..啊檸[[檬是..紅的那一]]種喔
417,F2:,[[對…種菜]]
418,F2:,…黃的..那種不酸的…做[菜的]
419,F3:,[是喔]
420,F2:,..我們台灣那種..那種..很..很酸..這種…不太酸
421,F1:,..<L3 hioh1 ((是喔)) L3>
422,F2:,..[[做菜]]
423,F1:,[[啊hon]]啊這樣…也很新鮮[nei]
424,F3:,[生]那麼多
425,F2:,..他們…家家戶戶都要ts..種一棵..檸檬
426,F3:,..ha
427,F2:,..因為他們西方菜
428,F3:,..自己
429,F2:,..沙
430,F1:,..怎麼[吃]
431,F2:,[沙拉]
432,F3:,…自己用[[的啦]]
433,F2:,[[沙]]拉…沙[拉]菜..都要用檸檬
434,F1:,[沙]
435,F1:,..hon
436,F2:,..hm hm
