Turn,Speaker,Utterence
44,F1:,..然後就是..每次期中期末考之前我們其他三個都唸得要死...然後...可是...阿Q就沒看她什麼在唸書
45,F2:,..嗯
46,F1:,..但是她...分數..都可以拿到八十幾九十幾耶@@
47,F2:,..我發現她其實有點過目不忘的能力ei
48,F1:,..她嗎
49,F2:,..對[啊]
50,F1:,[好]像有點其實我覺得她蠻聰明的
51,F2:,..嗯
52,F1:,..就是她幾乎只要..好好靜下來看過的話基本上她理解能力很高ei
53,F2:,..對啊而且她其實..她看字會很認真把從頭到尾把字看完
54,F1:,..嗯
55,F2:,..就我只是我可能都會跳著看什麼[的]
56,F1:,[嗯]
57,F2:,..然後她就會從頭到尾把字看完
58,F1:,...但其實我不知道我覺得她是大學規劃問題吧她大學可能因為住在外面然後比較放鬆所以她...就是零碎時間..看她很少在看書她可能在玩..電腦遊戲什麼[[什麼之類]]的
59,F2:,[[嗯嗯嗯]]
60,F1:,..可是...我之前有去住過她家一次...然後我覺得讓我印象最深刻是她們家有..一個櫃子還蠻大的
61,F2:,..[嗯]
62,F1:,[然]後裡面全部都是裝...課外書
63,F2:,..嗯嗯[[嗯嗯]]
64,F1:,[[就是]]她看了非常多的書
65,F2:,..對
66,F1:,..小說之類的
67,F2:,..就是我有去住過她家兩次[三]次
68,F1:,[嗯]..嗯[[嗯]]
69,F2:,[[對啊]]就她那那個書櫃她好像她們家小時候...就是可能假日的時候她爸爸就會帶著她跟她弟弟說ei走我們去買書
70,F1:,..[嗯]
71,F2:,[就去]什麼諾貝爾還金石堂之類的吧
72,F1:,..嗯[[嗯嗯]]
73,F2:,[[然後]]就去買很多課外書
74,F1:,..對啊
75,F2:,..就她們家應該是有栽培她XX
76,F1:,..因為她媽媽好像
77,F2:,..很嚴格
78,F1:,..據我了解她媽媽..以前學她媽媽那年代就唸大學所以應該是非常厲害的人啊
79,F2:,..所以她媽媽有大..大學畢業
80,F1:,...好像是ei
81,F2:,..喔
82,F1:,...對@[然後]
83,F2:,[那就]是很厲害的人啊
84,F1:,..對啊可是...就是...她有跟我們講過她爸媽的事情
85,F2:,..[[嗯]]
86,F1:,[[然]]後...這..這就會影響到她跟T就是...譬如說就..她媽媽是學歷很高的人然後她爸爸...就是她爸爸學歷好像...沒有很高但是是一個...吃苦耐勞[型的]人
87,F2:,[嗯嗯]
88,F1:,..就是是很認真工作的人然後她媽媽那時候...其實好像嫁給她爸爸是家人有點反對吧...然後她就說...因為學歷的關係然後就是...就如果有吵架的話她媽媽好像有時候就會...講一些氣話之類的就是講說就是...我這麼...高的學歷
89,F2:,..嗯
90,F1:,..就是我..我也不知道具體那種到底是什麼反正就是會講一些那種...比較..性的氣話就是好像...要是當初我沒有跟著你這樣的話
91,F2:,..嗯
92,F1:,..我今天也不用過比較累什麼什麼之類的
93,F2:,..嗯
94,F1:,..然後所以就是...她媽媽...之前ei她爸媽好像都不是很喜歡T
95,F2:,..嗯
96,F1:,..妳知道嗎因為好像就是...覺得T的學歷...不夠吧因為畢竟...跟G比起來真的有差G念北迂..北一[然後她又念的是政大]
97,F2:,[可是T念的是大安]高工ei
98,F1:,..我我是不知道大安高工[[是怎樣]]
99,F2:,[[它是]]..全台北最好的高職啊就是..地位等同建中吧
100,F1:,..@@是@是喔
101,F2:,..它的分數超高的就兩百八兩百九就我們那屆基測分數的話..是很厲害的學校
102,F1:,..ha
103,F2:,..就是大安高工是...高職界的建中
104,F1:,..是[喔]
105,F2:,[嗯]就是可能也是兩..PR九十以上吧..八九十
106,F1:,..不知道啊爸媽就覺得T好像不是像G這種他們應該說..覺得..A值得更好
107,F2:,..之類的
108,F1:,...對[[啊]]
109,F2:,[[我]]有聽她媽是不是到現在還是很反對啊就是因為[她爸好像]有自己打電話給T什麼的@
110,F1:,[@@]
111,F1:,..@@
112,F2:,..妳知道這件[事嗎]
113,F1:,[妳知道]超扯的喔之前...大二要搬出來寢室要暑假不是要清空嗎
114,F2:,..[[嗯]]
115,F1:,[[然後]]她爸爸有開車來幫A載東西然後..T就來了...然後那時候...超尷尬就是...因為其實T跟A她們家住得很近..然後就是...那時候是...T幫A整理東西然後她爸開車嘛
116,F2:,..嗯
117,F1:,..然後就等於是把東西搬上車這樣子然後所以..兩個人會碰到...因為..T一直都在然後也要適時的幫忙..然後他們兩個見面都很..很尷尬就是...都沒講什麼話
118,F2:,...嗯
119,F1:,..就是完全零互動然後我就覺得...這有點尷尬了然後重點來了就是...傍晚的時候...就是..照理說家住在這麼近
120,F2:,..嗯
121,F1:,..然後如果要開車回去的話..[應該]
122,F2:,[一起回去]..[[吧]]
123,F1:,[[對]]啊可是沒有就是..她爸好像也沒有問他要不要一起載他回去然後@T就是還是一個人坐公車然後@@坐很久很久[很久]回到家
124,F2:,[嗯]
125,F2:,..那T沒有生氣
126,F1:,...T沒有生氣T個性那麼好而且...他也沒有什麼點可以生[[氣啊]]
127,F2:,[[也是]]啦那G不會對她爸生氣嗎
128,F1:,...我覺得她是...她也無從生氣起吧因為這種關係也不是一天兩天的[事情]
129,F2:,[嗯嗯]
130,F1:,..就是從一開始就是有點小反對這樣子啊
131,F2:,..但她爸現在好像是可以接受的了ei
132,F1:,...我不知道我最後沒有再問可是...她媽好像
133,F2:,..她媽就是沒有在她面前提起過啊
134,F1:,...就是不承認吧
135,F2:,..[[對啊]]
136,F1:,[[就是]]一種直接不承認的
137,F2:,..嗯嗯
138,F1:,..態度吧
139,F2:,..嗯
140,F1:,...對啊..然後@啊我之前就問G說..ei妳們交往這麼久啊然後結婚什麼之類的她就說喔不知道..到時候再說@
141,F2:,..對啊她她就是反正結了..就是先斬後奏啊
142,F1:,...TSK有像她的個性
143,F2:,..嗯
144,F1:,..@先吃到再說@[@@=]
145,F2:,[對啊]
146,F1:,..@@
147,F2:,..@@
148,F1:,..嗯
149,F2:,..嗯...而且她..就之前住她們家就還蠻明顯的都是她爸爸去找話跟她媽媽說ei
150,F1:,...我覺得她爸蠻可愛她爸[其實話蠻多的耶]
151,F2:,[對啊她爸很可愛啊]嗯
152,F1:,..妳不覺得嗎[[反正就]]
153,F2:,[[而且她]]爸超熱心的ei
154,F1:,..她爸很好聊ei
155,F2:,..對啊她爸什麼話題都可以聊..而且他有一次就剪了頭髮好像是她媽幫他剪的吧
156,F1:,..嗯
157,F2:,..就G她媽幫她爸剪頭髮反正她爸就晃晃晃進來房間就說什麼ei..妳有發現爸爸剪頭髮嗎什麼的是妳媽媽剪的@
158,F1:,..@@
159,F2:,..然後@@重點是..G她們超壞就她跟她兩個弟弟就[不理她爸就是]視她爸為無物然後就繼續做自己的事情
160,F1:,[完全不理他爸]
161,F1:,...我覺得她爸很妙的是...你有看她們家的老鼠嗎
162,F2:,..沒有我那時候去沒老鼠了
163,F1:,..喔那我比較早去的ei就是她們家有養...一個..寵物屋然後裡面有很多隻
164,F2:,..@@@
165,F1:,..@楓楓..楓葉[[鼠]]
166,F2:,[[好]]療癒喔
167,F1:,..@就對@@然後@超多隻而且都是...那種還很小的那一種
168,F2:,..嗯[嗯]
169,F1:,[然]後就是...我就看到那個我就說啊是楓葉鼠然後她爸就開始一直跟我聊..聊說喔我們家的趴趴鼠啊[[他就叫牠趴趴鼠]]
170,F2:,[[@@@=]]
171,F1:,...他們趴趴鼠什麼很會生啊就是我們當初只養兩隻然後現在就變四隻然後四隻就一直生生生現在就變成一坨[之類的]
172,F2:,[@@]@好可愛喔@
173,F1:,...然後她爸很熱心因為那天我們是在她們家吃火鍋嘛
174,F2:,...嗯
175,F1:,..然後她爸就會一直跟我們聊天可能是怕我們覺得無聊吧
176,F2:,..嗯嗯嗯
177,F1:,..對啊然後他就一直問說有沒有吃飽之類的
178,F2:,..嗯她爸人蠻好的
179,F1:,..對啊嗯嗯huh
180,F2:,...但她媽就會在房間裡然後我就不知道該怎麼跟她媽說[話]
181,F1:,[我]覺得她媽感覺有點可怕
182,F2:,..我也覺得而且..那天有點尷尬是因為我是在準備研究所吧就是我要考試的前一天晚上住在她家..然後那時候她爸出門了然後她弟弟又還沒回來
183,F1:,..嗯
184,F2:,..然後G也出去家教了
185,F1:,..所以[[就只有妳跟她媽]]
186,F2:,[[就是剩下]]我跟她媽然後我就覺得很可怕就會覺得好像要跟去幫她洗個碗什麼之類的
187,F1:,..那妳們有講話嗎
188,F2:,..沒有啊就她媽就做自己的事做完就回房間了
189,F1:,...ei對了我覺得..她媽..好像是不是不太喜歡待在客廳啊
190,F2:,...對啊
191,F1:,..[嗯]
192,F2:,[而]...那時候那時候她爸不是都睡客廳嗎
193,F1:,..ha
194,F2:,..妳對啊她爸是睡..我去住兩次她爸都是睡客廳ei
195,F1:,..我不懂ei...什麼意思啊
196,F2:,..就是有可能看電視看到睡著就直接睡到[[早]]上我不知道他們的
197,F1:,[[@]]
198,F2:,..那個情況
199,F1:,...因為我記得那次去她們家住好像...的確就是只有吃飯時候她媽在嘛然後之後好像就回房間了
200,F2:,..對啊
201,F1:,...喔...嗯
202,F2:,...她媽可能是那種冷漠..可是內心其實是很愛G的人@
203,F1:,..是啊
204,F2:,..嗯
205,F1:,..而且..妳不覺得A長得跟她媽超像的
206,F2:,..@很[像頭]髮也很像
207,F1:,[眼睛]
208,F1:,..還有眼睛我覺得[[最像是]]眼睛吧
209,F2:,[[是眼睛]]
210,F2:,..嗯嗯
211,F1:,..就是都有一點單眼皮然後泡泡的
212,F2:,..對
213,F1:,..嗯
214,F2:,..而且都戴眼鏡
215,F1:,..嗯
216,F2:,..還有捲頭髮
217,F1:,...ho...我想起來S...住在這裡的時候
218,F2:,..嗯
219,F1:,..她爸媽有半夜十二點多來過
220,F2:,..嗯...幹嘛
221,F1:,...來罵G啊幹嘛
222,F2:,..為什麼
223,F1:,...那件事情...好就是
224,F2:,..我不知道這件事耶天啊
225,F1:,...我覺得...是A任性...就是...好像是...那時候..她一個禮拜要回家一次...然後就是禮拜五晚上...就會固定家教會回去然後[禮]拜天晚上她爸爸再送她來
226,F2:,[嗯]
227,F1:,...然後情況是她...周末回家住的時候
228,F2:,..嗯
229,F1:,..就是...她弟弟...因為是高中還國中我忘記了然後反正就是要補習嘛...可是她弟弟就是那次就..翹課沒有去補習
230,F1:,..然後[[就]]是唸書好像也很不上心吧
231,F2:,[[嗯]]
232,F1:,...然後她爸就是可能焦慮吧然後也生氣然後又開始碎唸就是唸G說什麼...妳看都是妳就是大學生活不好好...過然後亂七八糟然後帶回來家裡把它教壞給弟弟就是...以前啊妳看弟弟也不會熬夜也不會玩電腦遊戲你看他現在啊...都是妳熬夜然後就是...@傳染[給]他的
233,F2:,[@]嗯
234,F1:,..就是他就是有點指責A吧就是把一些不好的生活習慣...帶回來然後他覺得就是..影響到他弟弟這樣子..然後G就是生氣她就覺得說這干她屁事就是[[@]]
235,F2:,[[嗯]]嗯
236,F1:,..他自己翹課是他的事情就是...根本不關我的事情啊然後她爸就說什麼..那妳要盯著弟弟啊什麼什麼之類的然後她覺得說...我大學我每天都在學校要怎麼盯他啊那也那他住在家裡應該是你們要多去盯[他]什麼之類的
237,F2:,[嗯]
238,F1:,..然後...就吵..然後G就很火大..然後就回來然後就..都不跟她..爸媽講話...然後就是..就又隔了一個禮拜然後照理說周末不是要回去嗎
239,F2:,..嗯
240,F1:,..然後G就...不回去她就直接不回去然後她..也沒有打電話跟她爸媽說她不回去然後她爸媽一直打電話來...然後她就不接
241,F2:,..嗯
242,F1:,..她就不接@...然後那時候我就...覺得很尷尬我就跟G說就是...妳可以不回去但是我覺得妳應該要..跟妳爸媽說一下妳今天...不回家因為生氣什麼什麼之類的可是就是你不能這樣整個裝死因為..我覺得他們一直奪命連環call 過來可能是怕她會不會是..去家教然後...途中被綁架什麼什麼之類的所以才沒有安全回到家裡我覺得是這樣
243,F2:,..嗯
244,F1:,..但我就是怎麼跟她講她就是你也知道她個性她就是很硬她就不聽啊然後就...好啊..八點就過了九點就過了...然後到晚上...@十二點多..突然聽到按門鈴的聲音...然後那時候我就說..eiG..妳去開一下因為應該是妳爸媽@
245,F2:,..嗯
246,F1:,..@然後@她就說她就說..不要啊妳要開妳自己去開@
247,F2:,..@她居然用那種語氣耶
248,F1:,..對@不要啊妳自己去@然後我想說這哪招啊我當然要去開啊都在外面了妳不開嗎然後我就去開了然後...一打開門她爸還是很有禮貌他就..他就說喔..不好意思這麼晚打擾然後她媽就是...感覺出來非常的憤怒
249,F2:,..嗯
250,F1:,..然後就就是說不好意思打擾然後直衝房間...然後開始聽到..brabrabra就是...好也沒有大罵但是G..她媽媽有...嚴厲的跟她講就是妳為什麼不回家為什麼不打電話就但是沒有罵她...我覺得她們家家庭教育蠻成功的
251,F2:,..嗯[嗯]
252,F1:,[就]是父母好像不會隨便...發脾氣但[[是]]是嚴肅跟嚴厲吧
253,F2:,[[嗯]]
254,F2:,..嗯她們家家庭教育蠻成功的啊因為G其實是一個習慣很好的人只有生活很亂而已@
255,F1:,...對啊她[就]是這樣亂了一點她其他我覺得都還ok
256,F2:,[嗯]
257,F2:,..對啊什麼交友或者做事也都蠻好的
258,F1:,..對啊對啊對啊然後就覺得喔...那時候其實有點被嚇到
259,F2:,..嗯
260,F1:,..不知道她可以...就是拗到這種地步
261,F2:,...嗯
262,F1:,..就是以前知道她拗但是不知道可以拗到..[不打電話]直接不回家這樣子
263,F2:,[對啊好可怕]
264,F1:,..但我覺得她有部分是...在示威吧她就覺得你今天都怪到我頭上那我就不要回家啊就是那這樣弟弟不就好了嗎我覺得應該是有這種想法啦
265,F2:,..嗯
266,F1:,..對啊嗯huh
267,F2:,...那他有很很難過哭什麼的嗎
268,F1:,...那一天吵..吵架應該是有啦...但是...有聽到她...就是..啜泣然後就是XX幹嘛怪到我頭上啊然後
269,F2:,..喔
270,F1:,..就是對啊什麼都是我的錯啊什麼什麼之類的啊這樣子..對啊
271,F2:,...嗯嗯
272,F1:,..對啊
273,F2:,...感覺她壓力也是蠻大的
274,F1:,...她是大姊啊
275,F2:,..而且爸媽對她期望那麼高
276,F1:,...TSK...我覺得..除了她爸媽對她期望之之外我覺得還有另外一個比較值就是她好像有一個表姊她們家就是她舅舅那邊好像...就是...小孩程度什麼都蠻不錯的
277,F2:,..喔
278,F1:,...我..記我記得
279,F2:,..是[喔]
280,F1:,[她]好像有一個舅因為她表姊好像是...嫁得也很好
281,F2:,..[[嗯]]
282,F1:,[[他]]表姊..聽說好像嫁的算是豪門之類的@住在大安...[大安]
283,F2:,[大安]區
284,F1:,..好像羅斯福路那邊..就是[[羅斯福路]]那邊應該蠻
285,F2:,[[那蠻好的啊]]
286,F2:,..嗯
287,F1:,..房價蠻高的@
288,F2:,..感覺是ei@
289,F1:,..對啊她就是她有提到說她們家那邊的親戚好像都還不錯所以可能父母也會期望就是...A可以跟她們一樣吧
290,F2:,..[嗯]
291,F1:,[我猜]啦嗯
292,F2:,...好無奈喔阿..阿Q的人生@
293,F1:,..@@@哎沒辦法啊
294,F2:,...之前她們有一次吵架是因為手機這件事@他們也覺得是阿Q..脾氣太壞了@@...就是她那時候不是她爸就幫她換了一個智慧型手機嗎...然後她就不想要智慧型[[手機所以她]]
295,F1:,[[ei對]]好像是
296,F2:,..然後還是我陪著她去辦門號的@@
297,F1:,...對ha所以之後就換回來了嗎
298,F2:,...就是她換號碼啊...可是就是換號碼新辦了一隻手機這樣
299,F1:,..嗯
300,F2:,..因為她爸自己把她的號碼轉到中那個什麼啊台灣大哥大去
301,F1:,..嗯
302,F2:,..然後就幫她辦了一支智慧型手機
303,F1:,..喔對所以她最後都沒有用啊她[沒有用啊]
304,F2:,[就給他]弟啊然後電話也給他弟
305,F1:,..對啊
306,F2:,..而且她超蠢的我就那時候忘了她的已經換手機還打到她舊號碼
307,F1:,..嗯
308,F2:,..就是我有把號碼就是...太熟了就有記下來然後就直接撥著打然後就有一個男生接的然後我就啊我要找G
309,F1:,..[@..uh..@=]
310,F2:,[然後他就喔是大美嗎@]@@我說是我然後有[[一次]]
311,F1:,[[他怎]]麼知道是妳
312,F2:,...我不知道為什麼耶還是還是他手我不知道為什麼知道ei
313,F1:,...對啊
314,F2:,..嗯還還有一次就是我未接來電...就是我打給她沒接然後一樣是她弟..的[手]機
315,F1:,[嗯]
316,F2:,..然後他弟就說應該是妳同學什麼大美什麼的吧@然後我就@@
317,F1:,...那可能她在家會這樣提到妳名字吧
318,F2:,..可能有吧而且..有去住過什麼的啊
319,F1:,..喔
320,F2:,..嗯
321,F1:,...我覺得她要堅持不換是因為翁T是
322,F2:,..對啊[[她那時候就說]]
323,F1:,[[遠傳的]]
324,F2:,..她那時候就說而且我換到...台灣大哥大就沒有那個
325,F1:,..什麼[免費]
326,F2:,[免費]啊什麼的為什麼要自己幫我換然後不先跟我說lei什麼的...就她其實有點..有點小生氣
327,F1:,..對@@...其實...她追求的東西跟大家都還蠻不一樣的
328,F2:,..她追求[[的是有]]
329,F1:,[[就是像]]我們一般如果家人幫我們換智慧型手機應該早就爽翻了吧
330,F2:,..[對啊]
331,F1:,[yeah ]終於有新手機了
332,F2:,..嗯
333,F1:,..對啊她追求的是比較有她自己的獨特性
334,F2:,...而且她後來就是辦了新門號會送一支手機她把那支手機給T了@
335,F1:,...有喔
336,F2:,..對啊...她就把那支手機給他了因為好像T的手機太舊了什麼的
337,F1:,..真假
338,F2:,..而且G自己手機這麼好她哪需要換換什麼零元手機啊
339,F1:,...喔
340,F2:,..她那支手機不是[還不錯嗎]
341,F1:,[Sony Ericsson]的
342,F2:,..對啊
343,F1:,..嗯...而且她好像不是很喜歡智慧型手機
344,F2:,...就覺得...沒什麼吸引她的吧
345,F1:,..嗯
346,F2:,...如[[果]]
347,F1:,[[還]]不如同人誌之之類的@@
348,F2:,..@@可能如果以後會有什麼手機版on line 什麼她就會...就是..會有想買的[念頭]
349,F1:,[@]妳知道嗎她之前都拿我的手機在玩黴菌就是有一個培養黴菌的遊戲..然後超誇張她一見到我就說手機拿出來@@然後她一直培養然後連去吃飯的時候她也一直在玩那個耶...就是她很喜歡那種..療癒系[[的培養遊戲]]
350,F2:,[[嗯嗯嗯]]那她很適合送方吉啊
351,F1:,...是啊就是類似方吉啊只是她是黴菌[啊]
352,F2:,[@]@
353,F1:,..然後因為她很喜歡那種衝什麼..就是那個level 晉級[之類的]
354,F2:,[對]然後她很喜歡蒐集東西
355,F1:,..對對對然後她就狂s狂[[蒐集那]]不同種黴菌什麼什麼之類的
356,F2:,[[嗯uh]]...她真的太好笑了..她怎麼後來停掉了
357,F1:,...停掉是因為搬走啦
358,F2:,...ha
359,F1:,..就搬走啦
360,F2:,..喔喔喔
361,F1:,..對啊
362,F2:,..ha所以她到大四畢業的時候一直在玩妳的手機喔
363,F1:,..對啊對啊
364,F2:,..@@...好好笑喔
