Turn,Speaker,Utterance
151,F1:,".. 還是 為 了 吃 沙茶醬 ."
151,F1:,"... 為 了 沙茶醬 而 吃 火鍋 ."
151,F1:,".. @ ."
152,F2:,".. 這 樣子 不 行 ."
153,F1:,".. 為什麼 ."
153,F1:,"... 沙茶醬 很 好吃 啊 ."
154,F2:,".. 如果 妳 吃 火鍋 的 話 ,"
154,F2:,".. 就 自己 想 嘛 ."
154,F2:,".. @ 吃 火過 不 吃 醬 的 話 ,"
,,"應該 不 會 飽 ."
154,F2:,".. 因為 ,"
,,"醬 就是 油 ."
155,F1:,".. 喔 對呀 ,"
155,F1:,".. 火鍋 就 只是 水煮 ."
155,F1:,".. 所有 東西 都 是 水煮 啊 ."
155,F1:,".. 然後 基本上 ,"
,,"應該 很 健康 ."
155,F1:,".. 可以 改成 配 芝麻醬 ."
155,F1:,".. 就是 那個 日式 的 芝麻醬 ."
155,F1:,".. 就 覺得 還蠻 好吃 的 ."
156,F2:,".. 日式 芝麻 ,"
156,F2:,".. 妳 有 吃過 ,"
,,"那個 ,"
156,F2:,".. 火過 配 芝麻醬 ,"
156,F2:,".. 餐廳 喔 ."
157,F1:,".. 妳 如果 吃 那個 麻辣 鍋 ,"
,,"他 會 給 你 啊 ,"
,,"不 是 嗎 ."
158,F2:,".. 那 種 餐廳 很 少 ,"
158,F2:,".. 我 是 在 --"
158,F2:,".. 我 是 在 大陸 隔壁 ."
159,F1:,".. 對 ,"
159,F1:,".. 大陸 只有 麻辣 火鍋"
,,"就是 配 芝麻醬 ."
159,F1:,"... 台灣 也 有 ,"
159,F1:,".. 比較 好 一點 的 火鍋 ."
160,F2:,".. 比較 好 的 嗎 ?"
161,F1:,".. um ."
162,F2:,".. 我 都 鄙視 那些 餐廳 @ @ @ = ."
163,F1:,".. 真的 嗎 !"
164,F2:,".. 因為 我 都 是 吃 --"
164,F2:,".. 我 沒有 ."
164,F2:,".. 我 就是 沙茶醬 而已 這 樣子 ."
165,F1:,".. 我 也 是 ,"
,,"很 喜歡 沙茶醬 ."
165,F1:,".. 所以 ,"
165,F1:,".. 沒有 沙茶醬 的 火鍋店 ,"
,,"我 沒有 興趣 ,"
,,"@ @[@ =] ."
166,F2:,"[@ @ @ =] ."
167,F1:,".. 對 啊 ,"
167,F1:,".. 簡單說 ,"
,,"也 是 鄙視 那些 餐廳 ."
167,F1:,".. 為什麼 ,"
167,F1:,".. 給 --"
167,F1:,".. 還有 是 給 那個 什麼 ."
167,F1:,"... 腐 ."
167,F1:,".. 豆腐 --"
167,F1:,".. 豆腐 --"
167,F1:,".. 豆腐乳 ."
167,F1:,".. 對 對 ,"
167,F1:,".. 豆腐乳 ."
168,F2:,".. 他 有 給 豆腐乳 ."
168,F2:,".. 我 有一次 最 --"
168,F2:,".. 去 那個 西 --"
168,F2:,".. 就是 --"
168,F2:,".. TSK ."
168,F2:,".. 就是 反正 西部 的 ,"
168,F2:,".. 中國 的 西部 ,"
168,F2:,".. 我 也 不 知道 是 --"
168,F2:,".. 不 確定 是 哪裡 ."
168,F2:,".. 然後 它 --"
168,F2:,".. 我 要 去 --"
168,F2:,".. 我 就是 因為 --"
,,"一路上 都 吃 一些 奇奇怪怪 的 新疆 食物 ,"
168,F2:,"... 所以 就 覺得 ,"
168,F2:,".. 喔 ,"
,,"終於 來 到 都市 了 ,"
168,F2:,".. 然後 就 想 說 吃 一些 ,"
168,F2:,".. 我 自己 想 吃 的 ."
168,F2:,".. 然後 就 走進 去 就 一間 ,"
168,F2:,".. 就是 美輪美奐 的 ,"
168,F2:,"... 火鍋店 ."
169,F1:,"@ @ ."
170,F2:,"然後 走進 火鍋店 ,"
,,"是 不 是 期待 一個 鍋 ."
171,F1:,".. 對 啊 ."
172,F2:,". .然後 還有 飯 ,"
172,F2:,".. 然後 就 這 樣子 配 嘛 ."
173,F1:,".. 沒有 ,"
173,F1:,".. 哪裡 來 的 飯 ."
174,F2:,".. 沒有 [飯 耶 !"
174,F2:,".. 就是] --"
175,F1:,"[@ @] ."
176,F2:,".. 可是 台灣 都 有 飯 啊 !"
177,F1:,".. 大陸 很 多 地方 都 沒有 飯 啊 ."
178,F2:,".. 對 啊 ."
179,F1:,".. 我 也 不 懂 為什麼 @ @ ."
180,F2:,".. 然後 我 就 ,"
180,F2:,".. 我 就 有 點要 發飆 ."
180,F2:,".. 你 火鍋店 沒有 飯 @ @ --"
180,F2:,".. 可是 他們 吃 火鍋 不 吃飯 ."
181,F1:,".. 對 ."
181,F1:,".. 對 ."
182,F2:,".. 為什麼 要 這 樣子 ."
183,F1:,".. 他們 連 吃 菜 都 不 吃飯 啊,"
,,"就是 我 第一 [次 ,"
183,F1:,"..]從 九六年 去到 去年 ."
184,F2:,"[ha] ,"
191,F2:,".. 澱粉 好 但是 都 吃 太 多 [@ @] ."
183,F1:,".. 前年 去 ,"
,,"還 是 一 樣 不 給 飯耶 ."
185,F2:,".. 對 啊 ."
186,F1:,".. 然後 我 發現 他們 都 --"
186,F1:,".. 然後 我 想 他們 為什麼 可以 吃 這麼 多 菜 ."
186,F1:,".. 因為 他們 沒有 吃飯 啊 ,"
186,F1:,".. 所以 他 整 --"
186,F1:,".. 就 整桌 都 是 菜 啊 ."
187,F2:,".. 所以 他們 很 健康 耶 ."
188,F1:,".. 哪 有 ,"
188,F1:,".. 油 得 要命 耶 ."
188,F1:,".. 因為 這樣 妳 就 相對 會 吃 更 多 的 肉 啊 菜 啊 ,"
,,"那些 東西 進去 ."
189,F2:,".. 那 很 好 啊 ,"
189,F2:,".. 就是 比 澱粉 好 啊 ."
190,F1:,".. 沒有 ,"
190,F1:,".. 澱粉 是 很 好 的 東西 ."
192,F1:,"[對] ."
198,F1:,".. 就是 [我們 家] --"
193,F2:,".. 而且 ，"
,,"有些 食物 有 澱粉 就 夠 了 吧 ,"
194,F1:,".. 嗯哼 ."
195,F2:,".. 我 也 不 知道 ."
195,F2:,".. 然後 我 那 時候 第一 次 知道 他們 不 吃飯 ."
196,F1:,".. 對"
196,F1:,".. 這 真是 很 奇怪 的 事情 ."
196,F1:,".. 所以 每 一 次 去 他 都 先 給 你 飯 ."
197,F2:,".. 欸 ,"
,,"妳 阿嬤 ,"
197,F2:,".. 奶奶 吃 不 吃飯 ."
198,F1:,".. 當然 吃 啊 !"
198,F1:,".. 我們 家 的 是 --"
199,F2:,"[不 知道] ,"
,,"那邊 對 我們 來說 也 蠻 北 的 耶 ."
203,F2:,".. 對 我們 來 說[是 北 呀 ,"
203,F2:,".. 我們 很 南 耶] ."
199,F2:,".. 蠻 北 的 ."
199,F2:,".. 浙江 嗎 ?"
199,F2:,".. [[浙江 是]] --"
200,F1:,"[[浙江]] 是 南邊 ."
201,F2:,".. 可是 對 我們 來說 很 北@ @ ."
202,F1:,".. 最好 是 啦 ,"
202,F1:,".. 哪裡 北 呀 @ @ ."
204,F1:,"[浙江 是 --"
204,F1:,".. 江 --"
204,F1:,".. 江 --"
204,F1:,"..]江南 耶 @ @ ."
215,F2:,".. [或者 是] --"
216,F1:,"[對 對] ."
205,F2:,".. 江南 ."
206,F1:,".. 我們 是 南耶 @ @ ."
207,F2:,".. 在 江 的 南 ."
208,F1:,".. 只要 是 在 長江 的 都 叫 南邊 ."
209,F2:,".. 所以 長江 以南 都 是 --"
209,F2:,".. 都 魚米之鄉 ."
210,F1:,".. 對 呀 對 呀 對 呀 ."
211,F2:,".. 所以 長江 以北 可能 就 不 容易 吃飯 ."
212,F1:,".. 長江 黃-"
212,F1:,".. 黃河 那邊 就 比較 不 吃飯 ,"
212,F1:,".. 對呀 對呀 ,"
212,F1:,".. 就 --"
212,F1:,".. 他們 現在 --"
212,F1:,".. 現在 是 --"
212,F1:,".. 我 覺得 那是 --"
212,F1:,".. 新 --"
212,F1:,".. 西 中國 嘛 ,"
212,F1:,".. 他們 他們 的 那個 吃飯 的 文化 ,"
212,F1:,".. 餐廳 的 文化 ,"
212,F1:,".. 就 像 剛剛 說 的 ,"
212,F1:,".. 不好意思 ,"
212,F1:,".. 先 來 個 滷蛋 ."
212,F1:,". .然後 點 了 還 不 一定 會來 ."
212,F1:,".. 如果 你 不 點 的 話"
,,"就 永遠 看不到 滷蛋 @ @ ."
213,F2:,".. 喔 ,"
213,F2:,".. 滷味 好像 很 多 人 都 ,"
213,F2:,".. 或是 他們 --"
213,F2:,".. 他們 都 吃 一個 --"
213,F2:,".. 配 什麼 --"
213,F2:,".. 一個 --"
213,F2:,".. 窩窩頭 ."
214,F1:,".. 對對 ."
214,F1:,".. 餅 --"
214,F1:,".. 餅 --"
214,F1:,".. 餅 哪 ."
214,F1:,".. 什麼 那種 ."
215,F2:,".. 餅 哪 ."
216,F1:,".. 饅頭 啊 那 一類 的 ."
217,F2:,".. 我 記得 有 個 很 好笑 的 名字 ,"
,,"好像 就是 窩窩頭 ."
218,F1:,".. 還有 一個 好像 ,"
,,"不 知道 叫 什麼 ."
218,F1:,".. 對 不管 在 南方 在 北方 都 這樣 ."
218,F1:,".. 然後 而且 --"
218,F1:,".. 為什麼 沒有 --"
218,F1:,".. 我 不 懂 ."
218,F1:,".. 我 不 懂 為什麼 沒有 米"
218,F1:,".. 因為 飯 是 最 便宜 的 東西 ,"
,,"為什麼 要 給 人家 吃 一 堆 ,"
,,"[[有的 沒的 ,"
218,F1:,".. 然後 你 就]] --"
219,F2:,"[[對 他們 來 說]]飯 可能 不 行 吧 ."
220,F1:,".. 窩窩頭 比較 便宜 對不對 ."
221,F2:,".. 那 窩窩頭 很 難 吃 耶 ."
222,F1:,".. 對[@ @] ."
223,F2:,"[@ @] ,"
223,F2:,".. @ 可是 應該 很 便宜 吧 @ ."
224,F1:,".. 可是 那個 還要 油 ,"
,,"還要 讓 它 發酵 ,"
,,"還要 弄 ,"
224,F1:,".. 還 要 烤 ."
224,F1:,".. [[飯 不 是 只要]] 丟 進 就 好 了 ."
225,F2:,"[[他們 搞不好 覺得]] --"
225,F2:,".. 對 ,"
