Turn,Speaker,Utterance
26,M:,".. 對 啊 ."
26,M:,".. 整個 很 好笑 [喜歡 虧 我] ."
27,F:,"[他 那天 很 好笑] ."
27,F:,".. 掃地 就 掃地 ."
27,F:,".. 掃 甚麼 ."
27,F:,".. [[掃 螞蟻]] ."
28,M:,"[[掃 螞蟻]] ."
28,M:,".. @"
29,F:,".. 為甚麼 ."
30,M:,".. 啊 ."
31,F:,".. [為]甚麼 要 掃 螞蟻 ."
32,M:,"[就] ,"
33,M:,".. 就 ,"
33,M:,".. 太 甜 了 啊 ."
33,M:,".. 吸引 一 堆 螞蟻 過來 ."
34,F:,".. @@@="
35,M:,".. 笑 得 太 甜 了 ."
35,M:,"... Jason 其實 人 --"
35,M:,".. 人 很 好 ."
36,F:,".. 對 啊 ."
36,F:,".. 我們 改天 找 他 吃 [[飯 哪]] ."
37,M:,"[[有 啊 我 有 跟 他 講]] ."
38,M:,".. 對 啊 ."
39,F:,"那 ,"
39,F:,".. 那 這個 就 真的 你 來 排 了 ."
40,M:,".. 嗯 ."
40,M:,".. 好 ."
41,F:,".. 反正 我 就是 晚上 ."
42,M:,".. 嗯 ."
43,F:,".. 如果 不是 weekend 的 話 ."
44,M:,".. OK ."
44,M:,"... 可以 叫 他 帶 他 女朋友 ."
44,M:,".. 沒有 [曝光 的] ."
45,F:,"[<X 有 伴 X>] ."
46,M:,".. <X 有 伴 X> ."
46,M:,".. 沒有 曝 ,"
46,M:,".. 曝光 過 的 ."
47,F:,".. 到 現在 都 沒有 嗎 ."
48,M:,".. 大家 應該 --"
48,M:,"大家 現在 應該 知道 ,"
48,M:,".. 可是 你 想想 看 他們 交往 多久 了 ."
48,M:,".. 三年 了 ."
48,M:,".. 三年 le ."
48,M:,".. 然後 他 一直 隱藏 得 很 好 ."
49,F:,".. 很 久 嗎 ."
50,M:,".. 可是 在 公司 來講 他們 是 同一 個 部門 ."
50,M:,".. 在 同一 個 部[門] ."
51,F:,"[喔] 你 是 說 ,"
51,F:,"時間 很 久 .. 可是 是 --"
51,F:,".. 大家 不 知道 的 情況 之下 ,"
52,M:,".. 對 ."
53,F:,".. 還 那麼 久 又 同 部門 ."
54,M:,".. 對 ."
54,M:,".. 然後 都 沒有 一些 破綻 ."
55,F:,".. 你 講 的 這 .. 我 那天 不是 跟 V 聊天 ,"
55,F:,".. 我 就 說 ,"
55,F:,".. 喔 ,"
55,F:,".. 有 可能 E 又 要 調 回去 高雄 了 ."
56,M:,".. 嗯 ."
57,F:,".. 然後 他 就 說 那天 他 跟 鈴 聊 很 久 啊 ."
57,F:,".. 甚麼 的 ."
57,F:,".. 然後 就 說 他 了解 E 的 處境 啊 ."
57,F:,".. 畢竟 在 同一 個 公司 綁手綁腳 的 ."
57,F:,".. 我 就 不 認同 ."
57,F:,"... 我 沒有 回 他 甚麼 ."
57,F:,".. 我 只是 覺得 說 ,"
57,F:,".. 但是 ,"
57,F:,"我 覺得 ,"
57,F:,".. 琴 他 能力 也 不錯 ."
57,F:,".. 他 [應該] ,"
58,M:,"[對 啊] ."
59,F:,".. deserve it ."
59,F:,".. [[然後]] ,"
60,M:,"[[eh ."
60,M:,".. 其實]] 他 比 任何 一 個 主任 的 觀念 都 還 好 ."
61,F:,".. 對 ."
61,F:,".. 然後 ,"
61,F:,".. 他 就 說 ,"
61,F:,"他 覺得 琴 看 起來 很 強勢 ."
62,M:,".. 嗯 ."
63,F:,".. 或許 應該 要 建議 他 跟 ,"
63,F:,".. 他 說 他 可能 跟 ,"
63,F:,".. E 的 溝通 沒有 很 好 ."
63,F:,".. 我 就 說 可能 是 ."
63,F:,".. 他 說 或許 他 應該 要 --"
63,F:,".. 我 應該 要 建議 --"
63,F:,".. 琴 就是 ,"
63,F:,".. 可以 用 以柔制剛 ."
63,F:,".. 因為 ,"
63,F:,"琴 會 ,"
63,F:,".. 像 我 一樣 ,"
64,M:,".. 對 ."
65,F:,".. 得理不饒人 ."
66,M:,".. 對 ."
66,M:,".. [很 硬] ."
67,F:,"[如果] ,"
67,F:,".. 你 ,"
67,F:,"... 你 就是 有理 的 時候 ,"
67,F:,".. 你 要 ,"
67,F:,".. 你 要 ,"
67,F:,".. 你 要 我 ,"
67,F:,".. [[軟]] 下來 ,"
68,M:,"[[軟]] --"
68,M:,"... [不 可能] ."
69,F:,"[就是] ,"
69,F:,".. 當下 就 不行 ."
69,F:,".. 可是 我 覺得 這樣 就是 佔 弱勢 了 ."
69,F:,".. 以後 應該 得理 可是 ,"
70,M:,".. [[可以 饒人]] ."
71,F:,"[[又 要 用]] ,"
71,F:,".. 不是 ."
71,F:,".. 又 要 用 軟 的 攻勢 讓 你 一點 輒 都 ,"
71,F:,".. 你 就 有 .. 辦 --"
71,F:,".. 有 可能 會 被 我 說服 ."
72,M:,".. 嗯 ."
72,M:,".. 對 ."
72,M:,"... 很 機車 的 想法 ."
72,M:,".. @@@[=]"
73,F:,"[誰 ,"
73,F:,".. 我 嗎 ."
73,F:,"沒有 啊] 可是 你 自己 想想 看 ,"
73,F:,".. 你 也 希望 人家 跟 你 講 事情 的 時候 是 ,"
73,F:,".. 不是 太 ,"
73,F:,".. 太 ,"
73,F:,".. [[硬 的]] ."
74,M:,"[[情緒 太 高漲 的]] ."
75,F:,".. 不是 情緒 ."
75,F:,".. 就是 太 硬 ."
75,F:,".. 我 知道 你 對 ."
75,F:,".. 但是 如果 你 那麼 的 硬 ,"
75,F:,"那麼 的 強勢 的 時候 ,"
75,F:,".. 我 就是 不爽 [接受] ."
76,M:,"[不爽] ."
77,M:,".. 嗯 ."
78,F:,".. 不 曉得 不爽 這 兩個 字 .. S 有沒有 辦法 打 出來 ."
79,M:,".. @@@ 不爽 應該 可以 吧 ."
80,F:,".. 對 啊 .. 然後 ,"
80,F:,".. [可是] ,"
81,M:,"[不爽] ."
81,M:,"不爽 ."
81,M:,"不爽 ."
82,F:,".. 可是 @@@=@ --"
83,M:,".. @@@= 這個 有沒有 在 repeat 的 感覺 ."
84,F:,".. 有 ."
84,F:,"... 可是 ,"
85,M:,".. 而且 頭 還 回 喔 ."
86,F:,".. 對 啊 ."
86,F:,".. 然後 可是 ,"
86,F:,".. 如果 說 我 有理 ."
86,F:,".. 可是 我 又 用 很 低 姿態"
86,F:,"或 比較 柔 的 方式 去 講 ."
86,F:,".. 請問 你 要 怎麼 回絕 我 ."
87,M:,".. 就 沒 辦法 ."
88,F:,".. 對 啊 ."
89,M:,".. 就是 很 高招 的 一 招 ."
90,F:,".. 也 不是 高招 ."
90,F:,".. 只是 ,"
90,F:,"人 都 喜歡 ,"
90,F:,"... 人家 不要 講 比較 ,"
90,F:,".. 硬 [或] 難聽 的 話 啊 ."
91,M:,"[硬] ."
92,M:,".. 嗯 ."
92,M:,".. 對 啊 ."
92,M:,".. 我 喜歡 聽 好話 ."
93,F:,".. 嗯 ."
93,F:,".. 朱 你 去 倒 一杯 水 ."
93,F:,".. 講 那麼 久 ."
93,F:,".. 口[[渴 了]] ."
94,M:,"[[@@@=]] 可以 離開 鏡頭 嗎 ."
95,F:,".. 再 回來 啊 ."
96,M:,".. @@[@@@=]"
97,F:,"[@@@=]"
98,F:,".. 你 沒有 打 --"
98,F:,".. [[你 沒有 打開 蓋子]] 請問 水 怎麼 跑 下來 ."
99,M:,"[[@@@=]]"
100,M:,".. 這個 --"
100,M:,"... 請 把 它 剪掉 ."
100,M:,"... 如果 我 喝 一 口 餵 你 XX ,"
100,M:,".. 可能 沒 辦法 接受 ."
101,F:,".. 嗯 ."
102,M:,".. 呵 ."
103,M:,"... 夠 嗎 ."
104,F:,".. 嗯 ."
105,M:,"... ha ."
106,F:,".. 我 覺得 我們 好 有 義氣 喔 ."
107,M:,".. 甚麼 意思 ."
108,F:,".. 我們 在 錄影 [@@@] ."
109,M:,"[@@@=]"
110,M:,".. 可是 剛剛 講到 我 ,"
110,M:,".. 沒有 想到 錄影 這 件 事 ."
111,F:,".. 甚麼 東西 ."
112,M:,".. 剛剛 有些 談話 沒有 想到 ."
112,M:,".. 錄影 .. 這 件 事 ."
113,F:,".. 因為 其實 ,"
113,F:,"就 很 .. 自 ,"
113,F:,".. [[自]]然 的 在 談話 ."
114,M:,"[[嗯]] ."
115,M:,".. 嗯 ."
116,F:,".. 你 剛剛 說 新竹 怎樣 ."
117,M:,".. 如果 我 去 新竹 就 剩 你 一 個 人 在 這邊 ."
118,F:,".. 如果 你們 大家 都 去 了 ,"
118,F:,"[然後] ,"
118,F:,"琴 去 當 主任 ,"
119,M:,"[對 啊] ."
120,F:,".. 你 跟 E 去 當 副店 ,"
120,F:,".. [[然後 我]] 弟 也 走 了 ."
121,M:,"[[對 啊]] ."
122,M:,".. 對 啊 ."
123,F:,".. 你們 好 耶 ."
123,F:,"... @@@"
124,M:,".. 這樣 你 的 ,"
124,M:,".. 你 的 ,"
124,M:,".. 那 個 想法 就 實現 拉 ."
124,M:,".. 大家 都 走 了 ."
124,M:,".. 剩 我 一 個 人 ."
124,M:,".. 留在 這邊 ."
125,F:,".. 我 的 想法 ."
125,F:,".. 我 的 恐懼 吧 ."
125,F:,".. 我 的 [想法] ."
126,M:,"[你 的 恐] --"
127,M:,".. 想法 ,"
127,M:,".. 恐懼 啊 ."
128,F:,".. 那 那 時候 你 要 答應 我 ."
129,M:,"... what ."
130,F:,".. 我 不是 有 跟 你 講過 ."
131,M:,".. 嗯 ."
131,M:,".. 喔 ."
131,M:,".. 安全感 ."
132,F:,".. 是 甚麼 ."
133,M:,".. 嗯 ."
134,F:,"... 你 還是 要 買 房子 [啊] ."
135,M:,"[嗯] ."
136,M:,".. 是 啊 ."
136,M:,".. eh ,"
136,M:,"[[我 本來 想 說]] ,"
137,F:,"[[不能 因為]] ,"
136,M:,".. eh ,"
136,M:,".. 禮拜 ,"
136,M:,".. 五 .. 我們 去 ,"
136,M:,".. 可以 去 新店 看 說 ,"
138,F:,".. 好 啊 ,"
138,F:,".. 我們 先 ,"
138,F:,".. 這 兩 ,"
138,F:,".. eh 那 明天 就要 找 了 ."
138,F:,".. 明天 不 曉得 有沒有 空 找 ."
138,F:,".. 因為 [你 要 看 之前] 你 還要 預約 啊 ."
139,M:,"[嗯 對喔] ."
140,M:,".. 明天 ,"
140,M:,".. 不然 ,"
140,M:,".. 我 ,"
140,M:,".. 我 找 ,"
141,F:,".. 除非 ,"
141,F:,".. 你 如果 不 怕 仲介 的 話 啊 ,"
142,M:,".. 嗯 ."
143,F:,".. 我們 就是 去 新店 那 附近 的 ."
144,M:,".. 找 仲介 ."
145,F:,".. 的 房 ,"
145,F:,".. 不 動產 的 ."
145,F:,".. 那 個 [[公司]] ."
146,M:,"[[對]] ."
147,F:,".. 有沒有 ,"
147,F:,".. 直接 去 問 他 有 甚麼 物件 ."
148,M:,".. 嗯 ."
149,F:,". .然後 請 他 帶 我們 看 ."
150,M:,".. eh ?"
151,F:,".. 然後 ,"
151,F:,".. 如果 那樣 就 可以 ."
151,F:,".. 可是 如果 說 ,"
151,F:,".. 而且 那樣 ,"
151,F:,".. 他 可以 先 幫 你 挑選 ."
151,F:,".. 他 [可能] 有 你 的 預算 ,"
152,M:,"[嗯嗯] ."
153,F:,".. 有 你 [[的]] ,"
154,M:,"[[嗯]] ."
155,F:,".. 想 要 找 的 ,"
155,F:,".. 譬如 說 五 年 內 的 房子 ,"
155,F:,".. 等等 [大小] ,"
156,M:,"[嗯]"
157,F:,".. 喔 ,"
157,F:,".. 甚麼 的 ."
157,F:,"那 ,"
157,F:,".. 可是 ,"
157,F:,".. 你 只要 一 找 到 他 之後 會 一直 不 斷 的 call 你 ."
157,F:,".. 當 他 有 物件 的 時候 ."
157,F:,".. 如果 你 不 怕 煩 ."
157,F:,".. [[可是]] ,"
158,M:,"[[嗯]] ."
159,F:,".. 其實 你 換個 角度 ,"
159,F:,".. 如果 你 真的 要 買 ."
160,M:,".. 對 [啊] ."
161,F:,"[他] call 你 [[也 OK 啊]] ."
162,M:,"[[你 不用 怕 煩 啊]] ."
163,M:,".. 對 啊 ."
163,M:,".. [不 怕 煩] ."
164,F:,"[對 啊] ."
165,F:,".. 因為 你 隨時 會 知道 ,"
165,F:,".. 而且 你 的 時間 又 很 好 ."
166,M:,".. 嗯 ."
167,F:,".. 因為 你 是 .. week day ."
168,M:,".. 嗯嗯 ."
169,F:,".. 休假 [比較 多] ."
170,M:,"[對 啊 對 啊] ."
171,F:,".. 白天 又 可以 看屋 ."
172,M:,".. 嗯 ."
173,F:,".. 有 可能 是 下午 才 上班 ."
174,M:,".. 嗯 ."
175,F:,".. 就 很 不錯 ."
176,M:,".. 嗯 ."
177,F:,".. 那 ,"
177,F:,".. 你 就 有 機會 看到 很多 ."
178,M:,".. 嗯 ."
179,F:,".. 然後 你 可以 去 找 兩 到 三 家 ."
179,F:,"不 要 太多 ."
180,M:,".. 嗯 ."
181,F:,".. 兩 家 ,"
181,F:,".. 左右 的 仲介 ."
182,M:,".. 嗯 ."
183,F:,".. 然後 去 那 附近 [找 這樣 說不定 有 甚麼] ."
184,M:,"[看看] ."
185,M:,".. 我們 就 搭 捷運 .. 過去 看 ."
185,M:,".. 因為 我們 畢竟 也 是 要 找 捷運 附近 的 ."
185,M:,".. 對不對 ."
186,F:,".. 嗯 ."
186,F:,".. 因為 我 想 問 如果 你 ,"
186,F:,".. 都 因為 說 你 連 要 住 哪 都 還 不 確定 ,"
186,F:,"你 永遠 都 不 可[[能 settle down"
186,F:,"那 你 就 不 會 買]] ."
187,M:,"[[嗯 ."
187,M:,"真的]] ."
188,F:,".. 那 ,"
188,F:,".. 如果 ,"
188,F:,".. 嗯 ?"
188,F:,".. 這 個 對話 ,"
189,M:,".. [@@@=]"
190,F:,"[如果 ,"
190,F:,".. 如果 .. 你 是] ,"
190,F:,".. 譬如 說 ,"
190,F:,".. 我們 兩個 有 個 commitment ."
191,M:,".. 嗯 ."
192,F:,".. 然後 ,"
192,F:,".. 我 覺得 我 一定 是 會 在 台北 ."
193,M:,".. 嗯 ."
194,F:,".. 對 ."
194,F:,".. 除非 哪天 你 發達 了 說 ,"
194,F:,"M 你 不要 做 了 ."
195,M:,".. 嗯 ."
196,F:,".. 那 ,"
196,F:,".. 不然 我 應該 就是 會 在 台北 ."
196,F:,"因為 我 不像 你們 會 調來調去 啊 ."
197,M:,".. 不是 說 你們 公司 有 可能 會到 哪邊 去 ."
198,F:,".. 請問 網路 公司 要 到 哪邊 去 ,"
196,F:,"網路 公司 在 哪 都 可以 是 ,"
198,F:,".. 根本 不 可能 有 甚麼 分公司 啊 ."
199,M:,".. 喔 ."
200,F:,".. 可是 我 不 可能 ,"
200,F:,".. 不 太 ,"
200,F:,".. 短期 內 不 可能 換掉 啊 ."
201,M:,".. 嗯 ."
202,F:,".. 因為 ,"
202,F:,"... 工作 一來 不 好找 ,"
202,F:,"你 又要 考慮 到 pay ,"
203,M:,".. 嗯 ."
204,F:,".. 有沒有 比較 好 ."
205,M:,".. 嗯 ."
206,F:,".. 那 我 一定 會 在 台 ... 北 啊 ."
207,M:,".. 嗯 ."
208,F:,"... 你 介意 嗎 ."
208,F:,".. 講 得 好像 反過來 我 要 問 你 .. 你 介意 我 都 在 台北 嗎 ."
208,F:,".. 還是 你 覺得 我 也 要 辭掉 工作 去 新竹 找 ."
209,M:,".. @@ 我 那天 跟 ,"
209,M:,".. E 講 說 ,"
209,M:,".. 其實 如果 我 去 新竹 ,"
209,M:,".. 我 可能 ,"
209,M:,".. 可能 就是 ,"
209,M:,"叫 .. M 辭掉 這邊 然後 一起 ,"
209,M:,".. 到 新竹 那邊 去 ."
210,F:,".. 去 那邊 幹嘛 ."
211,M:,".. 就 找 竹科 的 啊 ,"
211,M:,"或是 甚麼樣 ,"
211,M:,".. 或者 是 ,"
211,M:,".. 或者 是 你 要 幹嘛 都 可以 啊 ."
212,F:,".. 幹嘛 都 可以 ."
213,M:,".. 對 啊 ."
214,F:,".. 你 要 養 我 喔 ."
215,M:,".. eh 可以 ."
215,M:,".. 應該 可以 養 得 起 吧 ."
216,F:,".. 可是 我們 沒有 房子 跟 車子 啊 ."
217,M:,".. 那 可以 買 啊 ."
218,F:,".. 那 ,"
218,F:,".. 也 要 等 ,"
218,F:,".. 你 s- --"
218,F:,".. 你 穩定 了 吧 ."
219,M:,".. 嗯 ."
220,F:,".. 對 啊 ,"
220,F:,".. 因為 如果 你 [沒有] 穩定 然後 我 就 ,"
221,M:,"[穩定] ."
220,F:,".. 冒冒失失 的 說 ,"
220,F:,".. 喔 好 啊 我 也 不 想要 工作 ,"
220,F:,".. 我 就 去 陪 你 ,"
222,M:,".. 嗯 ."
223,F:,".. 那 ,"
223,F:,".. 之後 ,"
223,F:,"... 沒 了 .. 我 還 ,"
223,F:,".. 工作 也 沒 了 ,"
223,F:,".. 人 也 沒 了 ,"
223,F:,".. 甚麼 都 沒 了 ,"
223,F:,".. 青春 也 沒 了 ."
224,M:,".. @"
224,M:,".. 講 得 好 大條 喔 ."
224,M:,".. 可是 很 現實 ."
225,F:,".. 可是 我 ,"
225,F:,".. 對 我 來講 真的 是 很 可怕 啊 ."
226,M:,".. 嗯 ."
227,F:,".. 第一 我 ,"
227,F:,".. 目前 我 覺得 我 需要 工作 ."
227,F:,".. 而且 ,"
227,F:,".. 如果 我 一 不 工作 ,"
227,F:,".. 你 的 負擔 就 很 大 啊 ."
228,M:,".. 嗯 ."
229,F:,".. 對不對 ."
230,M:,".. 對 ."
230,M:,".. 想東想西 ,"
230,M:,".. 買東買西 ,"
230,M:,".. 吃東吃西 ,"
230,M:,".. [[那麼 多]] ,"
231,F:,"[[目前]] 只有 吃東吃西 ."
232,M:,".. 那麼 多 吃吃 的 在 引誘 著 你 @@ ."
233,F:,".. 嗯 ."
233,F:,".. 最近 會 吃 少 一點 ."
233,F:,".. 都 沒有 [XX] ."
234,M:,"[二十四] 二十四 號 之前 吃 少 一點 ."
235,F:,".. 對 啊 ."
235,F:,".. 那麼 肥 ."
236,M:,".. 我 怕 他們 ,"
236,M:,".. 到 ,"
236,M:,".. 高雄 看到 你 會 ,"
236,M:,".. M 你 怎麼 ,"
236,M:,"... @@ ."
236,M:,".. 一 圈 @@@@@ ."
236,M:,".. 繞 一 圈 @@@= ."
237,F:,".. 沒有 啊 我 那 時候 不是 也 很 胖 ."
237,F:,"前陣子 幸好 我 有 瘦 一點 ."
238,M:,".. 嗯 ."
239,F:,".. [然後 現在 又 胖 了] ."
240,M:,"[對 啊] --"
240,M:,"不 會 胖 啊 ."
241,F:,".. 可是 [[現在]] 又 胖 了 ."
241,F:,"我 褲子 都 好 緊 喔 ."
242,M:,"[[為甚麼]] ."
243,M:,".. 是 不是 因為 你 這邊 突然 好像 變大 了 的 感覺 ."
244,F:,".. 還有 --"
244,F:,".. 肚子 ."
244,F:,".. [跟 腰] ."
245,M:,"[肚子] ."
246,F:,".. 嗯 ."
247,M:,".. 真的 嗎 ."
248,F:,".. 嗯 ."
248,F:,".. 因為 辦公 ,"
248,F:,".. 小姐 都 這樣 ."
249,M:,".. 應該 ."
249,M:,".. 都 [坐著] ."
250,F:,"[然後 今天] ,"
250,F:,".. 今天 ,"
250,F:,".. 醫生 又 惹毛 他 了 他 ,"
250,F:,"真的 整個 臉 很 臭"
250,F:,"我 好 怕 喔 ,"
250,F:,"我 都 不敢 正眼 看 他 ,"
251,M:,".. [[嗯]] ."
252,F:,"[[然後]] 我 跟 他 拜拜 .. 他 也 沒 跟 我 拜拜 ."
252,F:,".. 我 都 不 知道 禮拜五 怎麼 去 ,"
252,F:,".. 不然 還 可以 叫 醫生 幫 我 喬一喬 骨盆 ,"
252,F:,".. 讓 它 縮小 一點 ."
253,M:,"... 陪 你 去 ."
254,F:,".. 我 真的 覺得 我 今年 是 怎樣 ."
254,F:,".. 我們 禮拜五 先 去 媽祖廟 拜個拜 [好 了] ."
255,M:,"[嗯] 好 啊 好 啊 ."
256,F:,".. 你 也 拜 吧 ."
257,M:,".. 嗯 ."
258,F:,".. 可是 我們 兩個 可以 一起 去 廟 嗎 ."
259,M:,".. 不行 喔 ."
260,F:,".. 我 不 知道 啊 ."
261,M:,".. 應該 OK 吧 ."
261,M:,".. 沒有 禁忌 吧 ."
262,F:,".. 以前 不是 說 情侶 不能 去 甚麼 廟 ."
262,F:,".. 喔 ."
262,F:,".. 呂洞賓 還 甚麼 的 ."
262,F:,"只有 那 個 對不對 ."
263,M:,".. 喔 ."
263,M:,".. 媽祖廟 應該 可以 吧 ."
264,F:,".. 你 可以 問 一下 你 媽 嗎 ."
265,M:,".. 她 應該 ,"
265,M:,".. 應該 <L3 毋 知影 ((不 知道)) L3> ."
266,F:,".. 你 媽 他們 那 一輩 比較 知道 ."
266,F:,".. 還是 我 問 我 爸 ."
267,M:,"... 問 你 爸 ."
268,F:,".. 嗯 ."
269,M:,".. 應該 還好 吧 ."
269,M:,".. 應該 沒有 這個 規定 ."
270,F:,"... 好 啊 ."
270,F:,".. 那 我們 禮拜五 就 去 媽祖廟 ."
271,M:,".. 嗯嗯 ."
271,M:,".. 你 也 好久 --"
271,M:,".. 你 也 說 [要 想 去] ."
272,F:,"[對 ."
272,F:,".. 要 趕快 去 媽祖廟] 想 去 就要 趕快 去 ."
273,M:,".. 嗯嗯 ."
274,F:,".. 這種 想法 ."
275,M:,".. 對 ."
276,F:,".. 就 禮拜五 ."
277,M:,".. 嗯 ."
278,F:,".. 禮拜五 我們 睡醒 就 去 媽祖廟 ."
279,M:,".. 嗯 ."
280,F:,".. 然後 ,"
280,F:,".. 去 看 房子 ."
281,M:,".. 嗯 ."
281,M:,".. 好 ."
282,F:,"... 嗯 ."
283,M:,".. 媽祖廟 你 說 在 這邊 [是 不是] ."
284,F:,"[松山 火車][[站]] ."
285,M:,"[[喔 喔]] ."
285,M:,".. 松山 火車站 ."
286,F:,".. 還有 另外 一家 啦 ."
286,F:,"[看] 是 要 去 這個還是 要去 西門町 那 一 個 ."
287,M:,"[嗯] ?"
288,M:,".. ha ?"
289,F:,"[西門町 那 一 個 是 百年] ,"
290,M:,"[你 說 饒河]夜市 外面 [[那 一 個 就是 媽祖廟]] ."
291,F:,"[[那 個 很 大]] 對 ."
292,M:,".. ha ."
292,M:,".. 那 個 我 不 知道 是 媽祖廟 耶 ."
293,F:,".. 那 個 是 媽祖廟 那 個 很 大 ."
294,M:,".. ha ."
295,F:,".. 然後 還 蠻 漂亮 的 ."
295,F:,"然後 西門町 那 個 是 很 久 ."
295,F:,".. 百年 的 媽祖廟 ,"
295,F:,"以前 我 不 知道 媽 --"
295,F:,".. 那 個 ,"
295,F:,".. 那 個 饒河 夜市 那 一 個 的 時候 我 都 去 西門町 的 ."
295,F:,".. [捷運 ,"
295,F:,".. 出去 沒 多久 .. 就 到] 了 ."
296,M:,"[嗯嗯 ."
296,M:,".. 就 到 了 ."
296,M:,".. 對] ."
297,F:,".. 看 我們 要 去 哪 一 個 啊 ."
297,F:,"... 他們 都 是 媽祖廟 ."
298,M:,".. 好 啊 ."
298,M:,"... 那邊 可能 要 --"
298,M:,".. 如果 是 ,"
298,M:,"松山 可能 要 坐 公車 過 [[去]] ."
299,F:,"[[松山]] .. 看 我們 要 騎 車 過 去 ."
299,F:,"還是 [怎樣] ."
300,M:,"[有] ."
300,M:,".. 有點 遠 耶 ."
301,F:,".. 松山 很 遠 嗎 ."
302,M:,".. [松山] ."
303,F:,"[忠孝] 東路 一直 開 就 到 了 ."
304,M:,"... 松山 ."
304,M:,".. 喔 ."
305,F:,".. 因為 [[那邊 沒有 捷運]] ."
306,M:,"[[好像 ,"
306,M:,".. 好像 是]] ,"
307,F:,".. 那 個 要 坐 計程車 ."
308,M:,".. 嗯 ."
309,F:,".. 或 坐 公車 ."
310,M:,".. [嗯] ."
311,F:,"[嗯] ."
311,F:,".. 好像 要 坐 計程車 比較 方便 ."
312,M:,".. 嗯 ."
313,F:,".. 再不然 就要 去 西門町 那 一 個 ."
314,M:,".. 嗯 ."
314,M:,"... 對 啊 ,"
314,M:,".. 西門町 會不會 .. 比較 ,"
314,M:,".. 方便 一點 ."
315,F:,".. 嗯 ."
316,M:,".. 你 想 去 哪 一 個 ."
316,F:,".. 都 OK 啊 ."
317,F:,".. 我 兩 個 都 有 再 去 ."
318,M:,".. 嗯嗯 ."
318,M:,".. eh 你 上次 說 饒河 夜市 裡面 有 甚麼 好吃 啊 ."
319,F:,".. 你 為甚麼 又 要 問 我 吃 的 ."
320,M:,".. 上次 有 聽 到 說 你 ,"
320,M:,".. 講 到 甚麼 好吃 的 ,"
320,M:,".. 甚麼 ."
321,F:,".. 甘梅 薯條 ."
321,F:,".. 炸雞 啊 ."
322,M:,".. 啊 ."
322,M:,".. 炸雞 啦 ."
322,M:,".. 對 啦 ."
322,M:,".. 炸雞 ."
323,F:,".. 那邊 還有 賣 胡椒餅 ."
324,M:,".. 胡椒餅 喔 ."
324,M:,".. 我 不 喜歡 吃 ."
325,F:,".. 可是 我 有 帶 三顆 回來 ."
325,F:,".. 不 一樣 家 的 ."
326,M:,".. [喔] ."
327,F:,"[赤]肉 的 ."
327,F:,".. 沒有 肥 的 ."
327,F:,"XX XX XX ."
328,M:,".. 那 你 不是 一直 在 吃 胡椒餅 ."
329,F:,".. eh 我 沒有 耶 ."
329,F:,"然後 所以 那 時候 我 來 台北 我 好 愛 胡椒餅 喔 ."
330,M:,".. 可是 我 覺得 還 好 沒有 那麼 好吃 ."
330,M:,".. 那 時候 在 ,"
331,F:,".. 可是 [那 個] 饒河 夜市 那 個 真的 很 好吃 ."
332,M:,"[XX] ."
333,F:,".. 很 燙口 汁 還 會 [[流]] 出來 ,"
