Turn,Speaker,Utterance
39,F:, .. 去 的 時候 會 覺得 每 一 個 地方 都 好 驚[奇]
40,M:, [都] 很 驚奇 啊
41,F:, .. 然後 都 好好 那 個 喔
41,F:, .. 好好 玩 喔
42,M:, ... 你 看 所以 同樣 的 行為
42,M:, ... 就是 去 義大利
42,M:, ... 去 義大利
42,M:, .. 然後 可是 對
42,M:, ... 我們
42,M:, .. 對 他
42,M:, ... 不同 的 意義
43,F:, .. 對 啊
44,M:, .. 然後 差 很 多
45,F:, ... 不過 出
45,F:, .. 出去 總 是 增廣見聞
46,M:, ... mhm
47,F:, .. 也 還 不錯
48,M:, .. mhm
48,M:, ... ei 那 時候 去 義大利 那 時候 他 那 什麼
48,M:, ... 領隊 叫 我們 要 防 那 什麼
48,M:, ... 那 是 什麼 人
48,M:, ... 他們 叫
48,M:, .. 他們 講 那些 黑人 是 什麼 人
49,F:, .. 吉普賽
50,M:, .. 啊 對 對 對
50,M:, [... 吉普賽]
51,F:, [唉 呦 什麼人 還 不是 都 一樣]
51,F:, ... 我 那天 真的 做 那 個 夢 啊
51,F:, .. 我 真的 覺得 超 好笑 的
51,F:, .. 夢見 我們 全家 要 去 西班牙
51,F:, ... 然後 呢
51,F:, ... 十一 點 的 飛機
51,F:, .. 然後 八 點 的 時候
51,F:, ... 我 還 在 跟 我 妹 在 那 邊 爭
51,F:, .. 誰 要 哪 一 個 旅行箱
51,F:, ... 在 那邊 爭吵 不休
51,F:, ... 然後 我 媽 居然 還 跟 我 說 你 快點 去 幫 Mi寶 綁 頭髮
52,M:, ... 嗯 @
53,F:, .. 然後 爸爸 也 都 還沒 準備 好
53,F:, .. 然後 說 這樣 要 去 機場
54,M:, .. 爸爸 還 沒 準備 好 是 比較 不 可能
55,F:, .. @@ @ =
55,F:, .. [ei
55,F:, .. ei]
56,M:, [不過 你們 還 在 那 邊]
56,M:, ... [[你們 還 在 那 邊 東吵西吵 這 是 非常 有 可能]]
57,F:, [[@@ @ =]]
57,F:, ... 然後 我 還 夢 到 我 媽 跟 我 說 ei 不 知道 我 去 洗 個 頭 來得及 嗎
58,M:, ... @@
59,F:, .. 然後 我 還 跟 她 說 十一 點 的 飛機 耶
59,F:, .. 現在 要 出門 了
60,M:, ... 然後 你 爸 就 爆炸 了
61,F:, ... 沒有 是 我 爆炸
61,F:, .. 後來
61,F:, .. 最後 結論 好像 是
61,F:, .. 我 突然
61,F:, .. 我 就 知道 我 在 作夢
61,F:, .. 然後 可是
61,F:, ... 夢裡 的 那 一 瞬間 就 覺得
61,F:, .. 天啊
61,F:, ... 我 不 想 去 了
61,F:, .. 我 不要 去 算了 這樣子
61,F:, .. 她 還 在 那邊 跟 我 爭說 飛機 是 十二 點
61,F:, .. 我 說 是 十一 點
61,F:, .. 然後 就 一直 爭吵不休
62,M:, .. @@[@@]
63,F:, [@@@=] 然後 我 妹 還 一直 在 那 邊 跟 我 爭 那 個 粉紅色 的 旅行箱
63,F:, .. 然後 行李 都 還 沒 收 這樣
63,F:, ... 然後 說 這樣 要 去 西班牙
64,M:, ... 有
64,M:, ... 這 非常 有 你們 的 [[風格]]
65,F:, [[@]]
65,F:, .. 然後 帶 小孩 去 這樣子 怎麼 可能
66,M:, ... @
67,F:, ... 然後 我 還 夢 到 就是
67,F:, .. Mi寶 的 東西 我 什麼 也 都 還 沒 收
67,F:, ... 尿布 也 都 沒帶 什麼 也 都 還 沒 用 那 樣子
68,M:, .. uh m[@@]
69,F:, [對 啊]
69,F:, ... 真是 個 怪夢
70,M:, ... @@
71,F:, ... 就 那 種 慌慌張張 那樣 @@
72,M:, ... 你 看 你們 平常 出門 多 會 拖
73,F:, ... 也 還好 吧
73,F:, ... 我 已經 算 家 裡 第 二 名 了 吧
74,M:, ... 喔
75,F:, .. 我 爸 之後 換 我 啦
76,M:, .. huh
77,F:, ... 我 之後 換 我 妹
78,M:, ... mhm
79,F:, ... 最 會 拖 的 大概 就是 媽媽
80,M:, ... mhm
81,F:, ... @@
81,F:, ... 你 動作 也 很 慢 啊
81,F:, ... 你 笑 誰 啊
82,M:, .. 我 哪 有 很 慢
83,F:, .. 那 是 因為 你 不用 化妝
83,F:, .. 你 不用 整理 東西
84,M:, ... 我 動作 很 快
85,F:, .. 我 就 想到 那天 小舅媽 講 的
85,F:, ... ei 你 知 不 知道 現在 幾點 了
85,F:, .. 你 還 要 洗 衣服
85,F:, .. 啊 你 還 要 整理 東西
85,F:, .. 你 知 不 知道 我們 明天 幾點 要 出門 啊
85,F:, ... 男人 就 只 會 講 這些 屁話 而已
86,M:, ... mhm
87,F:, .. 然後 也 不 來 幫忙
87,F:, ... 就 像 那 每次
87,F:, .. 禮拜六 晚上 的 時候 你 都 在 那 邊 趕
87,F:, ... mhm
87,F:, ... 你 好 了 沒
87,F:, ... 現在 幾點 了
87,F:, .. 現在 十 點 了
87,F:, .. 現在 幾點 了
87,F:, .. 你 知道 嗎
88,M:, ... 唉
89,F:, ... 還 敢 趕 我
89,F:, ... 喔
90,M:, ... mhm
90,M:, ... 那 是 真的 很 晚 了 ne
90,M:, ... 啊 我 可以 用 的 我 也 都 用 了
91,F:, ... 你 沒 用 什麼 啊 你 用 什麼
91,F:, .. 每次 [都 說 什麼]
92,M:, [有 啊]
93,F:, .. 然後 回到 家還 會 highlight 我 就是 什麼
93,F:, ... ei 你 怎麼 沒帶 玩具
93,F:, ... 應該 要 帶 個 玩具 回來 給 她 玩
93,F:, ... 講 那 什麼 屁話
94,M:, ... mhm
95,F:, ... 自己 不 會 收 喔
96,M:, ... 下次 要 帶 一下
97,F:, ... 最好 不要 回去 住
97,F:, ... 你 答應 我 的 喔
97,F:, ... 還說
97,F:, ... 怎麼樣 這次 老闆 跟 你 剪 這 個 頭髮 你 還 滿意 嗎
98,M:, ... 還 不錯 啊
99,F:, ... @ =
100,M:, ... 可是 老闆 有 點 龜毛
100,M:, ... 這樣
101,M:, ... 這樣
102,F:, .. 一 根 一 根 拔 起來 剪
102,F:, .. 拿 起來 剪
103,M:, ... 真的 是 一 根 一 根 剪
104,F:, .. 對 啊
104,F:, ... 然後 要不 就 在 那 邊幫 你 吹 那 個 領子
105,M:, .. [@ =]
106,F:, [然後] [[吹 了 半天]]
107,M:, [[@@]]
107,M:, .. 然後 你 爸 揹著 Mi寶 [[[在 外面 已經]]]
108,F:, [[[對]]]
108,F:, ... 人家 他 還 不慌不忙 的 慢慢 這樣
108,F:, ... 慢慢 吹
108,F:, .. 慢慢 吹
108,F:, .. 你 應該 跟 他 講說
108,F:, .. 不用 吹 了 不用 吹 了
109,M:, .. 已經 很 [抓狂]]]
110,M:, [我 很 想] 講
117,F:, ... 你 還說 [我 給 他 按 得]
118,M:, [真的 會 洗 到 睡著]
110,M:, ... 可是 那 領子 真的 很 濕
111,F:, ... 是 洗頭 時候 用濕 的 [[ <L3 hiou L3> ]]
112,M:, [[嘿]] 真的 很 濕
113,F:, .. hun 那 那 個
113,F:, .. 小弟 很 不 會 洗 喔
114,M:, .. 對 啊
114,M:, .. 沒有
114,M:, .. 可
114,M:, .. 我
114,M:, .. 不 曉得 是 什麼 時候 弄濕 的
114,M:, ... 因為 他 都 會 一直 東
114,M:, .. 有 東西 電 直 它
115,F:, ... 喔 =
116,M:, ... 對 啊
116,M:, ... 不過 去 給 人家 洗頭 真的 很 舒服 耶
119,F:, .. 應該 説
119,F:, .. 按 了 兩天 之後 到 現在 還 在 頭痛
120,M:, ... @@
121,F:, .. 你 知道 那 個
121,F:, ... 他 跟 我 掐 得 多 大力 嗎
122,M:, ... <L3 hiou L3>
122,M:, .. 啊
122,M:, .. 你 怎麼 沒有 叫 出來
123,F:, ... 我 就 he= 他 整個 從 後面 這樣子
123,F:, ... 這樣 er =這樣子
123,F:, ... 然後 這樣 jiang jiang
123,F:, ... 然後 又 壓 這邊
124,M:, .. 這樣
124,M:, .. [應該 蠻 舒服 的]
125,F:, [然後 我 都 覺得]
125,F:, .. 我 好 想 跳 起來 掐 住 他 [[@ =]]
126,M:, [[@@ @]]
127,F:, .. @@ 真的 很 痛 耶
128,M:, .. 唉
129,F:, ... 沒有 舒服 的 感覺
129,F:, ... 我 覺得 他 那 個 是 不是 不 太 會 抓 啊
129,F:, ... 然後 只 知道 用 蠻力
130,M:, ... 喔
131,F:, ... 對 啊
132,M:, ... mhm
133,F:, ... 就 很 笨 啊
134,M:, ... @
135,F:, ... 痛 死 我 了
136,M:, ... 那 你 弟弟 應該 也 都 不 到 二十 歲 吧
137,F:, ... 不到 啊
137,F:, ... [那]
138,M:, [年紀] [[都 很 輕]]
139,F:, [[年紀 都 很 輕]]
140,M:, ... 那 他們 是 有 請 一 個 設計師 這樣子
141,F:, ... 對
141,F:, ... 那 個 nu -
141,F:, .. 另外 [那 個 女]
142,M:, [另外 那 也 是 設計師]
143,F:, .. mhm
143,F:, ... 本來 有 兩個 後來 走 了 一 個 啊
144,M:, ... 喔 =
145,F:, ... 他們 現在 人手 也 不是 很 夠
146,M:, ... 可是 生意 好像 沒有 特別 好
147,F:, ... 不會 耶
147,F:, ... 就是 因為 我們 去 的 那 個 時間 是 因為 吃飯 時間
148,M:, ... <L3 hiou L3>
149,F:, ... um
149,F:, ... 要不然 有 時候 都 要 等
150,M:, 喔
151,F:, .. 而且 現在 競爭 那麼 激烈 你 看
152,M:, .. mhm=
153,F:, .. 一百 公尺 以 內 有 幾間
154,M:, .. 對 啊
155,F:, ... 從
155,F:, ... 這 一 頭 到 那 一 頭
156,M:, ... mhm=
157,F:, .. 到 那 個= 以前 臭臉
157,F:, .. 那 個
157,F:, .. 老周 那裡
158,M:, .. mhm=
159,F:, ... 我 知道 就 五 間 了
160,M:, ... mhm
161,F:, ... 我 數 得 出來 就 五間 了 喔
162,M:, .. 很多 間
163,F:, .. 對 啊
163,F:, ... 才 短短 一百 公尺 以內 耶
164,M:, ... 那 你們 最後 怎麼 都 習慣 在 東京
165,F:, ... 不 知道 啊
166,M:, ... 喔
167,F:, ... 因為 近 吧
167,F:, .. 然後 又 方便 那樣
168,M:, .. 他 又 用 得 不錯
169,F:, ... 我 覺得 他 算 用 得 不錯 .
170,M:, ... hm
171,F:, ... 唉
171,F:, ... 唉 之後 天氣 越 來 越 熱
171,F:, .. 我 看 午休 還 是 都 待 在 公司 睡覺 好 了
172,M:, .. mhm
173,F:, ... 沒事 不要 亂跑 出來 那 [個]
174,M:, [mhm]
175,F:, ... 唉 車 趕快 給 我 開 啦
176,M:, ... 等下 給 妳開
177,F:, ... 你 為什麼 要 挑 我 愛 睏 [的 時候 才 給 我 開]
178,M:, [@ =]
179,F:, ... 我 可以 拒絕 嗎
180,M:, .. 讓 你 練習 一下 啊
181,F:, .. ho= 我 愛睏 了 啦 @ =
182,M:, .. 我 也 有 點 愛睏
183,F:, .. @ 我 開 你 睡 得 著 喔
184,M:, ... 也許 可以
185,F:, .. 不要 鬧 了
185,F:, .. 不要 [[開 玩笑]]
186,M:, [[對 啊]]
187,F:, ... mhm
187,F:, .. 給 你 喝
187,F:, ... 快要 喝 完了 耶
187,F:, .. 這 杯
187,F:, ... 那 麼 大 杯
188,F:, ... 覺得 今天 晚上 那 個 日本 料理 真的 好好 吃 喔
189,M:, .. mhm
190,F:, .. 我 現在 越來越 喜歡 吃 日本 料理
190,F:, ... 有的 東西 它 就 比較 [油膩]
191,M:, [對 啊]
190,F:, .. 然後 比較 不 會 加工 那 麼 多
192,F:, ... 對 啊
193,M:, .. 然後 那 炭烤 其實 也
193,M:, ... 不 會 說
193,M:, ... 看起來 很 不 健康 那 樣
194,F:, ... 不 會 [耶]
195,M:, [嘿 啊
195,M:, .. 都] [[還 好]]
196,F:, [[就 也 不 會 說]] [[[油 用]]]
197,M:, [[[還 OK]]]
198,F:, .. 而且 我 覺得 它 價錢 沒有 特別 貴 但是 至少 擺盤 什麼 的 都 看起[來] 乾乾淨淨 的
199,M:, [mhm]
200,F:, ... ho
200,F:, .. 你 媽 用 的 菜 都 很 油 <L3 hon L3>
200,F:, .. 你 有 沒有 發現
201,M:, ... mhm
202,F:, ... 雞腿 用煎 的
202,F:, .. si= @
203,M:, .. @@ @
204,F:, .. 然後 浮 一 層 油
205,M:, ... 對 啊
206,F:, .. 她 都 滷過 再 煎 然後
207,M:, ... TSK 那天 的 沒有 滷過
208,F:, ... 真的 嗎 可 我 發覺 她 很 喜歡 滷 東西
209,M:, ... mhm
210,F:, ... 我 知道 她 蒸魚 是 都 放 蠔油 才 會 都 有 甜甜 的 味道
211,M:, .. 對
212,F:, ... 可是 其實 蠔油 加 了 很多
212,F:, .. 有的沒的 說
212,F:, ... 給 小朋友 吃 應該 不要
212,F:, ... 不要 用 蠔油
213,M:, ... mhm
214,F:, ... 可是 她 好像 從 以前 就 都 用
215,M:, .. 對 啊
216,F:, .. 都 習慣 用 蠔油
217,M:, ... 可 這樣 蒸 的確 是 滿 好吃 的
218,F:, ... 我 比較 不 喜歡 甜 的
219,M:, ... <L3 hiou L3>
220,F:, ... mhm
220,F:, ... 對 我 就 一直 覺得 很 奇怪 為 什麼 每次 吃
220,F:, ... 都 有 甜甜 的 味道
220,F:, ... 我 本來 以為 是 放 香油 還 是
220,F:, .. 後來 想 說 應該 是 蠔油
220,F:, ... mhm=
220,F:, ... 簡XX 有 回 那 個 耶
220,F:, ... 回家
221,M:, ... <L3 hiou L3>
222,F:, .. 回 宜蘭
222,F:, ... 她 不 知道 會 不 會 去 看
222,F:, ... Mi寶
223,M:, .. 應該 會 吧
224,F:, .. 搞 不 好
225,M:, .. ei 啊 君 要 搬離 新竹 喔
226,F:, ... 對 啊
226,F:, ... 要不然 <L3 le L3>
227,M:, ... 就 暑假
227,M:, ... 放 暑假 就要 [搬離 新竹 了 喔]
228,F:, [mhm]
228,F:, ... 哇= 如果 要 在 哪邊 租 房子 很 貴 耶
229,M:, ... 沒有 啦
229,M:, ... 一 年級 應該 都 有 宿舍 可以 住
230,F:, .. 不 一定 吧
230,F:, .. 也 [[都 會 有]]
231,M:, [[幾乎 都 會 有]]
232,F:, .. 是 喔
233,M:, .. mhm
233,M:, ... 大部分
233,M:, ... 也 讀 兩年 而已 啊
234,F:, ... 也 還好
234,F:, .. 不過 那 個 路段
234,F:, .. 那 個 地段 真的 很 貴=
234,F:, ... 可是 其實
234,F:, ... 他 是 在 臥龍街 附近 不是 嗎
235,M:, ... 對 啊
236,F:, ... 搞不好 往 那 個
237,M:, ... [六張犁]
238,F:, [後面 (往 六張犁) ]
238,F:, .. 對
238,F:, ... 往 [[六張犁]] 那邊 找 比較 不 會 那麼 貴
239,M:, [[比較 不 會 那 麼貴]]
240,F:, ... 之前 一直 有 想 說 要 住在 那 邊 後來 沒住 在 那 邊
241,M:, 有 啦
241,M:, .. 很多 人 可以 住 一 年 宿舍 就 差 很多 了
242,F:, ... 對 啊
242,F:, ... 不過 國立 的 應該
242,F:, ... 學費 不 會 [那麼 貴]
243,M:, [mhm]
244,F:, ... 到 時候 那 個 小氣鬼 一定 會 叫 我們 去 zu - 去 看 她 的 五萬 塊 的 窗簾 布料
244,F:, ... 進口
244,F:, ... 進口 的 [@ =]
245,M:, [那 你 去 就 好 了]
246,F:, ...
246,F:, ... 你 幹嘛 這樣
246,F:, ... 她 之前 也 對 我們 也 還 不錯
246,F:, .. 都 請 我們 去 吃 飯 什麼 的
247,M:, ... 我們 也 有 請 她 啊
247,M:, .. 互相 啊
248,F:, .. 我們 有 請 她 [嗎
248,F:, .. 什麼 時候]
249,M:, [有 好 不 好]
249,M:, ... 有 吧
250,F:, .. 沒有= 都 各 付 各 的 吧
250,F:, ... 我們 有 請 她 嗎
250,F:, ... 我 記得 是 沒有
251,M:, ... 沒有 嗎
251,M:, ... 有 吧
252,F:, ... 沒有
253,M:, ... 真的 沒有 嗎
254,F:, .. 好像 沒有
255,M:, ... 我 怎麼 記得 有
255,M:, ... 不過 這 個 人
255,M:, ... 負面 的 能量 太 多 了
255,M:, .. 不 喜歡
256,F:, ... 對 啊
256,F:, .. 就是
256,F:, .. 凡事 都 往 負面 的 想
257,M:, .. 自己 負面 就 算了 還會 給 人 <X 塞X > XX
258,F:, ... 對 啊
258,F:, ... 也 不 好
258,F:, ... TSK
258,F:, ... 也 不 好
258,F:, ... mhm=
259,M:, ... mhm=
260,F:, ... 接下來 都 沒有 什麼 連假 可以 放
261,M:, .. 沒 啦 都 放 完 啦
262,F:, .. hunh= 有 啦 明年 元旦 是 不是 四 天 連假
263,M:, .. 我 不 知道 耶
264,F:, .. 好像 是
264,F:, ... <X 六 排 [四] X>
265,M:, [還 等 很 久]
265,M:, .. 現在 [[才 @]] >
266,F:, [[@]]
267,M:, .. 四
267,M:, .. 今天 才 四月 幾號
268,F:, .. 好 我 知道
269,M:, .. 對 啊
270,F:, .. 元旦 還 有 半年 多 <L3 lei L3>
271,M:, .. 你 看 接下來 就
271,M:, .. 今年 的 連假 都 集中 在 一二月
272,F:, .. mhm
273,M:, .. 所以 覺得 k -
273,M:, .. 快 都 放 光光
274,F:, .. 春假
274,F:, .. 還 有 二二八
275,M:, ... mhm
276,F:, ... 對耶 今年 的 那 個
276,F:, ... 國慶日 是 不是 也 沒 放
276,F:, ... 好像 是 六 還 日 對 不 對
277,M:, ... 我 不 知道 耶
278,F:, ... 好像 是
278,F:, ... 天啊
278,F:, .. 當 上班族 好 可憐
278,F:, .. 就是 在 那邊
279,M:, .. 要 斤斤 計較
280,F:, .. 對 在 那邊 算 連假 然 後
281,M:, .. 對 [啊]
282,F:, [在] 那邊 算 m 下 一 個 是 什麼 時候
283,M:, .. 對 啊
283,M:, .. 然後 等下 放[[假]]
284,F:, [[可是]] 我們 已經 很 好 了
284,F:, .. 有的 是 沒 什麼 假 可以 那 個 的
285,M:, ... mhm
286,F:, ... 對 啊
286,F:, ... 不錯 了 啦
287,M:, ... mhm
288,F:, ... 怎麼 會 有 可樂
288,F:, ... 剛 就 本來 就 有 了 嗎
289,M:, ... 對 耶
289,M:, .. 不 知道 是 什麼 時候 跑出來
290,F:, ... mhm
290,F:, ... mhm
290,F:, ... 最近 電視 都 沒 什麼 好 看 的
290,F:, .. 啊 那 個 什麼 雙面膠 不 知道 演 到 哪 裡
291,M:, ... 可 那 都 知道 結局 了
292,F:, ... 是 啊
292,M:, ... mhm
292,F:, ... 悲劇 收場
293,M:, ... mhm
294,F:, .. 不過 我 覺得 它 好 寫實
295,M:, ... mhm
296,F:, .. 就是 很
296,F:, ... 演 得 很 那 個
296,F:, .. 很 真實
297,M:, ... mhm
297,M:, ... 真實 帶著 有 一 點 誇張
298,F:, ... 不 會 啊
298,F:, ... 會 誇張 [嗎]
299,M:, [有 啦] 他 有點 誇張
300,F:, .. 我 覺得 還 好
301,M:, ... 沒有 那些 父母 很 疼 小孩 沒 錯
301,M:, ... 可是 不至於 就是 服侍 成 這樣
302,F:, ... 不 一定 喔
303,M:, ... 真的 嗎
304,F:, .. 對 啊
305,M:, .. 我 覺得
305,M:, ... 太 誇張 了
306,F:, ... 連 牙膏 都 幫 你 擠好
307,M:, ... 對 啊
308,F:, ... @ =[[是 怎樣]]
309,M:, [[太 誇張 了]]
310,F:, ... 沒手 是 不是
311,M:, ... uh
311,M:, .. 洗澡水 什麼 的
311,M:, ... 跟 大爺 一 樣
312,F:, ... 對 啊
313,M:, ... 唉
314,F:, ... 四月
314,F:, ... 三月 又 過 了
315,M:, ... mhm
315,M:, ... 每 個 月 最 討厭 也 最 期待 就是 要 寫 月報 的 時候
316,F:, ... 喔 月底
316,F:, ... 對 我 發覺 月底 跟 月初 都 特別 忙
317,M:, ... 對 啊
318,F:, .. 中間 會 還 好
319,M:, ... 要 寫 月報 就 很 煩
319,M:, .. 要 qi= XX 一起 寫
319,M:, ... 然後 可是
319,M:, .. 快要 到 寫 月報 表示 月底 了
319,M:, .. 這樣 代表 一 個 月 又 過去 要 下 一 個 月
319,M:, ... 就 很 開心
320,F:, ... 我 覺得 月
320,F:, .. 月初 跟 月底 真的 最 忙
321,M:, ... mhm
322,F:, ... 月底 一 堆 事 有 的 沒 的
322,F:, .. 唉
323,M:, .. mhm
323,M:, ... mhm
324,F:, ... 好 想 來 學習 黏 假 睫毛 喔
325,M:, ... 沒有 必要 吧
326,F:, .. 最近 就 很 想 學 啊
326,F:, .. 不 知道 為[什麼]
327,M:, [沒有] 妳 已經 想 很 久 了
328,F:, ... 對 啊
328,F:, .. 可是 都
328,F:, ... 啊 我 這 人 就 想 很多 想到 說 <L3 hunh L3> 如果 黏 假 睫毛 到 時候 會 不 會 真 睫毛 也 都 掉 光光
329,M:, .. 會
330,F:, ... 現在 有 種 保養 的 東西 叫 睫毛 增生 液
330,F:, ... 你 知道 嗎
330,F:, .. 就是 保護 [[睫 -]]
331,M:, [[那 你]] 為什麼 要 黏 一 個 東西 讓 妳 會掉
331,M:, .. 然後 再 去 塗 一 個 東西 讓 妳 會長
332,F:, .. @ 唉呦
332,F:, ... 可 人家 說
332,F:, ... 戴 上 假 睫毛
332,F:, ... 整個 人 都 散發 出 不同 的 光采
333,M:, ... [@ =]
334,F:, [@ =]
335,M:, ... 你 有 看到 有 一些 那 個
335,M:, .. 網路
335,M:, .. 那 個 什麼
335,M:, ... 化妝術
336,F:, ... 喔
336,F:, .. 那 個 有 戴 跟 沒戴 真的 [實 在 是] 差
337,M:, [對 啊]
338,F:, .. 差
338,F:, .. 差 [[天壤之別]]
339,M:, [[誇張]]
339,M:, ... 沒有 必要 騙 那麼 大 啦
340,F:, ... @@ @ 每 一 個 都 [騙 很 大] 基本上 @@
341,M:, [對 啊]
341,M:, ... 沒有 必要 騙 那麼 [[大]]
342,F:, [[你 看 那 種]] 沒 化妝 蠟黃
342,F:, .. 蠟黃 的 臉
343,M:, ... 結果 都
343,M:, .. 不 敢
343,M:, .. 不 敢 卸妝 見人
344,F:, ... mhm 基本上
344,F:, .. 是 啦
345,M:, ... 唉
346,F:, ... 你 今天 穿 這 件 不 會 熱 喔
346,F:, ... [這 不是] 毛衣 嗎
347,M:, [還 好 耶
347,M:, .. 這件 不 會 很 厚 啊]
348,F:, ... 是 喔
349,M:, ... mhm
349,M:, ... 沒 想 到 它 也 是 會 有點 起 毛球
350,F:, ... 這件 不是 義大利 買 那 件 嗎
351,M:, .. 是 啊
352,F:, .. 起 毛球 還 好 啦
352,F:, .. 那 刮一刮 就 好 了
353,M:, .. mhm
354,F:, ... 不過 這 真的 是
354,F:, .. 放 到 洗衣機
354,F:, .. 捲 也 都 不 會 有 什麼 那 個
355,M:, .. 對 啊
356,F:, ... 真 好 @@ @ =@@
357,M:, ... 好像 是 多少
357,M:, .. 二十九 歐元
358,F:, ... 忘記 了
358,F:, .. 你 怎麼 記 得 那麼 清楚
359,M:, ... 很 便宜 啊
360,F:, ... 二十九 歐元
360,F:, ... 喔 對 啊
360,F:, .. 幾 百 塊 而已
360,F:, ... 義大利 的 東西 都 好好 吃 喔
361,M:, ... mhm
362,F:, .. 你 有 沒有 覺得
363,M:, .. mhm
364,F:, .. 而且 我 覺得 他 的 連 他 的 提拉米蘇 都 特別 好吃
365,M:, ... mhm
365,M:, ... 真的
365,M:, ... 而且 每 一 餐 都 有 紅酒
366,F:, ... 這 不是 重點[@@ @]
367,M:, [這 是 重點]
368,F:, 對 我 來說 都 不是 重點
369,M:, .. 唉
370,F:, .. 我 就 覺得 東西 都 很 好吃
371,M:, ... 唉
371,M:, .. 不會 喝 酒 啊
372,F:, ... 不 愛 喝
372,F:, .. 就 覺得 那 有 什麼 好喝 的
372,F:, ... 苦苦 的 啊
372,F:, ... 我 唯一 覺得 比較 好喝 就 Choya
373,M:, ... 喔
374,F:, ... 那 個 梅酒
374,F:, ... Choya
375,M:, ... 梅酒 很 可怕
376,F:, ... @@ @ =
377,M:, ... 會 讓 你 一直 在 [撞 地上]
378,F:, [@ =]
378,F:, ... kong kong kong
378,F:, ... 會 酒 醉
379,M:, ... 對 啊
380,F:, ... 會 醉 倒 啦
