Turn,Speaker,Utterance
65,M:, .. 不准 你 穿 制服 在 路上
66,F:, .. 是 喔
67,M:, ... 就是 你 可能 [下 工]
68,F:, [一定 要 XX]
69,M:, .. 你 可能 就是
69,M:, .. 不准 你 穿
69,M:, .. 不准 你 穿 制服 在
69,M:, ... 比如 說
69,M:, ... 去
69,M:, .. 跟 朋友 吃 飯 哪
69,M:, .. [[搭 大眾 運輸 工具]] 啊 什麼 之類
70,F:, [[喔
70,F:, ... ]] 大眾 運輸 也 不行
71,M:, .. [就 不行]
72,F:, [那 就是] 一定 要 去 換 啊
73,M:, .. 嗯
74,F:, .. 怎麼 跟 女
74,F:, .. 女校 高中生 很 [[像]]
75,M:, [[他們]]
75,M:, .. 所以
75,M:, .. 他們 通常 都 是
75,M:, .. 比如 說
75,M:, ... 他們 住 南崁 那邊 啊
75,M:, .. 像 [我們 同事 也 是]
76,F:, [mh m=]
77,M:, .. 住 南崁 的 人 可能 就是 他們 會
78,F:, .. 住 比較 近
79,M:, .. 稍微 就是
79,M:, ... 可能 把 外套 脫掉
79,M:, .. [或 把 外面] 那 件 脫掉
80,F:, [嗯]
81,M:, .. 然後 [[穿 個 外套 蓋著]] 就 回家
82,F:, [[喔=]]
82,F:, ... 所以 這樣 是 可以 的
83,M:, .. 可是 我們
83,M:, .. 可是 我們 公司 不 喜歡 女生
83,M:, .. 因為 女生 不 都 是 裡面 有 洋裝 嗎
83,M:, .. 然後 有些 女生 她 可能 就是
83,M:, .. 就是 那 套 無敵 鐵金剛 的 洋裝
84,F:, ... 現在 那 一 套
85,M:, .. 對 對 對
85,M:, .. 之前 那 個 也 是
85,M:, .. 之前 我們 不是 有 兩 個 顏色 嗎
86,F:, .. 我 不 記得
86,F:, .. 我 知道 淡紫 色 的
87,M:, .. 淡紫 色 跟 一 個
87,M:, .. 山紅梅 的 顏色
87,M:, .. 梅花 的 顏色
88,F:, ... 有點 難 想像
88,F:, .. m=
89,M:, .. [然 後]
90,F:, [綠 色
90,F:, .. 粉紅 色]
91,M:, .. 對 對 對
91,M:, .. 然後 之前 很多 同仁 他們 出
91,M:, .. 比方 說 他們 上班 就 會 外面 加 一 個 外套
91,M:, .. [[然後]] 裡面 穿 洋裝
92,F:, [[m=]]
92,F:, ... 嗯
93,M:, .. 然後 下面 穿 球鞋
94,F:, .. [喔=]
95,M:, [這樣 穿 被 經理] 看到 的 話
95,M:, .. 就 會 被 罵
95,M:, .. 因為 經理 就 會 不 爽
96,F:, .. 不 好看
97,M:, .. m= 他 覺得 這樣 不 好看
97,M:, .. 可是 誰
97,M:, .. [可是]
98,F:, [好 嚴格 喔]
98,F:, .. 可是 誰
98,F:, .. 是 因為 你們 那 個 顏色 太 特別
98,F:, .. 所以 他 一 看 就 知道 你 是 穿 那 個 配 球鞋
98,F:, .. 不然 可以 說 [[我 就是 有 紫 色 的 洋裝 啊]]
99,M:, [[對 啊]]
99,M:, .. 不然 的 話 公司 之前
99,M:, .. 我 同事 他們 就是 有 經理 就是 要求 他們 說
100,F:, .. m=
101,M:, .... 你 要 穿
101,M:, .. 你 要 這樣 穿 可以 啊
102,F:, .. m=
103,M:, .. 可是
103,M:, .. 你 鞋子 至少 是
103,M:, .. 因為 公司 的 鞋 是 黑 鞋
104,F:, .. m=
105,M:, .. 之前 我 們 是 黑 鞋
106,F:, .. m=
107,M:, .. 他 就是 說 你 鞋子 要 穿 深色
108,F:, .. 那 這 次 就是 不是 藍色 的 鞋 嗎
109,M:, .. 就是
110,F:, .. 太 難 了
111,M:, .. 很 奇怪 的 顏色 的 鞋子 啊
111,M:, .. 女生 是 那 個
111,M:, ... 那種
111,M:, ... 灰綠 灰綠 的 顏色
112,F:, .. 現在 嗎
113,M:, .. 對 啊
114,F:, .. 現在 不是 藍 色 的 嗎
115,M:, .. 藍 色 是 男生 的
115,M:, .. [他們 只有]
116,F:, [喔 是 喔]
117,M:, .. 他們 只有 這樣 腳 上 這 一 塊 是 藍 的
118,F:, .. 喔 喔 喔 [[那 我 之前 看 過]]
119,M:, [[然後 那 個 瑪莉珍]] 的 [這 條 是 藍 的]
120,F:, [我 之前 看到 新聞 就是] 下雨 XXX 這 條 是 藍 色 的 @ [@=]
121,M:, [對 對] 對 對
121,M:, .. 而且 那 條 還會 還會 <L3 lak L3>
121,M:, .. 還會 脫色
121,M:, ... [[就是]]
122,F:, [[是
122,F:, .. 是
122,F:, .. ]] 廠商 太 爛
123,M:, .. 阿瘦 皮鞋 啊
124,F:, .. ha 啊 啊 啊
125,M:, .. 真的 是
125,M:, .. 真的 是 很 令 人 傻眼
126,F:, .. 傻眼 欸 @@
127,M:, .. 而且 [而且 他 之前] 找 很多 人 試穿 啊
128,F:, [@@=]
129,M:, .. 然後 試穿 完 以後 大家 就 針對 某些 點 然後 [[去 做
129,M:, .. 去 做]]
129,M:, .. 反應
130,F:, [[喔 喔 喔 喔]]
131,M:, .. 事後 啊 [一樣 是]
132,F:, [嗯]
133,M:, .. 一樣 那樣 的 鞋子
133,M:, [.. 沒有 改變 哪]
134,F:, [@@@]
134,F:, .. 石沉 大海 [[我 覺得]]
135,M:, [[而且
135,M:, .. ]] 而且 像 我們 登機 門 的 女生 啊
136,F:, .. m=
137,M:, .. 我們 不是
137,M:, .. 我們 公司 有分 很 多 組 嘛
138,F:, .. [m=]
139,M:, [像 我] 是 行李 組
140,F:, .. m[[mh m=]]
141,M:, [[我們]] 那 登機 門 組 的 人
141,M:, .. 他 可能
142,F:, .. m=
143,M:, .. 就是 現在 那 個 <L3 duty L3> 在
143,M:, ... 比如 說 在
143,M:, .. <L3 A5 L3> 登機 門
144,F:, .. m[hm=]
145,M:, [他 下]一 個 <L3 duty L3> [[可能 要 跑到]] 另 一邊 的 登機 門
146,F:, [[很 遠]]
147,M:, .. 他 一直 這 樣 走來 走去 走來 走去 欸
147,M:, .. 然後 你 給 她 穿 那種 平底 鞋
148,F:, .. [m=]
149,M:, [我們] 就是 有 發 一 雙 工作 平底 鞋 跟
149,M:, ... 高跟 鞋
149,M:, .. 高跟 鞋 是 中間 有 那 個 繫帶
149,M:, .. 然後 [[XXXX]]
150,F:, [[m=]]
151,M:, .. 然後 [平底 鞋]
152,F:, [平底 鞋] 不 好走 嗎
153,M:, .. 就是 不 好走 啊
153,M:, .. 它
153,M:, .. [[它 的 跟 是 硬 的]]
154,F:, [[平底 鞋 可以
154,F:, .. 做得]] 不 好走 嗎 @@
155,M:, .. 它 的 跟 是 硬 的
155,M:, .. 就是 它 硬是 要 後面 做 一 個 小 [矮 跟]
156,F:, [啊 好好 笑 喔]
157,M:, ... 因為 大家 很 常 走
157,M:, .. 所以 在 登機 門 組 的 女生 她們 就 會 去 買
158,F:, .. m=
159,M:, ... 我 不 知道 女生 有 一 個 鞋子 的 牌子 叫 什麼 <L3 Easy Spirit L3> 是 不是
160,F:, .. 那 可以 買 顏色 相近
160,F:, ... 款式 相近 的 自己 的 鞋子 嗎
160,F:, ... [[會 被 罵 嗎]]
161,M:, [[所以 之前]] 很多 人 買
161,M:, .. 就是 很多 人 穿 的 是 黑 色 的 鞋子
161,M:, .. [他們 都 是 自己 換成] 黑 色 的
162,F:, [喔 黑 色 就 很 好
162,F:, .. 很 好 買]
162,F:, .. 自己 買
163,M:, .. m= 黑 色 那 種
163,M:, .. 像 那種 像 我 剛剛 講 的 牌子
163,M:, .. 它 在 <L3 SOGO L3> 就是 那種 一 樓 女生 賣 [[鞋子 的 地方]]
164,F:, [[m=]]
165,M:, .. 就是 有 櫃
165,M:, .. 然後
165,M:, .. 它 那
165,M:, .. 它 有 賣 那種 工作 鞋
165,M:, .. [就是 皮 很 軟 的 那 一種]
166,F:, [mh m=
166,F:, .. 喔 喔 喔]
167,M:, .. [[之前 公司]]
168,F:, [[你 說 櫃姐]] 都 會 穿 的 那種
169,M:, .. 對 對 對
169,M:, .. 之前 我們 公司
169,M:, ... 不准
169,M:, ... 就是
169,M:, .. 也 不是 不准 啦
169,M:, .. 之前 我 們 公司 就是
169,M:, ... [讓]
170,F:, [ha=] 鞋子 穿 不 好的 很 痛苦
171,M:, .. 對 啊
171,M:, .. 之前 我們 公司 是 說= 女生 如果 你 那 雙 鞋 真的 穿 不 合腳
172,F:, .. m=
173,M:, .. 的 話
173,M:, .. 你 可以 去 換
173,M:, .. 你 自己 原本 的 鞋子
173,M:, .. 但 就 [是 黑 色]
174,F:, [喔]
175,M:, .. 可是 我們 公司 聽說 現在 要 出 一 個 新 [[一 代 的]]
176,F:, [[那 現在 怎]]麼辦
176,F:, ... 現在 那 顏色 太 難 找 了 吧
177,M:, .. 就 不 可能 你 要嘛 就 穿 公司 發 的 鞋子
177,M:, .. 不然 你 就是 穿
177,M:, .. 黑鞋 啊
178,F:, .. 喔= 所以 現在 還是 可以 穿 黑 鞋
179,M:, .. 嗯
179,M:, .. 可是 好像
179,M:, ... 我們 公司 今年 呢
179,M:, .. 好像 會 換
179,M:, .. 換
179,M:, .. 換 服
179,M:, .. 一 雙 鞋
180,F:, .. m=
181,M:, .. 他 換了 就 不准 我們
182,F:, ... 再
182,F:, ... 挑
183,M:, .. 再 挑
184,F:, .. 三揀四 @@
185,M:, .. 沒錯
186,F:, .. [好 嚴格 喔]
187,M:, [喔 我 要 跟 妳 講 我 今天 發生 一 件 事]
188,F:, ... 好
189,M:, .. 是 [[因為]]
190,F:, [[六點 嗎]]
190,F:, .. 六點 到 兩點
191,M:, ... 你 說 六點 到 兩點
192,F:, .. 我 說 你 今天 不是 上 六點 到 兩點
193,M:, .. 對
193,M:, .. 我 跟 妳 說
193,M:, .. [今天 哪]
194,F:, [@@]
195,M:, .. 就是=
195,M:, ... 反正 通常 我們
195,M:, .. 像 我們 行李 組 工作 就是
195,M:, .. 如果 說 你
195,M:, ... TSK 就是 要 當場 處理 旅客 的 行李 以外
196,F:, [[m=]]
197,M:, [[我們]] 還 有 工作 是 旅客
197,M:, .. 你 知道 有些 人 不是 會 在 飛機 上 掉 東西 嗎
198,F:, .. 你 說 忘 在 那 個 上面 嗎
199,M:, .. [對 啊
199,M:, .. 他 忘 在]
200,F:, [喔 喔]
201,M:, .. 你 知道 現在 超多 人 會 忘 了 他 的 手機 或者 他 的 <L3 [[iPad]] L3>
202,F:, [[喔 對 吼]]
203,M:, .. 然後 就 放在 那 個 座位 前面 的 口袋
204,F:, .. mh m=
205,M:, .. 可是 因為 座位 前面 的 口袋 有 時候
205,M:, ... 比如 說
205,M:, ... 因為 我們 通常 是 一 個 班機 進來
206,F:, .. [m=]
207,M:, [它 可能] 就 有 下 一 個 班機 [[然後 再 出去]]
208,F:, [[對 對 對 對]]
209,M:, .. 所以 你 打掃 時間 [要 可能] 你 要 在 半 小時 之內
210,F:, [啊]
211,M:, .. 要 把 整個 飛機 打掃 乾淨
212,F:, .. m=
212,F:, .. 然後 就 飛走 了 這樣
213,M:, .. 它 有 可能 就是
213,M:, .. 不太
213,M:, .. 不 一定 會 找到 那 個 口袋
213,M:, .. [[有 沒有 撿到 東西]]
214,F:, [[喔 喔 喔 喔]]
214,F:, .. 嗯
215,M:, .. 然後 通常
215,M:, .. 因為
215,M:, .. TSK
215,M:, ... 反正 就是 我們 公司
215,M:, ... 我們 公司 的 飛機 呀
215,M:, ... 那 個 機艙 清艙
215,M:, .. 那 個 叫 清掃 機艙 單位 就 [是
215,M:, .. 清掃 飛機 的 單位]
216,F:, [m=
216,F:, .. mh m=]
217,M:, .. 他 通常 就是
217,M:, ... TSK
217,M:, ... [[其實 他們 都]]
218,F:, [[隨便]]
219,M:, .. 他們
219,M:, .. 也 不是 隨便
219,M:, .. 他們 就是 時間 比較 短
220,F:, .. m=
221,M:, .. 所以 他們 每次 打掃 就 不 知道
221,M:, .. 沒有 那麼 確實
222,F:, .. m=
223,M:, .. 我 覺得 啦
223,M:, .. 反正 就是 很 常 有人 掉 東西 在 飛機 上
224,F:, .. m=
225,M:, .. 然後 基本上 清艙 單位 大 部分 都 會 撿 回來
226,F:, .. m=
227,M:, .. 都 會
227,M:, .. 百分之 八十 都 會 撿 到
227,M:, .. 然[後 交] 給 我們
228,F:, [m=]
229,M:, .. 然後
229,M:, .. 我們 會 交給 我們 登機 門組 的 同仁
229,M:, .. 我們 登機 組 才 會
229,M:, .. 再
229,M:, .. 才 會 把 它 交 給 行李 組 的
230,F:, .. m=
231,M:, .. 然後 我們 都 會 做 登記
232,F:, .. m=
233,M:, .. 然後 今天 的 case 就是 呢
233,M:, .. 前天 有 一 個
233,M:, .. 女的
234,F:, .. m=
235,M:, .. 他 從 1714 是 什麼
235,M:, .. 富山
236,F:, ... m=
237,M:, .. 他 從 那 個[ <L4 と やま ( (富山) ) L4> ] 回來
238,F:, [XXX]
238,F:, ... XXX
239,M:, .. [[ <L4 と やま ( (富山) ) L4> ]]
240,F:, [[喔 喔 喔 喔]]
241,M:, .. 他 就 可能 在 機場 買 了 薯條三兄弟
241,M:, .. 你 知道
242,F:, .. mh m=
243,M:, .. 你 上次 去
243,M:, .. 你 上次 去 福岡 回來 你 有 發現 台灣 人 真的 在 機場
244,F:, .. @
245,M:, ... 就是 每 個 人 都 要 買個 三 包 以上 [才 上 飛機]
246,F:, [有 啊 有 啊] 有 啊
247,M:, .. 超 誇張 [[的 欸]]
248,F:, [[聽說 後來]] 都 被 掃空 啦
248,F:, .. 薯條三兄弟
249,M:, .. 我 每 次 去 日本 [回 來]
250,F:, [在 台灣] 也 買得 到 啊
251,M:, .. 對 啊
251,M:, .. 可是
251,M:, .. 可是 台灣
251,M:, .. 台灣 貴 很多
252,F:, ... 有 嗎
253,M:, ... [[我 記得 貴]]
254,F:, [[XXX]]
254,F:, .. 聽說 沒有 很多
255,M:, .. 沒有 貴 很多 是 不是
256,F:, .. [[對 啊]]
257,M:, [[因為 那 個]] <L3 royce L3> 的
257,M:, .. 巧克力 就 貴 很多 啊
258,F:, .. 當然 啊 那 個
258,F:, .. XX [生 巧克力 啊]
259,M:, [喔 所以 那 個]
259,M:, ... <L3 level L3> 不 一樣
260,F:, .. () 不 一樣 不 一樣
261,M:, .. <L3 OK L3> 反正 就是=
262,F:, .. 他 只有 薯條三兄弟 放飛 機上 嗎
263,M:, .. [[對]]
264,F:, [[怎麼 會]] 那 不是 很 大 一 盒 嗎
265,M:, .. 他 忘 了 兩 盒 在 [飛機 上]
266,F:, [@@@=]
267,M:, .. 然後 我 就 想 說 這 個 這麼 大 的 東西
267,M:, .. 你 也 可以 忘 在 [飛機 上]
268,F:, [對 啊]
269,M:, .. 我 跟 你 說 台灣 人 真的 是
269,M:, .. 還 有 人 會 把 手提 行李 放 在 飛機 上
270,F:, .. @@=
271,M:, .. 你 不 覺得 你 揹 了 一 個 包包
271,M:, .. [揹 上去]
272,F:, [@@]
273,M:, .. 然後 你 一 下 飛機 [的 時候]
274,F:, [會 啊]
275,M:, .. 你 就 這樣
276,F:, .. 火車 上 也 會 呀
276,F:, .. 火車 上 也 會 呀
277,M:, .. 也 是 啦=
278,F:, .. 是
279,M:, ... 反正 他 就是 忘記 了
279,M:, .. 然後
280,F:, .. 然後 她 硬要 她 的 薯條三兄弟
281,M:, .. 她 就
281,M:, .. 跑 來 找 我們 說 她 東西 忘 在 飛機 上
281,M:, .. 但 因為 我們 的 櫃台 不是 還 沒有 出 海關 嗎
281,M:, .. 所以 我們 都 會 先 幫 她 用
282,F:, .. 喔 對 對 對
283,M:, .. 對講機 或是 打電話 到 登機 門 去 問 說 有 沒有 撿到
284,F:, .. XXX 行李 已經 出 啦
284,F:, ... 喔 你 說 出 那 個 門
285,M:, .. 嗯
285,M:, .. 出 那 個
285,M:, .. 海關 的 門
286,F:, .. 喔
287,M:, ... 還沒 嘛
288,F:, .. 對
289,M:, .. 那
289,M:, .. 然後 我們 就
289,M:, .. 我們 就
289,M:, .. 那天 幫 她 問 了
290,F:, .. m=
291,M:, .. 然後 問 了 以後 她 說
291,M:, ... 登機 門 的 人 就 說 [有
291,M:, .. ] 有 撿到
292,F:, [m=]
292,F:, ... m=
293,M:, .. 然後
293,M:, ... 說
293,M:, .. 晚 一點 這 個 班機 結束 才能 送 下來
294,F:, .. m=
295,M:, .. 然後 我們 就 跟 那 個 客人 講 說
295,M:, .. 好 啊 那=
296,F:, .. 等等
297,M:, .. 那 就是
297,M:, ... 妳 留 資料 我們 到 時候 收到 以後 貨到 付款 幫妳 寄 給 妳
298,F:, .. m=
299,M:, .. 然後 她 也 同意 了
300,F:, .. [[m=]]
301,M:, [[你 知道]] 貨到 付款 寄 給 她
301,M:, .. 她 要 付 兩百一十塊 欸
302,F:, .. 好 貴 唷
303,M:, .. 根本 就是 [台灣]
304,F:, [直接 在 那邊]
304,F:, .. 就是 你 在 那邊 等 [[就 好 啊]]
305,M:, [[就
305,M:, .. ]] 直接 在 台灣 買 就 好 啊 @
306,F:, .. @@
307,M:, .. 就 直接 在 台灣 買 就 好
307,M:, .. 妳 幹嘛
307,M:, .. [妳 又 忘 在]
308,F:, [她 不要 等 嗎]
309,M:, .. 妳 又 忘 在 飛機
309,M:, .. 她 不要 等
309,M:, .. 妳 又 忘 在 飛機 上
310,F:, .. [[活該]]
311,M:, [[加]] 那 個 運費 不 就 等於 [在 台灣 買 嗎]
312,F:, [對 啊]
312,F:, .. 對 啊
313,M:, .. 好
313,M:, .. <L3 anyway L3> 重點 來 了
313,M:, .. 就是 呢
313,M:, ... [那天]
314,F:, [她 的]
314,F:, .. 她 的 抱怨 的 點 在 哪
315,M:, .. 那天 我們 的 人
315,M:, ... 就
315,M:, .. 打 完
315,M:, .. 打 給 登機 門 的 人
315,M:, .. 登機 門 的 人 說 他們 的 人員 會 交 下來 之後
316,F:, .. 嗯
317,M:, .. 我們 就 再 也 沒有 收到
317,M:, .. 登機 門 [交 下來 的] 那
317,M:, .. 那
318,F:, [喔 喔=]
319,M:, .. 那 兩 盒 薯條三兄弟
320,F:, .. m=
321,M:, .. 就 一直 都 沒有
322,F:, .. @@
322,F:, .. 所以 應該 是 他們 寄 還是 你們 寄
322,F:, .. 你們 寄
323,M:, .. 我們
323,M:, .. 我們 行李 組 會 幫忙 旅客
323,M:, .. 就[[是 寄送 東西]]
324,F:, [[喔 寄 嗎]]
324,F:, .. 但是 你 沒有 拿到
325,M:, .. 但是 我 沒 拿到 嘛
326,F:, .. [m=]
327,M:, [結果] 那 旅客 隔天 就 來 問
327,M:, .. 她 說 有 沒有 找到
328,F:, .. m=
329,M:, .. 她 說
329,M:, .. 呃
329,M:, .. 什麼 今天 她 會 不會 收到
329,M:, .. 我們 就 說 欸
330,F:, .. [@@]
331,M:, [可是] 我們 可能 還 要 再 確定 一下
332,F:, .. [[m=]]
333,M:, [[因為]]
333,M:, ... 當天 接 飛機 的 人
333,M:, ... 沒有
333,M:, .. 沒有 拿來 給 我們
334,F:, .. 喔
335,M:, .. 結果 我
335,M:, .. 隔天 我 上班
335,M:, ... 我 大概 打 了 十通 電話 給 那 個 <L3 agent L3>
336,F:, .. m=
337,M:, .. 就 死 不 接 電話
338,F:, .. 哇 [好 恐怖 哦]
339,M:, [然後 我 就 打電話] 到 那 個
339,M:, .. 他們 登機門 組 的 那 個
340,F:, .. 就 你 知道 是 誰 嘛
340,F:, .. 就是 他
341,M:, .. 我 知道 他 是 誰
342,F:, .. [[m=]]
343,M:, [[可是]]
343,M:, .. 我
343,M:, .. 人 我 沒 看過
344,F:, .. [m=]
345,M:, [可是] 我 知道 他 的 名[[字
345,M:, .. 然後 我 就 問]]
346,F:, [[喔=]]
347,M:, .. 對
347,M:, .. 我 就 問 登機門 組 的 那 個 辦公室
348,F:, .. [m=]
349,M:, [然後] 她們 就 說
349,M:, .. 喔 這 個 <L3 agent L3> 平常 問題 就
349,M:, .. 問題 就 很 多
349,M:, .. [很 常 出 <L3 case L3>]
350,F:, [天 哪]
351,M:, .. 然後 就 覺得 有點 傻眼
352,F:, .. m=
353,M:, .. 然後 後來 隔天
353,M:, .. 隔天 我 休假
353,M:, .. 十九 號
353,M:, .. 欸
353,M:, .. 十八 號
354,F:, .. [[m=]]
355,M:, [[那 十七 號]]
355,M:, .. 對 十八 號 我 休假
356,F:, .. m=
357,M:, .. 十八 號 我 上班
357,M:, .. [十九 號 我 休假]
358,F:, [十九 號 你 休假]
359,M:, .. 結果 [[今天 上班]]
360,F:, [[今天 上班]]
361,M:, .. 我 今天 上 早 班 嘛
361,M:, .. 我 又 聽到 我們 的 那 個
361,M:, .. 我 們 的 行李 組 的 <L3 agent L3> 在 問 這 個 <L3 case L3>
362,F:, .. 喔
363,M:, .. 然後 我 就 覺得 奇怪 怎麼 到 現在 還 沒 解決
364,F:, .. m=
365,M:, .. 已 經 第三 天 了 欸
366,F:, .. 那 可能 是 他 當時 謊報 啊
366,F:, .. @@ [@=]
367,M:, [然後 我 就 打]電話
367,M:, .. 我 就 跟
367,M:, .. 我 就 把 那 個 案子 就是
367,M:, .. 跟 那 <L3 agent L3> 說 沒 關係 那 我 來 問
368,F:, .. m=
369,M:, .. 結果 就 問 那 個 <L3 agent L3>
369,M:, .. 就是
369,M:, .. 再 打電話 給 他
370,F:, .. m=
371,M:, .. 結果 他 今天 就 接 電話 了
372,F:, .. m=
373,M:, .. 然後 他 就 說
373,M:, .. 他 沒有 印象
374,F:, .. [huh]
375,M:, [機組 人員] 有 交下 來 任何 的 食物
376,F:, .. m=
376,F:, .. 所以 他 是 登機 門 的 人 哪
377,M:, .. [[對]]
378,F:, [[他]] 不是 上面 的 人
379,M:, .. 就是 登
379,M:, .. 就是 我們 就 問
379,M:, .. 那天 接 <L4 と やま ( (富山) ) L4> 這 班 機 [的 那 個] 登機 門 的 人
380,F:, [m=]
380,F:, ... m=
381,M:, .. 他 說 當天 沒有 人 交接 任何 遺失物 下來
381,M:, .. 然後 他 沒有 接到 我們 行李 組 的 電話
382,F:, .. 裝死 就 對 了
383,M:, .. 就是 裝死
384,F:, .. 那 當初 [[是 他 接 的 電話]]
385,M:, [[可是 當天]]
385,M:, .. 當天 那 個 飛機 是 這樣
385,M:, .. 那 個 飛機 是 <L4 と やま ( (富山) ) L4> 進來 以後
386,F:, .. 對
387,M:, .. 接著 要 去 <L4 ひ ろし ま ( (廣島) ) L4>
388,F:, .. 喔
389,M:, .. 所以 他
389,M:, .. 當時 他
389,M:, .. 他 敢
389,M:, .. 我們 都 已經 去 調 錄影帶 囉
389,M:, .. [看 到底 是 誰 說謊]
390,F:, [m=
390,F:, .. @@@=]
391,M:, .. 因為 [[當 時=]]
392,F:, [[好 酷 喔]]
393,M:, .. 當時 <L4 と やま ( (富山) ) L4> 的
393,M:, .. <L4 と やま ( (富山) ) L4> 只有 他 一 個 人 開 門
393,M:, .. 就是 讓 [旅客 下 飛機]
394,F:, [huh
394,F:, .. 哇]
395,M:, .. 可是 後續 的
395,M:, .. <L4 ひ ろし ま ((廣 島) ) L4> 的 話
396,F:, .. m=
397,M:, .. 是
397,M:, ... 還 有 另外 三 個 我們 登機 門 組 的 人
398,F:, .. [[m=]]
399,M:, [[所以]] 總共 四 個 人
400,F:, .. m=
401,M:, .. 然後 四 個 人 都
401,M:, .. 四 個 人 我們 問 的 時候 都 說 沒 印象
402,F:, .. m=
403,M:, .. 沒有 沒有
404,F:, .. 問 那 三 個 人 了
405,M:, .. 三 女 一 男
405,M:, .. 男生 說 沒 印象
405,M:, .. 然後
405,M:, .. 那 個
405,M:, .. <L4 と やま ( (富山) ) L4>
405,M:, .. <L4 と やま ( (富山) ) L4> 那 個 人 [也 說] 沒 印象
406,F:, [m=]
406,F:, ... m=
