Turn,Speaker,Utterance
51,F1:, .. hm
52,F2:, .. 你 要
53,F1:, .. 要
54,F2:, .. [[很 堅強]]
55,F1:, [[要不然]]
56,F1:, .. 沒有 就
56,F1:, ... 沒辦法 生存 下去 啊
57,F2:, .. 對 啊
57,F2:, ... 那 人家 敢
57,F2:, .. 敢
57,F2:, ... 敢 去
57,F2:, .. 去 努力 敢 去
57,F2:, .. 敢 去 抓住
57,F2:, .. 抓
57,F2:, .. 抓住 機會
57,F2:, ... 那 台灣人 就
57,F2:, ... 你 甚麼
57,F2:, .. 你
57,F2:, .. 原本 沒有 的
57,F2:, .. 沒有 教育 水準 的
57,F2:, ... 然 後
57,F2:, ... 沒有 技術 能力 的
57,F2:, ... 然 後
57,F2:, ... 又
57,F2:, .. 沒有 出去 競爭
57,F2:, ... 他 s
57,F2:, .. 那 那 不 去 動
57,F2:, .. 那 那
57,F2:, .. 那 當然 就是 那
57,F2:, .. 更 糟糕 啦
57,F2:, .. 越 來 越 糟糕 啦
57,F2:, ... [那]
58,F3:, [可能] 啦
59,F2:, ... 競爭 的
59,F2:, .. 那 個 甚 麼
59,F2:, ... 法則 就是 這 樣子 啊
60,F3:, ... 對 啊
60,F3:, .. 主要 也 是
60,F3:, .. 台灣
60,F3:, .. 太
60,F3:, ... 懶惰 了
61,F2:, ... 他 們如
61,F2:, .. 如果 留 在 本土 也 是 跟 我 們 一 樣
61,F2:, .. 只是 說
61,F2:, .. 他們
61,F2:, ... 跑到 外國 來 了
62,F3:, .. 不是 <L3 按 呢 ( (這樣) ) L3>
62,F3:, ... 那 麼 多
62,F3:, .. 一直 過來 一直 過來 也 不 好 啊
62,F3:, ... 以後
62,F3:, .. 真的
62,F3:, ... 台灣
62,F3:, .. 比 較弱 勢
63,F2:, ... 不會 啦
64,F3:, .. 沒有
65,F2:, .. 那
66,F3:, .. 應該 要 管制 一下
67,F2:, .. 有 吧
67,F2:, .. 我 想 有 啦
67,F2:, .. 一定 有的 啦
67,F2:, .. 不 可能 說
67,F2:, ... 無 限制 的 啦
68,F3:, .. 我 看沒 有
68,F3:, .. 都 是
68,F3:, .. 一直
68,F3:, ... 人 過來
68,F3:, .. 也 沒有
69,F2:, .. 應該 有的 啦
69,F2:, ... 不是
69,F2:, ... 不 可能 說
69,F2:, ... 完全 沒有 限制
69,F2:, ... 有 啦
69,F2:, .. 那 任何 政策 都 有 個限
69,F2:, .. 度 啦
69,F2:, .. 一個 那 個
70,F1:, ... eh 像 那 個
70,F1:, ... 大 陸現 在 都 發展 得 很
70,F1:, ... 很快 啊
70,F1:, ... 那
70,F1:, ... 像
70,F1:, ... um
70,F1:, ... 可能 也 有 很多 都 到 大陸 去
70,F1:, ... 大陸 那 邊
70,F1:, ... 像 我 們 那 個 一九九零年
70,F1:, ... 過去 的 時候
70,F1:, ... 要 回去 一 趟 說
70,F1:, ... 至少
70,F1:, ... 像
70,F1:, ... 江西 啦
70,F1:, ... 湖南 啦
70,F1:, ... 湖北 啦
70,F1:, ... 四川 啦
70,F1:, ... 四川
70,F1:, ... 要 回去 就 都 要 一 個 xi
70,F1:, ... 一 個 星期 至 十 天
70,F1:, ... 現 在 說 不用
71,F3:, ... 現 在 不用 回去 啊
72,F1:, .. 不是
72,F1:, .. 不用 那 麼長 時間
73,F3:, .. hon
73,F3:, .. 就 [是]
74,F1:, [說] 三 天
75,F3:, ... 交代
75,F3:, .. 出去 交代 一下 要
75,F3:, ... 回來
76,F1:, .. 沒有
76,F1:, .. 我 說
76,F1:, ... 回去 一 趟
77,F3:, ... 有的
77,F3:, .. 到 香港 又 回來
78,F1:, ... 不是 這樣 啦
78,F1:, .. 我 是
79,F3:, .. ha
80,F1:, .. 現 在 說
80,F1:, .. 很 方便 啊
80,F1:, ... 有 那 個 像
80,F1:, .. 我 們 的 直達車 那 種火 車
80,F1:, ... 火車 啦
80,F1:, .. 還有 那 個
80,F1:, ... 大 巴車 啦
80,F1:, .. 有些
80,F1:, ... 轉 一 轉
80,F1:, .. 轉
80,F1:, ... 就是 很快 就
80,F1:, ... 以前 都 繞山路 嘛
81,F3:, .. hm
82,F1:, .. 現 在 有
82,F1:, .. 有 那 個 開創 那
82,F1:, .. 開辦 那 個
82,F1:, ... 道路 出 來ho
83,F3:, ... 喔
83,F3:, ... 比 較[快]
84,F1:, [說 是]直 達
84,F1:, .. 像 我 們 這樣 直達 的 過去
84,F1:, ... 三 天 就 到 了
84,F1:, ... 發展 那 麼快 喔
84,F1:, ... 啊 以前 我 在 那 邊 本 來
84,F1:, ... 聽 他 們講 說
84,F1:, .. 一般 都 要
84,F1:, ... 一 個 星期十 天
84,F1:, .. 現 在 三 天 就 可以 到家 了
85,F3:, .. um
86,F1:, ... 江西 的
86,F1:, .. 以前
86,F1:, .. 回去 要
87,F3:, .. hm
88,F1:, .. 在 深圳
88,F1:, ... 深z u圳 那邊 啊
89,F3:, ... eh大陸 的
89,F3:, ... 大陸
90,F1:, .. 要 回去 一 趟 說 要 三 天
90,F1:, .. 現 在 說
91,F3:, .. 大 陸[的 那 個] 經濟 可能
91,F3:, ... 蕭條 嗎
92,F1:, [一 天 就 到家 了]
93,F1:, ... 江西 那 一 邊 吶
94,F2:, .. 也 會 跟 著 下去 啊
94,F2:, ... 會 啊
94,F2:, ... 全世界 都 一樣 啊
95,F1:, ... 沒有
95,F1:, .. 大陸 真的 發展 得 很
95,F1:, .. 快
96,F3:, ... 他 們會
96,F3:, ... 會
96,F3:, .. 跟 著下 來
96,F3:, .. 可能 不 會 吧
97,F2:, ... 也 會 啊
97,F2:, ... 只是
97,F2:, ... 程度 沒有 xi
97,F2:, .. 像 其他 國家 那 麼 嚴重 吧
97,F2:, .. 他們 原本 水平 低
97,F2:, .. 你 在 xi
97,F2:, ... 我 們 是
97,F2:, ... 其他 國家 是 爬 得
97,F2:, ... 高
97,F2:, ... 所以 摔 得 也 重
97,F2:, .. 那 他 們沒 有 那 麼
97,F2:, .. 快 啊
97,F2:, .. 沒有 那 麼 高 啊
98,F1:, .. 大
99,F2:, .. 所以
100,F1:, ... 沒有
100,F1:, .. 大陸 發展 得
100,F1:, ... 人家 就是
100,F1:, ... 超
100,F1:, ... 太 快 了 啦
100,F1:, ... 幾年
100,F1:, ... 才 十幾年 就
100,F1:, .. 就 全
101,F2:, ... 對 啦 這 他 們國 內本身
101,F2:, ... su
101,F2:, ... 現 在 跟 十 年前 比
101,F2:, ... 的 話
101,F2:, .. 那 是
101,F2:, ... 差距 很 大
101,F2:, .. 那[如果]
102,F1:, [對 啊]
103,F2:, .. 水平 的 問題
103,F2:, ... 國家 跟 國家 水平 的 問題 的 話
104,F1:, .. 喔 喔
104,F1:, ... 就是 成長
104,F1:, ... 也 就 還沒 有 那 麼 快 啦
104,F1:, ... 是 不
104,F1:, .. 就是 說
104,F1:, ... 水平
104,F1:, ... [[就]]
105,F2:, [[沒有]]
105,F2:, .. 主要 是 看 通貨 膨脹率 啦
105,F2:, .. 通貨 [膨]脹率
105,F2:, .. 就是 那 個
105,F2:, ... 那 個
106,F3:, [h m]
107,F3:, .. 房子 也 蓋蠻 多 的 ho
108,F2:, .. 東西
108,F2:, .. 物價 漲 多少 的 問題 啦
108,F2:, .. 你
108,F2:, .. 你
108,F2:, .. 漲 越 多
108,F2:, ... 摔 下去 的 力
108,F2:, .. 力道 越
108,F2:, .. 越 強
108,F2:, ... 恢復 得 就 慢吶
109,F1:, ... 房子
109,F1:, .. 很 貴 喔
109,F1:, ... 現 在 房子 還 很 貴 喔
109,F1:, ... 在 深圳
109,F1:, .. 深圳
109,F1:, .. 那 一 邊
110,F3:, .. ei
110,F3:, .. [你]
111,F1:, [跟] 我 們 台北 差不多
112,F3:, .. 你 以前 不是 有 在
112,F3:, .. 買
112,F3:, .. 那 個
112,F3:, ... 還有 沒[[有]]
113,F1:, [[土]]地 啊
114,F3:, .. <L3 heh1 ahd heh1 ah 1 ( (對 阿對 阿) ) L3>
115,F1:, ... 啊 後來 就 賣掉 一半 了
115,F1:, .. 賣掉 一半
115,F1:, ... 好像 拿 了 十 幾 萬
115,F1:, .. 十
115,F1:, ... 八 萬 回來
116,F2:, .. 那 所以 有 沒有 賺
117,F1:, ... 沒賺
118,F2:, .. hei
118,F2:, ... 那 時候
118,F2:, ... 你
119,F3:, .. 你 不是
120,F2:, .. 賣 的 時候 價錢
120,F2:, ... 沒有 漲嗎
121,F1:, ... 沒有 漲
122,F2:, .. hei
122,F2:, .. 買 了 多久
123,F1:, ... 那
123,F1:, .. 那 個 時候 我 拿 五十 萬 出去 投資 嘛
124,F2:, .. 那
124,F2:, .. 拿
124,F2:, .. 十八 萬 回來 而已 喔
125,F1:, .. 拿 十八 萬 回來
125,F1:, .. 聽講 說 要
125,F1:, ... 要 賣 的 時候 就是
125,F1:, .. 可能 只能 賣
125,F1:, ... 賣到
125,F1:, ... 一半 的 錢回 來
126,F2:, .. ha
127,F1:, ... 那
128,F3:, .. 倒賠 喔
129,F1:, ... <L3 heh1 ah 1 ( (對 阿) ) L3>
129,F1:, .. 就是
129,F1:, .. [跌]
130,F2:, [ha]
131,F1:, .. he 地皮 啊
131,F1:, ... 跌 了 一
131,F1:, ... [[一]]半
132,F3:, [[喔]]
133,F2:, ... 然後 呢
133,F2:, .. 剩
133,F2:, .. 還還
133,F2:, .. 還
133,F2:, .. 剩 一半 是 不是
134,F1:, ... 就是 已 經 賣掉 一半 拿 了 十八 萬 回來 啊
135,F2:, ... 喔 喔 所以 現 在
135,F2:, ... [那] 你
136,F1:, [啊]
137,F1:, .. 啊
137,F1:, .. 另外 的
137,F1:, ... 另外 一半 的 還 不了了之 啊
138,F2:, .. @
139,F1:, .. 聽[[講 說]] 那 個 買主 啊
139,F1:, .. 買主
139,F1:, ... 只 先 付 shi
139,F1:, ... 付 一
139,F1:, .. 付 一半 出來
140,F2:, [[所以]]
141,F2:, ... 喔 啊
142,F1:, .. 就是 說
142,F1:, .. 你 如果
142,F1:, .. 你 買 的 時候
142,F1:, ... 五
142,F1:, .. 假設 五十 萬 去 投資
142,F1:, ... shi
142,F1:, ... 他
142,F1:, .. 跟 我 們買
142,F1:, .. 是 只有
142,F1:, .. 二十五 萬
142,F1:, ... 那 二十五 萬
142,F1:, ... 現 在 他 只是 付 一半 出來
142,F1:, ... 大家 公分 吶
143,F2:, .. hm
143,F2:, .. hon 反正 你 那 時候
144,F1:, ... hm
145,F2:, ... 拿 十八 萬 回來
146,F1:, .. hei
147,F2:, .. 哇
147,F2:, ... 哼
148,F3:, .. 那 是
148,F3:, ... 你
148,F3:, .. 向 大陸買 的 還 是 租 的
149,F2:, ... 租 的 啦
150,F3:, .. 幾年
150,F3:, .. 到 就
151,F1:, .. 對
151,F1:, .. [五] 十 年
151,F1:, ... [[五十]]
152,F3:, [就]
153,F2:, [[外國]]人 五十 年 是 啊
154,F3:, ... 啊 不是
155,F1:, .. 也
155,F1:, .. 五十 年 跟 七十 年 [的]
156,F3:, [對]
156,F3:, .. 對方 買
156,F3:, .. 沒有 做 甚麼 也
156,F3:, .. 五十 年 也 要 回X
156,F3:, ... 回 [[去 喔]]
157,F2:, [[他 們]] 也
157,F2:, .. 沒有 土地 權
158,F1:, .. 對 啊 對 啊
158,F1:, ... [他 們] 那 邊 都 是 這樣 啊
159,F3:, [怎 麼]
160,F2:, .. 他們 是 終身 的 吧
161,F3:, .. hon
162,F1:, .. 終身 的 沒有 啦
162,F1:, .. [[你 是]]
163,F2:, [[e i]]
164,F3:, .. 他們 那 個
165,F2:, .. 終 [身 的 吧]
166,F1:, [有 啦]
167,F1:, .. 很 少 啦
168,F3:, .. 說
168,F3:, .. [那 個]
169,F1:, [終 身] 就是 說 你 房子 那 一
169,F1:, .. 那 [[一 種 就是 終]]
170,F2:, [[你 不動 的 話]]
171,F1:, ... 終[[[身 的]]]
171,F1:, .. 但是 土地 方面 的 是 不
172,F3:, [[[不是 啦]]]
173,F3:, .. 就是
174,F1:, .. 不行 的 啦
175,F3:, .. s
175,F3:, .. 有的 就是 有 那 個
175,F3:, .. 有 先簽 啦
175,F3:, ... 就是 說
175,F3:, .. 到 時候 還 要 用 的 話 就 有 那 個
175,F3:, ... 啊 沒有
175,F3:, .. 沒 有用 就是
175,F3:, .. 就 沒 了 啊
175,F3:, .. 甚麼 都 沒 了
176,F2:, .. 那
176,F2:, .. 那 個
176,F2:, .. 對 啊
176,F2:, .. 那 他們 不用 甚麼 簽約 嘛
176,F2:, .. 甚麼 用 甚麼 幾 年[就 交 回去]
177,F1:, [像 我 們] 工廠 就是
178,F2:, .. 有 [[沒有]]
179,F1:, [[以前]] 我 在 瑜東 公司
179,F1:, ... 大陸 那 一 邊
179,F1:, ... 就 [是
179,F1:, .. 深圳 那]年 吶
180,F3:, [XXX]
181,F1:, .. 深圳 那年
182,F3:, ... 我 好 想 睡
183,F1:, .. 他 那 邊
183,F1:, ... [[買]]
184,F2:, [[睡]] 啊
185,F1:, .. 土地 啊
185,F1:, ... 蓋 房子 啊
185,F1:, .. 租給 別人
185,F1:, ... 也 蠻
185,F1:, .. 蠻 不 錯 的
185,F1:, ... 但是
185,F1:, .. 他們 也 是
185,F1:, .. 我 們
185,F1:, .. 在 那 邊
185,F1:, ... 工廠
185,F1:, .. 那 個成 衣廠 啊
185,F1:, ... 那
185,F1:, .. 那個 地方
185,F1:, ... 是 租 五十 年
185,F1:, ... 前面 那 個路 邊 那 一 邊 的 是
185,F1:, .. 七十
185,F1:, .. 七十 年 的
185,F1:, ... 那 就是 說 你
185,F1:, ... 你
185,F1:, ... 如果 是 到 那 個
185,F1:, ... 五十 年 到 了
185,F1:, .. 或是 七十
185,F1:, .. 不管 五十 年 還 是 七十年 到 了
185,F1:, ... 你
185,F1:, .. 一但 到 了
185,F1:, ... 人家 還 是 要 收 回去
185,F1:, .. 所
185,F1:, .. 就是 說
185,F1:, .. 他 可以 給 我 們 那 個優 先權 就是 說先
185,F1:, ... 我 們還 要 再
185,F1:, ... 租 下去 的 話
185,F1:, ... 我 們 可以
185,F1:, .. 就是
185,F1:, .. 有 優先 權 可以 先
185,F1:, .. 我 們 可以 租
185,F1:, ... 再 把 它 租下 來
186,F2:, .. 他 們本 地 人
186,F2:, ... 也 要 這 樣子
186,F2:, .. sh
187,F3:, .. 沒有
187,F3:, .. 本地 都 是
188,F2:, .. 更新 地 ts
188,F2:, .. wu房租 地 租嗎
189,F3:, ... 沒有 啦
190,F2:, .. 還 是 終身 的 不用
191,F1:, .. 也 不是 他
191,F1:, .. 終身 的 啊
192,F2:, .. 沒有 啦
192,F2:, .. 我 是 說當 [地 的 要不 要]
193,F3:, [本 地 人ne i]
194,F2:, .. [[要不 要]] 合約
195,F3:, [[本地人]]
196,F1:, .. X
197,F2:, ... 他 們沒 有 土地 權吶
198,F1:, .. 除[非 他 配]
199,F2:, [但是
199,F2:, .. 要] 不要 簽約
199,F2:, .. 當地人
200,F1:, .. 就是 他 有 分配 給 他 才 有
200,F1:, .. 如果
200,F1:, ... 你
200,F1:, .. 要 再 買 的 還 是 一 樣 啊
201,F3:, .. ei 啊
201,F3:, ... 這 樣子
201,F3:, .. 蓋 房子 怎麼
201,F3:, ... 怎麼 算
202,F1:, ... 他 會分 配給 他 們吶
203,F3:, ... 不是 啊
203,F3:, .. 啊 你 借 五十 年 到
203,F3:, ... 要 還給 誰
203,F3:, .. 還給 政府 啊
203,F3:, .. 搬 出去 喔
204,F1:, .. 沒有 啊
204,F1:, .. 就是 還 要 再
204,F1:, .. 陸 續租 啊
205,F3:, ... 這樣
205,F3:, .. 比買 的 還貴 吧
205,F3:, .. 比
205,F3:, .. 買
205,F3:, .. 斷 的 還[貴]
206,F1:, [假]設 說現 在 他
206,F1:, .. 買
206,F1:, ... 一 坪
206,F1:, ... 跟 他 租 啦
206,F1:, .. 一 坪
206,F1:, ... 十 塊錢 來講 啦
206,F1:, ... 那 你 就是
206,F1:, .. 合約 五十年 到 了
206,F1:, ... 你 這
206,F1:, .. 十 塊錢 就是 等於
206,F1:, ... 一 坪 的 十 塊 等 於沒
206,F1:, .. 全部
206,F1:, .. 沒有 了 啦
206,F1:, ... 就是 說 你 已 經
206,F1:, ... 租到 五十年 到期
206,F1:, ... 那 就
206,F1:, .. 反正 就是
206,F1:, ... 等 於說
206,F1:, .. 就是空 的 了 嘛
206,F1:, .. 那 你 就
206,F1:, .. 我 的 意思 說 像
206,F1:, ... 大姐 在 講說 那 個
206,F1:, ... 我 們 那 個
206,F1:, ... 到 時候 蓋 房子
206,F1:, .. 可能 就是 說
206,F1:, .. 他們 政府 會收 回去 不是
206,F1:, .. 我
206,F1:, .. 不是 這
206,F1:, .. 這樣 啦
206,F1:, .. 你 還 要 再 跟 他
206,F1:, .. 就是 重新
207,F2:, ... 簽約
208,F1:, .. 簽約
208,F1:, ... 再 租 下去 啦
208,F1:, ... 那 如果 你 不 想
208,F1:, ... 再 租 下去 的 話那 等於 那
208,F1:, .. 對 啊 那 一些
208,F1:, ... 房子 就是 他 收 回去 囉
209,F2:, .. 哎 喲
210,F1:, ... 這個 意思 啊
211,F2:, .. 哎 喲
211,F2:, .. 所以 等於 你
211,F2:, ... 投 下去 的
211,F2:, ... 那 個
211,F2:, ... 成本
211,F2:, ... 拿 不 回來
212,F1:, ... 拿 不 回 來囉 @
213,F2:, .. TSK TSK TSK TSK
214,F1:, .. 都 已 經 到期 了 啊
215,F2:, ... 不是 啊 那 房q
215,F2:, ... 房子 土地 z
215,F2:, ... 土地
215,F2:, .. 那 個
215,F2:, .. 土地 面上 的 那 個 建
215,F2:, .. 建物 的 價值 你
215,F2:, ... 沒有
215,F2:, .. 你
215,F2:, .. 你
215,F2:, .. 你 沒有 權利 喔
216,F1:, .. 沒有 啦
217,F3:, .. ei 你 們[以前 那 個
217,F3:, .. 老闆]
218,F2:, [是 喔
218,F2:, ... TSK]
219,F1:, .. he
220,F3:, .. 就是 你
220,F3:, ... 跟 他 做 的 那 個 老闆
221,F1:, .. he
222,F3:, .. 現在 都 沒有
222,F3:, .. 都 退出 來 了
223,F1:, ... 但是 他 那
223,F1:, .. 所有 的
223,F1:, .. 那 裡
223,F1:, .. 蓋 的 房子 都 是 租給 人家
223,F1:, ... [這]個 一
223,F1:, .. 一 個 月 聽 講說 都
223,F1:, ... 收 了 一
223,F1:, ... 收 了 我 們 台幣 一百多 萬 吶
224,F3:, [租]
225,F3:, .. <L3 hioh 1 ( (是 喔) ) L3>
226,F1:, .. 每 個 月 收
226,F1:, .. 回來
226,F1:, ... 房租 收
226,F1:, .. 能 收到
226,F1:, .. 台幣 一百多 萬
227,F3:, .. hen不錯 啊
228,F2:, ... 廠
228,F2:, .. 連
229,F3:, .. 他 [那]
230,F2:, [連]廠 房
231,F1:, .. 廠房 啦
231,F1:, .. 還有 那 個
231,F1:, ... 路邊 的 那 一 種
231,F1:, .. 算
231,F1:, .. 大樓 那 一 種
232,F3:, .. [[他 那 個工 廠給 人家]]
233,F1:, [[租給 人家
233,F1:, .. 做 生]]意 啦
234,F3:, .. 過給 人家 做還 是 用租 的
234,F3:, ... 不是 用
234,F3:, .. 賣給 他們 的
235,F1:, ... 怎
235,F1:, .. 怎
236,F3:, .. 就是
236,F3:, ... 工廠 不是
236,F3:, .. 換人 了 嗎
237,F1:, .. <L3 heh1 ahd heh1 ah 1 ( (對 阿對 阿) ) L3>
237,F1:, .. 租 的 啊
238,F3:, .. hon
239,F1:, .. 就 [跟] 我 們 老 闆租 啊
240,F2:, [那]
241,F3:, .. hon hon [[hon hon]]
242,F2:, [[那 比做]] 生意 還還 si
242,F2:, ... fa
242,F2:, .. [還 還] 那 個
243,F3:, [對 啊 對 啊]
244,F1:, .. 還好 他 [[才 會]] 不 做 啊
245,F2:, [[輕鬆]]
246,F3:, .. [喔]
247,F2:, [喔]
248,F1:, .. 那 個 時候 就是 因 為還
248,F1:, ... 比
248,F1:, ... 他 算 一 算
248,F1:, ... [[比 也]]
249,F3:, [[h m]]
250,F1:, .. 比 自己 在 做 還划 得 來 啊
251,F2:, .. 對 啊 [對 啊]
252,F1:, [所以] 他 就
252,F1:, .. 不
252,F1:, .. 不 再 做 下去 了 啊
253,F3:, .. 就是 工廠
253,F3:, .. 坐 不住
254,F1:, .. 等於 就是 說 他
254,F1:, .. 那些 錢 是 在 那 邊
254,F1:, ... 賺 的 啦
254,F1:, .. 然後 就 蓋 房子
254,F1:, ... 蓋 房子 蓋 一 蓋
254,F1:, .. 就是
254,F1:, .. 算 一 算
254,F1:, .. 就是 租給 別人 還 比 他 自己 在 開工 廠 做 成衣
254,F1:, ... 做 成衣 工廠
255,F2:, .. 沒有 風險
256,F1:, .. 還要 划得 來
257,F3:, .. 啊
257,F3:, .. 蓋 的
257,F3:, .. 房子 也
257,F3:, .. 可以
257,F3:, ... 繼續 租 出去
258,F2:, .. 有 年限
259,F3:, .. 有人 租
260,F1:, .. <L3 wu L3>
260,F1:, .. 有 啊
261,F3:, .. huh
262,F1:, .. 啊 像
262,F1:, .. 我 們
262,F1:, .. 工廠 沒 做 就是
262,F1:, .. 台灣人
262,F1:, ... 那 個
263,F3:, .. 工廠 [是]
264,F1:, [德]式 馬 啊
264,F1:, ... 德式 馬去 跟 他 盤
264,F1:, .. 盤 去 做
264,F1:, ... 也 是 做 成衣
264,F1:, .. 做
264,F1:, .. 他 們是 做
264,F1:, .. 歐
264,F1:, .. 我 們 以前 是 做 日本 線吶 啊
264,F1:, .. 後來 他們
264,F1:, ... 跟 他 租
264,F1:, ... 盤過 去 做
264,F1:, .. 那 個歐 美線 的 啊
265,F3:, .. 啊 現 在 那 個
265,F3:, .. 還 有 沒有 做
266,F1:, .. 還 在 做
267,F3:, .. 還 有 [在 做]
268,F1:, [現 在]還 在 做
268,F1:, ... 那 個德式 馬還 在 做
269,F2:, .. 蓋 多少 房子 廠房 可以
269,F2:, .. 一 個 月 收 多少 錢
270,F3:, .. 一百多 萬
271,F1:, ... 台幣
271,F1:, ... 沒有
271,F1:, .. 啊 他 那 個
271,F1:, .. 旁邊
271,F1:, ... 路邊 那 個 整排 也 都 是
271,F1:, .. 像 那 個
271,F1:, ... 那 一 種 [小店 啊]
272,F2:, [商 業區]嗎
273,F1:, ... 一 個
273,F1:, ... 一個 位置 一 個 位置 那 種 小 店
273,F1:, ... 一 個 月 也 可以 租
273,F1:, .. 一 兩 千 塊
273,F1:, ... [[台 b
273,F1:, .. 人民 幣喔]]
274,F2:, [[商業
274,F2:, .. 商業 區]]
275,F2:, .. uh huh
276,F1:, .. 然後
276,F1:, .. 路邊 的 有
276,F1:, ... 一棟 大樓 啊
276,F1:, .. 租給 人家 做 那 個
277,F2:, .. 自己 蓋[的]喔
278,F1:, [家]
279,F1:, .. 自己 蓋 的 啊
280,F2:, .. 哇
281,F1:, .. 本來 那 一 棟 是
281,F1:, .. 在 那 邊 做 成衣
281,F1:, .. 是 在 做成 衣廠
281,F1:, ... 在 路邊 吶
281,F1:, ... 那
281,F1:, ... 那 一 棟
281,F1:, ... 是 比較
281,F1:, ... 小 一 點 吶
281,F1:, ... 那 在 這
281,F1:, ... 路邊 這 一 棟
281,F1:, .. 做 的 時候 就是
281,F1:, .. 比較 有 賺錢 喔
281,F1:, ... 就
281,F1:, ... 裡面 的
281,F1:, .. 反正 那 一 塊 地 很 大 um
281,F1:, .. 然後 就
281,F1:, ... 就 把 這 一 棟 就
281,F1:, ... 就 騰出 來
