Turn,Speaker,Utterance
18,F2:, ... 很 酸 是 不是
19,F1:, .. 不是
19,F1:, .. 蹲 下來 竟然 坐 在 地上
19,F1:, ... [@@ 很 糗 @@@]
20,F2:, [@@@=]
19,F1:, ... 坐在 地上 然後 竟然 爬 不 起來
19,F1:, .. 因為 我 手上 還 拿 著妳 的 包包 啊
20,F2:, .. @@ [[坐 在 地]]
21,F1:, [[哇]]
21,F1:, .. 好糗 喔
21,F1:, .. [在 電梯 裡面 出糗]
22,F2:, [那 怎麼 辦]
23,F1:, .. [[然後 三樓 那]]個 我 又 認識 eh妳 知道 嗎
24,F2:, [[@@]]
23,F1:, .. 他們 就 <L3 diam diam a L3> 看 我 在 那
23,F1:, ... 坐在 地上
23,F1:, ... 喔
25,F1:, .. [超]
26,F2:, [@@]
25,F1:, .. 糟糕 的
26,F2:, .. @@ 好好 笑 喔
27,F1:, .. 還 好好 笑 我 覺得 好 [[糗喔]]
28,F2:, [[hon]]
28,F2:, ... 妳 知道 我 今天 跟 L 我 也是 覺得 很 誇張
29,F1:, .. um
30,F2:, .. 因為 今天 只有 我們 兩 個
31,F1:, .. um
32,F2:, .. 我們 兩 個 上全班
32,F2:, ... 然後 早上 我
32,F2:, .. 因為 我 昨天 就 跟 她 講好 說 我 今天 會 幫 妳 買
32,F2:, ... 一 碗 [玉 米] 濃湯
33,F1:, [um]
33,F1:, .. um
34,F2:, .. 因為 我 發現
34,F2:, .. 就是
34,F2:, ... 空中 大學 那 邊
34,F2:, ... [新]開 了 一間 早餐店
35,F1:, [um]
36,F2:, .. 他 玉米 濃湯 很 好 [[喝]]
37,F1:, [[玉米 濃]]
37,F1:, .. <L3 li ( (你) ) L3>
37,F1:, .. 啊 那 妳
37,F1:, .. 沒有 在 那 邊 下車 啊
37,F1:, .. 妳 怎麼
38,F2:, ... 我 就 會 坐
38,F2:, ... 坐
38,F2:, ... 空中 大學 中正路 那 邊 也 有 站 吶
39,F1:, ... 中正 [路]
40,F2:, [我 就]是
40,F2:, .. 我 不是
40,F2:, .. 我 沒有 在 總站 下車
40,F2:, .. [[我 會 在 空中 大學 下車 啊]]
41,F1:, [[um 喔]]
42,F2:, .. 然後 就 因為 我 前天 喝 了 一 次
42,F2:, .. 我 覺得 [eh] 好喝 耶
43,F1:, [um]
43,F1:, .. um
44,F2:, .. 然後 我 昨天 就 跟 L 講好 說
44,F2:, .. 明天 我們 兩 個 上 全班
44,F2:, .. 那 我 買
44,F2:, ... 我 買 一 碗 那 個
44,F2:, ... 玉米 濃湯 去
45,F1:, .. um
46,F2:, ... 就是
46,F2:, .. 我
46,F2:, .. 我 幫 妳 買 一 碗
46,F2:, .. [我 說] 很 好喝
47,F1:, [um]
47,F1:, .. um
48,F2:, .. 然後
48,F2:, ... 結果 我們 兩 個 就是
48,F2:, .. 明明 就 已經 要 吃 早餐 [[了]]
49,F1:, [[um]]
48,F2:, .. 十一 點 多
48,F2:, .. 就 一些 雜事 都
49,F1:, .. um
50,F2:, .. 弄 好 了
50,F2:, .. 才 準備 要 吃
51,F1:, .. um
52,F2:, ... 就 開始 有 有 一
52,F2:, .. 就 一 組 客人
53,F1:, .. um
54,F2:, .. 哇
54,F2:, ... 弄 超 久 的 啊
55,F1:, .. hon
56,F2:, .. 我們 很 餓 妳 知道 嗎
57,F1:, .. 那 結果 有 買 嗎
58,F2:, ... 有
58,F2:, .. 就 買 了 一 件 [吶]
59,F1:, [啊] 還 OK 呀
60,F2:, ... 我們 大概 從 十一 點 多 弄 到 一 點 多 耶
61,F1:, .. 怎麼 這樣
62,F2:, ... 就 他們 待 了 一 個 多 小時 啊
63,F1:, ... 啊 幾 個 人
64,F2:, .. 兩 個 啊
64,F2:, .. 就 買 了 一 件 啊
65,F1:, .. hon 時間 還 真多 耶
66,F2:, ... 然後 我們 就 很 想 [[吃 妳 知道 嗎]]
67,F1:, [[啊 不]] 就 都 涼 了
68,F2:, ... 冷 了 都 <L3 go ki [a] ( (混 在 一起 啊) ) L3>
69,F1:, [對 啊]
69,F1:, .. 不 好喝 了
70,F2:, .. 然後 我 就 想 說
70,F2:, ... eh
70,F2:, ... 抽 到 什麼 獎
71,M:, ... 兩萬 塊
72,F2:, ... 兩萬 塊
73,F1:, .. 啊 結果 他
73,F1:, ... <L3 a gan wu wan ( (啊 是 五萬) ) L3>
74,F2:, ... 什麼 [兩萬 塊]
75,M:, [ <L3 bo wan e kuan m ( (五萬 的 樣子) ) L3> ]
76,F1:, ... eh 那 誰
76,F1:, ... 怎麼 髮型 不 一樣
76,F1:, ... [[那 祝 你]]
77,M:, [[輸 了]]
76,F1:, ... 輸 了
76,F1:, ... 輸 了 什麼 都
76,F1:, ... 都 不用 說 了
76,F1:, ... 郭輸 喔
77,M:, ... 郭輸 啊
78,F2:, ... 兩萬 塊 的 什麼 啊
79,M:, ... XX XXX
80,F2:, ... @@
81,F1:, ... 喔
81,F1:, .. 喔 <L3 ben L3>
81,F1:, ... 調理 機
82,F2:, ... 這 個 要 兩萬 塊
83,F1:, .. 應該 不用 [吧]
84,F2:, [兩萬] 還 兩千 啊
85,F1:, ... 啊 可是 他 沒有 贏 啊
85,F1:, .. 那 個 拿 出來 幹 嘛
86,F2:, ... 然後 我 還沒 講
86,F2:, .. 結果 只 賣 了 一 件 嘛
87,F1:, .. um
88,F2:, .. 結果 好 不容
88,F2:, ... 就是
88,F2:, .. 賣完 之後
88,F2:, .. 我們 就 開始
88,F2:, .. [[狂吃]] 啊
89,F1:, [[要 吃]]
89,F1:, .. <L3 hei ( (對) ) L3>
90,F2:, .. 就 狂吃 啊
90,F2:, .. 就 吃 完 之後
90,F2:, ... 到 下午 就
90,F2:, ... 明明 很 閒 就 很 閒
90,F2:, .. 沒有 事 啊
91,F1:, .. um
92,F2:, .. 沒有事 就 都 沒有
92,F2:, ... eh
92,F2:, ... 沒有 事 然後 就 都 沒有 人 來 妳[知道 嗎]
93,F1:, [um]
92,F2:, ... 然後 一直 到
92,F2:, ... 五 點 多
92,F2:, ... 五 點 多 我 說 那 我 去
92,F2:, ... 我 去
92,F2:, ... 我 去 買
92,F2:, ... 一 個 麵 一 個 飯
93,F1:, .. um
94,F2:, ... 我們 去 員工 餐廳
94,F2:, .. 我 說 我 去
94,F2:, ... 寄件
94,F2:, .. 然後 [[順便]] 買 一 個 麵 一 個 飯 上 來
95,F1:, [[um]]
95,F1:, .. um
96,F2:, .. 我們 兩 個 人 share 就 對 了
97,F1:, .. um
98,F2:, .. 她 說好 啊
99,F1:, .. um
100,F2:, .. 然後 我 下
100,F2:, .. 我 下去 之後 她 就 已經 在 接 一 個
100,F2:, ... 她 還 在 接 一 個 客人
100,F2:, ... 買 完 之後
100,F2:, .. [我 買 完] 上來 之後
101,F1:, [um]
100,F2:, .. 她 在 接 一 個 客人
101,F1:, .. um
102,F2:, ... 然後 她 好不容易
102,F2:, .. 就是
102,F2:, .. 這 個 客人 好不容易
102,F2:, ... 走 了
102,F2:, .. [[然後]] 我們 就 說
103,F1:, [[um]]
102,F2:, .. 來 吃吃吃
102,F2:, .. 我們 要 在 櫃上 吃 啊
103,F1:, .. um
104,F2:, .. 然後 都
104,F2:, .. 便當 打開 啊
104,F2:, .. 還 分 麵 都 分 好 了
104,F2:, .. 就 準備
104,F2:, .. 吃 沒 三口
105,F1:, ... um 又 有 客人 [來 了]
106,F2:, [對]
106,F2:, ... 而且 我們[[這 一 忙]]
107,F1:, [[ <L3 hei ( (對) ) L3> ]]
106,F2:, .. 忙 到 快 七 點
107,F1:, .. hon
107,F1:, ... 超離譜 的
108,F2:, ... 我 就 說
108,F2:, .. L
108,F2:, .. 我 看 我們 今天 一整天 都 在 吃 東西 好 了
109,F1:, .. um
110,F2:, .. 我 說 妳 看 我
110,F2:, .. 們 要 吃 東西 就 有 客人 來
111,F1:, .. um
112,F2:, .. 然後 不 吃
112,F2:, ... 真的 想
112,F2:, ... [就是] 真的 很 閒
113,F1:, [對]
114,F2:, .. 想 賣 東西 的 時候 [[都 沒有 人 要 來]]
115,F1:, [[都 沒有 客人 來]]
114,F2:, ... 但是 準備 要 吃 的 時候
115,F1:, .. um
116,F2:, .. 我 說 拜託 你 趕快 走好 不 好
116,F2:, .. 不要 試穿 不要 試穿
116,F2:, .. 妳 趕快 走 [好不好]
117,F1:, [結果 有 賣 嗎]
116,F2:, ... 有 啊
116,F2:, .. 就 那 時候 有 接 幾筆 啊
117,F1:, .. um
118,F2:, ... 妳 說 今天 一整天 怪不怪
119,F1:, .. um
119,F1:, ... 對 啊
120,F2:, ... 而且 妳 知道 嗎
120,F2:, .. SOGO 這 幾天 生意 都 超 好 的
121,F1:, ... SOGO 喔
122,F2:, ... 它 九號 開始 週年慶 嘛
123,F1:, .. um
124,F2:, .. 它 九號 十 號 都 做 十八萬
125,F1:, .. 喔
126,F2:, .. 然後
126,F2:, ... um
126,F2:, ... 十一 號 做 十一 萬
127,F1:, .. hon
128,F2:, .. 然後 十二 號 做 十六 萬
128,F2:, .. 它 每 一 天
128,F2:, ... 起碼 都 賣 了 十 件 的 外套
129,F1:, ... hon 就 外套 西
129,F1:, .. 外套
129,F1:, .. 那 個 喔
130,F2:, .. 四 天 就 四十 件
130,F2:, .. 四十 件 就 十六 萬 了 耶
131,F1:, .. 對 啊
131,F1:, .. 我 覺得 那 時候 沒有 讓 你們 賣 外套
131,F1:, .. 我 覺得 真的 是
132,F2:, .. 妳說 公不 公平
133,F1:, .. 對 啊
133,F1:, .. 我 看 你們 如果 賣 外套 的 話
133,F1:, .. 可能 也
133,F1:, .. 應該 也 不 賴
134,F2:, .. 當然 吶
134,F2:, ... 就是
134,F2:, ... 妳
134,F2:, .. 冬天 了
135,F1:, .. um
136,F2:, .. 就是
136,F2:, .. 因為 而且 現在 天氣 又 偏
136,F2:, .. [涼]
137,F1:, [um]
138,F2:, .. 我 覺得 客人
138,F2:, .. 當然 都 比較 喜歡 厚重 一點 的 東西
139,F1:, .. 對 啊
139,F1:, ... 而且 單價 也 還 OK 啊
140,F2:, ... 而且
140,F2:, ... 妳 知道 就是
141,F1:, .. um
142,F2:, .. 它
142,F2:, ... 我們 公司 本來 答應 給 樓管
143,F1:, .. um
144,F2:, .. 就是 說要 給 我們 幾件
144,F2:, .. 反正 我們 老闆 就 一直 拖 就 對 了
145,F1:, .. um
146,F2:, .. 然後 因為 我 今天
146,F2:, .. 我 今天
146,F2:, .. 因為 我們從 電腦 上面 可以 看到 說
146,F2:, ... SOGO 到底 賣 了 些 什麼 東西
146,F2:, .. [[然後 我們 就]] 看
147,F1:, [[可以 這樣 喔]]
147,F1:, .. 喔
148,F2:, .. 然後 我 就 發現
148,F2:, .. 它 每天 都 賣 了
148,F2:, ... 幾
148,F2:, .. 就是 超過 十件 的 外套
149,F1:, .. 這樣 喔
150,F2:, ... 我 超不高興 的
150,F2:, .. 我 真的 [很] 不 高 興耶
151,F1:, [um]
152,F2:, .. [[我]] 就 打電 話給
153,F1:, [[um]]
153,F1:, .. um
154,F2:, ... 樓管 我 說
154,F2:, ... 我 就 說
154,F2:, .. 泰 你 可不可以
154,F2:, ... 再 幫 我們 要 一下 那 個 外套
155,F1:, .. um
156,F2:, .. 我 說
156,F2:, ... 我 說 SOGO 這幾天 業績 都 很 好
157,F1:, .. um um
158,F2:, .. 每天 都 賣 了 將
158,F2:, .. 就是 十 幾件 的 外套
158,F2:, .. 我 說 我 真的
158,F2:, ... 我 不 知道 該說 什麼 了
158,F2:, .. 他 說 我 知道
159,F1:, .. <L3 hei ( (對) ) L3>
160,F2:, .. 他 說 我 一定 會
160,F2:, .. 就是
160,F2:, .. 他們 一定 會盡 盡
160,F2:, ... 盡 全力 就 對 了
160,F2:, ... 他 說因為 他 覺得 我們 老闆 很
161,F1:, .. um
162,F2:, .. 很 沒有
162,F2:, ... 就是 他 很 沒有 意
162,F2:, .. 很 不 夠 意思
162,F2:, .. 因為 當初
162,F2:, ... 當初
162,F2:, .. 當初 我們 Jean ’ s Bar 是
162,F2:, ... [可以]多 麼 成功 都 是 靠 新光 三越 A4
163,F1:, [um]
163,F1:, .. um
164,F2:, .. 幫 他 打 了 多 大 的 廣告 [[啊]]
165,F1:, [[這樣]] 喔
166,F2:, ... 剛 開幕 的 時候 啊
166,F2:, ... 就是 因為
166,F2:, .. 新光 三越 幫 
166,F2:, .. 就是
166,F2:, ... 幫 我們 打 了
166,F2:, .. 這麼 大 的 廣告 它
166,F2:, ... 它 這 個 牛仔褲
166,F2:, .. 它 才 可以 做 起來 的 耶 
166,F2:, ... 結果 它 現在 居然 這樣
166,F2:, ... 居然 這樣 [對 我們]
167,F1:, [過]
167,F1:, .. 過河 拆橋 
168,F2:, ... 太 過[[份 了]]
169,F1:, [[um]]
169,F1:, ... 像 這種 我 覺得 真的 有 時候 也 覺得 很 玄耶 x
170,F2:, .. 什麼 東西
171,F1:, .. 這種 啊
171,F1:, ... 今天 我們
171,F1:, .. 我 就
171,F1:, ... eh
171,F1:, .. 啊 妳
171,F1:, .. 飯糰 幾點 吃
172,F2:, .. 就
172,F2:, ... 之後 才 吃[啊]
173,F1:, [hon]
173,F1:, ... 我 又 多 買 了 一 個 想 要 中午 吃 啊 
173,F1:, ... 結果 我們 老闆娘 就 說 他們 中午 要 吃
173,F1:, .. 吃 <L3 ke a tiao L3>
173,F1:, .. 然後 <L3 ke a tiao L3> 我 也 很 愛 吃
173,F1:, .. 因為 那 個
173,F1:, .. 用用 乾 
173,F1:, .. 乾 的 很 好吃
174,F2:, .. um
175,F1:, .. 然後 我 就 說[[哇]]
176,F2:, [[你們 店 賣 的]] 喔
177,F1:, .. han
178,F2:, .. 你們 店 裡 賣 的 [喔]
179,F1:, [沒有] 啊
179,F1:, .. 就
179,F1:, .. 就 叫 那 個 賣 麵 的 拿[[一 包 來 自己 吃]] 的
180,F2:, [[送 <L3 ke a tiao L3> ]]
181,F1:, .. [對 啊]
182,F1:, [um]
181,F1:, ... 那 我 說 哇
181,F1:, .. 啊 我 我 買 了 一 個 飯糰 要 吃 耶
181,F1:, .. 然後 我們 老闆娘 就 在 那 邊 很 高興 地 說
181,F1:, ... 哇
181,F1:, ... 喔
181,F1:, .. 妳 要 吃 妳 的 飯糰 喔
181,F1:, .. 妳 不 能 吃 我們 的 <L3 ke a tiao L3> 喔
183,F2:, .. @@
184,F1:, .. 然後
184,F1:, .. 那 時候 他們 在
184,F1:, .. 我們 老闆娘 在 弄 紅燒 肉 的 時候 
184,F1:, .. 她 就 問 我 說 要不要 吃 紅燒 肉
184,F1:, ... 然後 問 <L3 a mei a ( (妹妹) ) L3>
184,F1:, .. <L3 a mei a ( (妹妹) ) L3> 就 說 要
185,F2:, .. @@
186,F1:, .. 啊 問 我 說
186,F1:, .. 我 說
186,F1:, .. 是不是
186,F1:, .. 新鮮 貨
186,F1:, ... 她 說
186,F1:, .. 不是
186,F1:, ... [[啊 我 說]]
187,F2:, [[不是]]
188,F1:, ... 就 昨天 的 啊
189,F2:, .. 喔
190,F1:, .. 那 我 就 說 我 不要 啊
190,F1:, .. [結果]
191,F2:, [@@]
192,F1:, .. 他們 中午
192,F1:, ... 我 就
192,F1:, ... 我 就 說
192,F1:, ... 好 啦 好 啦
192,F1:, .. 我 就 來 吃 我 的
193,F2:, .. 飯糰
194,F1:, .. 飯糰 吶hon
195,F2:, .. @@
196,F1:, .. 然後
196,F1:, ... 那 個 什麼
196,F1:, ... 我們 老闆娘X 跟 那 <L3 a mei a ( (妹妹) ) L3> 就 在 裡面 吃 那 個 <L3 ke a tiao L3> 跟 x
196,F1:, ... 配 紅燒 [肉]
197,F2:, [哇]
196,F1:, .. 喔
196,F1:, .. 妳 看
196,F1:, .. 哇
196,F1:, .. <L3 mei a mei a ( (妹妹) ) L3> 是不是 很 好吃
196,F1:, .. <L3 a mei a ( (妹妹) ) L3> 就 說
196,F1:, .. 對 啊
196,F1:, .. 她 就 說
196,F1:, .. 妳 看
196,F1:, .. 我 夾 這麼 
196,F1:, ... 我們 老闆娘 就 在 那 邊
196,F1:, ... 就 在 那 邊
196,F1:, .. 那 個 啊
198,F1:, .. [[表演]]
199,F2:, [[表演]]
198,F1:, .. 就 說 妳 看
198,F1:, .. 我 夾這 麼
198,F1:, ... 這麼 大口
198,F1:, .. 哇
198,F1:, .. 好好 吃 喔 
199,F2:, .. @@
200,F1:, .. 然後 吃一吃 
200,F1:, .. 他們 就 出來 啊
200,F1:, ... 我 就 說
200,F1:, ... 沒關係 
200,F1:, .. 我 的 <L3 ke a tiao L3> 我 明天 才 要 吃
200,F1:, ... 幫 我 留著
200,F1:, .. 我 明天 [要 吃]
201,F2:, [妳 這樣] 講 喔
202,F1:, .. 對 啊
202,F1:, .. [[然後]] 她 就 說
203,F2:, [[@@]]
202,F1:, ... 我們 老闆娘 就 說
202,F1:, .. 不 要 啦
202,F1:, .. 今天 就 把 它 吃 光光
204,F1:, ... 然後 妳[明天]
205,F2:, [你們 對話 好] 幼稚 [[喔]]
206,F1:, [[對 啊]] 她 就 說
206,F1:, ... 啊 妳 明天 <L3 li li ma bo tang ho jia ( (妳 也 沒 辦法 給 他 吃) ) L3>
206,F1:, .. 我 才 想 說
206,F1:, .. eh
206,F1:, .. 我 明天 是
206,F1:, ... 休假
207,F2:, .. 喔 對[耶]
208,F1:, [對]
208,F1:, .. 那 我們 老闆 就 說
208,F1:, ... <L3 ji a li ming a zai lai ( (姊姊 妳 明天 再 來) ) L3>
208,F1:, .. <L3 wa bei ji bao ho li jia ( (我 買 一 包 給 妳 吃) ) L3>
208,F1:, .. [[@@]]
209,F2:, [[@@@]]=
209,F2:, ... 好好 笑 喔
210,F1:, .. 對 啊
210,F1:, .. 她 說 要 買 一 包 給 我 吃
210,F1:, .. 叫 我 明天 去
210,F1:, ... 我 就 說 我 才 不 會 上當 呢
211,F2:, .. @@
212,F1:, .. 我 說 我 寧願 不 吃
213,F2:, .. 那 你們 明天 要不要 去 買 <L3 pe ke a L3> 啊
214,F1:, .. 看 爸爸 啊
215,F2:, ... 爸爸 你 要不要 載 媽媽 去
216,M:, .. <X 要 去 拿 東西X >
217,F2:, .. han
218,F1:, .. 爸爸 說 明天 要 去 公司 拿 東
218,F1:, ... 去 工廠 拿 東西 <L3 li kumi tiam be ki ( (你 幾點 要 去) ) L3>
219,M:, ... <L3 za diam xi zap e sai ki ( (十 點 四十一 再 去) ) L3>
219,M:, ... <L3 yi za diam jia wum siong ban ( (他 十 點 才 有 上班) ) L3>
220,F1:, ... 可是 我 明天 想 要 睡 到 自然 醒
221,F2:, ... 妳 睡 到 自然 醒 也 不 會 睡 到 多 晚 好不好
222,F1:, ... 也 八九 點 啊
223,F2:, ... 今天 張 啊
223,F2:, .. 去 那 個
223,F2:, .. 他 今天 晚上
223,F2:, .. 蹺課
224,F1:, .. 妳 說 他 去 哪裡 啊
225,F2:, .. han
226,F1:, .. 妳 說 他 去 哪裡 啊
227,F2:, .. 他
227,F2:, .. 因為 他們 今天 台中 要 撤櫃 啊 
227,F2:, .. [還是] 什麼 的
228,F1:, [h m]
229,F2, .. [[他們]] 就是
230,F1:, [[um]]
229,F2, .. 他們 一下班 就要 去
230,F1:, .. um
231,F2:, ... 要 去
231,F2:, .. 幫忙
231,F2:, .. [要 去] 台中
232,F1:, [um]
232,F1:, .. 那 他 沒有 去 上課 喔
233,F2:, ... 我 說
233,F2:, .. 他 被 人家 陷害 當 風紀 股長 
234,F1:, ... hon
235,F2:, .. 要 登記
235,F2:, .. 他 說 反正 我 沒 去
235,F2:, .. 然後 啊
235,F2:, ... 啊 怎麼
235,F2:, .. 嗯
235,F2:, .. 他 說
235,F2:, .. 反正 我
235,F2:, .. 我 沒 去
235,F2:, .. 然後
235,F2:, ... 也 不 會 有人 記 我
236,F1:, .. 喔
236,F1:, ... 跑去 台中 然後 又 趕 回來 喔
237,F2:, .. 對 啊
237,F2:, .. 而且 他 要 開車 耶
238,F1:, .. 誰
238,F1:, ... [[他 要 開 喔]]
239,F2:, [[他 要 開 貨車]] 去 耶
240,F1:, .. 他 開 喔
241,F2:, .. 對 啊
241,F2:, ... 我 好 害怕
241,F2:, .. 我 說
241,F2:, ... 我 昨天 就 說
241,F2:, .. 啊 是 你
241,F2:, .. 我 說 是 誰 要 去
241,F2:, .. 你們 那 個
241,F2:, .. 你們 胖 司機 有 要 去 嗎
241,F2:, .. 他 說
241,F2:, .. 沒有
241,F2:, .. 胖 司機 跟 瘦 司機 都 沒有 要 去
241,F2:, .. 我 說
241,F2:, ... 那 是 誰 去
241,F2:, .. 他 說
241,F2:, ... 公司 的 人 那 邊 會 開 一 台
241,F2:, .. [然後] 他們
242,F1:, [um]
241,F2:, .. 倉庫 這邊
241,F2:, .. 會 開
242,F1:, .. um
243,F2:, .. 一 台
243,F2:, .. 我 說
243,F2:, .. 那 你 是 跟 誰 去
243,F2:, .. 他 說
243,F2:, .. 我 跟 組長 啊
243,F2:, .. 我 說
243,F2:, .. 那 誰 開車 啊
243,F2:, .. 他 說
243,F2:, .. 應該 是 我 [[開 吧]]
244,F1:, [[他 組長]] 不 會 開 啊
245,F2:, .. 也 會
245,F2:, .. 可是 因為 他們 公司 有意 要 讓 
245,F2:, ... 張
245,F2:, .. [就是]
246,F1:, [um]
245,F2:, .. 就 一 個 禮拜 可能
247,F2:, .. 因為 他們 有 一 個 司
247,F2:, .. 他們 有 兩 個 司機 嘛 [[一 個]] 胖 的 是 跑 北
248,F1:, [[um]]
249,F2:, .. [台北] 的
250,F1:, [um]
249,F2:, .. 然後 瘦 的 是 
249,F2:, .. 好像 都 會 要 跑 中南部 
249,F2:, .. 就 跑 台中 桃
249,F2:, .. 竹 苗 地區 的 那 種
249,F2:, ... 然後
249,F2:, ... 就是 因為 那 個 瘦 司機 好像 就 有 那 個
250,F1:, .. um
251,F2:, ... 等 一下 喔
252,F1:, ... 這 是 什麼 東東
253,F2:, ... 看 不 懂
253,F2:, .. 假 靈異 啊
253,F2:, ... 假 的 啦
254,F1:, .. hon
255,F2:, .. 然後 啊
255,F2:, .. 我 講到 哪裡
256,F1:, ... 妳 不是 說
256,F1:, .. 一 個 禮拜 怎麼 樣
256,F1:, .. 要 叫 他 兩次 去 那 邊 喔
257,F2:, .. 就是
257,F2:, .. 就是 因為 瘦 司機 就 有 反應 說 他 這樣 太 累
258,F1:, .. hon
259,F2:, .. 然後 就 好像 就 說 要 分 兩 天 給 那 個
260,F1:, .. um
261,F2:, ... 張
262,F1:, .. 那 他 不 就
262,F1:, .. 喔
262,F1:, .. 他 不 就 要
262,F1:, .. 我 覺得 還是 不要
263,F2:, ... 錢 會 比較 多 耶
264,F1:, .. han
265,F2:, .. 錢 會 比較 多 耶
266,F1:, .. 啊 可是 開車
266,F1:, .. 我 覺得
266,F1:, .. 比較 危險 啊
267,F2:, .. 一定 是 啊
267,F2:, .. 可是
267,F2:, ... 他 要 怎麼 說 不要
268,F1:, ... hon 那 他 在 外面 不是 多 好
269,F2:, ... 然後
269,F2:, .. 反正 他 今 今天
269,F2:, ... 我 剛剛 下班
269,F2:, .. 我 在 等 你們 的 時候
269,F2:, .. 我 就 打給 他
269,F2:, .. 我 說
269,F2:, ... 啊 你 在 用 了 喔
269,F2:, ... 他 說
269,F2:, .. 對 啊
269,F2:, ... 我 說
269,F2:, ... 那
269,F2:, .. 開車 有 沒有 很 恐怖
269,F2:, .. 他 說 有 一點
269,F2:, .. @@
270,F1:, .. hon
271,F2:, ... 因為 我 說
271,F2:, .. 我 昨天 就 跟 他 講說
271,F2:, ... eh開 貨車 跟 開 一般
271,F2:, .. 小 客車 不 一樣 耶
272,F1:, .. 對 啊
272,F1:, .. [其實] 貨車 應該 會 比較 好 開 耶
273,F2:, [他 說]
273,F2:, ... 比較
273,F2:, .. [[看 得 比較 清楚]]
274,F1:, [[因為 沒有 頭 啊]]
274,F1:, .. 對 呀
274,F1:, ... 可是 這樣 來回 很 累 耶
275,F2:, .. 對 啊
275,F2:, .. 所以 他們 會 補 一天 假
276,F1:, .. hon
276,F1:, ... 啊 明天 休假 啊
277,F2:, .. 不 知道
277,F2:, .. 可以 讓 他 自己 選 的 樣子
278,F1:, .. hon
279,F2:, ... 我 想 說 這樣 也好
280,F1:, .. hm
281,F2:, ... 可是 他 說 回來 都 s - 三四 點 了
282,F1:, .. 回來 都 三四 點 了 喔
283,F2:, ... 他 說
283,F2:, .. [到 四 點]
284,F1:, [到 四 點] 明天 還 要 上課 耶
285,F2:, .. 他 說 到 四 點
285,F2:, .. 才 有 一 天 假 可以 補
286,F1:, .. 那 他 明天 要 上課 怎麼 辦
286,F1:, ... 我 覺得 這樣 都 沒沒 精神 上課 了
287,F2:, .. 妳  為什麼 不 說 他 明天 上班 怎麼 辦
288,F1:, ... 上班 是 還早
288,F1:, .. 是 先 上課 啊
289,F2:, ... 他 明天 好像 要
289,F2:, .. eh
289,F2:, .. 不是 明天
289,F2:, .. 是 後天 要 考試
290,F1:, ... 後天 要 考試 喔
290,F1:, ... 對 啊
290,F1:, .. 根本 就 沒 時間 看書
291,F2:, .. 沒 辦法 啊
291,F2:, ... 我們
291,F2:, .. 唉 唷
291,F2:, ... 不要 鬧 了
291,F2:, .. @@
291,F2:, .. 妳 不要 睡 @@
292,F1:, .. 哇
293,F2:, .. 妳 這樣 我 要 跟 誰 講話 啊
