Turn,Speaker,Utterence
46,F:,...對啊
47,M:,...是喔
48,F:,..其實那時候...欸..因[為因為]
49,M:,[啊他這樣]
50,F:,...他說他..你說薪水[[嗎]]
51,M:,[[他]]這樣..OK嗎
52,F:,..OK嗎什麼..你是說..[就是比較]
53,M:,[就是cover 得]過去嗎
54,F:,...cover
55,M:,...就是..[就是他的]
56,F:,[你是說]心態上[[嗎]]
57,M:,[[不是]]啦我是說..我說他的..他的...他的pay 有沒有辦法...cover 他的生活
58,F:,...有啊..因為他做那個他說他有三萬初啊
59,M:,...這麼高喔
60,F:,..um
61,M:,...跟以前比起來...好像真的有比較好
62,F:,..對啊..啊可[是]
63,M:,[應]該是因為..[[就是清潔工作都沒有人]]要做吧
64,F:,[[這個是要輪班的啊]]
65,F:,...應該是吧...因為他這個就是..就沒有那個..就是他這個排..這就要排班..就是..他只有..欸月休六天...就是他就是..就是要..要排班這樣子
66,M:,..可是排班也不會..你說排班是..是說排...可能一三五或是二四六這樣嗎...還是說就是排..一天然後可能哪一個時段哪一個時段是這樣嗎
67,F:,..沒有就是說欸你有你你..你就是月休六天..然後你就是六天..的假排[完]
68,M:,[hm]
69,F:,...然後你其他...[[的天數]]都要來這樣子
70,M:,[[就是要去]]...啊他這樣一天工作多久
71,F:,...就從...八點...到晚上..十點吶
72,M:,..這樣蠻久的耶
73,F:,...<L3 heia ((對啊)) L3>...[而且他]
74,M:,[這樣可能]其實算下來...就是時薪應該不高吧
75,F:,...時薪...他是算月薪的耶
76,M:,..對啊我是說..我是說就是..雖然月薪看起來可能三萬多塊..可是其實他這樣..一天工作時數..其實..算起來..你看這樣八點到晚上十點幾個小時
77,F:,...八九十十一十二十三
78,M:,(0)你就二十二減八就好啦
79,F:,...十四
80,M:,...對啊你看十四個小時...然後現在基本工資一個小時一百二
81,F:,...喔
82,M:,...說不定他..他這樣算起來..他其實時薪根本不到一百二
83,F:,...喔
84,M:,...對啊
85,F:,...可是他跟我講說..我..我是不知道他是不是想要就是繼續在那一塊啦..因為他跟我講說他跟..他有跟他的主管就是談到薪水..就是加薪的問題..他就說..他..我不知道他講的學的那個機器我不知道那個是甚麼機器啦..反正他就說..他跟主管講說…喔..我想要學那個機器..那…我如果學會了可不可以加薪這[樣]子
86,M:,[uh]
87,F:,..對啊...啊我不知道他現在..是..想要..朝著X線還是怎樣我不知道..因為[[我不知]]
88,M:,[[朝著]]清潔公司的方向吧
89,F:,..因為我跟..因為你那時候不是跟我講那個..TSK..我不是有跟你講說..他有那個...就是去上那個課有沒有資訊課那個[啊]
90,M:,[uh]
91,F:,...對啊他現在已經開始上啦…啊錢也已經開始繳[[啦]]
92,M:,[[喔]]你說[政府會補助]的那個
93,F:,[對對對對對啊] …<L3 heia ((對啊)) L3>…不過我覺得他這次...因為他有跟他的主管講說他禮拜二跟禮拜四都要上課..所以主管就說那你禮拜二禮拜四就六點下班這樣
94,M:,..喔
95,F:,..對啊
96,M:,…那這樣會扣薪水嗎
97,F:,…<L3 um哉nei ((不知道耶)) L3>...他沒有說
98,M:,…是喔
99,F:,..<L3 heia ((對啊)) L3>
100,M:,…可是他..感覺他這個工作應該也只是他
101,F:,..暫時嗎
102,M:,...對啊..他應該不會一直想要待在這裡吧
103,F:,..我也這樣想..可是我又覺得說那你既然沒有想要一直待在這裡那為甚麼還要去跟人家談薪水…就是談說..喔我學會這機器..然後你就是要給我加薪這樣…還是說這是…一般人都會這樣..是嗎
104,M:,…他當然也會希望說就是他在這個工作他可以有多一點錢吶
105,F:,…uh
106,M:,..當然錢多一點會好一點嘛
107,F:,…就[是在還沒找到下一份]
108,M:,..[而且而且如果如果]說他現在學會這個機器的話說不定他之後到下一個工作他也可以用
109,F:,…um
110,M:,…對啊
111,F:,…s..所以…怎麼講..TSK
112,M:,..啊你不是說要..看開一點
113,F:,…對啊…啊..我不知道耶我覺得..就…不知道是不是因為我還是學生的關係
114,M:,..所以
115,F:,…你看我現在是學生所以我..我沒有..我沒有辦法..就是..有很多事情..就是喔我要做我要做..就是沒有辦法像工作那樣子..然後我會覺得說..我..我是學生就是..會多了很多時間…然後你就是多那個..那段..那那很多時間..然後你就會去想說..喔..好想要有人陪之類的
116,M:,..所以是你主動聯絡他囉
117,F:,…沒有啊他就是..他他自己也會密我
118,M:,..uh
119,F:,..對啊..之前..剛開始都是他先密我..對啊..然後是…ei..一一個月還是兩個月過後吧..我就我就才會主動密他…對啊那再來開始就比較..就頻繁的就是..[每天都會]
120,M:,[啊那時候]那時候幹嘛不找他去..澎湖
121,F:,…有啊..我有找他後來我有找他..啊可是因為他的假沒辦法排啊
122,M:,..太晚講
123,F:,..對啊..而且百貨公司六日比較不[[能休啊]]
124,M:,[[也是]]uh
125,F:,…對啊..啊所以我就一個人睡啊
126,M:,…啊你不是說他們都在吵架
127,F:,…對啊不然呢…uhuh
128,M:,..啊然後呢吵一吵有好了嗎
129,F:,..有啊…就是當下比較尷尬而已
130,M:,…是你尷尬還是他們尷[尬]
131,F:,[當]然是我啦..我我..會覺得尷尬..因為..因為那一次…[[有那一]]
132,M:,[[有甚麼]]好尷尬的..[你]就
133,F:,[TSK]
134,M:,..你就去玩你自己的[[就好啦]]
135,F:,[[不是]]啊那時候是大家已經吃完飯然後要走了
136,M:,…要走了走走[去哪]
137,F:,[就是要]回飯店[[了]]
138,M:,[[hm]]
139,F:,..對啊…啊然後我我不..[我就一個人騎車]
140,M:,[你們租摩托車嗎]
141,F:,..對啊
142,M:,..喔
143,F:,..就是飯店都有..那個費用都全包摩托車…跟[[那個]]
144,M:,[[喔]]是喔
145,F:,..機場接送就對了..對對對…啊我一個人騎呀…啊然後..何他們就住民宿啊所以他們先走..啊葉宜明因為他男朋友腳受傷[所以他也提早走]
146,M:,[你們不是住一起嗎]…你們不是原本住同
147,F:,(0)同..同一個飯店沒有錯[[啊]]
148,M:,[[啊]]為甚麼你說[他要住民宿啊他]
149,F:,[啊因為..因為]那時候何說他男朋友有可能沒辦法去所以何葉先把他們的房間退掉
150,M:,…喔那不是更久更早以前的事情[[嗎]]
151,F:,[[對]]啊..啊就是退掉了然後他..他確定他男朋友可以..要去
152,M:,..nei
153,F:,..然後要訂的時候訂不到房間..[所以才要去]
154,M:,[所以只好去]訂別的
155,F:,..對去定別的
156,M:,…uh
157,F:,...對啊..啊所以他反正他們就先走…啊就只剩下我..一個跟另外一對情侶
158,M:,..uhuh..啊是另外一對情侶在吵架
159,F:,(0)對啊..另外一對情侶就..其實他們在吃飯快吃完的時候就已經在有點吵…就那女生[[就說]]..就說..就說…你可以不要一直玩手機嗎
160,M:,[[吵甚麼]]
161,M:,..@
162,F:,…然後結果那男生說..啊我關心一下家人是不行喔…關心一下家人不行[嗎...]我哪有一直玩…然後那個男生就說..女朋友他女朋友沒耐性
163,M:,[可以] ...他跟你講喔
164,F:,..不是啦跟他女朋友講啦跟我講[[幹嘛]]…就跟他講說..你很沒耐性欸這樣..啊然後要走啊不是要戴安全帽
165,M:,[[喔喔]]
166,M:,..um
167,F:,..啊男生就拿安全帽給女生然後女生就這樣用搶的..然後男生就說..<L3 li si ley diu hsia ((你是在拗啥)) L3>…然後女生就甩安全帽就..走掉了
168,M:,…走掉
169,F:,..就是..走..反正就是走掉就對了啦..然後我就在想說…[uh]..@..然後我就在想說我就我就站在摩托車上面然後..因為..我又本來想要直接走因為我知道路
170,M:,[很尷尬]
171,M:,..um
172,F:,..可是他們的車鑰匙還放在..就是還插在機車上啊…[[我想說我這樣]]
173,M:,[[所以男生]]去追那個女生喔
174,F:,(0)對啊..不然咧…因為那個女生就已經走到對面的馬路了啊…而且她又走了之後剛好有車所以他就趕快把她拉住…啊那個女生還是自己繼續走啊
175,M:,…啊後來咧
176,F:,..啊我就在想說我本來要打電話給何跟葉他們..就想說ei怎麼辦這樣子..啊之後他們就回來啦..我才一拿手機出來他們就回來啦
177,M:,…為甚麼他們就回來…他們不是就回飯店了嗎
178,F:,…喔我就跟你說..我說你說誰..[起吵架那對嗎]
179,M:,[你不是說你不是]不是啊你不是說就是
180,F:,…葉一名..我那時候還沒打電話啊是我拿手機起來而已..那那對吵架情侶就走回來了..[[所]]以我就沒打
181,M:,[[喔]]
182,M:,..喔喔喔
183,F:,(0)對啊..對啊..啊後來後來我就跟我就..就後來回到學校我就說..我覺得我還是吼..不要跟情侶出去好了@我好像其實跟情侶去都會吵架那種感覺
184,M:,…你喔
185,F:,..對啊..我那時候之我之前跟燕出去他們也是吵架啊…燕還踢..踢他男朋友欸…那時候就一起出去吃飯啊
186,M:,..uh
187,F:,..啊然後就說..s..就是他男朋友就不想吃...因為那個飯還是菜吧就有蟲…然後他就說…[然後燕就把那個]燕就把那個蟲拿掉
188,M:,[XXX不要吃啊]
189,F:,..然後就說你可以吃這個蟲..拿掉就[[好]]然後他就說我不要
190,M:,[[uh]]
191,F:,…然後就因為這樣吵架…然後我們旁邊就uh…現在是怎樣
192,M:,..所以就你們三個喔
193,F:,…喔那時候那時候你是說[那時候吃飯嗎]那時候吃飯還有林
194,M:,[uhuh]
195,M:,…那林也沒有XX
196,F:,..沒有啊我們就安安靜靜的在那邊吃飯@..不然他能講甚麼...對uh
197,M:,…啊[為甚麼]
198,F:,…[不過是]還好啦就是因為葉他男朋友就是腳受傷啊..啊第一天跟我們玩完之後第二天他就沒有出門了啊..因為他說第一天..走太多路他腳不舒服..所[[以第二]]
199,M:,[[是吵架的]]那個嗎
200,F:,…不是..吵架的那個是黃..就是你說那男的蠻好看的那個@
201,M:,…@白癡
202,F:,…對啊
203,M:,…你們這樣總共是去..[三]
204,F:,[三天]兩夜啊
205,M:,..啊行程是誰..誰
206,F:,..就他們找啊
207,M:,..他們是誰
208,F:,..就是葉他們找啊..就是他們在網路上找啊
209,M:,..喔
210,F:,…對啊…mhm
211,M:,…[[所以]]..所以你自己一個人就付..付一間房間的錢
212,F:,[[不然咧]]
213,F:,…對啊..ei我全部花下來還比他們少ei因為他們還有買<L4 ohmiahgey ((伴手禮)) L4>…你知道[他們花]
214,M:,[你也有買] <L4 ohmiah[[gey ((伴手禮)) L4>啊]]
215,F:,[[我才買]]一個而已啊..我才買那一盒而已[耶]
216,M:,[啊]不然你們買甚麼
217,F:,…他們買…他們也有買那一那一盒啊就反正黑糖糕啦..還有他們新出來的那種..冰的那種就很像<L3 maji ((麻糬)) L3>那種
218,M:,…um
219,F:,..um..然後還有買那個甚麼干貝醬啊…xo 醬啊…對啊…他們買很多…他們大概花了…快一萬…還有花超過一萬的…因為我們每..每個人睡的房間都不一樣我睡的是最便宜的…然後葉睡[的是最貴]
220,M:,[是你本來就]..是你本來就訂最便宜的嗎
221,F:,…沒有剛開始我那時候要跟他去的時候我是訂
222,M:,..比較好一點
223,F:,..比較好一點..啊..我一個人去的時候我就訂最便宜的…對啊…他們還幫我慶生
224,M:,…為甚麼
225,F:,…啊因為我生日四月啊
226,M:,…對啊
227,F:,…啊想說就是提早慶生這樣子…就是給我給我個surprise 這樣
228,M:,…啊他們知道你男朋友不去嗎
229,F:,…喔廢話當然知道啊
230,M:,..所以才幫你慶生吶
231,F:,…咿…其實那時候…ei ei..他們還把那個…他們還拿那個水球砸我..幹拎老師咧<L3 guangabaeci ((冷到快死)) L3>…[超冷的]耶還好沒有他們是他們是在那個..我房間的浴室砸
232,M:,[@]
233,M:,..喔
234,F:,..他們還假裝說欸我教你怎麼卸妝..然後就把我騙到那個廁所這樣
235,M:,…啊你知道他們要幫妳慶生[嗎]
236,F:,[不知]道啊
237,M:,..是喔
238,F:,..其實我那時候那時候去葉他們房間的時候他們房間就是..有一個小客廳..然後床..然後有那個簾子那個床..床那邊有個簾子
239,M:,…你說蚊帳嗎
240,F:,(0)不是不是..就是很像窗簾那種簾子可以可以拉起來然後..反正就是看不到床就[對了]…然後我一走進去…因為葉就說ei你可以借我乳液嗎..我就說好啊妳自己來拿然後他就說喔..你拿來給我啦這樣..我就說喔好啦好啦啊我就..我就叮咚..結果她就幫我開門..他就就是那個門是鎖的..然後他就把那個鎖打開..啊也不幫我開門你知道嗎..而且那時候外面很吵…就是X就是有團客要進來住..然後樓梯間超吵的..然後我就..我我就超不爽的你知道嗎..[[我還]]
241,M:,[um]..是你按是你按很多下然後都不來開喔
242,F:,..沒有啦..是外面很吵..然後我就想說啊你都已經把那個鎖打開了你幹嘛還不幫我開一下門這樣子...啊然後…我想說好啦不幫我開啊我就自己開啦…然後打開來之後全部都是暗的然後就一就是蠟燭這樣一排然後我我一..一進去就看到那個簾子拉起來..我心裡就想說..<L3 kau ((靠)) L3>他們在那個喔..[@]..真的ei我想說
243,M:,[@]
244,M:,..白癡
245,F:,..不是啊因為我完全沒有想到我那時候根本就沒有看到蠟燭我只看到覺得說…奇怪..燈都關掉..然後那個又拉起來..幹他們是在那個喔
246,M:,..@
247,F:,..然後因為借乳液你知道嗎我想說uh現在是怎樣我還在想說
248,M:,..uh..uh
249,F:,..@我那時候其實在門口等..就是有..停頓一下子我想說..我到底該不該進去你知道嗎...然後..然後我後來發現喔地上有蠟燭..我想喔這是在..他們在幫我慶生這樣子
250,M:,…你看到蠟燭你就知道他們在幫妳[慶生]
251,F:,..[對]啊
252,M:,..為甚麼
253,F:,…啊因為之前也X用過同樣的梗啊…[[之前]]也有就是幫幫人家慶生
254,M:,[[太多了]]
255,F:,..就幫我們這一群某一個人慶生也是用[蠟燭..然後]
256,M:,[啊可是不是]有一個人住跟你們不一樣嗎
257,F:,..對啊啊他們就來啊
258,M:,..喔
259,F:,..對啊然後那個他們裡面就說..你為甚麼一開門不進來..我就說因為我以為他們在那個所以我不敢進來..然後我們就在那邊笑…而且我有發現我那時候..就是第一天吶一進去然後我們玩完之後..就是中途有回來飯店..因為飯店兩點才能夠進去住
260,M:,..uh
261,F:,..啊我們是先到了時候我們到了大概九點多
262,M:,..uh
263,F:,..然後去飯店放行李我們就騎摩托車出去玩大概下午兩三點我們就回飯店..啊然後他就叫我拿東西給他這樣..[啊]
264,M:,[他]是誰
265,F:,..葉
266,M:,..uh
267,F:,..然後就是我就去他們廁所拿梳子給他..然後我就發現ei…他房間保險套怎麼只有一個…就我知道他們房間有附保險套..可是我不知道有幾個..我只是想[說一般來講]
268,M:,[那你怎麼知道房間有附]保險套
269,F:,..每一間房間都有啊我房間也有啊
270,M:,..真的嗎
271,F:,..對啊…我房間也有啊
272,M:,..那你有拿回來嗎
273,F:,..沒有啊我拿回來幹嘛
274,M:,..我可以用啊@
275,F:,(0)<L3 beichi ((白癡))L3>喔..然後然後..就是[…我就]想說
276,M:,[他可以用]
277,F:,..我就想說我就想說怎麼只有一個..因為我大部分就..印象當中就是至少會有兩個吧..怎麼可能只有放一個...[[我]]我看到的啦我去過住的地方自基至少會有兩個
278,M:,[[為甚麼]]要兩個..uh
279,F:,..然後我就想說uh
280,M:,..因為他..就是房飯店可能知道大家不戴套
281,F:,(0)我不知道然後結果我想說喔好吧可能是都有都只有一個..啊我就拿完之後我就回我房間..啊我就看一下我房間..ei兩個..@
282,M:,..@..[白癡]
283,F:,[然後我就想說]我就想..[[我想]]我想說ei..啊他腳受傷還可以那個喔
284,M:,[[<L3 libeichi ((你白癡)) L3>喔]]
285,M:,..為甚麼不行就坐上去就好啦
286,F:,(0)腳受傷ei..他那個是那個甚麼十字韌帶斷掉nei
287,M:,…李都可以
288,F:,…切…然後我就..uh..而且其實我那時候剛進去的時候葉那個葉在拉[褲子]..@..然後我就想說ei我來的時機是不是不太對@..很好笑ei...然後又第一天住然後睡覺...起床的時候..一直聽到女生在那邊叫可是我不知道那是在叫甚麼的
289,M:,[@]
290,M:,..叫
291,F:,…um…我不知道那個叫聲是那個的叫聲還是甚麼的叫聲反正就...反正就很吵就對了啦
292,M:,..應該寧願相信是那個的叫聲吧
293,F:,…對啊
294,M:,…不然會有甚麼叫聲
295,F:,..早上nei…早上應該不會有..不要這樣好不好很恐怖ei
296,M:,…[ei啊媽後來]有跟你們講..跟你講說他去仙台甚麼的
297,F:,[應該是]
298,F:,..後來就沒講了
299,M:,..是喔
300,F:,..對啊…其實…媽這樣講也有點壓力…@
301,M:,..XX
302,F:,..如果如果如果[只有我X]
303,M:,[爸說你知道]..你知道爸說甚麼嗎..爸說就是..就是如果他們要..要你帶他..帶他們去仙台啊…就是那個錢是他們要出不是你出
304,F:,…甚麼意思
305,M:,…就是像像像這次就是如果說我們本來就要去九州
306,F:,..uh
307,M:,..爸就說這個因為是..就是我們大家一起去所以..是..就是..爸跟媽會出
308,F:,…爸甚麼時候跟你講的
309,M:,…前一陣子啊
310,F:,..是喔
311,M:,..就他說…就是..他們本來有想要叫你帶他們去仙台
312,F:,…喔
313,M:,..那時候
314,F:,…是喔…他們是不是沒跟我講啊..沒有我是沒有考慮到錢的問題我是想說…TSK
315,M:,..那幹嘛要有壓力
316,F:,..啊因為我又不太會日文…這要學唄
317,M:,…我也不太會日文啊
318,F:,…可是你學語言很快啊
319,M:,..哪有
320,F:,..有啊
321,M:,…沒有啊
322,F:,…不會啊我覺得你學語言蠻快的啊…就是對[於有興趣]
323,M:,[日日本]日本算比較…可以…就是比較容易自助旅行是因為他有漢[[字啊]]
324,F:,[[漢字]]
325,F:,…[我知道]
326,M:,[因為]因為有時候你看漢字你就大概可以知道就[[是甚麼意思]]..這樣
327,F:,[[喔那是甚麼意思]]
328,F:,…也是啦
329,M:,…那你幹嘛現在又..你說你這你同學給你的喔
330,F:,..對啊…因為他他就..他就..我就我就說我就說..uh..我就跟我就跟他講說我就跟我同學講說我媽說要叫我帶他去..帶他們去仙台
331,M:,..uh
332,F:,..啊我就想說..我就說啊不然我也來學一下韓不對日文好了..就是再再拿出來複習這樣..然後說ei我有一本這個啊看你要不要啊他就回家找啊結果找到他就給我…而且是彩色
333,M:,..你後來你後來有修..外文課嗎
334,F:,..沒有啊
335,M:,…是因為選不到嗎
336,F:,...對啊…我上網選的時候就滿了..[R老師]
337,M:,[啊不能]加退選加選XX之類的嗎
338,F:,..加選…啊就選不到<L3 litieanbooh ((你聽不懂喔)) L3>都課都滿了啊
339,M:,…是喔
340,F:,..對啊
341,M:,…去旁聽啊
342,F:,…hm=
343,M:,…反正不用錢
344,F:,…反正不用錢…欸我都覺得說TSK…ei…就會覺得…我之前好像不太會想
345,M:,…想甚麼
346,F:,…就是像你..你你講的這樣啊就是ei你可以去去看一下ei其他學校的一些活動啊或者是甚麼…然後我就..然後我其實我不是跟你講說我們學校有辦那個..遊學那[個啊]
347,M:,[uh]
348,F:,..然後我有去[[看…他]]去年也有辦…然後我就覺得說…對啊為甚麼我當就是..那時候..沒有沒有就是去 follow 這一塊
349,M:,[[你不是說那個]]…去年去日本啊
350,F:,..是沒有錯啊..啊可是..我的意思是說…就是沒有…[提早有那個認知]
351,M:,[就是如果如果]你那個時候知道
352,F:,就是說ei我可以去外語中心或是我可以去別的學校看說有甚麼活動啊我可以參[[加這樣]]
353,M:,[[uh]]
354,F:,…這樣我的…是不是就是..ei怎麼講…生活就是會比較不一樣之類的..就會更得到比較多的[[[資訊]]]
355,M:,[[[其實]]]..也還好
356,F:,..所以現在我就覺得說…就是要怎麼講四年級了然後我就會覺得uh…TSK…就覺得說喔時間怎麼過那麼快..然後我都不知道我在幹嘛
357,M:,…TSK..@
358,F:,..@
359,M:,..那怎麼辦
360,F:,..真的啊…我也不知要怎麼[辦]
361,M:,[他]那時候那時候跟你講說就是應屆畢業生不能參加的時候你有…你的想法是
362,F:,…失望啊…我是我是看到單子我才知道應屆畢業生不能參加...就是他要去聽說明會的資..的時候就是發那個單子啊
363,M:,..uh
364,F:,..對啊..應屆畢業生除外…然後我就想說…應屆畢業生除外那我就不行啦啊我就在考慮到底要不要聽..想說好沒關係啦那就來聽看看..對啊
365,M:,…啊可是這樣越聽不會越想去嗎
366,F:,…就是..就是想要去了解一下他們…的一些東[西啊因為..我也沒有聽過啊]..啊就是..文化交流啊…就是跟他這個交流是比較關於國際時事跟政治
367,M:,[他們..他們那到底在幹嘛]
368,M:,..uh有我有看到
369,F:,..對對對啊
370,M:,..啊他說學校會補助喔
371,F:,..<L3 heia ((對啊)) L3>五萬塊啊
372,M:,..啊自己大概要再花多少錢
373,F:,…九萬七啊
374,M:,..@X...自己要再花九萬七
375,F:,..對啊
376,M:,…那其實..我覺得沒有比較便宜啊
377,F:,..可是他秀那些就是..其他網路甚麼XX網路上的那個..那個遊學甚麼都要
378,M:,…十幾二十
379,F:,..對啊…都要十幾二十…然後..澳洲的也有補助可是沒有說補助多少..可是澳洲的我也不能參加…我們那時候聽完然後就有一個男生跟我一樣是四年級他說..那個老師一定要應屆ei應屆畢業生真的不行嗎…他就說TSK..真的沒有辦法…不然你們要來參加我們也很願意啊就真的沒有辦法這樣因為我們那時候已經畢業啦..就不是在校[學生]
380,M:,[對啊]
381,F:,…對啊…so …就沒辦法…我目前看到的是好像..從去年..開始才有這個…[[好像之前]]都沒有..對啊
382,M:,[[喔是喔]]
383,M:,…啊他就美國跟澳洲喔
384,F:,…uh
385,M:,..是美國嗎
386,F:,..對對對啊…今年啦..今年就美國跟澳洲
387,M:,…所以去年有別的國家
388,F:,…去年就美國啊
389,M:,…喔
390,F:,…對啊…不過也是要全就是你..你也是要...錢全部都先付啊然後你是回來寫完報[告才能夠]
391,M:,[喔]當然啊
392,F:,..對啊
393,M:,…學校都這樣子啊
394,F:,..<L3 heya ((對啊)) L3>…對啊…媽..媽說..媽說她那個就是青山國小有一個…好像是約聘的甚麼…圖書館的甚麼..我忘記了反正就是約聘的就[對了]..然後他就跟…媽..媽說那個女生年紀..比你小…幾歲而已..小一兩歲而已
395,M:,[uh] …然後他在..他在青山的圖書館…約[[聘這樣]]
396,F:,..[[對]]對對對對…然後媽就跟他聊啊..就說我女兒今年畢業啊甚麼之類啊他有甚麼想法這樣..然後他說..正常的啦都嘛會[…都嘛一畢]業就是要畢業的時候就是會不知道自己要做甚麼這樣
397,M:,[XX喔] …媽今天..就我們在就是撿回收的時候...然後媽就在那邊<L3 kiohey ((撿那個)) L3>..那個…不是會有那種廣告
398,F:,..uh
399,M:,..就是會有那個[工找工作那種]彩色的那種…然後媽就<L3 kiokilai ((撿起來)) L3>然後就說..我說..啊你撿這幹嘛…然後媽就說啊<L3 boah ((沒啊)) L3>就是要給許..就幫許找工作啊我自己也要找工作..然後我說..你幹嘛要找工作
400,F:,[嘿嘿嘿嘿嘿嘿] ..媽喔
401,M:,..<L3 heya ((對啊)) L3>
402,F:,…是喔..媽應該只是講講而已吧
403,M:,..應該吧..應該是你應該也是幫你看吧
404,F:,…uh…其實那時候..我我也在想說那個..那個甚麼保誠那個啊到底要不要跟你講..@
405,M:,…為甚麼[不講]
406,F:,[因為我]X我在想說到底要不要去面試啊
407,M:,..為甚麼不要去…就有機[[會就去啊]]
408,F:,[[啊如果我不喜歡]]去夜店
409,M:,..ho
410,F:,..沒有吶[我是..是..對我那]時候是這樣子想..可是我就想說…啊你幹嘛想那麼遠..又不是說你面試就表示你一定會中
411,M:,[去再說吧]
412,M:,..對啊
413,F:,..然後就去面試然後就是去經驗[[看看又沒差]]..對啊
414,M:,[[uhuhuhuhuh]]
415,M:,..每一次面試都是一個經驗
416,F:,..對啊我就想說uh那就去看看這樣子
417,M:,..那要穿套裝nei
418,F:,…他說對對[他說要穿]
419,M:,[你有]套裝嗎
420,F:,..有啊…那時後我去劍湖山面試就是穿套裝
421,M:,..是買的嗎
422,F:,…eh[上衣]
423,M:,[X爸]說爸說明天要去百貨公司欸
424,F:,..我有啦..就是我的
425,M:,..甚麼
426,F:,..就是我的襯衫跟西裝外套[[都有啦]]
427,M:,[[你說去]]百貨公司是要買東西又不是要買給你套裝
428,F:,..應該是要買我的生理褲吧..@
429,M:,...@
430,F:,..ei我同學沒有穿過生理褲ei
431,M:,..我不知道生理褲ei..就穿衛生棉就好了不是嗎..生理褲在幹嘛
432,F:,..生理褲就是會讓衛生棉更貼啊
433,M:,(0)喔
434,F:,(0)就比較不會有那種…<L3 laolao ((鬆鬆)) L3>感那種[感覺]
435,M:,[喔你]說像穿尿布一樣
436,F:,..<L3 heyaheya ((對啊對啊)) L3>啊如果你尿布..你沒有穿生理褲你就是感覺很像尿布包不緊那種感覺
437,M:,..啊可是穿生理褲不會熱嗎
438,F:,..會啊…會啊所以夏天..就很熱啊
439,M:,…所以這樣就代表是你穿兩件褲子的意思啊
440,F:,..對啊
441,M:,…所以生理褲是長的嗎
442,F:,..不是啊..就一樣跟內褲[一樣]
443,M:,[像]..熱褲那樣子
444,F:,..內褲跟內褲一樣
445,M:,..喔
446,F:,..只是他比較厚
447,M:,…是喔
448,F:,..對啊…然後你知道那個..我同學啊就是今天跟我們一起吃飯那個
449,M:,…你們今天到底幾個人吃啊
450,F:,..兩個..加我三個
451,M:,..喔
452,F:,..對啊…然後就…他..他就說他要去長灘島玩…然後前一天就那個來..結果他去婦產科跟他講說..可以幫我停經嗎..@
453,M:,..@
