Turn,Speaker,Utterence
134,M:,...最晚二十二號就會過戶啦..而且如果快的話...很可能下星期二..那邊弄好..就可以直接過來
135,F:,..下星期..可是你媽不是禮拜幾要來..禮拜六
136,M:,...可是呵呵她會住很久啊
137,F:,...這次他會住很久
138,M:,...他都嘛會上來..住..一些..時候
139,F:,..上次就沒有啊
140,M:,..但是如果是..房子是...買的..他就會住到..可以用的時候...不然就是
141,F:,..可是還沒裝潢啊
142,M:,..對啊..不然就是..他會說..他出錢裝潢..然後...再那個..那如果跟他說..我們..明年..就是先自己存錢然後明年裝潢的話他也是會說那也要先拜拜他也會先弄…對啊
143,F:,…嗯…不要跟你媽講比較好
144,M:,...會比較好..XXX
145,F:,..eh..我..XXX跟我說..他說..因為我說..我就跟他講那個..那個事情..我爸的事情..然後後來他就講說...他說...他就說..那我在台北買間房子好了
146,M,...給你
147,F:,..給你住...然後我回來的時候也..也有地方可以住…他說買個一房一廳...可以的..他說他要打給我媽媽...我說可是你根本沒時間看房子啊...他說...沒關係啊
148,M:,..沒差
149,F:,..平常給你住...只要回來的時候有地方可以住就好...給你管...然後...給我找..我說這個壓力也太大了..我不要
150,M:,..給他找
151,F:,..給我找..他說房子給我找..我說台北很難買房子...如果你..不是你媽給你兩百萬..你會自己買房子嗎...我說我們找了一年也找不到...他說..他說是喔
152,M:,..我們交往都還沒一年...你為什麼要說謊
153,F:,..快一年了好不好..快一年啊..一月到現在已經快一年啦
154,M:,...一月
155,F:,...@= 二月
156,M:,…二月
157,F:,..二月啊..十七號
158,M:,…確定
159,F:,...確定
160,M:,..好啦..算了啦...這話題提早over...不想再...一..直鑽研到底是幾號開始
161,F:,...十七號啦...我現在告訴你是十七號
162,M:,…十七號
163,F:,..嗯
164,M:,..十七號我還沒有跟我...前女友..那個
165,F:,...屁啦..二月十七啦
166,M:,..@=...我還沒有跟我前女友斷絕關係
167,F:,..屁啦..二月十七耶
168,M:,..你聽不出來我在..反諷你嗎
169,F:,…賤
170,M:,…那你姑姑對你...拜拜有什麼感想
171,F:,...我姑姑也是..講一啊
172,M:,..你是說..你.你是說..eh...你要搬出去住的事情跟他講過
173,F:,..我都跟他講..他都知道..什麼事情他都知道
174,M:,...反正我們住外面..以後你姑姑就可以住那..來那個啊..睡我們那邊啊
175,F:,..對啊..可以啊
176,M:,..對啊..如果他真的有誠意的話..就叫他拿個..三五百萬出來...頂一下啊...房貸啊
177,F:,...@=
178,M:,..你說..XX..那個..姑姑我看到房子了...但是我都還沒有買..生活過得很拮据..不然還有裝潢啊…出一點小錢..你以後可以住
179,F:,..三五百萬裝潢也太多了吧
180,M:,...唉..你不知道...裝潢之後那個錢拿去還那個啊
181,F:,…小人
182,M:,...啊
183,F:,...小人..不會啦..我不要啦
184,M:,..這樣..我們就很搭配唄
185,F:,...不要
186,M:,...可是他既然想要買房子的話啊...不然你就說你看到這個
187,F:,..因為我們今天不是去天母嗎..然後我姑姑說
188,M:,...他想要去天母買
189,F:,...對
190,M:,..XXXX
191,F:,..她說..她就說這間..啊這間好漂亮唷..這間..會不會很貴..我說..TSK..我好幾個同事買這邊...預售屋的時候是..一坪五十萬..五百多萬
192,M:,..哪一間
193,F:,...我跟你講..我不是跟你講..我同事..買那個...小套房...然後在三XXX
194,M:,..可是天母不會有捷運啊
195,F:,...他在預售的時候..喔..還蠻近的..芝山站哪..有啊
196,M:,...就是他
197,F:,...德行東德行西
198,M:,..天母不是有一個..一個什麼..公園那邊..就是很..那裡才是
199,F:,..那裡是以前的天母
200,M:,..對啊
201,F:,..現在新的天母已經搬到SOGO裡面的商圈那邊去了
202,M:,..啊
203,F:,..那叫新的天母...那..舊天母已經落沒..沒落了...你不知道嗎
204,M:,…新的天母也不會有捷運啊
205,F:,..有啊..芝山站..走..五分鐘就到了
206,M:,..你還要
207,F:,...新的天母就是SOGO那邊哪
208,M:,...你知道有誰跟我講的
209,F:,…誰跟你講
210,M:,…慧瑄嗎
211,F:,...新天母啊..那邊新天母
212,M:,..他說..天母就是...因為它們..房子都...打很下面...然後下面都是..停車場什麼的..就是他們..很方便..然後..之前本來說...捷運要..開過去他們那邊
213,F:,..um
214,M:,..結果他們..居..居民就反對..就是說雖然說房價會漲..但是他們覺得說..就是...外來的人會變多..那我這裡生活水準就沒有這麼好了...而且那個..捷運過來的話..很多那個..地下室就不能用了...然後..就是...沒辦法停車什麼的..所以他們那時候就是反對說..捷運開過來..他說雖然說...那個..房租會..漲價...但是我們的..水準就會..降低...這樣
215,F:,..可是...因為它那邊..你知道...以前去逛跟現在去逛..就差超多的...整個很沒落的感覺…然後..我同事買那個新天母..幹嘛喝我的
216,M:,…喝了喔
217,F:,…有企圖想喝...反正我就說..現在那邊一坪要不要八十萬...然後我姑姑說..ha..是喔..那你們怎麼以前沒買..我說根本沒錢買好不好
218,M:,…好難喝喔
219,F:,..哪一個
220,M:,...那ㄧ個純喫茶啊
221,F:,...唉唷..阿弗拉..有人說你的茶很難喝
222,M:,...ha...這純喫..喫....純喫茶還是紅茶比較好喝
223,F:,…是嗎
224,M:,..嗯
225,F:,…沒有蚊子了啦...eh..你很不禮貌耶
226,M:,...eh
227,F:,..你看我媽的褲子...好看嗎
228,M:,…你媽穿應該會比較好看
229,F:,..屁
230,M:,..嘿嘿..你媽穿得下喔
231,F:,...我媽..我媽說她穿起來還蠻鬆的耶..我說...媽你穿的下唷..她說我穿起來很鬆好不好..而且他穿起來很大件..很長
232,M:,..你穿起來就..俗耶
233,F:,..XX..嗯..eheheh
234,M:,..幹嘛…XX
235,F:,..本來就是..把你的短..把你的..把你的短腿拿開
236,M:,..你應該拿..放不過來我這邊吧...你看
237,F:,..可以…短腿
238,M:,…大頭..@@@=
239,F:,..賤…我只是捧你的場而已…你腳很臭耶..拿開啦
240,M:,…你聞到了喔
241,F:,..ha
242,M:,..你聞到了嗎
243,F:,...有啊..聞到了..很臭..@
244,M:,…你這是毀謗...你是想要..報仇我剛才說你有長那個..東西嗎
245,F:,..長什麼啦
246,M:,...腋毛不只兩根
247,F:,..屁啦…羞羞臉
248,M:,..你才小心眼
249,F:,..小心眼...錢包拿走啦…不要放我這..等一下忘記
250,M:,…不會忘記的
251,F:,..我今天又塞了一百塊進來..等一下把它拿走
252,M:,…eh...進去之後就不能出去了...你幹嘛塞一百塊進我的皮夾然後拿出來
253,F:,..因為我要買東西啊..後來沒有買啊...因為我用..你的...摩斯漢堡卡...買了三十塊的飲料...還你還你..剩下兩百塊而已...遜..還有XXX
254,M:,..三十塊
255,F:,...嗯
256,M:,...三十
257,F:,…敢跟我拿..好啊...找錢
258,M:,...你這樣子真的很無聊耶你..我知道你...算了
259,F:,..沒錢...為什麼
260,M:,…我們在那個會談真的超無聊的
261,F:,...想也知道啊
262,M:,...就是他們在裡面上課啊..我們也不能走…就是一直...站在外面…聊天啊..然後就是
263,F:,..上什麼課啊
264,M:,...講習啊..X就是什麼..新產品啊..還是那個..TSK
265,F:,...怎麼會有人要參加
266,M:,…因為他...來就是可以聽一些..你知道..鏡片..介紹的那種..話術啊..然後學個..一兩句..重點就可以去...跟那個..客人那樣
267,F:,...是 ...是請誰來上課啊
268,M:,...就我們...公司的那個..教練講師啊..其實他也不是算
269,F:,..腳拿開啦
270,M:,…為什麼
271,F:,…很噁心...我為什麼要跟你的腳講話
272,M:,…我的腳很乾淨ne
273,F:,..屁..我的腳也很乾淨
274,M:,..他不是專業的..只是他是那個…日文...eh...算是翻譯員...所以就是我們那個...日本那邊的...導師過來的時候..就是他翻譯..然後..久了以後..他就是...有學到一些…但他其實不是...本科的
275,F:,…是喔
276,M:,..uhm..但是唬人..綽綽有餘
277,F:,...你有聽嗎..沒有
278,M:,..um
279,F:,..今天X有很多XX參加嗎
280,M:,...那原本就..設定不要讓很多人參加
281,F:,.. um
282,M:,..所以他介紹的東西是..很..高級的東西...XX他XX的時候對不對
283,F:,..單價很高的嗎
284,M:,..有可能就是之後會..賣給店家..才讓他X上來
285,F:,…是喔
286,M:,…X..打出來的價格..就是..兩三萬
287,F:,...兩三萬...只有鏡片兩三萬
288,M:,..um
289,F:,..是底價兩三萬嗎
290,M:,..嗯...不是啦..就是
291,F:,..成本價
292,M:,..他們給客人看的價格...一拿出來就是兩三萬
293,F:,..不是要對折
294,M:,…那種東西沒有辦法對折啊
295,F:,...是喔=
296,M:,..嗯..那個可能就是…八折..九折在賣而已
297,F:,…那哪裡好啊...玻璃嗎..eh..我問你..玻璃跟塑膠有什麼差..樹脂
298,M:,…沒什麼差啊
299,F:,..um...以前..小時候戴眼鏡..不是說你要配玻璃的鏡片..還是
300,M:,..因為小時候樹脂鏡片那個...鍍膜沒有那麼強..所以會容易刮傷
301,F:,...對啊
302,M:,..對啊..但現在
303,F:,..但玻璃很重耶
304,M:,..對..玻璃很重..可是玻璃不會刮傷啊
305,F:,..現在還有人戴嗎
306,F:,..是嗎
307,M:,..而且玻璃
308,F:,..玻璃最好是不會刮傷..玻璃一刮會
309,M:,..不會
310,F:,...不會嗎
311,M:,..不會..而且玻璃不會變黃
312,F:,...樹脂會變黃
313,M:,...對..但玻璃就是會很重
314,F:,..那我..那我還來不及變黃就
315,M:,..而且會..不耐撞
316,F:,..眼鏡就壞掉了
317,M:,..玻璃一撞..就會碎掉
318,F:,..對
319,M:,..對..但是樹脂的就是...主要玻璃的什麼透過率會比較好..而且玻璃的那個…TSK..曲折率比較高..就是..度數比較高的XX也穿不破
320,F:,..現在還有人用玻璃嗎
321,M:,((點頭))
322,F:,...是..是唷…很貴嗎
323,M:,..會比較貴啊
324,F:,...玻璃比較貴喔
325,M:,...因為我們..就是...如果有那個...人家...客人..退的東西回來有沒有..我們不是...沒有辦法辦的話就只能...找出它有什麼瑕疵啊..然後就是...轉回去給工廠..就是..叫廠商簽名就是這個鏡片是有瑕疵的..可是如果真的是...逼不得已收那個玻璃片回來呀..那真的是...你怎麼找都找不出瑕疵..整個就超乾淨的也..不會有什麼..刮傷啊..然後也不會有什麼亮點啊...真的..找不到啊
326,F:,..鑿個洞...噗搓
327,M:,..就裂了
328,F:,...玻璃會裂嗎..就直接碎給你看嗎
329,M:,..破掉啊...之前想說就給他用個什麼[東西]..圖釘吶..再這樣..一直壓壓壓壓壓
330,F:,[鑿個洞]
331,F:,..有嗎
332,M:,..沒有啊
333,F:,..他直接斷給你看吧
334,M:,..沒有他就是..就那圖釘那樣子劃過去..大力的劃過去他也不會有什麼刮痕在上面
335,F:,..鍍膜..可是你
336,M:,..玻璃裡面就沒..沒有那[[個啊]]...不是..對啊..他就有鍍膜..可是他沒有像那個..什麼..TSK樹脂那種鍍什麼硬化膜啊..然後透過率那種多層膜..玻璃就是沒有啊..他只要..鍍一個那種就是...怎麼講啊..反正只要..他的鍍膜就是只要..很簡單的鍍膜..然後..就不會不會脫落這樣子
337,F:,[[玻璃鍍膜喔]]
338,F:,..XXXX
339,M:,...然後我後來就拿那個...想說用那個...比較硬的東西給他..角落這樣悄悄的敲[一個]
340,F:,[敲一個角]
341,M:,..[[敲一角]]..然後就說..哦這個是..客人反應XX沒去補..就是不小心..弄一下就裂..然後就是硬要坳..就是說東西太爛要送什麼什麼的
342,F:,[[敲一角]]
343,M:,..[結果]一敲就碎成八塊
344,F:,[哦]..真的假的
345,M:,..((點頭))
346,F:,..不能鑿一個角起來嗎..摳一個角[起來]
347,M:,[因為玻璃]很硬
348,F:,..((點頭))
349,M:,..你在..敲他就是..[就是X]..除非你是敲超大這樣qiu..然後他就..他就一個角這樣小小的就是不可能啊..因為你那一敲的話一定會整個裂開啊
350,F:,[整個碎給你看]
351,F:,..ha
352,M:,..然後你力道太小力根本不會動..太大力的話就..<L3 piak((裂開)) L3>開啊
353,F:,...是喔..玻璃跟XX
