Turn,Speaker,Utterence
37,F:,…對啊…那…昨天我們..去的時候我們瑜珈老師說..他們看…午夜場…然後他説他們看回來以後就…嗯…就覺得台灣人的東西就對了啦..看的很爽…他就問我看了沒..我就說..我..準備這禮拜去看..我說他們不是想要…它現在好像是衝破四億了吧…他們不是想要上看七億嗎..我說我就是那種…後續…後…後的[資源的]
38,M:,[這有什麼]…你這有什麼了不起..人家那個..那個有的..有人報導說..那有一個人已經看十八次了
39,F:,..對啊…沒有
40,M:,..對啊
41,F:,..TSK..不是啦…我是說…那個..那個老師跟同學他們在說…要去…要去算…如果它是七億…台灣的人口…一共要多少人去看…才會有七億…我就跟他們說…這個呢…絕對不是台灣的人口有多少要去看…是..有很多人會看很多遍
42,M:,..對啊
43,F:,..就像..那個時候的什麼…梁山泊與祝英台有人看到八十一遍…還有那個什麼..鐵達尼號有人看到多少遍…所以這個呢..也很多人看..我就跟他有很多人會看很多遍..我說還有..我也是後續幫忙它衝錢的人..我說我…明後天找我老公去看午夜場…你知道嗎…然後…然後..我們那裡面喔…有一個喔…我們大家就說他這次賺錢啊…運氣很好怎樣怎樣..然後他…他就是…他..另外一個同學..他就是有研究這個…海角七號的那個導演的…他就說..其實..還有…導海角七號的那個導演他的…就是他親戚就對了啦…有一個啊…他們就是…有…研究的..就是說..他們是…整個是有在看…他就是整個這樣子…什麼時候才要把它排上檔…什麼時候做什麼..就是他們有去研究那種商業行為啊..還是那種…消費行為..他們就是整個暑假…前面都是一些…就是比較那個…前面都是一些屬於比較熱門影片啊…就這樣咚咚咚咚咚咚..好…到後面尾巴的時候..已經快要…開學了…他們就那個時候去…上…然後…然後…他就說…其實很多人說..海角七號啊..會紅啊..然後...票房這麼好啊…全部是靠運氣..他說那我們那個瑜珈同學就說…這不是靠運氣…第一個..他們裡面有一個…一…一群人..他是研究你…應該怎麼樣來…打..這一隻的廣告跟上檔期間…還有這個導演…在一開始的時候…他就..努力了整十年…然後…然後他還看了這個導演的另外一本書…就是在他還沒有拍…海角七號前…他怎麼樣去努力…你知道嗎..然後…這就是正方的…同…一個男同學講的…然後另外一個女同學去看回來了…然後老師就說..啊那你看得怎樣…她就說…唉…啊以實際哪裡…她就說..沒錯啦..講得說..跟…就是很..很台灣這樣看起來很…很..整..整股看起來很好啦…她說…可是如果以實際有符合嗎…根本不符合…她..台灣哪裡有那麼老的郵差…@然後我們大家就覺得…就那個茂伯啊…她說台灣哪有…她説台灣現在哪有那麼[老的郵差]
44,M:,[茂伯]…茂伯明天..十月十號要…[[表演]]相聲喔
45,F:,[[然後]]…然後你看茂伯
46,M:,..國慶日喔
47,F:,..茂伯他說..茂伯是那種…專業的那種…樂器的..你知道嗎..所以
48,M:,..沒有..他是那個…[<L5鋸弦仔 L5>]
49,F:,[對啊]
50,F:,..[[對呀對呀]]
51,M:,[[就是那個]]
52,F:,..[就是]那種..樂器的
53,M:,[那個]
54,F:,..還有他說…人家說..茂伯在台北有三棟房子耶
55,M:,..他還不是一般的人物
56,F:,..對啊對啊…所以
57,M:,..非等賢之輩
58,F:,..對對對所以你不要想茂伯..然後..然後裡面啊…昨天大家就談..在談海角七號…害我就想說..啊..我實在太慢去看了..我..我們上個禮拜颱風天…可是颱風太大了…我們桃園要不然的話..颱風天去看..我起碼也可以給它參一<L3腳((部分)) L3>說…怎樣..害我..還沒看我就..他們就說..ei你看了沒..我說跟你講還沒<L5呣L5>..我要衝後面票房的人…我這種人是[給人家後面枝芽]
59,M:,[你沒有看你就]聽人家..聽人家說..你不能發表而已…[[也沒有關係啊]]
60,F:,[[我先聽]]..我先聽人家說我去看的時候我就會看..誰說得比較有道理好不好…ei我也是影評耶
61,M:,…自己…看了自己…體會
62,F:,..對啊…沒錯啊…可是…他們是一直說..看完以後有..我們老師是滿讚賞的..我們瑜珈老師說..看完以後有一股…ei …衝勁呢…還是希望呢…可是ho..我覺得這個都沒關係啦…我覺得最大的…最大的那種想法我就想說…經濟再不景氣還是有人賺錢..這句話是絕對對的..你看..很多電影什麼票房不好啊..什麼不好啊…偏偏海角七號就這麼好..連他以前住過的都那麼好…連我都會想說..我去看一下他以前住的地方是什麼樣子
63,M:,..那我們就開車下去..屏東…這個滿州..那裡看[一下啊]
64,F:,[哼]…我一定要先看電影好不好..電影看完以後我看它值得…[[值得我們]]
65,M:,[[改天再開車]]下來…奔下去看
66,F:,..看我值得去看嗎
67,M:,…我認為是…還好啦
68,F:,..我覺得[說]
69,M:,[沒有說]…沒有說…它那個拍得那個..房子那些…那那那[[那地點ho]]..是我看了說沒有非常什麼古色
70,F:,[[我覺得那是什麼]]
71,F:,…我覺得那是年輕人..[就想說去]
72,M:,[沒有很古老的]..古色的
73,F:,..那年輕人說想去他住過的套房ei..ei那個什麼…民宿住一下..我們喔..就是..可能就是..看看…電影吧…看電影…看電影是怎樣..明天…明天..明天晚上來去看..要不然下個禮拜…我再去上瑜珈課的時候..他們..他們現在很熱誠…會問我說…你看了沒…喔…那我就想…我就說..不行..我一定要去看了
74,M:,…好…就這麼決定看
75,F:,..對啊對啊..真的海角七號..真的是一個…就像上…就是這樣突然間..爆紅…茂伯也紅了…連那一個…連那一個小米酒的hei yo…反正每一個人都紅了…改天…我再買一瓶小米酒回來
76,M:,..哼
77,F:,..@@@=
78,M:,..唉…這個叫作
79,F:,…我跟你講
80,M:,..嗯
81,F:,..他們不是說…他的項鍊也紅了嗎…[他的]皮箱也紅了嗎
82,M:,[對啊]
83,M:,..是啊
84,F:,..啊我買皮箱幹嘛…啊那個項鍊..我又不覺得它好看..所以我就買小米酒好了…等我弟來的時候..我還可以告訴他..這就海角七號那個..賣的..那個小米酒…[[你知道嗎]]
85,M:,[[小米酒]]…不是也..到處也買得到吧
86,F:,…不一樣啊
87,M:,…它有打它那個mark 喔
88,F:,…@@@@…海角七號喝過的
89,M:,…趕時髦喔
90,F:,…對啊…沒有你要怎樣…沒有最近…最近還有…其實我們..嗯…最近喔…最近演電影…可是有的電影看起來也比較那個..像上次..我們一起看的那個..明日記憶有沒有…每天去上班去上班後來不是漸漸的就…記憶力…就沒有了嗎…然後他開會常常忘記事情…有一次連辦公室在哪裡都忘記..我覺得那…明日記憶…像我們這種年紀來看…會比較…有感觸…你知道嗎…你..你還記得上次看的明日記憶嗎…忘記了喔
91,M:,…[忘記了忘記了忘]
92,F:,[就是那個啊]…就是那個日本..日本片啊..一開始的時候..他不是就..像我們剛剛這樣..拿著..照片在看…有沒有
93,M:,…嗯
94,F:,..後來..漸漸就是他女兒要結婚的時候…他不是忘記台..他怕台詞忘記嗎..然後做了稿子…稿子在廁所就掉了嘛…後來他就…勉強把它講完嗎…有沒有記憶
95,M:,…no idea
96,F:,…oh my god …還好…上次兒子結婚..你上台講的時候…不用拿到草稿
97,M:,…那不一樣啊
98,F:,…你[知道嗎]
99,M:,[那不一]樣的場合啊
100,F:,…ei..人家他也是…那個場合啊..我是說..我們看電影..可能就是看那種電影ho…可能會..[[比較..觸動心弦]]
101,M:,[[當然不一樣]]…當然不一樣..兒子結婚..那是..那是[老爸在這邊..在這邊]
102,F:,[跟電影喔..對啊..那那..]電..電影也是他兒子結婚…老爸上去講台啊
103,M:,…那是他啊…這個是我啊
104,F:,…喔
105,M:,…不一樣…就是不一樣
106,F:,…ei我..我們這次…昨天你有收到..我的那個同學會的嗎…有沒有看到
107,M:,…有
108,F:,…我那同學會的啊
109,M:,…嗯
110,F:,…ei我們那同學會這一次去北埔耶…我們要去…我們要去那個做什麼…我們要去烤番薯…做粄條…做DIY粄條..然後..那天中午就吃我們自己做的..有沒有興趣跟我去
111,M:,…不要
112,F:,…ho…你會不會烤番薯
113,M:,…hio…我不但會烤番薯…我還會建那個..窯le
114,F:,..@@[@@那..那…那你]
115,M:,[烤番薯..對不對]
116,M:,…我還[[建窯le]]
117,F:,[[那]]…那你跟我去參加同學會可以啊..我..我那一組的窯就包給你
118,M:,…嗯不不不不…絕不…絕不要去你那邊
119,F:,…然後..後來我們要做…ei…小時…ei我真的..我沒有做過粄條…我以前做過那個..米苔目…我們這次要粄條DIY…粄條DIY…DIY做好以後…那個..那個…那個那個..控窯的甘薯…然後中午呢…我們這些..老同學呢…這樣就當午餐…你看…我們這舉辦人ho..真的很摳
120,M:,..粄條DIY很簡單的事啊
121,F:,…也許人家已經做到變成…米了…[我們的..我們的]
122,M:,[對啊..要從米開]始去..去研磨..研磨到米漿..米漿[[再..再再]]加上
123,F:,[[ei]]
124,M:,..看你要是…eiei..那個粄條DIY是要..看你要做甜的…還是要做鹹的…這一切的一切…I都非常[地..<L3了解L3>]
125,F:,[ei那很]
126,F:,…ei那很有可能耶
127,M:,..hia..我都會做
128,F:,…那很有可能耶..我如果去..那個..我如果去那個同學會..粄條做DIY的時候…我們可能…他可能一人發一袋米漿給我們
129,M:,…沒有…不曉得會是從..從這..[[應該正常是]]
130,F:,[[不可能]]從米開始..哪有那麼多時間
131,M:,…從米那也很簡單啊..研磨..磨好以後..再..再再配..加上水..看你要做甜的..就加..加一點..糖…那做鹹的..加一點鹽巴…看你要蒸..幾層…這個..一層一層的…或者說這個..這個叫做..叫做s…ei.. ei五層的…或者幾層的那個..那個那個那個<L3 炊粿 L3>
132,F:,…那是<L3 炊粿 L3>…跟
133,M:,..<L3 炊粿 L3>跟粄條是..[是是]
134,F:,[它那不一樣]
135,M:,..是…一樣的東西啊..[[只是說粄條是說]]
136,F:,[[但是沒有人做甜的]]好不好…你都[騙]
137,M:,[粄條]是說..它一一那個
138,F:,..亂蓋..[[沒有人做]]
139,M:,[[什麼亂蓋]]
140,F:,..你哪裡曾經…買過粄條這樣..新埔粄條好不好..有沒有一層一層是那種…你要吃甜的..泡糖水好不好…沒有人加甜的在裡面好不好…[漏氣了吧]
141,M:,[喔我講的是]..我講的那是叫做…水..[[<L3 炊粿 L3>]]
142,F:,[[<L3 炊粿 L3>]]…知道le..漏氣了吧
143,M:,..為什麼會漏氣..那叫做…以粄條..延伸到..到水鬼
144,F:,…@@
145,M:,…<L3 炊粿 L3>
146,F:,..我跟你講的是說…我們同學要做的是..粄條..[不是水鬼]
147,M:,[聽不懂..等一下教授]也是講說..等一下你們老師聽到說..什麼叫做水鬼
148,F:,..[[不是]]
149,M:,[[@@]]
150,F:,..不是水鬼…是那種
151,M:,..<L3 水粿 ((水糕)) L3>
152,F:,..不是..我說不是水鬼..我們是要粄條..粄條沒有人做甜的
153,M:,..粄條..我也會做啊
154,F:,…算了算了算了..你每樣也..老公每樣也會做..可是每樣都也沒有做
155,M:,…當然啊…都會做啊..怎麼不會做..明天就做
156,F:,…哼…明天看好你外孫…做
157,M:,…帶外孫…是..還有..還有時間就可以做啊
158,F:,…算了…我..我看我還是去同學會做回來給你
159,M:,…你做的那個..不知道有沒有那個
160,F:,…我們現在去開..去開同學會的時候啊..都因為同學們都…有人好像是開那種…遊覽車的吧..不是那種..雙層的..是那種以前一層的..所以我們每次出去的時候…車子…就找那個同學…保險…就找那個同學…你知道嗎…早餐…就找..開早餐店的同學
161,M:,…哼
162,F:,…然後@@…然後@@…然後…然後呢..其它的呢…就是…還有一個…還有一個..家裡賣那個…零嘴的..就是那種…那種..<L5 li3 li3 lo4 lo4 L5>的那些什麼酸梅什麼什麼…那要吃那個…<L3歹勢 ((對不起)) L3>喔..他沒有帶..要自己去跟他買…[因為]
163,M:,[那是自理]
164,F:,..因為…因為..遊覽車..就我們要的交通車…通常呢…就會停在他店…他店的那不遠處..就說..ei你們有沒有人ho..需要帶零嘴的就到他那邊去..所以我們現在要開同學會就是…許多人…都..提供他們目前的…家中的東西…可是…也都很多人已經…從以前開同學會…自己去…帶老公去..後來變帶..小孩去…現在呢…有大概三分之一的人[[是帶孫子去]]
165,M:,[[帶孫子去]]
166,F:,…啊又有..少部份的人…已經沒辦法去參加同學會了
167,M:,…ha
168,F:,…對啊
169,M:,..奇怪
170,F:,..真的耶…你不要看我們這樣..這樣的年齡我們..我們班上已經有同學…已經有同學不會去參加同學會..以前…前幾年去參加同學會..還常常..跳舞的…帶..帶著舞伴跳舞這樣…現在已經…他已經休…休兵了…他已經…不去了…不會去了…你知道嗎
171,M:,…年紀大了
172,F:,…中風啊…就沒辦法去囉…還是你們..你們學校如果你去幾次…就…會發現…開同學會…就是這個樣子..去一去…有人..就…會…不想去了
173,M:,…吃嗎
174,F:,..香蕉
175,M:,…女兒你在..吃水果啦
176,F:,..不要講話
177,M:,…@@很奇怪…幹嘛
178,F:,..我跟你講…這一次買的水果…水梨…是我最喜歡吃的…可是我感冒
179,M:,..你不行吃
180,F:,..我們大牌
181,M:,..你休息
182,F:,…大牌叫我不要吃..可是我今天去公司..我們公司的人大家都嚇了一跳…你昨天還咳得要死…你今天就完全不咳了…你昨天真的去看中醫嗎…我說..是啊..我不是跟你講我..我跟人家約大安站嗎…他說..大安站有哪一個..他說大安站有哪一個中醫…因為那個玟淓啊..他跟我一起…搬家…然後…因為我們搬公司..搬那麼高…然後..他也..一樣..就開始咳..他就跟我講..ei..大安站哪一個中醫那麼棒…她叫我給她..她要去看…我說算了…我說我們那個中醫在木柵…而且是我常常去給他看…我只是跟他講…我現在怎樣..我叫我女兒從木柵帶到大安站給我..她說..這樣就有效喔…可是我自己也覺得很奇怪…[我真的]
183,M:,[@@]
184,F:,…真的有效…你..你說我..我有沒有效
185,M:,..當然有效啊…沒有效怎麼..在那邊
186,F:,..對啊…所以..所以他們就覺得…很..很好笑說…這樣子
187,M:,…這沒有什麼好笑啊..這是..[這是]中醫那個
188,F:,[然後]
189,M:,..那個..有那個藥給你吃..[[哪有什麼好搞笑]]
190,F:,[[然後那個什麼]]…然後這樣子啊…就…搬到那個..什麼…十一樓以後啊…我..我們現在…開始設計…那一個樣品室的…那一個..等…我看大概好像還要再一個月…嘴巴(嘖)再一個月全部弄好的時候…改天你來去我們公司…跟..以前三樓..完全不一樣..而且…現在從第…十一層開始..整理..公共設備…我們那一層是十一..最先…喔前幾天灰塵很重..今天..我看到他的時候…我說..ha…因為我們現在開始貼磁磚嘛…我說ha..那個..他先貼樓梯的…電梯那旁邊..我說ha..那電梯裡面都沒有那個有沒有..就是..他..兩片兩個磁磚這樣貼的裡面…都沒有那個…牆壁..對不對…他就是這樣..兩邊而已..他就..我說ha..你貼磁磚裡面..空心你也可以貼喔…然..然後那..那一個工人就說..可以啊…然後另外一個比較胖的XXXX他就跟我講…你知道嗎..這個是防震的…害我忍不住就這樣..很大聲就要哈哈...就這樣笑…他就問我說…ei…你怎麼笑得那麼高興啊…我說..防震怎麼會不高興呢..因為我在十一樓…我說..我在十一樓啊..我聽到你防震當然高興…然後…然後他就說..啊..啊<L3 你是真的笑這樣..我說不是啦..我是在笑不知道你有沒有在騙我 L3>…他說真的防震..啊..我跟你講..我真的不相信
191,M:,..哎呀..他亂蓋的
192,F:,…然後..然後..我就問他說…因為灰塵很重..我就問他說.. ei我那地板…什麼時候鋪…他..因為我看他那樓梯間..那個一個一個電梯的縫..他就說…晚上鋪…我禮拜一就有新的了…喔..我說這樣子我終於知道了…灰塵ho…不用再..不用再吃了…然後我們的新辦公室喔…我們老闆都給什麼…透明的…玻璃..玻璃..玻璃..要不然就是那種..不銹鋼框…這樣…然後最後…我們就說…值日生要擦玻璃…你知道嗎
