Turn,Speaker,Utterence
47,F1:,..黃..你要肉搜他
48,F2:,..對啊…他叫什麼..黃sh哪個輸
49,F1:,..舒服的舒
50,F2:,..舒服…他有男朋友嗎
51,F1:,…玉部的珮沒有吧
52,F2:,…可能只是你不知道而已
53,F1:,..我知道的時候好像..我大概知道應該是有兩任過
54,F2:,…所以你跟他不會聊天喔
55,F1:,…會吧..可是都聊別的事情..沒有到那個..程度
56,F2:,…這個喔
57,F1:,...對啊
58,F2:,...你比較好看
59,F1:,..um我也這麼覺得
60,F2:,..@@..你很壞耶
61,F1:,...我認真覺得我比較好看..[可是他]
62,F2:,[啊他]幾公分
63,F1:,..他一百六十幾..他他好像是有想過要去考空姐…可是我不知道他語言..他語言好像還好…就不知道他…他好像沒有一個很專長的語言…他們超愛拍網美照..我受不了那一群人
64,F2:,…呃
65,F1:,...他們每次眼睛都會這樣子喔..[[@@@]]
66,F2:,[[@@@]]..那種大學我也是不太意外
67,F1:,..學店大學..@沒有可是他是高餐..他那個高餐還不錯...可是他起薪..就算再有名的...服務業起薪還是很低呀
68,F2:,...啊就被當廉價勞工啊
69,F1:,..對啊..可是我不懂他們會很high耶就是…比如說吳寶春..他們全..全TSK營運部全職大概兩萬八吧
70,F2:,…uh
71,F1:,..對啊
72,F2:,..然後[呢]
73,F1:,[可]是就很像感覺他們就活在一個自己的..很快樂的XX在一個很XX有名的店裡工作
74,F2:,..啊有怎麼樣
75,F1:,..然後..可是其實時薪就..就也不是時薪[[就是]]
76,F2:,[[重點]]是你的社會地位也不高啊
77,F1:,..對
78,F2:,..@@@=
79,F1:,..這就有點無言
80,F2:,…QQ
81,F1:,..然後就是你..我當時在打工的時候遇到一些..有點…北爛的人..就是他..很像那種..學店出來..然後…又很愛那邊..跟你..玩那種..小心眼的東西
82,F2:,..u[huh]
83,F1:,[就是]很幼稚..就是可能他會選擇不教你怎樣..然後我就覺得他們X..很無聊..你就這樣子..你一輩子就這樣子..你們就XXX
84,F2:,..@@@..喔你說..他會就覺得他自己..就是他
85,F1:,..很厲害
86,F2:,..他可能比我們大..跟XX比你大..然後就會覺得說
87,F1:,..[[不是]]
88,F2:,[[他不想要]]教你..你只能
89,F1:,..老鳥
90,F2:,…就是他不想要把自己會的東西教你
91,F1:,..對
92,F2:,..因為怕你贏過他
93,F1:,..對
94,F2:,..白癡喔..低能喔..這種人就是不會進步喔
95,F1:,..對啊..所以..所以
96,F2:,..這種人就一輩子就那樣
97,F1:,..念好大學還是有用的..@@你會跟一些很..很棒的人接觸
98,F2:,..你是說像我嗎…@@@
99,F1:,..我手癢
100,F2:,..@@@..[靠杯]
101,F1:,[@]@@
102,F2:,..你好壞喔
103,F1:,..@@@..是啦..你也算啦
104,F2:,…沒有啦..不敢啦
105,F1:,..TSK幹
106,F2:,..@@@[[@]]
107,F1:,[[滾]]..你在跟我講場面話..huh
108,F2:,…唉
109,F1:,…他們會沾沾自喜..我覺得我超怕那種環境的…XX幸好我有念大學
110,F2:,…啊他們都會怎樣啊
111,F1:,…有些是善良的可是…然後可是有些..就..明明就..只是一個老鳥我不知道你在囂張什麼..我就有點…困惑這樣…然後..然後當時我當下就覺得不教就算了啊..因為我後面因為我後面我本來XXXX後面裡面有幾個正職也離職
112,F2:,..政治人物
113,F1:,..正..正職
114,F2:,..um
115,F1:,..就..就是比較後面來的正職也離職了
116,F2:,..um
117,F1:,..這樣..然後他們大概..他們自己好像那..幾個人私底下有在講誰誰誰都不太教人..之類
118,F2:,..喔
119,F1:,..對啊…然後我就偶爾聽一下會聽八卦
120,F2:,…呵呵
121,F1:,..um…我真的覺得環境有差耶..台北的小孩應該都接觸不到這些
122,F2:,…<L3八加九 ((傻子白癡之流)) L3>嗎
123,F1:,..um..你們因為原本從小就在升學體制了..就是一直在跟人家競爭..所以應該也還好..接觸不到很底層的人
124,F2:,…有吧..國小還是有啊
125,F1:,..uh
126,F2:,..國小感覺就..就是..越來越去蕪存菁..這樣講好壞喔
127,F1:,..對啊去蕪存菁啊
128,F2:,..一直篩一直篩[一直篩]
129,F1:,[um]
130,F2:,..就國小是最大雜燴的時候
131,F1:,..um
132,F2:,..就你跟國小的人其實最不會聯絡…就[[是]]
133,F1:,[[國小]]
134,F2:,..呃..還是應該說看你讀那些國小
135,F1:,..um
136,F2:,..就像我那時候我國小是讀那種..就是
137,F1:,..一般..附近的
138,F2:,..就只是就..我們家附近的..就土城國小所以..那地方像我住的其實不是很好
139,F1:,..um
140,F2:,..然後可能就是會有那種…原住民..這樣好..政治不正確喔可是..就是這樣..就是他們就是比較…就是至少在那一區的原住民是屬於比較社會底層的人
141,F1:,..um
142,F2:,..然後或者是其實就是..家裡..就可能身邊的人家裡的經濟狀況其實都不是說特別的好
143,F1:,..um
144,F2:,..可能有幾個比較好…但是那幾個比較好的成績就會比較好
145,F1:,..[um]
146,F2:,[我也]不知道為什麼…就都都是..一定都是這樣
147,F1:,..um
148,F2:,..然後國中就..就移到板橋去..就去板橋讀國中
149,F1:,..[[um]]
150,F2:,[[因為]]..那邊那個比較像是明星國中
151,F1:,..[um]
152,F2:,[然後]就..然後就是靠關係進入了…呃
153,F1:,..你是[[靠關係的嗎]]
154,F2:,[[所謂的…]]所謂的重點班
155,F1:,..快點跟我講我要聽..聽內幕
156,F2:,..沒有啊..就請議員去講啊
157,F1:,..你們..你們家
158,F2:,..對啊..我們就請議員
159,F1:,..誰啊
160,F2:,..我忘了
161,F1:,..你爸是不是真的是黑社會啊
162,F2:,..我爸..我爸..不是
163,F1:,..@@@=好可怕喔..我就覺得你爸好像很..有一種莫名的…吸引力
164,F2:,..沒有
165,F1:,..所以原來是用講的就可以進去
166,F2:,..那種都是關說[的]
167,F1:,[那你]會不會覺得你..你被那個..關說進去的感覺是
168,F2:,..我不知道我是被關說進去[[的啊]]
169,F1:,[[你是]]後來才知道
170,F2:,..對啊..我爸就不跟我講啊
171,F1:,…那你對你爸的..評價..還是你覺得你是既得利益者就閉嘴這樣
172,F2:,..對啊..@@
173,F1:,..@@@=..我第一次聽到有這麼誠實
174,F2:,..@@
175,F1:,..幹王八蛋..@@@=
176,F2:,..啊不然勒
177,F1:,..@啊..所以你爸是怕你覺得..不平等然後不跟你講
178,F2:,..他不想要我..就是XX邊..就是..他不想讓我..知道說..我是靠被..我是靠關係進去[的]
179,F1:,[那]老師有對[[你比較差嗎]]
180,F2:,[[可是其實..]]沒有啊其實全班都是靠關係[進去的]
181,F1:,[@@@]..真的假的
182,F2:,..對啊..那..那..我們海山的重點海山國中重點班都是這樣
183,F1:,..真的[[喔]]
184,F2:,[[就]]我們都是靠關係進去啊可能你是..就是..教..呃..家長會的..小孩
185,F1:,..um
186,F2:,..或者是..可能..你的爸媽是學校老師
187,F1:,..um
188,F2:,..對啊
189,F1:,..um
190,F2:,..或者是…可能..你的爸媽是公務人員
191,F1:,..um
192,F2:,..你爸媽可能是教授或幹嘛..他就一堆啊..然後要不然就是..一些在業界很有名的..人
193,F1:,..[um]
194,F2:,[就是]..商人們..對啊..那時候..我那時候..欸..呃..我有個sh同學他..他爸爸就是什麼..永豐..永豐的總..總裁
195,F1:,..[[um]]
196,F2:,[[就是]]那種[很高的位置]
197,F1:,[幹這超猛耶]
198,F2:,..對啊
199,F1:,..永豐銀行那個永豐嗎
200,F2:,..對啊..[[然後]]
201,F1:,[[XX]]
202,F2:,…他爸很照顧我..就是到大學還是很照顧我
203,F1:,..uh
204,F2:,..就我那時候..上大學的時候其實..X..因為他女兒也讀政大
205,F1:,..uh
206,F2:,..就很剛好..然後..喔因為我那時候..國中的時候有跟他女兒一起去做科展
207,F1:,..uh
208,F2:,..然後..我們就..一群..還蠻好的就他爸爸那時候都很照顧我們
209,F1:,..[uh]
210,F2:,[然後]..反正..上大學之前就是..因為我們都讀政大所以我們..還一起去跟就是..國中的班導然後國中的校長..然後因為國中的校長他以前也是政大的
211,F1:,..uh
212,F2:,..然後..就是..各..就是牽人脈關係..就..[[很有趣]]
213,F1:,[[@@@]]
214,F2:,..他就叫我去
215,F1:,..uh
216,F2:,..反正..我不是很喜歡那種場子..可是就是算了..認識人
217,F1:,..uh
218,F2:,..線白..白..不牽白不牽..huh
219,F1:,..uh
220,F2:,..對啊
221,F1:,…那後來高中就是考..考試嗎
222,F2:,..對啊
223,F1:,..喔..你是唸什麼啊新
224,F2:,..永平[高中]
225,F1:,[永平]高中
226,F2:,..這方面..對啊..就沒有..我沒有考好
227,F1:,..[[uh]]
228,F2:,[[所以]]我後來就去讀…呃..但那那間高中其實還不錯
229,F1:,..[uh]
230,F2:,[就是]..它的素質因為..它..它是在…呃..就是..那..永和那個地方它是屬於..工人最多的地方
231,F1:,..uh
232,F2:,..所以其實素質就是..小孩的爸媽素質都還不錯
233,F1:,..uh
234,F2:,..但小孩就是不會讀書
235,F1:,..[[喔]]
236,F2:,[[就]]..我覺得不會讀書啦..就是對我而言我覺得為什麼你們會..抓不到讀書的訣竅等等的
237,F1:,..uh
238,F2:,..就我..我跟他們比[的時候]
239,F1:,[你覺得]他們都是智障嗎..@@
240,F2:,..有些我會這樣講
241,F1:,..@@@=..大部分
242,F2:,...然後..對啊..所以所以就..我所以後來..才..才會靠繁星啊
243,F1:,..uh
244,F2:,..啊那時候也只能這樣安慰自己啊..反正..你去..到..比自己程度不好的學校就是靠繁星上大學啊
245,F1:,..uh
246,F2:,..就這樣
247,F1:,..喔=…所以你沒有..那你看到那些..建北那些人你會不會有點
248,F2:,…會啊我那時候超難過的耶..我那時候..因嗯因為我..因為我..目標就是要考北一女然後..因為我那時候..我..我PR值掉了十五個吧
249,F1:,..uh
250,F2:,..超扯的..就是我..模擬考就差不多…就是..九五到九八
251,F1:,..[uh]
252,F2:,[中間]這樣子..然後[[XXX]]
253,F1:,[[那也差]]太多了吧
254,F2:,..對啊..我後來考PR八十三..超扯的
255,F1:,..幹
256,F2:,..@@@
257,F1:,..所以板中你也上不去
258,F2:,..上不去啊..怎麼可能上得去..幹誰會想到自己考那麼爛啊
259,F1:,..um
260,F2:,..然後…因為我得失心太重..然後..然後後來就是..後來..uh..因為..因為那時候要去新生訓練的時候我就很難過
261,F1:,..[XX]
262,F2:,[我就]覺得說為什麼我要去這所學校
263,F1:,..uh..[[@@@]]
264,F2:,[[後來我]]就..邊搭X..邊車..邊搭..車邊哭
265,F1:,..uh
266,F2:,..一直哭..哭到門口..超慘的耶
267,F1:,..@@你幼稚園喔..@@
268,F2:,..欸..很難過耶
269,F1:,..uh
270,F2:,…就這樣
271,F1:,…所以你真的會有那種..看到那些..很明星高中可能景美..你會不會有點
272,F2:,…我TSK..我只會看北一女會有感覺其他學校都沒有什麼感覺
273,F1:,..喔
274,F2:,…對啊..就這樣
275,F1:,..那
276,F2:,..不過換個角度想也覺得就算了..反正
277,F1:,..去那邊當頭
278,F2:,..對啊..啊也不錯..[@@]
279,F1:,[um]..@@..用盡各種資源@@@
280,F2:,..就回想起來就覺得..也也..還..還行啦
281,F1:,..um
282,F2:,…對啊
283,F1:,…那你覺得那些..同..那所以你跟高中同學還常聯絡嗎..還是很久都沒有聯絡
284,F2:,..我高中同學有幾個會聯絡
285,F1:,..uh
286,F2:,…呃..可能就是..可能讀清大的那種就會聯絡
287,F1:,..喔
288,F2:,..但..不是不是因為他是清大所以我才跟他聯絡是因為..可能就會自然而然走比較近[一點]
289,F1:,[uh]
290,F2:,..就可能比較有共同話題..等等的對啊
291,F1:,…中字輩就還好..我現在跟那個中字輩也沒什麼聯絡…我以前最好的是跟中字輩的那群人
292,F2:,..喔真的喔
293,F1:,..對啊
294,F2:,..可是我前男友是讀中央耶..中央資工
295,F1:,..余先生嗎
296,F2:,..對啊
297,F1:,..他會照顧你啊
298,F2:,..@@..對啊他會照顧我..@@
299,F1:,..@@..快要復合了
300,F2:,..他要照顧我
301,F1:,..uh…所以你們會…你們最近是聊到什麼地步啊
302,F2:,…什麼意思啊
303,F1:,..XX最近聊..[可能]
304,F2:,[我們會]出去啊..我們就..很像男女..就很像男女朋友..只是沒有要復..只有…復..就只差沒有說要在一起而已
305,F1:,..uh
306,F2:,..就是其他就跟男女朋友一模一樣
307,F1:,..所以也..中間..他也沒有人…也沒有別的女生找他這樣
308,F2:,…他..他..有過有一個女生啦..可是..就後來好像也沒有怎麼yan..特別怎麼樣
309,F1:,..uh
310,F2:,..他後來覺得還好
311,F1:,..uh[XXX]
312,F2:,[然後也沒有]想要
313,F1:,..欸@@@=
314,F2:,..之類的
315,F1:,..有沒有覺得我嘴巴很甜嗎..有沒有害羞
316,F2:,..還好啦
317,F1:,..@@@=
318,F2:,..不太像你而已
319,F1:,..@@@..我只是想要學一下你男朋友..因為XXX
320,F2:,..他..他不會這樣跟我講話
321,F1:,..@@
322,F2:,…XXX
323,F1:,..所以你有要開牌..還是等他開給你
324,F2:,..再說吧
325,F1:,..uh
326,F2:,..反正他..他七..他要去北京嘛
327,F1:,..真的喔
328,F2:,..他七月要去北京一個月
329,F1:,..喔..那是去交換還是去上課
330,F2:,..上課
331,F1:,..uh
332,F2:,…然後..我七月底也要去交流..然後我已經..先跟他約好就是..七月底的時候去北京找他..就..就因為我們那是交流可是..我可能就是一個..下午..或者..shi一個下午或一個晚上脫隊這樣
333,F1:,..uh
334,F2:,..然後就簽個切結書
335,F1:,..[uh]
336,F2:,[然後]就可以..自己去活動..[[對啊]]
337,F1:,[[還]]不錯耶…我有點想念北京
338,F2:,…可是現在北京空氣很糟耶
339,F1:,..um
340,F2:,..我說這個時候..對啊…我們那時候去的時候也沒有很好啊…可我覺得北京..我覺得..中國的東西也沒有說特別好吃耶說實在…就那幾個好吃而已
341,F1:,..人的素質還沒起來吧..然後..所以..大家..不都XXX…幾個好吃喔..還是是因為
342,F2:,..類[型]
343,F1:,..[他們]沒有那麼集中
344,F2:,..我就覺得他們的那個什麼..就是他們的那些糕餅其實也沒有很好吃啊
345,F1:,..um
346,F2:,..真的沒有特別精緻..台灣的糕餅還比較好吃
347,F1:,..um
348,F2:,..對啊
349,F1:,…XX之前聽到那種中國古裝劇他們都會用..把..糕點用形容地很像…什麼..什麼很自然的東西..我就覺得感覺就很好吃
350,F2:,..@@...他們最浮誇..你知道我以前連看新聞他說..他說..就是中國的那些..就是..各個歌唱比賽的觀眾都是..演..就是都是演的
351,F1:,..uh
352,F2:,..其實本來就像演的只是..只是..呃..看到這些才知道說他們真的是去徵演..就是徵那種…呃..演員觀眾
353,F1:,..哭的那個嗎
354,F2:,..對[啊]
355,F1:,[哭]了就有錢
356,F2:,..就是..就是..他是他有分等級..就是..如果你是表情..普通..然後
357,F1:,..um
358,F2:,..可能沒有特別出色的話可能就領五百塊
359,F1:,..um
360,F2:,..然後..如果是..比較好的可能就是五百到一千..然後如果你是那種..呃…就是驚為天狗的那種人@..你就是可以領到兩千塊
361,F1:,..um
362,F2:,..然後就..就看你就是..被攝影機照到的頻率..對..就[很好]笑
363,F1:,[是喔]
364,F2:,..[[對啊]]
365,F1:,[[可是]]..我看有些..音樂節目就是連來賓在那邊吵我就超不爽的..我就一個音樂..三分鐘的音樂然後中間夾雜你那個[八XX]
366,F2:,[對對]
367,F1:,..我就不爽
368,F2:,..而且我覺得他們很白目的是他們很喜歡就是在..人家根本還沒有結束的時候就拍手
369,F1:,..uh
370,F2:,..超沒水準的
371,F1:,..真的喔
372,F2:,..或是別人在..可能是在間奏的時候他們或是..就是譬如說..一個歌手他可能唱到一個高潮..就是一個高音的程度他可能就會..就停頓嘛..他可能到一個至高點然後就停頓一陣子..然後那時候就喔=..這樣子拍手我就覺得超吵的
373,F1:,..@@..還沒起來他的素質
374,F2:,..很可憐
375,F1:,..我剛剛要講什麼啊突然忘記了..啊…之前..好像北..好像..中國考試然後就有一個狀元…我不知道你有沒有看到那個新聞
376,F2:,..他們現在還有叫狀元這種..狀[元喔]
377,F1:,[反正]就是..最高分的那個
378,F2:,..[[uhuh]]
379,F1:,[[然後]]那個狀元就很誠實說就是因為我家有錢..然後[我XXX]
380,F2:,[喔我知道我知道]
381,F1:,..然後我就@@..好誠實好棒喔…好久沒有看到這麼真的人了
382,F2:,…可是事實就是這樣啊
383,F1:,..um
384,F2:,…所以我就說我要找一個..可以…可以讓我專心做我想做的事..讓我讀理想的人..@@
385,F1:,..所以..所以..你老公大概..可以..可以讓你..專心讓你做事嗎
386,F2:,…呃
387,F1:,..余先生…[有前景]
388,F2:,[他家..]他家蠻有錢的
389,F1:,..uh
390,F2:,..然後他是獨生子
391,F1:,..喔喔喔喔幹..@@@..你們家..@@@=..你們兩家真的是很誇張@@
392,F2:,..為什麼
393,F1:,..就..其..都台北人喔
394,F2:,..對啊..都台北人
395,F1:,..喔..好難那個…好爽喔我發現我認識很多都獨生子…所以爸媽死了錢都是你的
396,F2:,..幹..好難聽喔
397,F1:,..@@@=..我家有三個小孩我就想說給我弟妹算了我應該不會跟..我不會拿那個房子
398,F2:,..對啊你靠自己活吧
399,F1:,..對啊
400,F2:,..你來住我..我家分給你的房子..@@@=..沒有啦…欸你知道..我我..喔因為我室友他現在在峇里島玩然後我們家就不是臨時決定要去峇里島玩
401,F1:,..um
402,F2:,..所以這兩天我們就在排行程
403,F1:,..[um]
404,F2:,[就是]要訂飯店什麼的
405,F1:,..um
406,F2:,..然後我..我媽是那種對飯店很care 的人..他就是一定要住到很好的那種
407,F1:,..uh
408,F2:,..然後..然後昨天..因因為李宛億他們家很有..就我室友他們家很有錢啦
409,F1:,..uh
410,F2:,..然後..我就想說..他們家的等級應該OK
411,F1:,..uh
412,F2:,..然後..然後..我就叫李宛億就是照..李宛億就說他要照他們..他現在住的那間villa 的飯店[給我看]
413,F1:,[uh]
414,F2:,..就他就用錄影的方式..然後就錄了兩分多鐘..然後我們看完之後就覺得..um..還好
415,F1:,..uh
416,F2:,..真的還好可是..可是他就說他一直說很貴..然後我就問他多少他就說一晚的話就是要..五萬塊台幣
417,F1:,..[幹]
418,F2:,[五萬]三台幣
419,F1:,..uh
420,F2:,..然後我媽就..頓了一下他就說..你知道我們..前年..前年去日本玩的時候..我們家住的那一間飯店是..一晚兩個人要七萬塊
421,F1:,..uh
422,F2:,..然後我們家住了..我們家住兩房..就我跟我爸媽會分開睡
423,F1:,..uh
424,F2:,..然後我們還住兩晚..所以我們等於..光是飯店就花花了快三十萬台幣
425,F1:,..一天
426,F2:,..huh
427,F1:,..一個晚上
428,F2:,..一個晚上七萬..一間七萬塊
429,F1:,..[uh]
430,F2:,[然後]..兩間就..十四萬..然後我們還住了兩晚@..然後我就說..你們那時候這麼敢花喔
431,F1:,..uh
432,F2:,..然後我媽就說..啊就難得住好一點啊
433,F1:,..@@@..你們真
434,F2:,..我就說..喔..好
435,F1:,..@@@
436,F2:,..謝媽媽
437,F1:,..@@@..[X]
438,F2:,[然後]
439,F1:,..uh
440,F2:,..然後我後來就還蠻放心..查..就是..好一點的…就我..um
441,F1:,..沒關係你爸媽其實..口袋很[深]
442,F2:,[@@]..對對對[[@@@=]]
443,F1:,[[@@@=]]
444,F2:,..那我想..嗯好吧..那就住好一點的
445,F1:,..uh
446,F2:,..對啊…所以我們後來又找了一家更好的..@@@
447,F1:,..快三十萬耶
448,F2:,…然後我們換成住..你知道四季飯店嗎
449,F1:,..不知道
450,F2:,..他是家全國..全全球性連鎖的飯店
451,F1:,..uh
452,F2:,...然後那..那個飯店是...呃..sh我們之前我們家去新加坡玩的時候也有住那家飯店
453,F1:,..[uh]
454,F2:,[然後]那家飯店也很高級..然後聽說那家飯店在四季飯店在..峇里島裡也很高級
455,F1:,..[[uh]]
456,F2:,[[就是]]..跟其他villa 比起來也算是..更突出的
457,F1:,..[uh huh]
458,F2:,[然後]它隱密性也比較高一點..然後它也不像是..我室友他們家住的那間villa..因為他那種villa 都是..一個集團的[[你]]知道嗎
459,F1:,[[uh]]
460,F2:,..它可能就是一座山..然後它可能那棟山..就旁邊會有海..就是..呃..山下就是海..然後整座山都是..都是飯店..都是房間..然後只是有分不同種等級..可能是[三星]的到五星級到
461,F1:,[uh]
462,F2:,.. villa 都有
463,F1:,..uh
464,F2:,..然後
465,F1:,.. villa 是最高的嗎
466,F2:,.. villa 是那種就是..獨..獨立的..就是[你會]有私人游泳池啊
467,F1:,[uh]… [[huh]]
468,F2:,[[然後]]..就是反正就是一些就是很像一個<L3透天厝 L3>的那種感覺
469,F1:,..uhuh
470,F2:,..然後可能就擁有一個很大的空間等等的..然後..那種就會很貴
471,F1:,..[uh]
472,F2:,[然後]..通常你..你如果..就是..叫旅行社代辦那種東西的話..他一定是安排就是說你在這個集團的..飯店裡面住..那可能你去五天四夜的話可能前面兩天安排你住..三到五星級的飯店..然後後面兩晚才讓你住villa
473,F1:,..[[uh]]
474,F2:,[[他一定]]是要這樣他才划得來
475,F1:,..[uh]
476,F2:,[然後]..後來我們家決定..就決定說..就是去住四季飯店..因為我們覺得..四季飯店就是比..那個..那家集團..雖然那家集團是..峇里島最有名的可是我們覺得它的品質..就是還好..就是它那個東..它只是..它那villa 只是..有那個樣子可是..它東西其實並沒有特別精緻
477,F1:,..uh
478,F2:,..然後..四季飯店我們看了就覺得說它比較精緻一點就..比較shiang我媽是比較在意那種東西然後他就說他sh比較想去住四季飯店..所以我們家就決定去..四季飯店住..兩晚可能是四星級或五星級的..那種..一般房間..然後另外兩天再去住villa
479,F1:,..uh
480,F2:,..對啊..所以之後就這樣決定
481,F1:,..我聽得好入神喔
482,F2:,..為什麼
483,F1:,..@..幹我記得我去日本的時候...大概..八天吧..總共..住宿費花不到三千塊..@@@
484,F2:,..真假
485,F1:,..對啊..因為[我用]
486,F2:,[好省喔]
487,F1:,.. Airbnb 啊..然後..一天大概就三百五到五百左右
488,F2:,..好爽喔
489,F1:,..幹..@@..你們一晚就超過我的那個
490,F2:,..好爽喔
491,F1:,..我也好想要以後可以住那種…花錢的飯店喔
492,F2:,..可我就覺得說我以後沒有辦法讓我爸媽過這種生活..@@好痛苦喔
493,F1:,..不會..你爸媽已經顧好自己了
494,F2:,..@@
495,F1:,..他們還可以給你這樣
496,F2:,..可是他們還會..還是會希望以後…就是…呃..子女就是有一定的成就
497,F1:,..女兒要付出..女兒要付出
498,F2:,..我是..我是不會..介意他們..希望我付出因為我本來就是覺得這是應該的
499,F1:,..uh
500,F2:,..然後..可我也怕我沒有這個能力
501,F1:,..X
502,F2:,..好吧我看我要靠余先生好了..@[@@=]
503,F1:,[@@@=]
504,F2:,...[[X]]
505,F1:,[[我爸]]媽說他們..那個..退休金已經存好我不知道是真的假的我都把它當真的
506,F2:,..ha
507,F1:,..我就一直都把它當真的..我說他們說他們退休金已經存好了
508,F2:,..喔真的喔
509,F1:,..對我是把它當真的我沒有要給他們錢的意思..我XXX我真的好壞..可是[我就覺得]
510,F2:,[我爸媽]也說他他說他們將來不會靠我
511,F1:,..真[[的喔]]
512,F2:,[[他們]]說..就叫我..就過好自己的人生就好了..@
513,F1:,..真的喔..我不會跟你講客套話..你..我相信你喔..然後..@..我就沒有要理他們的意思..可是我看看我弟的樣子就覺得幹我會不會以後要幫忙出錢..@@@
514,F2:,..你弟你弟不會讀書喔
515,F1:,..我弟不太會讀書啊..他就念一個…學店…大學
516,F2:,…叫什麼
517,F1:,..萬能
518,F2:,..ha
519,F1:,..萬能
520,F2:,..科大
521,F1:,..um..他念飛修…[飛機]
522,F2:,[飛修]是什麼
523,F1:,..飛機修護科
524,F2:,..喔
525,F1:,..對啊
526,F2:,..所以以後就是去修飛機
527,F1:,..應該是吧..可是他因為不太唸英文
528,F2:,..[對啊]
529,F1:,[X]
530,F2:,..那東西應該要會英文吧
531,F1:,..不長進
532,F2:,…呃=
533,F1:,…啊=…啊你[男朋友]
534,F2:,[XX]
535,F1:,..你男朋友你男朋友家住哪裡
536,F2:,…永和啊
537,F1:,..喔..也是那種<L3透天厝L3>
538,F2:,..沒有沒有..就..普通的
539,F1:,..uh
540,F2:,…普通的家裡
541,F1:,..就是因為獨生子的關係所以才感覺很有錢..是嗎
542,F2:,…XX他們家TSK真的還蠻有錢的
543,F1:,..真的喔
544,F2:,..他爸是台商
545,F1:,..uh..喔=
546,F2:,..對啊…然後…看他們家的...就是..花費或是…看他們家開的車其實基本上就可以..判斷他們家的..金錢狀況
547,F1:,..是喔
548,F2:,..對啊…或是他爸..的出手..就是..花錢的感覺就..他爸都搭計程車...當..交通工具
549,F1:,..@@@=
550,F2:,..他就說..幹嘛搭公車..很慢欸他就搭計程車
551,F1:,..uh
552,F2:,..他爸都搭計程車…對啊
553,F1:,..還蠻爽的
554,F2:,…可我覺得我不能過那樣的生活啊…就是
555,F1:,..你會..如果以後未來你會生小孩你會跟小孩裝窮嗎
556,F2:,…不會吧..不會不會..不會要裝窮啊
557,F1:,…那應該不算裝窮就是說..原本家超級有錢可是XX裝得自己只是小康
558,F2:,..對啊對啊對啊..一定要這樣啊
559,F1:,..um
560,F2:,..就是..不用去sh..就是財不露白吧
561,F1:,..um
562,F2:,..我覺得…喔然後..我爸媽就會說什麼..你喔以後就是要帶我們去住這種飯店等級的
563,F1:,..um
564,F2:,..飯店..就是..這種這種level 你知道吧
565,F1:,..[@@]
566,F2:,[他]就會講這種話..@@@=
567,F1:,…可是你爸媽應該是跟你開玩笑因為畢竟你讀的是理想..沒有啦..[[@@@=]]
568,F2:,[[@@@=]]
569,F1:,..開玩笑的啦..@@@...所以你爸媽知道余先生這個人的存在
