Turn,Speaker,Utterence
195,F3:,..而且我們因為提早到了...她就說..欸那裡有一間包包的店我們去逛一下好了..然後結果走進去是LV 然後@@@而且是LV的那個…皮..行李箱跟箱型的包的專賣店..然後我就超級緊張的..我害怕得不知如何是好然後@@...然後然後我們就開始看然後老師看到小小的行李箱的背包很可愛...就真的很可[愛]
196,F1:,[嗯]
197,F2:,[嗯]
198,F3:,..然後她就開始問那個介紹的人說..唉這個可以試背嗎什麼的然後那個介紹的人就拿給她..戴著白手套...拿給她試背@@@..然後帶給她試背唉這個很好看唉設計很新穎然後..然後就[[...]]不是啦=然後就問他說這個多少錢然後那個服務..服務人員就說..這個..這款十八萬喔=
199,F2:,[[買了]]
200,F2:,..十八萬=[@@@=]十八萬.. 十八萬是什麼=
201,F1:,[@@@=]...傻眼...太荒謬了
202,F3:,..然後..然後老師..老師就說..喔=十八萬
203,F2:,.. 十八萬=
204,F3:,..然後她又再繼續看別的..然後上面有兩..兩款是整個都是金屬做的超級無敵重的[..]就是她就拿下來然後老師就拿拿看說真的很重欸你拿拿看...然後我就想說幹這一定比十八萬還要貴然後我就拿拿看然後馬上還給老師然後...然後老師就說那這個也是=然後服務人員就說沒有這個一款要四十
205,F1:,[嗯]
206,F2:,..四=十=@@@=太貴了吧
207,F3:,..我就...好想出去喔=@@@
208,F2:,..什麼鬼啊=
209,F1:,..@@@..超怪的=她真的超怪的
210,F3:,..超怪的..但我覺得她根本就沒有要買的意思啊=
211,F1:,..我知道啊就
212,F2:,..就問爽的嗎
213,F1:,..她就故作鎮定..然後帶你[[進去]]
214,F2:,[[對對]]對對對..嗯...感覺..嗯
215,F3:,..對..然後她還有問的那個大箱子然後…那個人就介紹說就是…如果有修..收藏什麼東西的話…可以用那種大箱子裝然後老師就指了一個超大的說那這個大概多少然後她說..這個不一定唉=就是如果要訂製的話要看報價..然後..那邊那個的話大概要一百多@然後
216,F2:,..一=百=多@=...一百多[是什麼=]
217,F3:,[@@][[..然]]後老師要出去的時候就說...老師要出去的時候就說那如果有需要..就老師還問他們幾點關門@@@然後..然後他們就說八點三十分關門..然後老師就那如果有機會...有需要再跟你們說[然後我們就出去]
218,F1:,[[一台車]]
219,F1:,[她有想要..就是]..她有想要讓學生覺得[[[她很]]]
220,F2:,[[[她很]]]厲害
221,F1:,..嗯嗯嗯嗯嗯
222,F2:,..GAP
223,F1:,..她帶你去那種地方然後…又帶你去買..去看包包我就覺得
224,F2:,..很怪唉
225,F1:,..真的超怪的
226,F2:,..她想跟你拉近距離啊
227,F3:,..沒有她說..她說就是...想要把那種人脈的資源牽到下一代@她是這樣跟我說
228,F1:,..哈
229,F2:,..喔=所以她想要讓你有人脈
230,F3:,..她想要讓我去認識人..但我誰都不敢講話我旁邊坐著一個秘書長..她一直幫我夾菜很恐怖欸@@@
231,F2:,..喔..感覺你不太適合那種場合對不對
232,F3:,..很可怕
233,F2:,..XXX
234,F1:,..他怎麼會..她怎麼會認識扶輪社..喔..也是應該認識嗎=
235,F3:,..沒有因為那個..那個社長找他去演講
236,F1:,..喔=
237,F3:,..對
238,F2:,..她.她這麼厲害喔
239,F3:,..她就系主任欸
240,F2:,..我怎麼感覺不出她的厲害
241,F1:,..嗯她是系主任...她是系主任呢@@@
242,F2:,..嗯=
243,F3:,..<X我覺得X>比我們系主任好很多@@
244,F2:,..真的喔=不知道我沒什麼感想
245,F3:,..老師之間..沒有..因為我昨天..坐計程車回來的時候這裡坐著..那個社師然後這裡坐著歷史老師@
246,F1:,..歷史老師
247,F2:,..我們的歷史課..我跟他上歷史課
248,F1:,..喔=
249,F3:,..對..就我們系的..教歷史的那個
250,F1:,..um…為什麼會一起去
251,F3:,..因為她也被邀請去[…好像也]去演講過[[..]][他就]
252,F2:,[超怪的]
253,F1:,[[喔=]]
254,F2:,[但我]覺得那個歷史老師..沒很好嗎
255,F1:,..她叫什麼名字啊[=我]忘了
256,F2:,[楊]
257,F1:,..喔=
258,F3:,..喔對..我就被包夾在兩個教授中間然後前面還坐著一個文化大學的...博士候選人什麼東西我不知道
259,F1:,..喔=好屌喔
260,F2:,..好好喔我也想去
261,F3:,..然[後..他們開始聊]他們就開始聊教授間的..@[[話題@@]]
262,F1:,[結果..所以你就很晚回來]
263,F2:,[[哈=啊你不就]]很尷尬
264,F3:,..沒有啊我覺得蠻有趣的
265,F2:,..真的喔[…那你有說話嗎]…一定沒有
266,F3:,[而且…而且…]我有說話啊因為老師知道..欸老師提到這學期真的很黑然後就是說..什麼老師說系上有一些紛擾[[@@@]]然後我就笑了@@@...然後老師就說她連…歷史老師說..她連去忘記哪一個大學都提到我們系主任的一些消息
267,F1:,[[喔=]]真的很白癡欸
268,F1:,..[诶=]
269,F2:,[真的假的=]
270,F1:,..名揚國際
271,F2:,..天啊=這麼慘喔
272,F1:,..沒關係..要走了
273,F2:,..要..對…要走了
274,F3:,..不是要選新的了嗎[[…]]要選誰
275,F2:,[[嗯=]]
276,F1:,..可能會是柴[魚…]柴魚很想當
277,F3:,[真的喔]
278,F2:,..真的喔
279,F3:,..XXX
280,F2:,..我覺得他當…也不會不好…嗎=
281,F1:,..就還不賴吧
282,F2:,..對啊=我覺得他很積極..[[對學生的事情]]
283,F3:,[[會走一個=]]
284,F1:,[[他很想要]]…他很想要把系變好
285,F2:,..我也覺得…那這樣不錯啊..可惜我們那時候…還有兩年…也不是可惜
286,F1:,..什麼[@@@=]超怪的=
287,F3:,[也不是可惜@@]
288,F2:,…還有兩年
289,F3:,..你還體驗的到他當[[系主任<X的時候X>]]
290,F2:,[[對對對…]]本人應該不錯…嗎
291,F3:,..不然除了她還有誰可以當
292,F2:,..淑呢
293,F3:,..啊=
294,F2:,..感覺他應該對
295,F1:,..不要[…醬她就很累了]
296,F3:,[可是我覺得]淑[[沒興趣]]
297,F2:,[[我也]]覺得…她應該對政治..沒興趣嗎=
298,F1:,..政治@@@
299,F3:,..這不是X行政吧
300,F2:,..喔…恩
301,F1:,..行政
302,F3:,..感覺她就只想教她的書..嗎...感覺她對學生的事情...蠻不關心...的嗎=
303,F2:,..也還好啊…但是她..對教學的熱忱太大了
304,F1:,..喔對對對對對對=
305,F3:,..她感覺不是對行政<X之類的X>有興趣的
306,F2:,..嗯嗯嗯嗯嗯
307,F1:,..嗯嗯嗯嗯嗯嗯嗯
308,F2:,..日本人應該不太適合當系主任..他什麼中文都聽不懂
309,F3:,..@@[@@]
310,F1:,[對啊]不行..什麼都不行
311,F3:,..沒有辦法<X像台灣人一樣用中文跟別人X>吵架沒有不是@@
312,F2:,..那就…葉是不是也想當系主任啊
313,F3:,..[[真的假的]]…可是他[…可以]喔
314,F1:,[[沒有]]…[XXXXXXX]
315,F1:,..哈=他不是說他的目標就是來政大當系主任嗎
316,F3:,..喔是喔
317,F1:,..什麼時候
318,F2:,..大一的時候..說..的..吧
319,F1:,..我..沒有印=象=但是他年資還不夠吧
320,F2:,..嗯…他太菜了
321,F3:,..等一下人家幫我們上字幕的時候全部都是馬掉的[[@]]
322,F2:,[[什麼鬼]]啊@@@=
323,F1:,[[@@@=]]..真的
324,F2:,..對啊我也覺得…好多名字喔
325,F1:,..結果裡面根本就沒有什麼東西
326,F3:,..聊一些很辛秘的東西
327,F2:,..對啊…抱歉..抱歉=
328,F1:,..聊一些無聊的…啊=我最會了[@@@=]…我的生活充滿無趣
329,F2:,[@@@=]
330,F3:,[@@@=]
331,F2:,..對啊…真的是有點..抱歉
332,F3:,..欸我真的覺得我們可以去玩密室逃脫…很有趣
333,F2:,..你是說跟日本人嗎
334,F1:,..沒有..不是拉
335,F2:,..你是說我們三個嗎
336,F3:,..你..沒有這樣我們出不來@@@
337,F2:,..喔喔=喔喔喔=
338,F3:,..[[被鎖在裡面]]
339,F1:,[[@@你太壞了吧=]]雖然是..雖然是真的[@@@=]
340,F3:,[不是啊=他有人數限制拉=]
341,F2:,..喔真的喔…你有玩過嗎
342,F1:,..沒有我沒有玩過
343,F2:,..我也沒有玩過
344,F1:,..之前就是一直都有人要約..可是…我不知道唉=就是我只要遇到那種然後我都剛好會有事..然後我就不會去
345,F2:,..密室逃脫到底在幹嘛
346,F3:,..密室逃脫就是被關到一間房間裡面[[然後解謎]]然後在限制時間之內破出來
347,F1:,[[你要解謎]]
348,F2:,..我可能沒辦法…日本人應該也不會解@
349,F3:,..可是那個謎題應該還好吧跟中文沒有很大[的關=係=]嗎=
350,F2:,[那不然是什麼]
351,F3:,..你只要看得懂提示紙就好了
352,F2:,..喔..[[那你..]]<L4 ta-to-e-ba L4>
353,F3:,[[閱讀]]喔..好例如我上次去玩的關卡叫做死神的地下室
354,F1:,..嗯
355,F2:,..死神的地下室@
356,F3:,..我們六個人去玩..就我的國中同學們我們六個去玩..然後他就叫我們排成一排…然後就排成一排然後發給我們一人一個眼罩..他叫我們把眼罩戴上..然後我們就在外面把眼罩戴上..然後現在把手搭在你前面的人的肩膀上面=然後大家就把肩搭好然後跟著我走然後我們就被帶到一個房間裡面..然後就從第一個人開始被牽走..然後聽到鐵鍊鏘鏘鏘鏘卡卡卡的聲音@@@然[後就想說幹到底在幹嘛]..@@@然後第二個也被帶走我排在第三個然後我也被帶走然後就被帶到一個不知道我摸到那個
357,F1:,[@@@=]..牆壁
358,F3:,..不是是那種一根一根像[[柵欄..鐵欄的那種我就摸到那個]]然後他就叫我抓著然後..他就叫我一隻手給他然後抓著然後我手這邊就被銬了一個手銬
359,F2:,[[喔喔喔..監獄]]
360,F1:,..嗯
361,F3:,..然後就其他人好像也分別被不知道帶到哪裡去然後她出去然後說好你們現在可以把眼罩拿下來然後就拿下來..然後我們就在那個牢籠裡面然後..中間一個柵欄..然後裡面有..裡面有四個人外面兩個人然後我是被關在外面的那個
362,F2:,..哦
363,F3:,..然後就是我一隻手被扣住
364,F2:,..嗯
365,F3:,..然後我一個同學他被關在我被扣住的那個籃子裡面
366,F2:,..哦=
367,F3:,..就有一個門關著然後..這一邊的鐵欄裡面還關了四個然後有一個人坐在馬桶上面@@@[然後]
368,F2:,[馬桶]…@@@=
369,F1:,..@@..@@
370,F3:,..然後手腳[四肢全部都被銬起來]
371,F2:,[@@..@@]
372,F1:,..好慘
373,F3:,..對..然後就是..要解開他的四個手
374,F2:,..喔=
375,F3:,..然後請..其他另外三個人就是分別也是被銬在鐵欄上面
376,F2:,..嗯=
377,F3:,..就銬一隻手而已..所以大家就開始看地上有沒有鑰匙然後
378,F1:,..這樣怎麼拿啊
379,F3:,..就是…有一把鑰匙一定會放在一個人..就是這樣子轉就..[[就拿得到的]]地方然後就可以把他自己的鎖打開
380,F1:,[[可以拿到]]喔=
381,F3:,..然後他就把那把鑰匙給我看看然後結果我的也打得開然後我們兩個就打開就變成我們兩個可以動
382,F1:,..喔=
383,F3:,..然後我們就開始翻找整間房間..找提示
384,F2:,..喔=
385,F3:,..跟找鑰匙然後要把所有人的鎖都打開對..然後..才能
386,F1:,..要解題目
387,F3:,..就是..就是你要想辦法找到密碼或是鎖..像我的..我的是鎖..所以我要找到鑰匙 [然後..] 像
388,F2:,[喔=]
389,F3:,..像..像那個..被銬著..四肢都被銬的那個人是..手腳都是密碼鎖
390,F2:,..喔=
391,F1:,..喔=
392,F3:,..所以我們就要找到他手腳
393,F1:,..他好慘喔
394,F2:,..[@@@=]
395,F3:,[@@@=]
396,F3:,..對..然後還有被關在那個的..我們在..我們在他坐的馬桶...的水箱裡面有一堆沾滿血的..沒有..沾滿假血的衛生棉..@然後我們就去翻那堆衛生棉然後就一張紙條上面寫…鎖在門外
397,F2:,..[喔=]
398,F3:,[然後]..然後想說鎖在門外是什麼意思..然後..就那個..其實是門..門的上面有一個小窗..然後你可以把那個小窗推開然後把手伸出去..然後有一支鑰匙[[黏在門外面]]
399,F2:,[[喔天啊=]]
400,F1:,..喔=
401,F3:,..然後就把那個抓出來然後就可以打開在門口那個被關起來的人
402,F1:,..喔=
403,F3:,..然後就醬..一直幫大家開鎖解謎..然後..就可以..最後會找到一個…喔然後他整個那個..整個柵欄是可以動的不知道@為什麼
404,F2:,..喔=
405,F3:,..超厲害..我們把那個坐在馬桶上的人救出來之後..就把整個..整個籃子往後推..然後他就整個..整個牆壁這樣子[往後]..然後就出現一個通道然後就這樣子爬去另外一個房間..然後總共有四個房間…然後
406,F2,[喔喔]
407,F1:,..這樣玩多久啊..兩個小時
408,F3:,..一個小時
409,F1:,..喔一個小時
410,F2:,..這樣很快耶
411,F3:,..通常是一個小時
412,F2:,..那多少啊
413,F3:,…兩百九
414,F2:,..喔..還好
415,F3:,..[學生]..學生價兩百九
416,F1:,[還行]
417,F1:,..還行
418,F2:,..還行
419,F3:,..但很好玩[[很好笑一張開眼睛所有人都]]被銬起來超好笑@@@
420,F2,[[感覺就是創造一個]]
421,F1:,…不賴
422,F3:,…可以去玩
423,F2:,..诶我跟你講..我們不是..就..我就跟我語交講那個事情了嘛
424,F3:,..<L3 hou-ai L3>
425,F2:,..你也知道..然後就
426,F1:,..啥..我想知道
427,F2:,..你知道啊我已經跟你講過了啊
428,F3:,..他什麼反應@
429,F2:,..他就一直笑啊他真的超爆笑他..狂笑尤其..喔尤其我講到游泳的[時候他真的@笑到]不行
430,F1:,[喔喔我想起來了]
431,F3:,..啊不對啊..唉啊如果他..他如果..他如果覺得這是個不錯的提議他應該說好啊好啊我們來約去玩之類的
432,F2:,..他好像..他好像想我就說那你想要幹嘛..然後他說他也不知道我說可以不用講那麼多話的..他說…不知道他好像覺得為什麼不要講這麼多話
433,F1:,..對啊我也不是很懂@@@
434,F2:,..啊就怕尷尬啊@@..這就很..不知道耶那時候是在想什麼..誰怕尷尬..我們兩個怕尷尬..你..你跟他很感..感情很好所以沒關係
435,F1:,..你們兩個會很尷尬..不會啊
436,F2:,..也..也是不會啦
437,F3:,..也是不會啦
438,F2:,...[[就..]]就會害怕啊
439,F3:,[[沒有就是]]
440,F3:,..應該是比如說做什麼會要全程瘋狂講話..逛街
441,F2:,..喔..我覺得如果爬山沒有一直講話也會有點尷尬唉
442,F1:,..對啊
443,F2:,..就很寂靜的
444,F3,..所以我說密室逃脫很棒啊
445,F3:,..就是大家一起玩完之後還可以討論剛剛發生的..事情
446,F1:,…喔=
447,F3:,..就是一個一起做完某件事之後出來還可以繼續聊天的一個
448,F2:,..喔喔..嗯嗯嗯
449,F3:,..的..的遊樂
450,F1:,..我覺得你這個提議不錯<@ 爬山 @>
451,F2:,..@@爬..[爬山]爬..游泳是游泳是真的太白癡了啦@
452,F3:,[游泳]
453,F1:,..等一下..等一下..有一個很好笑..我忘記還有一個是什麼
454,F2:,(0)水樂園..賞鳥釣魚
455,F3:,..[[賞]]..<@ 賞鳥 @>
456,F1:,[[什麼]]
457,F2:,..<@ 我有跟他講賞鳥 @>
458,F3:,..他有說:賞鳥是什麼..嗎@
459,F2:,..唉有啊..我還畫給他看..沒有啊我就說<L4 to-ri mi-ru L4> [@@@]
460,F1:,[@@]超好笑@@誰要賞鳥啊
461,F2:,..我..然後他說..然後他說..可是釣魚不用一直講話嗎…我就說可是講話魚就會跑走耶@@@喔喔喔嗯嗯嗯嗯
462,F1:,..超好笑..太快樂了..不行
463,F2:,..那不然你..你今天去跟語交討論這件事情..結果
464,F1:,..不要..他知道嗎
465,F2:,..我不知道他到底知不知道..結果最後每個人都各自討論..然後結果大家都說不要講..結果每個人都知道@@@
466,F1:,..超好笑..你有..誰說不要講
467,F3:,..他跟[[他語交說]]不要講
468,F2:,[[我就跟]]
469,F2:,..對啊..我就跟他講不要講
470,F1:,..是不要跟誰講
471,F2:,..不要跟其他人講因為我們還在策畫[@@]
472,F1:,[@@@]超好笑…那你還叫我去講@@
473,F2:,..@@反正就..就看他會不會有什麼好點子啊..他會不會說..哇..我好想去喔..之類的..不會喔
474,F1:,..我不知道[[感覺]]
475,F2:,[[感覺]]會嗎..我感覺他很喜歡你耶
476,F1:,..我覺得[沒..]嗎..我不知道
477,F2:,[啥]
478,F2:,..我覺得[[會聊五個小時的]]不喜歡嗎
479,F1:,[[但我不太會..就是]]
480,F1:,..五之..之後的時間都不太會聊天啊…就..很少
481,F2:,..那你[要不要…約別天啊]
482,F1:,[偶爾回回限動]
483,F2:,..喔=唉=
484,F1:,..就沒..沒什麼
485,F2:,..他連看..看我限時都不看
486,F1:,..唉你有加他喔
487,F2:,..有[啊..]沒有但..但他..不會用
488,F1:,[唉]
489,F1:,..喔..你說你的語交[[喔]]
490,F2:,[[喔喔]]
491,F3:,..但是我們其他時間也沒有在..用LINE 聊天
492,F2:,..對啊..不然見面就不知道要講什麼了
493,F1:,..也是拉
494,F2:,..嗯
495,F3:,..對啊..會出現一個太早把話題[聊完了]
496,F2:,[對對對對]
497,F1:,..嗯=對
498,F3:,..意外事故
499,F2:,..嗯嗯嗯嗯
500,F1:,..但同..我們就不..啊..因為我們同系有很多事情可以講..也是..好吧
501,F3:,..而且我們在..什麼..我們在LINE 上面根本都是在講幹..沒有@@
502,F2:,..唉[[對啊..]]沒有..我們就把我們之間共同的事情都講一講然後就很好笑..就一直笑笑笑
503,F1,[[講幹話]]
504,F3:,..就是中間那個..沒有意義的字的比例很高[@@@]
505,F2:,[@@@][[對對對對]]
506,F1,[[太多髒話了]]
507,F1:,..太怪了太怪了
508,F2:,..很好笑耶..很不錯..喔我跟你講..顏小姐的語交@就是..就是...[不是介紹了]一個嗎..就..結果那一次之後
509,F1:,[喔喔..我很想知道]
510,F3:,..他們就沒有再約了嗎
511,F2:,..[[對=]]就是隔了兩個禮拜顏就又約他
512,F1:,[[啥]]
513,F1:,..嗯=[他說他沒空]
514,F2:,[然後]
515,F2:,..不是..他沒有讀也沒有回..到現在
516,F1:,..可是他不是..你的=室友嗎
517,F3:,..[[對啊]]他是曉的室友
518,F1:,[[你語交的室友]]
519,F2:,..那..那為什麼這麼冷淡
520,F3:,..我不知道=
521,F1:,…他回國了@@@
522,F2:,..沒吧我其實禮拜一那天[他有在耶]
523,F3:,[他靈魂已]經回國了
524,F1:,..哈
525,F2:,..就是..就是你還沒有下來之前
526,F1:,..喔=我根本就沒有看過
527,F2:,..對對對..巴西人在
528,F1:,..嗯嗯嗯
529,F3:,..巴西人
530,F2:,..[[就..顏的那個語交就是巴西人]]
531,F1:,[[不知道他的語交是巴西人]]
532,F1:,..[混..]混…在巴西上日本學校
533,F3:,[他的語交]是巴西人
534,F2:,..嗎..我不知道..但他好像有一個媽媽是..不知道..有一個人
535,F1:,..長得像外國人嗎
536,F2:,..不像
537,F1:,..喔=
538,F3:,..像日本人
539,F2:,..也不像
540,F3:,..@@那像哪裡人..巴西人
541,F2:,..我..就..就沒什麼感覺的人..就還好..就是個人
542,F3:,..[沒有感覺的人]@@@
543,F1:,[什麼東西]
544,F2:,[我不會講]
545,F2:,..我不會講…對就是這樣
546,F1:,..[[啊顏..顏也不..不..怎麼..他也覺得還好]]
547,F2:,[[就..感覺他也不積極啊]]
548,F1:,..他也覺得[沒差]
